"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"Dcaf11",0.430166666666667,0.428960096735193,998.999999999999,986.12632057433,911.822139116885,1.10266666666667,3000
"Impa1",0.581,0.578853578853531,998.999999999999,983.434567107061,900.154882730065,1.12233333333333,3000
"Dnaja4",0.534,0.529975362613646,998.999999999999,979.580498023135,883.449633649325,1.21766666666667,3000
"Ndufb2",0.494666666666667,0.494602272917386,998.999999999999,982.234145714143,894.951722658497,1.17333333333333,3000
"Cwf19l2",0.425777777777778,0.424905660377371,998.999999999999,955.717564585112,780.017069728278,1.325,3000
"Polr3b",0.504999999999999,0.502277904213748,998.999999999999,982.266968700354,895.093992075128,1.17066666666667,3000
"Ddit4",0.751333333333333,0.750147666858434,998.999999999999,982.998537670944,898.26493727806,1.12866666666667,3000
"Snurf",0.236222222222222,0.235705950991871,2.39638995066681,208.607479234726,896.131672227147,1.14266666666667,3000
"Maml3",0.643833333333333,0.645438120929506,998.999999999999,946.867923650192,741.658791017207,1.476,3000
"Dhx30",0.493555555555555,0.487150199885756,998.999999999999,982.302797217004,895.24928879706,1.16733333333333,3000
"Abcf3",0.436666666666666,0.437655860349135,998.999999999999,996.178894535737,955.394464436182,1.06933333333333,3000
"Ghr",0.524003619916662,0.520960904380351,1.22257827048498,1.54364674919823,2.57583183264639,3.53833333333333,3000
"Rimoc1",0.609666666666667,0.61002304147464,998.999999999999,982.368519103025,895.534156673617,1.15733333333333,3000
"Nfyc",0.492508321308321,0.498758865248226,998.999999999999,850.275783865219,322.985508517047,1.88,3000
"Hsd17b11",0.745333333333332,0.745275035257321,998.999999999999,982.087025339321,894.314037538501,1.18166666666667,3000
"Sacm1l",0.385666666666667,0.379068716094071,998.999999999999,946.997609552959,742.220907383262,1.47466666666667,3000
"Spta1",0.542333333333333,0.541115434349702,998.999999999999,961.191958090904,803.745525313482,1.285,3000
"Zfp386",0.524333333333334,0.525943396224889,998.999999999999,982.892987021976,897.807433833457,1.13066666666667,3000
"Cyp4f17",0.432,0.434521931208554,998.999999999999,1001.85056459287,979.978004311837,1.05633333333333,3000
"Pla2r1",0.450666666666667,0.452221899739342,998.999999999999,982.435078766613,895.822655850656,1.14766666666667,3000
"Mindy3",0.441166666666667,0.43681159420291,998.999999999999,982.412944774829,895.726717288621,1.15,3000
"Tmem259",0.463,0.458445844676501,998.999999999999,984.695788870612,905.621578642195,1.111,3000
"Pla2r1_rep1",0.696999999999998,0.694387305316427,998.999999999999,982.733822871784,897.117545635873,1.13433333333333,3000
"Cecr2",0.563777777777781,0.561017786557435,998.999999999999,955.362582667251,778.478420257318,1.34933333333333,3000
"Impa1_rep1",0.498333333333333,0.49896785608965,998.999999999999,982.909610194803,897.879486055805,1.13033333333333,3000
"Dnajb9",0.494333333333333,0.494238932686477,998.999999999999,986.842737244988,914.9274075146,1.09933333333333,3000
"Bbs2",0.269666666666667,0.269113149847101,998.999999999999,989.226337946717,925.258992798705,1.09,3000
"Ercc6",0.653,0.650043490866847,998.999999999999,982.415768129574,895.738954963457,1.14966666666667,3000
"Cfdp1",0.517666666666666,0.507758159438388,998.999999999999,973.795531785344,858.375017750759,1.246,3000
"Abcd3",0.530408730158731,0.534457323347911,998.999999999999,937.112196498155,699.373131759508,1.58166666666667,3000
"Cyp39a1",0.554666666666667,0.553808948004823,998.999999999999,986.12632057433,911.822139116885,1.10266666666667,3000
"Auh",0.448,0.451982800386276,998.999999999999,953.370788879812,769.84510035254,1.39533333333333,3000
"Anapc16",0.515166666666667,0.51548318206059,998.999999999999,973.011361155745,854.976073568912,1.24866666666667,3000
