"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"4933406I18Rik",0.380092592592593,0.4083,0.266,0.182978896589523,0.125189768057731,0.865853658536585,36
"5031425E22Rik",0.57,0.5595,0.4282,0.25560141672267,0.142032563807757,0.548780487804878,30
"Abca1",0.539952496642637,0.5274,0.3089,0.23132181859223,0.174143524263199,3.30487804878049,71
"Abca9",0.537414965986395,0.4692,0.0216,0.0905173524711191,0.125722169674223,1.04878048780488,35
"Abi1",0.495757575757576,0.5124,0.5284,0.296640178272709,0.146596432281851,1.31707317073171,55
"Abl2",0.421212121212121,0.4489,1e-04,0.0875724205760961,0.133694277026558,0.597560975609756,33
"Ablim1",0.511934156378601,0.4664,0.036,0.0977620190267758,0.128435190393562,0.768292682926829,27
"Acer3",0.536630036630037,0.5379,0.1793,0.148569727515239,0.122921497158276,0.939024390243902,39
"Actr2",0.478682170542636,0.5204,1e-04,0.0811861067332554,0.123940247017259,0.890243902439024,43
"Actr3",0.653703703703704,0.6294,0.0537,0.104600532121487,0.128613879393552,0.74390243902439,36
"Adam19",0.444444444444444,0.4334,2.1291,0.909197682880442,0.153769927652729,0.51219512195122,27
"Adam9",0.458064516129032,0.4163,0.1202,0.135398019286632,0.137081908123783,0.573170731707317,31
"Adgre1",0.4296875,0.4476,0.2097,0.163625417103336,0.128284553722495,0.780487804878049,32
"Adgrg6",0.54952380952381,0.547,0.6569,0.331394410299295,0.125147729330456,1.03658536585366,40
"Aff1",0.421317829457364,0.4893,0.1129,0.125598735487814,0.126349135335054,1.0609756097561,43
"Aftph",0.47008547008547,0.4771,0.6634,0.336304640317529,0.128877287311639,0.695121951219512,39
"Agfg1",0.435470085470085,0.4351,0.7401,0.363882406225333,0.126511728441491,0.841463414634146,39
"Agmo",0.551282051282051,0.5711,0.9596,0.445704018612121,0.124170604426912,1.01219512195122,39
"Ago3",0.485714285714286,0.5252,0.0207,0.0922413491782883,0.128877287311639,0.695121951219512,35
"Agps",0.397619047619048,0.3887,0.4048,0.240440423873194,0.132448674062326,0.609756097560976,35
"Ahnak",0.36984126984127,0.3975,0.5783,0.300276723829268,0.123208649528569,0.914634146341463,42
"Aig1",0.280952380952381,0.286,1.7841,0.760957936012824,0.12745842093692,0.817073170731707,35
"Airn",0.541269841269841,0.5483,2.2879,0.953030911868323,0.128613879393552,0.74390243902439,21
"Akap13",0.535,0.513,0.2685,0.192316013444829,0.138000657868068,1.21951219512195,50
"Akt3",0.481720430107527,0.4815,0.5226,0.282836285887149,0.128877287311639,0.695121951219512,31
"Alcam",0.415327096364248,0.4101,1.1414,0.547903629794176,0.174819477238971,3.85365853658537,57
"Alpk1",0.32156862745098,0.286,0.4293,0.247343472943968,0.128781931009753,0.707317073170732,34
"Ambra1",0.551470588235294,0.5425,0.005,0.0861752845876573,0.128718384660215,0.719512195121951,34
"Ank2",0.279761904761905,0.2676,0.43,0.249688650544031,0.131957798930917,1.14634146341463,42
"Ankhd1",0.425193798449612,0.4562,0.5553,0.294044103582521,0.127029360871704,0.829268292682927,43
"Ankrd11",0.494365079365079,0.4876,0.061,0.130189432777889,0.163462660329429,1.71951219512195,60
"Ankrd17",0.562345679012346,0.5248,0.2212,0.185044498822672,0.154328631201828,1.41463414634146,54
"Ankrd33b",0.36359649122807,0.3334,2e-04,0.0829077226810289,0.126511728441491,0.841463414634146,38
"Ankrd44",0.493269230769231,0.4916,0.0908,0.12624074716905,0.140147701176196,1.24390243902439,52
"Anks1",0.343780369290573,0.3344,0.1393,0.142560036718512,0.136942696081408,1.20731707317073,49
"Ano6",0.410119047619048,0.3682,0.1781,0.174430151050725,0.16311498403814,1.68292682926829,56
"Antxr2",0.546504157218443,0.5324,0.1438,0.161632470752573,0.163462660329429,1.71951219512195,42
"Aoah",0.510301132975552,0.4872,0.2022,0.17666615834301,0.152552112509224,1.39024390243902,43
"Aopep",0.495614035087719,0.5326,0.1585,0.167372382194172,0.163703418404566,1.74390243902439,57
"Ap2a2",0.606909430438842,0.5946,0.3754,0.2405533758231,0.149673189340481,1.35365853658537,51
"Ap2b1",0.564035087719298,0.5513,0.2846,0.19239410585536,0.128781931009753,0.707317073170732,38
"Ap3b1",0.397435897435897,0.3918,0.5768,0.303129107634371,0.128435190393562,0.768292682926829,39
"Apaf1",0.505208333333333,0.4971,0.9694,0.453664190910174,0.130644440916806,0.634146341463415,32
"Apba1",0.571428571428571,0.5781,1.7186,0.73679322618521,0.128540854126878,0.75609756097561,28
"Apc",0.491379310344828,0.499,1.0155,0.483283465263512,0.149144945945804,0.524390243902439,29
"Apoe",0.881944444444444,0.8691,0.2706,0.197349870798628,0.144471035999772,1.29268292682927,42
"App",0.694064153439153,0.7444,0.2705,0.217062895332906,0.174637395471792,3.6219512195122,72
"Arb2a",0.638499149659864,0.6174,0.0776,0.132088206999225,0.15673472149015,1.45121951219512,56
"Arfgef1",0.434684684684685,0.431,1e-04,0.0860991281700457,0.13144406842505,0.621951219512195,37
"Arhgap10",0.466216216216216,0.4673,1e-04,0.0842815263738433,0.128667984614983,0.731707317073171,37
"Arhgap12",0.496913580246914,0.5184,0.151,0.158020467690569,0.153769927652729,0.51219512195122,27
"Arhgap15",0.549272486772487,0.5067,0,0.0806691288925596,0.123208649528569,0.914634146341463,36
"Arhgap18",0.53015873015873,0.5059,0.129,0.129647304831151,0.123194650245444,0.975609756097561,42
"Arhgap26",0.378,0.3732,0.3734,0.234265709670238,0.141229827236343,1.25609756097561,50
"Arhgef12",0.553418803418803,0.5852,0.2511,0.176180785880657,0.12344878696839,0.98780487804878,39
"Arhgef3",0.600757575757576,0.603,0.678,0.352758145078931,0.145539273583887,1.30487804878049,44
"Arid1b",0.475641025641026,0.4654,0.3152,0.217692616329429,0.149673189340481,1.35365853658537,52
"Arih1",0.540058479532164,0.5307,0.0572,0.120991706591713,0.15161866653441,1.3780487804878,57
"Arl15",0.42536231884058,0.3805,0.3257,0.210699423924504,0.132902253474026,1.15853658536585,46
"Arpc2",0.420833333333333,0.4308,0,0.0843181564882715,0.128781931009753,0.707317073170732,40
"Asap1",0.512619047619048,0.5393,0.2064,0.16804104937674,0.136942696081408,1.20731707317073,50
"Ascc3",0.494623655913978,0.4977,0.0925,0.123661622260373,0.135222517732343,0.585365853658537,31
"Ash1l",0.461240310077519,0.4566,0.4772,0.262084662144575,0.123514640648814,0.902439024390244,43
"Asxl1",0.473214285714286,0.4863,0.2371,0.174661628007587,0.129248526510255,0.670731707317073,28
"Asxl2",0.394444444444444,0.382,0.4929,0.278401195667886,0.139329426183417,0.560975609756098,27
"Atad2b",0.494252873563218,0.4917,1.3264,0.598810984654323,0.145271977228703,0.536585365853659,29
"Ate1",0.493589743589744,0.4738,2e-04,0.120092208034294,0.183304832404378,0.463414634146341,26
"Atf6",0.478260869565217,0.52,0.5739,0.337952967527965,0.183304832404378,0.463414634146341,23
"Atg10",0.445833333333333,0.4404,1.8501,0.816363908484724,0.173801809559001,0.475609756097561,24
"Atp10d",0.530666666666667,0.5358,0.2688,0.193299929845101,0.139329426183417,0.560975609756098,25
"Atp13a3",0.466071428571429,0.4706,0.7495,0.404636511831762,0.183304832404378,0.463414634146341,20
"Atp1b3",0.511904761904762,0.5198,0.0291,0.0995856728932845,0.135222517732343,0.585365853658537,28
"Atp2b1",0.457446808510638,0.4936,0.0227,0.0932906772910594,0.129319961115878,1.10975609756098,47
"Atp6v0b",0.424418604651163,0.4143,0.0341,0.0953806424897998,0.125900034629421,0.853658536585366,43
"Atp8a1",0.348275862068966,0.3548,0.139,0.14789959224926,0.145271977228703,0.536585365853659,29
"Atp8b4",0.585964912280702,0.6278,0.1085,0.12403430495951,0.126511728441491,0.841463414634146,38
"Atp9b",0.319047619047619,0.3372,0.5285,0.289231242513538,0.135222517732343,0.585365853658537,35
"Atxn1",0.427358490566038,0.4327,0.2885,0.206221941258608,0.147639644948981,1.32926829268293,53
"Atxn2",0.47283950617284,0.4579,0.0176,0.0979075247818097,0.139329426183417,0.560975609756098,27
"Atxn7",0.589285714285714,0.5683,1.2632,0.580374898070316,0.153769927652729,0.51219512195122,28
"Atxn7l1",0.46969696969697,0.5009,1e-04,0.0855755833152377,0.130644440916806,0.634146341463415,33
"B4galt1",0.555151515151515,0.5575,0.6853,0.36527728414653,0.160426171986467,1.52439024390244,55
"B4galt6",0.438095238095238,0.4647,0.2042,0.162167957121511,0.129248526510255,0.670731707317073,35
"Babam2",0.449537037037037,0.4545,1e-04,0.0846616280075871,0.129248526510255,0.670731707317073,36
"Bach2",0.557971014492754,0.5716,2e-04,0.100754644905759,0.153769927652729,0.51219512195122,23
"Bank1",0.721708683473389,0.6843,0.2727,0.191210196554337,0.133875706870657,1.17073170731707,51
"Baz1a",0.474537037037037,0.4544,0.2908,0.194109175382298,0.127805413867229,0.804878048780488,36
"Baz2b",0.462962962962963,0.4442,1e-04,0.0848741287320959,0.129573085950154,0.658536585365854,36
"Bbx",0.710714285714286,0.7052,1.8251,0.782828399033468,0.137081908123783,0.573170731707317,28
"Bcas3",0.53525641025641,0.5206,0.3633,0.238640720855126,0.153769927652729,0.51219512195122,26
"Bcl2",0.628472222222222,0.6029,1.3924,0.626410047541993,0.149144945945804,0.524390243902439,24
"Birc6",0.615384615384615,0.5638,0.0801,0.111244077019898,0.12344878696839,0.98780487804878,52
"Bmp2k",0.588235294117647,0.604,0.3163,0.204950078099185,0.129573085950154,0.658536585365854,34
"Bmpr2",0.561177248677249,0.5615,0.4929,0.271337529982679,0.128540854126878,0.75609756097561,36
"Braf",0.65,0.655,0.3537,0.218308961407134,0.128284553722495,0.780487804878049,40
"Btaf1",0.229166666666667,0.2127,1e-04,0.0897904243499234,0.137081908123783,0.573170731707317,32
"Btbd1",0.544715447154472,0.564,1.0587,0.485895178467455,0.128077902579292,0.792682926829268,41
"Btbd7",0.520325203252033,0.4691,0.0035,0.0853216196349816,0.128284553722495,0.780487804878049,41
"Btbd9",0.563899613899614,0.5664,0.033,0.0959832524685202,0.12745842093692,0.817073170731707,37
"Btg2",0.414285714285714,0.4151,0.0172,0.0916653886452364,0.130027603590824,0.646341463414634,35
"C1qa",0.60787037037037,0.5759,1e-04,0.0837167703190065,0.127805413867229,0.804878048780488,36
"C1qc",0.572380952380952,0.5187,0.1087,0.125659070697276,0.128877287311639,0.695121951219512,35
"C5ar1",0.453968253968254,0.4615,0,0.08048358428599,0.122925261066135,0.951219512195122,39
"Cab39",0.692528735632184,0.6715,0.2028,0.16554769820974,0.135222517732343,0.585365853658537,29
"Camk1d",0.54693187636736,0.5681,0.1514,0.168991196577114,0.170293887572112,2.41463414634146,62
"Camk2d",0.563829787234043,0.5444,0.1912,0.160260829465729,0.133875706870657,1.17073170731707,47
"Camkmt",0.343434343434343,0.3448,8.3164,3.24221771522931,0.128435190393562,0.768292682926829,33
"Capn2",0.538288288288288,0.5,1e-04,0.0843561311718158,0.128781931009753,0.707317073170732,37
"Cbfb",0.617283950617284,0.6071,0,0.120016258667205,0.183304832404378,0.463414634146341,27
"Cbl",0.626126126126126,0.588,0.0532,0.105336274721186,0.130027603590824,0.646341463414634,37
"Ccdc88a",0.431372549019608,0.4547,0.4,0.236376134899798,0.129025150036958,0.682926829268293,34
"Ccnd3",0.583699633699634,0.6428,2e-04,0.0816752272105234,0.124629297026206,1.02439024390244,39
"Ccny",0.428282828282828,0.4851,0.094,0.142079368995298,0.162482556245485,1.60975609756098,55
"Cd163",0.253216374269006,0.2851,0.8421,0.419054997730954,0.15161866653441,1.3780487804878,38
"Cd36",0.339015151515151,0.3652,0.4158,0.26669241285985,0.166164211907945,1.97560975609756,44
"Cd44",0.686438923395445,0.6943,0.5907,0.313295022492877,0.135899931020788,1.19512195121951,46
"Cd47",0.333333333333333,0.3902,1e-04,0.104332572074839,0.159292615082304,0.5,27
"Cdc42",0.491319444444444,0.473,1e-04,0.0809074469547016,0.123514640648814,0.902439024390244,48
"Cdh13",0.522186147186147,0.4688,0,0.083992505710931,0.128284553722495,0.780487804878049,14
"Cdk13",0.552380952380952,0.5633,1e-04,0.0846616280075871,0.129248526510255,0.670731707317073,35
"Cdk14",0.527464202464203,0.5325,0.1669,0.177446105485427,0.174217351778075,3.34146341463415,70
"Cdk6",0.568115942028986,0.5454,0.2267,0.17071226091898,0.129248526510255,0.670731707317073,23
"Cdkal1",0.595934959349594,0.6025,0.5385,0.287325444200016,0.126511728441491,0.841463414634146,41
"Celf1",0.56910569105691,0.5618,0.3765,0.2271828106025,0.128613879393552,0.74390243902439,41
"Celf2",0.571091408591409,0.5592,0.1625,0.173378960722815,0.170557466010646,2.45121951219512,52
"Cemip2",0.544047619047619,0.5491,0.2064,0.162697903323715,0.128781931009753,0.707317073170732,28
"Cep170",0.433333333333333,0.4726,0.1211,0.130823495820704,0.129573085950154,0.658536585365854,40
"Cflar",0.414414414414414,0.4332,0.3373,0.212406764083208,0.128781931009753,0.707317073170732,37
"Chaserr",0.448529411764706,0.4669,0.0196,0.0971954876410627,0.137081908123783,0.573170731707317,34
"Chd2",0.49749373433584,0.4744,0.0796,0.111097320372423,0.123514640648814,0.902439024390244,38
"Chd7",0.469191919191919,0.4379,0.2908,0.194748536235107,0.128781931009753,0.707317073170732,33
"Chd9",0.555555555555556,0.5337,1.0315,0.475701366470425,0.128284553722495,0.780487804878049,45
"Clasp2",0.55982905982906,0.5556,3e-04,0.0842050570014593,0.128435190393562,0.768292682926829,39
"Clic4",0.393043884220355,0.3882,0.2116,0.186651250566518,0.162350676698594,1.59756097560976,51
"Cltc",0.485863095238095,0.4891,0.1927,0.17051427087133,0.148666129710811,1.34146341463415,56
"Cmip",0.4439230100189,0.4554,0.0358,0.127812812598716,0.174448769109106,3.47560975609756,73
"Cnnm2",0.791666666666667,0.8039,1.3467,0.595613190349335,0.128613879393552,0.74390243902439,27
"Cnot2",0.541666666666667,0.5065,0.1501,0.148223980478012,0.139329426183417,0.560975609756098,32
"Cnot6l",0.356060606060606,0.3469,0.4004,0.272066891578598,0.183304832404378,0.463414634146341,22
"Colec12",0.327097505668934,0.3366,1.2265,0.566232774680723,0.153456191195691,1.40243902439024,42
"Cpeb2",0.597701149425287,0.5767,0.5419,0.297008790604595,0.139329426183417,0.560975609756098,29
"Cped1",0.563218390804598,0.4939,0.0848,0.118921436531422,0.132448674062326,0.609756097560976,29
