gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Ebf2,0.538156116667353,0.0227019117099766,0.547676697797763,0.0834017385648012,above,above,consistent_above
Egflam,0.6125249500998,1.2461753004547e-4,0.558048433048433,0.0890108018750131,above,above,consistent_above
Errfi1,0.631492397202116,2.5575239302087303e-9,0.635118045534712,2.09283990322787e-6,above,above,consistent_above
Fabp4,0.35361736334405097,0.00139157755873349,0.38718954248366,0.0834017385648012,below,below,consistent_below
Fat1,0.356697819314642,0.0644988901195715,0.348684210526316,0.0890108018750131,below,below,consistent_below
Galnt18,0.251090604026846,8.29597314144368e-12,0.223255813953488,1.26454500430886e-10,below,below,consistent_below
Gm56730,0.994413407821229,8.012755490414259e-70,0.9921875,7.895080543617939e-42,above,above,consistent_above
Gna14,0.264150943396226,4.2170173320691e-5,0.159420289855072,1.17768481375645e-5,below,below,consistent_below
Gnai1,0.306712962962963,5.8922525403412e-4,0.338842975206612,0.0154518068009724,below,below,consistent_below
Grb10,0.690828402366864,5.91389377168536e-6,0.0294117647058824,5.63879469695603e-48,above,below,discordant
Gulp1,0.268216253443526,4.45397563446442e-9,0.356111111111111,0.0309541743730889,below,below,consistent_below
Hdac9,0.31650641025641,2.94410640040888e-5,0.309701492537313,0.00859463025785878,below,below,consistent_below
Impa2,0.253703703703704,1.59529747449262e-7,0.23936170212766,3.3654813650328e-4,below,below,consistent_below
Kcnq1ot1,0.240196078431373,7.66825937569157e-11,0.990740740740741,6.78226740155094e-29,below,above,discordant
Lama2,0.405141485872577,4.96946368578945e-9,0.390436272789214,1.6447514448367e-8,below,below,consistent_below
Lima1,0.626041666666667,0.00692673141935211,0.70959595959596,2.7588339220851e-4,above,above,consistent_above
Limd1,0.692931741887356,2.23537995305944e-12,0.658816425120773,1.75520167471104e-6,above,above,consistent_above
Lims1,0.535224492972781,0.00704005367530688,0.53149879528637,0.0841662338742601,above,above,consistent_above
Lrrfip2,0.612567204301075,0.00316957344757177,0.597151898734177,0.028438446754762,above,above,consistent_above
Lsamp,0.896428571428571,4.01148472848365e-29,0.859920634920635,1.71195252053573e-10,above,above,consistent_above
Ltbp1,0.317532467532468,2.6289008109177e-4,0.231707317073171,1.38688801190663e-5,below,below,consistent_below
Maml3,0.397337006427916,0.0417773468530956,0.360987654320988,3.5710842534662e-4,below,below,consistent_below
Mcam,0.619904076738609,0.0510273867099328,0.674698795180723,0.0199343779696198,above,above,consistent_above
Mdga2,0.693669222855826,2.44155922280407e-37,0.72092344128768,1.12472456326689e-27,above,above,consistent_above
Mgp,0.289235270379338,1.13541627405754e-6,0.353805774278215,0.0158009019973335,below,below,consistent_below
Mir100hg,0.320297951582868,9.7036875274212e-4,0.363636363636364,0.0731909769630535,below,below,consistent_below
Morrbid,0.561199044011544,0.00421729667622464,0.565811311119622,0.0715682988522322,above,above,consistent_above
Mpdz,0.308622350674374,3.50960486544556e-8,0.310654761904762,6.82685945140928e-7,below,below,consistent_below
Myo10,0.663106796116505,0.0296805508336956,0.689041095890411,0.00524549910704284,above,above,consistent_above
Myom1,0.228915662650602,7.7761679273799e-4,0.240740740740741,0.00277674496020454,below,below,consistent_below
Nbea,0.351670551670552,8.82859656673014e-5,0.315259009009009,8.76119313418668e-6,below,below,consistent_below
Ndfip1,0.378156996587031,0.0351261357695647,0.355477855477855,0.0258954715896935,below,below,consistent_below
Nrxn1,0.956692719081854,1.35317579755529e-285,0.956273419680678,7.53608523819781e-126,above,above,consistent_above
Nt5dc1,0.275897435897436,3.78178647211584e-5,0.328804347826087,0.034974235780521,below,below,consistent_below
Ntm,0.617897091722595,0.0215004570408835,0.692045454545455,0.00928770973559856,above,above,consistent_above
Opcml,0.927035330261137,4.4315547338171605e-68,0.935114503816794,8.63287697432848e-42,above,above,consistent_above
Or5m3b,0.995215311004785,1.02438600961054e-86,1,7.929759348394159e-70,above,above,consistent_above
Osbpl3,0.258049242424242,4.46277216851363e-8,0.32449494949495,0.00419856175530307,below,below,consistent_below
Pakap,0.581220316326699,1.44859358865055e-5,0.578753638075672,1.2372288026307e-4,above,above,consistent_above
Parva,0.355011261261261,0.00198184597654097,0.345751633986928,0.00205276666405987,below,below,consistent_below
Pde7b,0.181409354192605,2.1866676234929e-29,0.175422871851443,6.71062403386646e-20,below,below,consistent_below
Pid1,0.540107838171218,0.0109180681227507,0.561975687710982,0.00798159166748757,above,above,consistent_above
Pitpnc1,0.256073778195489,1.5891287190295597e-11,0.224908424908425,7.23012666133088e-13,below,below,consistent_below
Plcl1,0.433814114163933,1.4028463721199199e-11,0.448129183186958,2.6867197534981e-4,below,below,consistent_below
Plekhg3,0.601007326007326,0.0460237668873816,0.600508905852417,0.0691834330115365,above,above,consistent_above
Plxdc2,0.539337224360233,0.0709136673686883,0.548048073644732,0.099014523659672,above,above,consistent_above
Pnisr,0.624309392265193,0.00253291556826847,0.663716814159292,0.00724054880664937,above,above,consistent_above
Prkg1,0.136393161480738,6.32606632272601e-293,0.131538853113197,4.543574636713559e-205,below,below,consistent_below
Rapgef5,0.330792127625461,9.27958609123187e-6,0.353684981684982,8.771262685049e-4,below,below,consistent_below
Rb1,0.363711001642036,0.0242970005223001,0.355119825708061,0.0171585777353161,below,below,consistent_below
Rmdn1,0.678907721280603,5.32425155554041e-5,0.645299145299145,0.00719143862916358,above,above,consistent_above
Rnf169,0.658878504672897,0.0821255360854338,0.613888888888889,0.0998221816247404,above,above,consistent_above
Ror1,0.68634290164664,1.29615513658427e-13,0.618256997455471,0.00286868670177451,above,above,consistent_above
Ror2,0.307855626326964,5.9790672607475e-4,0.315315315315315,0.00443102601605122,below,below,consistent_below
Rora,0.567579210111678,1.96806801297243e-8,0.549195519368787,0.00102339226857116,above,above,consistent_above
Scn3a,0.67258382642998,1.5344529871244e-4,0.665333333333333,0.00330897837514711,above,above,consistent_above
Serpini1,0.83047611541464,1.3401611630326398e-55,0.829097909790979,5.83868070722029e-32,above,above,consistent_above
Sgip1,0.595255731922399,0.00367915754492243,0.699459459459459,1.8086351997342e-6,above,above,consistent_above
Slc16a7,0.0769230769230769,5.91991555305486e-16,0.0396825396825397,1.0400027057907e-16,below,below,consistent_below
Slc8a1,0.309841685365246,1.9684486190846402e-15,0.310040915670055,9.48779301866467e-10,below,below,consistent_below
Slit2,0.0378787878787879,1.49462110550495e-19,0.112727272727273,2.16140875219434e-6,below,below,consistent_below
Spon1,0.714147286821705,5.04866293376322e-6,0.781446540880503,1.83294277824198e-8,above,above,consistent_above
Ssh2,0.551132246376812,0.00262956098056289,0.550916230366492,0.0771154289418683,above,above,consistent_above
Stk39,0.733416252072968,1.39861770806011e-9,0.610136452241715,0.0148994982944723,above,above,consistent_above
Stxbp6,0.320552147239264,2.24342233049641e-7,0.326737588652482,5.4318900588419e-4,below,below,consistent_below
Tacc1,0.587876427829699,0.00280583114273149,0.574404761904762,0.0608696071794901,above,above,consistent_above
Tbx20,0.600863557858377,0.0203455831405521,0.620795107033639,0.0444739190536504,above,above,consistent_above
Tbx3,0.29047619047619,0.00234750693090396,0.243589743589744,5.9813624709315e-4,below,below,consistent_below
Trpc3,0.585579128554335,3.3008553453799703e-9,0.552252770869792,7.2824275103864e-4,above,above,consistent_above
Tshz2,0.694695414099932,1.3616675570176e-15,0.697159090909091,8.19293359562854e-12,above,above,consistent_above
Ttc7b,0.305555555555556,7.1979167774406e-4,0.321285140562249,0.0271205005574292,below,below,consistent_below
Ubash3b,0.707855626326964,5.20626438666464e-6,0.67481884057971,0.00252920763494729,above,above,consistent_above
Zeb1,0.664189189189189,3.06151558432546e-8,0.619638242894057,2.9632390871961e-4,above,above,consistent_above
Zfpm2,0.580381536452965,1.69517961570256e-5,0.606366694899304,1.39613570699925e-5,above,above,consistent_above
Zmat4,0.254807692307692,1.2461753004547e-4,0.295698924731183,0.0299945345920605,below,below,consistent_below
Zswim5,0.83130081300813,2.6213597637998597e-12,0.88,1.23612806977789e-9,above,above,consistent_above
