"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"9530026P05Rik",0.516666666666667,25,-27.2229912197437,-25.1658098743959,-2.05718134534775,0.0425205428940403,1
"Acta2",0.471605667060213,33,-35.4030935341343,-35.4032809423469,0.000187408212639184,1,1
"Actn1",0.5,23,-22.2338952380696,-22.1446971703235,-0.0891980677460538,0.672755214769382,1
"Acyp2",0.178571428571429,14,-10.6884860015256,-10.5040196373838,-0.18446636414183,0.543586598129382,1
"Akap6",0.548309178743961,23,-23.1954079507434,-23.1787552050078,-0.0166527457356409,0.855191985115658,1
"Aopep",0.382098765432099,27,-25.5755434934301,-25.5269383004802,-0.0486051929498608,0.755203315459969,1
"Cacna1c",0.486111111111111,30,-31.4374574200272,-31.369417242582,-0.0680401774451589,0.712209189166569,1
"Cacna2d1",0.528571428571429,21,-21.681311702072,-21.4799594920465,-0.201352210025437,0.525695876544054,1
"Cacnb2",0.39026169026169,37,-51.3601209708629,-51.0838017153085,-0.276319255554426,0.457241599628161,1
"Cald1",0.512962962962963,36,-37.4260482605889,-37.1395411340987,-0.286507126490143,0.449063612564713,1
"Carmn",0.461412151067323,29,-28.4324686363149,-28.3341934963844,-0.098275139930486,0.65751988922996,1
"Celf2",0.566176470588235,17,-19.9595497309749,-19.7021883937686,-0.257361337206248,0.473101562142721,1
"Clic4",0.15,19,-12.2634252876264,-12.1318388455891,-0.131586442037367,0.60794867260809,1
"Cobll1",0.510416666666667,16,-18.2139552352955,-16.6340658788951,-1.57988935640036,0.075473413152578,1
"Cped1",0.596894020766201,28,-32.3870880983392,-32.3873690631527,0.000280964813526907,1,1
"Crim1",0.421645021645022,21,-23.9772433623364,-23.9760341233713,-0.00120923896510661,0.960777425305822,1
"Dip2c",0.4625,24,-22.5574969565125,-22.4756267560861,-0.0818702004264296,0.685735909734281,1
"Dlc1",0.554150579150579,37,-45.7134761185979,-45.361025228641,-0.352450889956962,0.401141510699777,1
"Ebf1",0.363852813852814,33,-41.0404398898769,-40.4229521179801,-0.617487771896791,0.266441590920445,1
"Enah",0.462797619047619,24,-28.9320143588218,-27.5823325759557,-1.34968178286607,0.100388312729836,1
