"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Rapgef6",36,0.588690476190476,2.91666666666667,1.62142857142857,1.0812675723505,0.810950679263446,0.571428571428399,0.528480263387726,1.66252168451733,1903,0.482718890040923,0.516742105721827,0.482718890040923,0.0457613733468029,0.482513661202186,36,-0.0577154978562877,-56.7992500237707,-57.93046637331,1.1312163495393,1
"Raph1",56,0.541524943310658,3.76785714285714,5.96331168831169,2.82510346931259,2.69431164202951,0.511848341232235,0.181178617630164,1.42678456595835,1904,0.2954158973298,0.26222140695458,0.2954158973298,-0.114237279699636,0.569677790563867,56,0.184424571137427,-88.6069612997481,-88.3733071112978,-0.233654188450387,0.494228054067405
"Rarb",17,0.484313725490196,3.29411764705882,2.59558823529412,3.21031891667686,2.98891761207887,0.517857142857108,0.161310186401407,1.31866124107681,1905,0.367111237847778,0.301617948031817,0.367111237847778,-0.205801051446371,0.464646464646465,17,-0.231325546106456,-28.8022720219692,-28.9463933660321,0.144121344062917,1
"Rasa1",37,0.53050193050193,2.81081081081081,1.15765765765766,0.847425664773248,0.784653393341529,0.519230769220281,0.612715416589626,1.68795420968792,1906,0.547479222287875,0.591131054502308,0.547479222287875,0.0652361943017508,0.544047619047619,37,0.0703893278913984,-65.717503735222,-65.6167062750536,-0.100797460168451,0.65343654057923
"Rasa2",14,0.419047619047619,2.5,0.884615384615385,0.1542448405558,0.183165747451811,0.457142858102368,2.96374813222352,2.1503285150216,1907,1.06097030461594,1.82012934611889,1.06097030461594,1.90277782760759,0.43421052631579,14,0.0544477840223769,-29.5906464987306,-29.35917269956,-0.231473799170544,0.496249621595294
"Rasa3",28,0.57797619047619,2.64285714285714,0.83068783068783,1.30167504886134,1.04768967347376,0.554054054054054,0.425646980433957,1.49030470428248,1908,0.739336513220971,0.645708268358359,0.739336513220971,-0.313689532787014,0.574666666666667,28,0.389042290745899,-50.5555225189101,-49.9281279299392,-0.627394588970894,0.262639737697165
"Rasal2",80,0.452987066038537,5.05,11.0860759493671,2.61639067072857,3.06652239900719,0.460396039605481,0.175966091286084,1.60588211973567,1909,0.213452255250027,0.206577425706649,0.213452255250027,-0.0374861639639432,0.437894744144744,80,-0.421956913218635,-137.628838229354,-136.08205950336,-1.54677872599379,0.0786027901779118
"Rasgef1b",19,0.459022556390977,2.78947368421053,1.8421052631579,1.44623062592386,1.61977830103469,0.471698113207552,0.326156910766724,1.44534664138909,1910,0.564355868945277,0.493361115576153,0.564355868945277,-0.238198958178553,0.553225806451613,19,0.206450877467425,-29.7702881084229,-30.025221142501,0.254933034078086,1
"Rasgrf2",11,0.603030303030303,2.54545454545455,0.872727272727273,0.224030442463672,0.168022831847754,0.571428571428571,2.55067376176446,2.11019784513563,1911,0.937961855836466,1.58272761086416,0.937961855836466,1.612711905928,0.423611111111111,11,-0.55254102302878,-20.5057277988453,-21.3996264995053,0.893898700660021,1
"Rasgrp3",10,0.383333333333333,2.5,0.722222222222222,0.675135943214991,1.20024167682665,0.360000000000001,0.533225943038499,1.52167061103379,1912,1.06097030461594,0.89714623630179,1.06097030461594,-0.527744361577439,0.513333333333333,10,-0.263034405833794,-20.8265482838049,-22.0047467326394,1.17819844883456,1
"Rassf1",13,0.5,2.23076923076923,0.358974358974359,0.000517759138448338,0.000483241862552664,0.517241379309889,998.999999999999,2.65419005918355,1913,2.35976584937924,380.912112079471,2.35976584937924,996.64023415062,0.53125,13,-0.0671141958585371,-22.1908946422139,-22.1439907017214,-0.0469039404925624,0.759390915597277
"Rassf2",19,0.62280701754386,2.31578947368421,0.450292397660819,17.5431923545092,12.1452870146602,0.590909090909091,0.0336830993452117,1.04274780969274,1914,1.8225712675127,1.20609393177625,1.8225712675127,-1.78888816816749,0.563247863247863,19,0.331205908475372,-39.2347832294992,-38.9273882841507,-0.307394945348577,0.4329900105791
"Rassf3",18,0.337962962962963,2.5,0.61764705882353,0.315460389971681,0.57177195453463,0.355555556472882,1.12710047846197,1.77715214651606,1915,1.06097030461594,1.12266821177906,1.06097030461594,0.0661301738460338,0.49537037037037,18,-0.624490864907794,-32.5101713225668,-33.4701074024923,0.959936079925534,1
"Rassf8",18,0.420987654320988,3.33333333333333,3.64705882352941,8.98409922551181,11.7484374484017,0.433333333340535,0.0482333645770535,1.1073658988062,1916,0.35977871151729,0.253876514385845,0.35977871151729,-0.311545346940236,0.449074074074074,18,-0.334419039070559,-30.6920661512647,-30.437332779781,-0.254733371483745,0.475369790121354
"Rb1",59,0.434751877124758,3.64406779661017,3.81940385739334,0.680673940755548,0.74015030453789,0.479069767432756,0.70381681852105,2.09080186477089,1917,0.310955971792034,0.470866254823817,0.310955971792034,0.392860846729016,0.483039215686275,59,-0.265590110737551,-97.5082010850511,-97.1871686156531,-0.321032469397949,0.42296404064543
"Rb1cc1",32,0.456622023809524,3,1.54838709677419,1.46163596427963,1.72738795778502,0.458333333333333,0.31357557184851,1.47743819018686,1918,0.446788958884722,0.411608112542683,0.446788958884722,-0.133213387036212,0.517195767195767,32,-0.0857298740258836,-52.2203795017962,-52.5645296806587,0.344150178862463,1
"Rbbp4",10,0.725,2.3,0.455555555555555,0.782636174393482,0.276224532138876,0.739130434782609,0.944411284535131,1.62610819336747,1919,1.91062883137037,1.60959452841603,1.91062883137037,-0.96621754683524,0.583333333333333,10,0.321928094887362,-24.6496498215526,-26.107090188903,1.45744036735044,1
"Rbbp6",21,0.38015873015873,2.66666666666667,1.13333333333333,0.116701614739688,0.144710002277214,0.44642857142857,3.82538469946936,2.3212710618665,1920,0.702073294430482,1.91235034054302,0.702073294430482,3.12331140503888,0.463398692810458,21,-0.275634442613428,-44.796423982691,-44.70915594373,-0.0872680389609855,0.676111519561095
"Rbfox1",39,0.528842009084976,6.69230769230769,30.4291497975709,1.55914697151833,1.24731757722611,0.555555555553291,0.356320196685678,2.49575540416918,1921,0.150139643426328,0.233613285140127,0.150139643426328,0.20618055325935,0.553948179271709,39,0.591535154644642,-66.0672266304982,-64.6461809115004,-1.42104571899783,0.09182462501656
"Rbfox2",31,0.652150537634409,3,1.33333333333333,12.1150320865989,7.31079522467177,0.623655913978495,0.0514778590366552,1.09738579367545,1922,0.446788958884722,0.312077335525523,0.446788958884722,-0.395311099848067,0.597239475500345,31,0.584962500721156,-65.3983315545815,-63.1442908100125,-2.25404074456898,0.0337350594196937
"Rbl2",11,0.375757575757576,2.54545454545455,1.07272727272727,0.168022831850371,0.224030442461056,0.428571428578102,2.55067376176446,2.11019784513563,1923,0.937961855836466,1.58272761086415,0.937961855836466,1.61271190592799,0.526785714285714,11,0.214124805352848,-28.1314733288046,-28.7071010431805,0.575627714375916,1
"Rbm20",47,0.536438867448791,21.6170212765957,289.676225716929,43.6531057346569,40.0290743151858,0.521653543307025,0.0119499754834826,1.24346085141519,1924,0.0474248162671669,0.0355886962336884,0.0474248162671669,-0.0354748407836843,0.572484481701458,47,0.157146396721008,-94.2177086169204,-93.5776287645059,-0.640079852414544,0.257869342996742
"Rbm24",33,0.475004244121891,4.12121212121212,8.67234848484848,3.89692755347178,4.25664394273292,0.477941176487593,0.122645640682182,1.34098215305716,1925,0.263035340519811,0.218792980433529,0.263035340519811,-0.14038969983763,0.508547008547009,33,1.11022302462516e-15,-38.4450534097591,-38.5181391183627,0.0730857086035641,1
"Rbm25",67,0.485989963601904,3.67164179104478,4.22388059701493,2.46435704165887,2.54582339014346,0.491869918699187,0.199593610172691,1.44511705823799,1926,0.307227136677687,0.276947684795623,0.307227136677687,-0.107633526504995,0.48754295532646,67,0.0244530437245389,-111.262438437283,-111.280876766418,0.0184383291350372,1
"Rbm26",38,0.444078947368421,2.81578947368421,1.5597439544808,2.273621112397,2.79465928402106,0.448598130838193,0.197305579365091,1.2993495852447,1927,0.543762344989907,0.43094691031536,0.543762344989907,-0.346456765624815,0.373774509803922,38,-0.566346822553809,-66.5014855661262,-64.9394279262239,-1.56205763990235,0.07714173496765
"Rbm28",14,0.696428571428571,2.64285714285714,0.708791208791209,1.86069531722363,1.0078766301628,0.648648648648649,0.348605514639822,1.42466759445098,1928,0.739336513220971,0.616452015525143,0.739336513220971,-0.39073099858115,0.671875,14,1.38702312310925,-27.5137015022931,-24.742507183837,-2.7711943184561,0.0185612312130504
"Rbm33",20,0.4375,2.35,0.555263157894737,0.908718017742259,1.03263411107073,0.468085106382984,0.515104902999456,1.46201860836774,1929,1.64542950730569,1.27293126432477,1.64542950730569,-1.13032460430623,0.507407407407407,20,0.050626073069969,-35.259679095128,-35.4147771130325,0.155098017904535,1
"Rbm39",86,0.47930650061293,4.24418604651163,7.69261285909712,19.3845550465894,21.751273976492,0.471232876714669,0.0243097081971752,1.07699279005415,1930,0.25433858891071,0.175756145568576,0.25433858891071,-0.230028880713535,0.495561719833565,86,-0.103711349522108,-131.228596409613,-131.315767406938,0.0871709973249892,1
"Rbm4",11,0.454545454545455,2,0,0.78033907245769,0.936406886949193,0.454545454545464,0.582497366322906,1.36808741595343,1931,5.10654734115018,3.56464151917338,5.10654734115018,-4.52404997482728,0.575,11,0.561878887608115,-29.0036019795541,-29.76087351439,0.757271534835859,1
"Rbm47",43,0.366852914527333,3.7906976744186,4.50276854928018,1.53428031375324,2.56551790168574,0.374233128834356,0.243914443455829,1.54444309017275,1932,0.292854384466875,0.284368023791743,0.292854384466875,-0.048939941011046,0.420479797979798,43,-0.611146432524811,-94.4017295664223,-92.0733753264323,-2.32835423998993,0.0309324351098389
"Rbm5",26,0.362271062271062,3.26923076923077,2.76461538461538,1.72511171580619,2.464445308243,0.411764705887419,0.238688719179553,1.43726868376526,1933,0.372027538590454,0.334221079690918,0.372027538590454,-0.133338819410901,0.504237288135593,26,-0.125530882083859,-53.1822971025307,-54.1084304057953,0.926133303264649,1
"Rbm6",58,0.543374011046425,3.74137931034483,3.91439806412583,4.05720990812964,3.5325706958714,0.534562211981574,0.131756114198194,1.32245004649404,1934,0.29849492108418,0.245469315136927,0.29849492108418,-0.166738806885986,0.567934782608696,58,0.218180170049533,-99.1202046917378,-98.503055567552,-0.617149124185786,0.26657275671495
"Rbms1",97,0.539848032109291,6.61855670103093,34.571735395189,6.82365424527074,6.53240071025743,0.510903426797176,0.0748724083069225,1.3913762005744,1935,0.152445225504381,0.128243925571189,0.152445225504381,-0.077572817197459,0.547541768747126,97,0.153079330004389,-174.614127493042,-174.178043203695,-0.436084289347235,0.350355653216055
"Rbms2",16,0.591021825396825,3,4.26666666666667,604166.665894513,395833.334105487,0.604166665894513,1e-06,0.910543788023752,1936,NA,1e-06,0.441899011730543,-0.441898011730543,0.453703703703704,16,0,-38.5807230640203,-40.0005864147097,1.41986335068941,1
"Rbms3",62,0.540395312572732,4.17741935483871,6.60735060814384,1.89371042951327,1.76652092305343,0.517374517374517,0.273206774019561,1.68142358884913,1937,0.258913274666392,0.273269229767178,0.258913274666392,0.014293499353169,0.505179924242424,62,0.103835810984539,-110.442129165198,-110.358218548638,-0.0839106165602033,0.682055450312
"Rbpj",89,0.521819516541081,8.39325842696629,45.4231358529111,3.70840209848306,3.50559886129491,0.514056224716277,0.138619332818993,1.90069238546091,1938,0.111310957653028,0.125519535587982,0.111310957653028,0.0273083751659653,0.545716782371506,89,0.0567318850985552,-178.806589449344,-178.365409523393,-0.441179925951445,0.347556148704216
"Rbpms",76,0.497554197010719,5.82894736842105,21.050350877193,1.83289174884659,1.87473859234616,0.494356659153067,0.269714051287621,2.02648372139013,1939,0.180652726542573,0.220702887138407,0.180652726542573,0.0890613247450476,0.520923913043478,76,0.16453577201189,-125.843575595674,-125.968709744228,0.125134148553641,1
"Rc3h1",16,0.397916666666667,2.75,1.4,0.6692344697198,0.966672011350009,0.409090909207812,0.611281886569729,1.6640036830769,1940,0.600184479461532,0.62509470122565,0.600184479461532,0.0110974071081973,0.430894308943089,16,-0.0995356735509139,-34.6383038108796,-34.6619583082687,0.0236544973890958,1
"Rc3h2",16,0.49375,2.625,0.916666666666667,3.35962050054778,3.3596205005476,0.500000000000014,0.148826333188076,1.2105928634771,1941,0.769945904603788,0.560627571706376,0.769945904603788,-0.621119571415712,0.478571428571429,16,0.0418201756946273,-38.2565502626809,-38.2561739439126,-0.00037631876826083,0.978113388772002
"Rcan1",15,0.470952380952381,3,2,1.53027568494362,1.46374195444042,0.511111111976763,0.333999368222069,1.50074891514711,1942,0.446788958884722,0.419363984583275,0.446788958884722,-0.112789590662653,0.395698924731183,15,-0.637429920615292,-26.6702031419533,-26.8550337711332,0.184830629179871,1
"Rcan2",18,0.567460317460317,2.88888888888889,2.10457516339869,1.25515755751151,0.920448875508448,0.576923076923075,0.459641957673338,1.59481202369671,1943,0.497192800768274,0.500077566271591,0.497192800768274,-0.0375508430949362,0.602564102564103,18,0.304854581528422,-22.6446907068487,-22.2767759471648,-0.367914759683849,0.391000115755694
"Rcor1",18,0.57962962962963,2.61111111111111,0.957516339869281,2.88000343538293,1.95428804544492,0.595744680850263,0.20685554521606,1.27614511828993,1944,0.795428675939036,0.599348467152565,0.795428675939036,-0.588573130722976,0.46031746031746,18,0.229481846122766,-35.5798988243962,-36.7404839987697,1.16058517437352,1
"Rcsd1",30,0.502698412698413,3.16666666666667,1.31609195402299,4.55778147320945,4.27873362791093,0.51578947368421,0.113166784479688,1.22025422110176,1945,0.395140000667218,0.301687081404695,0.395140000667218,-0.28197321618753,0.509984639016897,30,-0.082462160191973,-58.1998722841599,-58.2429630691465,0.0430907849866458,1
