"","AR","N","log2FC","llr_var","pval_var"
"1700025G04Rik",0.483333333333333,10,-0.137503523749935,-3888.24665165725,0
"2210408F21Rik",0.532051282051282,13,-0.0458036896131246,-1847.68992090286,0
"2610307P16Rik",0.333333333333333,15,-0.906890595608519,-1744.31353741932,0
"4933406I18Rik",0.391666666666667,26,-0.514573172829758,0.315222823466684,1
"5031425E22Rik",0.601754385964912,19,0.527247002864869,-84.3007134734546,1.49498217216178e-38
"9530026P05Rik",0.44047619047619,19,-0.263034405833794,-49.6138377641776,2.25079575913207e-23
"AW554918",0.654761904761905,14,0.459431618637297,22.4697331317102,1
"Aak1",0.5,11,-0.430634354329862,-3657.52770930196,0
"Abca1",0.548973853781546,78,0.144771524213974,1989.41866657935,1
"Abca8a",0.523665223665224,12,0.263034405833794,-2207.74773993928,0
"Abca9",0.390842490842491,39,-0.53605290024021,-50.3104276915517,1.11388692374613e-23
"Abcc1",0.494444444444444,12,-0.321928094887362,-1363.4065076347,0
"Abi1",0.567390942390942,44,0.694586991895654,1914.25544672037,1
"Abl2",0.592156862745098,17,0.31315788525963,33.0688692732062,1
"Ablim1",0.522782446311858,34,0.115477217419936,1851.89413149467,1
"Ablim3",0.531944444444444,12,0.33703498727757,-1795.82981053118,0
"Abr",0.4,11,0.115477217419936,-1809.81117422997,0
"Acap2",0.444444444444444,12,-0.199308808223407,-2103.74932544736,0
"Acer3",0.560846560846561,27,0.192645077942396,1731.11769019007,1
"Actr2",0.5,26,-0.106915203916512,-28.7901485837504,3.24459478256793e-14
"Actr3",0.511805555555556,24,0.0874628412503393,-28.6957765953218,3.57137763524991e-14
"Acvr1",0.458333333333333,12,0,-2707.38684802885,0
"Acvr2a",0.319444444444444,12,-0.68805599368526,-1752.14393154341,0
"Acyp2",0.295238095238095,14,-1.03562390973072,-1645.24952843296,0
"Adam10",0.429487179487179,13,-0.332575339086871,-1999.60659047479,0
"Adam17",0.553030303030303,11,-0.289506617194985,-1885.36028354409,0
"Adam19",0.557971014492754,23,0.263034405833794,2842.23383158375,1
"Adam9",0.491666666666667,16,-0.0848888975865132,-1779.08618308685,0
"Adamts9",0.419949494949495,12,-0.245112497836531,-1940.68978616522,0
"Adamtsl3",0.445436507936508,12,-0.514573172829758,-1909.25783751504,0
"Adcy9",0.496031746031746,12,-0.096215315259303,-1716.44612044049,0
"Adgre1",0.537454212454212,26,0.134929580086109,-58.0636769395244,4.45734014233857e-27
"Adgrf5",0.560606060606061,11,0.131244533278253,-1976.79170317441,0
"Adgrg6",0.418740399385561,31,0.0703893278913981,1791.274855598,1
"Adgrl2",0.328231292517007,14,-0.917537839808027,-1719.5122053698,0
"Adgrl4",0.510649350649351,20,0.251538766995964,-67.2864246076472,4.09420025250622e-31
"Adk",0.397058823529412,17,-1.15200309344505,-71.2380380354896,7.65219092541993e-33
"Aff1",0.471666666666667,40,-0.349584437790228,1736.47637175321,1
"Afg2a",0.429487179487179,13,-0.443606651475615,-1946.9735683356,0
"Aftph",0.502777777777778,24,-0.115477217419936,2194.04749581945,1
"Agap1",0.508333333333333,20,-0.506959988719883,-43.194074638109,1.47868362371883e-20
"Agfg1",0.413333333333333,30,-0.36564947231668,1699.95469972878,1
"Agmo",0.638562091503268,34,0.499571009490511,1867.93659032422,1
"Ago3",0.586805555555556,24,0.0297473433940518,1729.86341392839,1
"Agps",0.406862745098039,17,-0.472068444315223,-1781.08680371124,0
"Ahnak",0.438961038961039,33,-0.523561956057013,1735.07276356183,1
"Aig1",0.326923076923077,26,-1.07528812730424,-61.0412103071694,2.21444739445893e-28
"Airn",0.688888888888889,24,0.980891177052295,715.246396380255,1
"Akap13",0.422183507549361,41,-0.431339311607944,1778.89803691093,1
"Akt3",0.524731182795699,31,-0.246639967583125,1715.39798969158,1
"Alcam",0.440179065136292,69,-0.473657665715063,2223.12277133289,1
"Alpk1",0.251666666666667,20,-1.04580368961312,1805.34704199052,1
"Ambra1",0.496666666666667,25,-0.0931094043914815,1788.50772616712,1
"Ank2",0.213154872338546,49,-1.5552151573271,1774.3797482594,1
"Ankhd1",0.491333333333333,25,-0.54432051622381,1686.02105584509,1
"Ankrd11",0.497363945578231,56,0.0267173383757796,1797.63518011919,1
"Ankrd12",0.416666666666667,12,0,-1747.28794522725,0
"Ankrd17",0.468047619047619,50,0.171611378070199,1785.16410697524,1
"Ankrd33b",0.362666666666667,25,-0.951090399519054,1801.34125192118,1
"Ankrd44",0.484548611111111,48,-0.241008099503795,1765.45939516326,1
"Anks1",0.356421356421356,33,-0.787006276665802,1960.12910334246,1
"Ano6",0.410833333333333,60,-0.377367081312789,1771.8932281537,1
"Antxr2",0.552739984882842,42,0.238512086699725,1819.56351040006,1
"Anxa2",0.416666666666667,10,-0.347923303420307,-1855.0871411276,0
"Anxa3",0.569444444444444,12,0.295455883526171,-1784.14238319873,0
"Aoah",0.406115731115731,37,-0.326228232320988,1734.5308784626,1
"Aopep",0.552433473389356,68,0.366782330671623,1831.54427379012,1
"Ap1b1",0.428205128205128,13,-0.383328639551506,-1842.81566285952,0
"Ap1g1",0.402777777777778,12,-0.299560281858908,-1955.45395695623,0
"Ap2a2",0.558022774327122,46,0.190521906049426,1780.57733278292,1
