"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"1700025G04Rik",10,0.483333333333333,2.2,0.177777777777778,0.00050050050050049,0.000500500500500512,0.499999999999989,998.999999999999,2.29520309601867,1,4.6314403443972,382.399458977126,4.6314403443972,994.368559655602,0.461538461538462,10,0.0780025120012726,-29.9285739896563,-29.9297707558196,0.00119676616329656,1
"2210408F21Rik",13,0.532051282051282,2.84615384615385,0.807692307692308,0.203432681422313,0.172917779208966,0.54054054054054,2.65709785055831,2.33959340497793,2,0.990668970331117,1.65765106306521,0.990668970331117,1.66642888022719,0.448648648648649,13,4.44089209850063e-16,-33.5236393184475,-33.9519730283627,0.428333709915172,1
"2610307P16Rik",15,0.333333333333333,2.33333333333333,0.666666666666667,0.146182727250319,0.318944132182495,0.314285714285728,2.14995109338433,1.91087545633979,3,2.9918517250433,2.77530992527687,2.9918517250433,-0.841900631658963,0.373333333333333,15,-1.16992500144231,-23.1626942535861,-22.4958648184086,-0.666829435177483,0.248155342606154
"4933406I18Rik",26,0.391666666666667,2.76923076923077,0.824615384615385,0.527177592020984,0.697234879460706,0.430555555664207,0.816718241026961,1.79578163048118,4,1.1028252523711,1.03220547719341,1.1028252523711,-0.286107011344138,0.356363636363636,26,-0.362570079384707,-56.5476606988816,-54.8598842984033,-1.68777640047835,0.066170377715712
"5031425E22Rik",19,0.601754385964912,2.52631578947368,0.707602339181287,0.567207995966811,0.405148568719433,0.583333333230322,1.02842931936463,1.77294008621754,5,1.94248081538957,1.66235474942452,1.94248081538957,-0.914051496024944,0.64,19,0.888968687611256,-46.3585807606575,-44.5331172131175,-1.82546354754,0.0560380101829599
"9530026P05Rik",19,0.44047619047619,2.68421052631579,2.11695906432749,5.91734034376436,7.20371867938688,0.450980392156121,0.0762133603877222,1.11940280186636,6,1.30957701826337,0.886368900450623,1.30957701826337,-1.23336365787565,0.442708333333333,19,-0.584962500721157,-29.5990526566842,-29.2948779032947,-0.304174753389518,0.435409927613564
"AW554918",14,0.654761904761905,2.64285714285714,1.17032967032967,0.884464619245026,0.479085002108876,0.648648648640171,0.733379984372755,1.71043699665998,7,1.4477734221864,1.2264079963701,1.4477734221864,-0.714393437813641,0.53921568627451,14,0.540568381362702,-29.7303726235779,-30.0682583697242,0.337885746146267,1
"Aak1",11,0.5,2.45454545454545,0.472727272727273,0.000481963445096384,0.000519037555904618,0.481481481651287,998.999999999999,2.57124961095939,8,2.2625652070789,380.848471327201,2.2625652070789,996.73743479292,0.5,11,-0.131244533278252,-27.44504192366,-27.4669274114224,0.0218854877624857,1
"Abca1",78,0.548973853781546,4.5,9.83766233766234,1.30769787139327,1.17339376568261,0.527065527065527,0.403048394124838,2.00543079518384,9,0.463035562229277,0.456222368499574,0.463035562229277,-0.0599871681044388,0.551929673501102,78,0.126141030133084,-142.699220858772,-142.210274906797,-0.488945951975694,0.3227198158689
"Abca8a",12,0.523665223665224,5.83333333333333,17.7878787878788,1.34979490754057,1.2748063015661,0.514285714285714,0.381010264161377,2.33192658286746,10,0.361759975682824,0.381544693734017,0.361759975682824,0.0192502884785529,0.623363095238095,12,0.523561956057012,-17.8222588911434,-17.6862650174559,-0.135993873687504,0.602001480761794
"Abca9",39,0.390842490842491,3.15384615384615,1.81781376518219,1.07605573727767,1.86516327794795,0.365853658536587,0.339995081911059,1.54604041863751,11,0.771392835626898,0.634170656788725,0.771392835626898,-0.43139775371584,0.501574074074074,39,-0.461580085215874,-67.5433557575568,-69.6873022273024,2.14394646974567,1
"Abcc1",12,0.494444444444444,2.58333333333333,0.81060606060606,516129.032258064,483870.967741936,0.516129032258064,1e-06,0.902359304499716,12,NA,1e-06,1.67865995838604,-1.67865895838604,0.479674796747968,12,-0.111031312388743,-32.4589398819953,-32.5517411399633,0.0928012579679489,1
"Abi1",44,0.567390942390942,3.59090909090909,5.45665961945031,0.695381188437544,0.3924428489202,0.639240506329113,0.919266320340684,2.23894401827956,13,0.600399528503451,0.742191615648874,0.600399528503451,0.318866791837233,0.545068027210884,44,0.57190634789571,-88.5624424296023,-90.1753115237948,1.61286909419258,1
"Abl2",17,0.592156862745098,2.47058823529412,0.639705882352941,0.462884487301599,0.314761451365087,0.595238095238095,1.2859322607851,1.82717776755737,14,2.19113662052166,1.92294456467286,2.19113662052166,-0.905204359736561,0.538949275362319,17,0.263034405833794,-42.8162628105506,-42.8634931115864,0.0472303010357251,1
"Ablim1",34,0.522782446311858,3.91176470588235,5.35561497326203,1.79000390801614,1.61100351722043,0.526315789472771,0.294030525361303,1.66152094034016,15,0.535548559728316,0.46230004218979,0.535548559728316,-0.241518034367013,0.484672619047619,34,-0.0946368741380748,-55.6890800130422,-55.903033243057,0.213953230014752,1
"Ablim3",12,0.531944444444444,2.75,0.931818181818182,2.6438161798041,2.20318014983675,0.545454545454545,0.206313339641851,1.29988114145813,16,1.14053345973952,0.825095065516232,1.14053345973952,-0.934220120097666,0.55,12,-0.082462160191973,-20.3162760797508,-20.2686493130477,-0.0476267667030932,0.757601695360344
