"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1600010M07Rik",0.4905,0.508130081300813,41,7e-04,0.0801154839161537,-0.054447784022376,-0.00868340361412123,0.89515578883274,0.976344016851032
"1700025G04Rik",0.5232,0.529738562091503,51,0.5594,0.276620576552152,0.060120992437571,-0.0393937254711574,0.778947393924307,0.938731474729293
"2210408F21Rik",0.5025,0.49668253968254,75,0.0637,0.08838064602329,0.0161196653632767,-0.000613829186988823,0.97204947478022,1
"2610037D02Rik",0.4256,0.393333333333333,50,0.0196,0.0768836528948344,-0.427421223734676,-0.847868417072519,0.19284645129534,0.558295804287034
"2610307P16Rik",0.4284,0.408473389355742,68,0.0312,0.0761069116325411,-0.409644240508626,-1.58903857998946,0.0746325078596882,0.353918731218028
"4632427E13Rik",0.5487,0.549230769230769,65,0.0423,0.0791099365515001,0.276840205358824,-0.435819676832381,0.35050186574326,0.714861568029889
"4732440D04Rik",0.3517,0.349380300065232,73,0.3407,0.193541381577968,-0.801095931585922,-6.16359952954025,0.000446405730607087,0.0108522772440688
"5031425E22Rik",0.4861,0.480922558922559,75,0.309,0.181657030457187,0.0360692547075223,-0.036751080787937,0.786304261199775,0.940629814727107
"6820431F20Rik",0.7132,0.685185185185185,45,0.104,0.110497700719681,1.3536369546147,-5.44661238270115,0.000965166468373832,0.0190778231832771
"9330159M07Rik",0.0412,0.0333333333333333,45,2e-04,0.068092404775592,-4.54432051622381,-36.8072569098967,9.49638426899749e-18,3.34747545482162e-15
"9530026P05Rik",0.5186,0.563064713064713,97,0.3119,0.178842381748614,-0.0794344674944051,0.00458175457961829,1,1
"AW554918",0.4194,0.411458333333333,64,0.6937,0.326491273177527,-0.407657968913246,-1.21993354815283,0.118286247202035,0.444361301655959
"Aak1",0.4775,0.469620253164557,79,0.0719,0.09152123162741,-0.112474729258413,-0.197275130409281,0.529917236388919,0.812609949229146
"Abca1",0.4111,0.35258358662614,47,0.1649,0.127503615352364,-0.387023123109248,-1.21342797269656,0.119271905777468,0.444707662150101
"Abca8a",0.5708,0.55890022675737,35,0.0391,0.0786743047138951,0.409112665321739,-0.94146775495495,0.170000882658857,0.51951341997567
"Abca8b",0.5971,0.604256854256854,22,1.2425,0.548263439921641,0.84799690655495,-0.676668580820515,0.244695555945059,0.621406120545486
"Abca9",0.6378,0.605263157894737,19,0.3302,0.279756828340313,0.938599455335856,-1.0696861703038,0.143560617617934,0.481189708814471
