"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610005C13Rik",0.2225,0.224,125,0.7285,0.740866538676896,-0.415037499278843,-6.88251076573129,0.000207157598452165,0.0010818967291461
"0610040B10Rik",0.6543,0.66030534351145,131,0.7989,0.760550967780034,0.426264754702098,0.0380620508312504,1,1
"0610040J01Rik",0.6885,0.687878787878788,165,0.332,0.525622315425188,1.39854937649027,-5.59307312661157,0.000824103295475926,0.00374347200305673
"0610043K17Rik",0.5387,0.527050610820244,191,2e-04,0.368391954943901,0.237039197300849,-0.315908006841198,0.426689969653514,0.708398745749522
"1110002E22Rik",0.5086,0.510825780463243,662,1.0368,0.6482853073139,0.468553008605846,-0.323565424868917,0.421140347206786,0.701648879652515
"1110002L01Rik",0.9527,0.950520833333333,192,0.2077,0.44979456078122,4.79007693062577,-40.346416156214,2.63676833448135e-19,5.04388265273369e-18
"1110004F10Rik",0.4432,0.440251572327044,371,0.1204,0.346344857698739,-0.652076696579693,-3.36760181497657,0.00945284408310049,0.0320816347315632
"1110019D14Rik",0.5386,0.540962441314554,710,1.2292,0.705156051173161,0.122619286663956,-1.69430828359123,0.06564800883045,0.161718325126847
"1110059E24Rik",0.4429,0.442928039702233,403,0.7656,0.588352352777057,-0.0618392538178618,-1.18870259351587,0.123101870005474,0.269641873084523
"1200007C13Rik",0.4222,0.422535211267606,71,2.5542,1.51606961799901,0.736965594166206,1.22976923016332,1,1
"1500002F19Rik",0.6256,0.624537037037037,360,1.4317,0.843952392011422,0.722992651613603,-4.53398136883429,0.00260126719469758,0.0102402328974124
"1500004A13Rik",0.4508,0.454098360655738,610,0.9675,0.633622501434769,-0.465974464504069,-3.86299916654954,0.00544312540025699,0.0197582120121738
"1500009L16Rik",0.5533,0.554907677356657,343,1.0737,0.70668995654172,0.375039431346925,-0.365116811087233,0.392807472937262,0.666047087592868
"1500026H17Rik",0.2949,0.291970802919708,137,1.7274,1.10354381882975,-1,-3.53995252997017,0.00779531402767695,0.0271193778146863
"1600010M07Rik",0.4719,0.476684515841142,747,0.3499,0.376938511839347,-0.420986765610031,-3.60125569772367,0.00728016306678447,0.0255314535938898
"1600014C10Rik",0.4492,0.446127946127946,297,0.3566,0.447466452460363,-0.415037499278843,-2.41797698470994,0.0278722162169773,0.0801716876375695
"1600020E01Rik",0.3016,0.300226537216828,515,0.4338,0.442353587041012,-1.19753723265017,-24.259430675759,3.27127458210925e-12,4.20049686990131e-11
"1700017G19Rik",0,0,210,2e-04,0.340615357614493,-Inf,NA,NA,NA
"1700025G04Rik",0.5698,0.574480803498109,1618,0.5453,0.355473839962297,0.531833300170794,-18.7471192456713,9.1683411987244e-10,9.75613207818585e-09
"1700037F03Rik",0.5833,0.575129533678757,193,0.947,0.727082162086564,0.823122237915921,-1.89872956618916,0.0513304204369266,0.13166666634293
"1700081N11Rik",0.6017,0.603703703703704,225,3e-04,0.351222860087589,0.723482364802584,-2.45729574384455,0.0266307601153622,0.0772168496395256
