"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.4752,0.463534675615213,149,0.238,0.258191946985052,-0.0832555036493523,-0.181930940176741,0.546369229678062,0.794361811030369
"2210408F21Rik",0.6254,0.619883040935672,57,1.551,0.774759320260494,0.747233929620033,-2.19639442566886,0.0360912311863966,0.222235678990149
"2610037D02Rik",0.3725,0.363636363636364,66,0.3897,0.32527481254933,-0.707819248506689,-2.2782123820429,0.032795466846167,0.207582480093336
"2610307P16Rik",0.5164,0.517115600448934,216,0.4575,0.330960925032466,0.0874628412503393,-0.223744536134149,0.503529772025434,0.766525055625963
"4632427E13Rik",0.4973,0.509132420091324,73,0.5927,0.393829297634255,-0.099535673550915,0.000188568530582245,1,1
"4732440D04Rik",0.3532,0.364864864864865,74,1e-04,0.170207789470448,-0.874469117916141,-3.25898887741825,0.0106789362488737,0.10029958016754
"4732471J01Rik",0.5171,0.525900900900901,74,0.0755,0.197424234343115,0.099535673550915,-0.0670395554711902,0.71423961006474,0.88926755846522
"4930523C07Rik",0.4552,0.449367088607595,79,1.6689,0.79950027091674,-0.15200309344505,-0.250534659713203,0.479030648979781,0.748846827918842
"5031425E22Rik",0.5294,0.529411764705882,85,1.1176,0.589075995628069,0.169925001442312,-0.196496080761975,0.530730773114702,0.781947940102675
"9530026P05Rik",0.4599,0.453260261520173,227,0.6149,0.384120859488838,-0.162729500038108,-0.782974903436525,0.210796176187511,0.546920028280393
"9630014M24Rik",0.4554,0.454166666666667,80,2.9013,1.26525520417,-0.34577483684173,-0.325366989835018,0.419850384871015,0.725137936065335
"AW554918",0.473,0.477891156462585,98,0.3142,0.281044762464659,-0.175849835399418,-0.128301418537319,0.612463716593613,0.838566663135941
"Aak1",0.4755,0.47411003236246,103,0.1896,0.232646704010655,-0.146841388329271,-0.104013675747851,0.648317958641524,0.859116078527306
"Abca8a",0.5595,0.572222222222222,36,0.1249,0.254083739537566,0.29373120305671,-0.464165475264522,0.335297002411168,0.664145985545199
"Abcc4",0.7602,0.757142857142857,70,0.7669,0.465555496193523,1.70626879694329,-11.1569144070619,2.31533240655073e-06,0.000119239618937363
"Abcc5",0.3653,0.364978902953586,79,0.2139,0.245898780438196,-0.812914447399505,-3.25627282623594,0.0107116056489606,0.10029958016754
"Abcg2",0.5557,0.557971014492754,69,1.6097,0.779451606807435,0.263034405833793,-0.498098257874453,0.318232593272575,0.652592645918557
"Abi1",0.5421,0.53525641025641,156,0.3151,0.282086062128626,0.287980762964025,-0.735974639659105,0.225038393016907,0.561604623982721
"Ablim1",0.4575,0.455265359026421,452,0.1461,0.161440806622923,-0.229568973280501,-2.57400731056077,0.0232729680226882,0.171222550452634
"Ablim3",0.4729,0.476421229284665,227,0.0874,0.192617814282087,-0.175849835399418,-0.288587514302122,0.447421754734242,0.741124046950141
"Acer2",0.4609,0.441537010843942,101,1.0107,0.538209715198005,0,-0.159182781008226,0.572591541799799,0.816032977181349
"Ackr3",0.5569,0.566216216216216,74,0.5239,0.364495412368154,0.301655699861101,-0.582609999802415,0.280385583183055,0.607211360511189
"Actn1",0.5263,0.537634408602151,62,2e-04,0.183372491130857,0.15200309344505,-0.150579121297142,0.583157216231289,0.818466976749245
"Actn4",0.5548,0.550438596491228,76,0.8927,0.505214894970627,0.342887713523008,-0.582327414755333,0.280502257429273,0.607211360511189
"Acyp2",0.3259,0.330467091295117,157,1.0448,0.567128864067933,-1.10619940383193,-11.5985733944319,1.46214102740599e-06,7.88859897167137e-05
"Adam10",0.5083,0.507912457912458,99,0.0899,0.189718996356853,0.0437213774293177,-0.0327325745902556,0.798057720438218,0.935692687114365
"Adam17",0.3554,0.358490566037736,53,1.187,0.69222336940838,-0.898120385980786,-2.39375890710993,0.0286667091965326,0.196079050700289
"Adamts9",0.539,0.534585758048873,244,0.3768,0.284188822018907,0.279758640643423,-1.39454663720338,0.0949079153983283,0.379281868966547
"Adamtsl3",0.335,0.325757575757576,77,0.2006,0.238578247072591,-0.980891177052296,-5.24889029250543,0.0011951801803871,0.0208329099135166
"Adarb1",0.4259,0.434782608695652,92,1e-04,0.163748024443759,-0.430634354329862,-0.950376050422847,0.167994159183603,0.493102026826482
"Adgrf5",0.5615,0.542779783393502,277,0.0424,0.167193890683606,0.365181292841247,-2.79624503759101,0.0180376368644776,0.143920018080655
"Adgrl2",0.5358,0.537140439932318,197,0.5754,0.376811299382888,0.277984747299765,-0.869241591823481,0.187331132208621,0.516414045723523
"Adgrl4",0.514,0.510246866042014,371,0.3084,0.243073022494292,0.100603940938406,-0.350012778897963,0.402775106590538,0.708608999638322
"Adipor2",0.5694,0.567204301075269,124,1.7766,0.828713661226171,0.506185387337039,-1.61112495196495,0.0726437193324878,0.338306336151037
"Aebp2",0.5146,0.516339869281046,51,0.0798,0.252224805530736,0.0874628412503391,-0.0335676904150475,0.795554257133842,0.935621188914907
"Afap1l1",0.5614,0.571517412935323,134,0.1221,0.201899834948688,0.337034987277571,-1.37647583556225,0.0970750707999766,0.384566626630676
"Aff1",0.4623,0.46235119047619,112,0.9562,0.515201859211782,-0.270089163367744,-0.336339533054598,0.412119119138102,0.718355326128415
"Afg1l",0.418,0.41358024691358,81,0.3955,0.315930650663575,-0.459431618637297,-1.11456186124812,0.135430636648756,0.452633956705136
"Afg2a",0.5453,0.538011695906433,57,1.4645,0.744645128470432,0.39231742277876,-0.365268168126228,0.392709396272468,0.703250321607151
"Agap1",0.5085,0.498441247002398,139,0,0.157955817641479,0.0483630215613986,-0.0490457096415469,0.754132139405603,0.909937927525611
"Agmo",0.8938,0.895833333333333,56,1.1834,0.620418544652767,3.05889368905357,-24.7719184052904,1.93988320326094e-12,2.74735958661831e-10
"Ago3",0.5352,0.531835205992509,89,2.5039,1.11356181564415,0.258311995591391,-0.302669140065376,0.436548448628108,0.734159200353105
"Agps",0.5678,0.573232323232323,66,1.0354,0.565185937435257,0.314108590428063,-0.682579454441864,0.242645394759959,0.578032211206226
"Ahnak",0.4621,0.462470862470862,143,0.2163,0.249436709037798,-0.224560258019158,-0.4352147587894,0.350836427473176,0.671448770822818
"Airn",0.9119,0.909567901234568,270,1.3041,0.642218911004783,3.5353804718706,-140.747738417468,3.54575620936528e-63,4.01734178521086e-60
"Akap13",0.4986,0.516803840877915,162,0.027,0.180622534954008,-0.0127110517495543,-0.00663839488737494,0.908266820831526,0.970537423877546
