"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"4933406I18Rik",0.380092592592593,36,-0.203533394085132,-0.545348202553022,0.296316959528163,1
"5031425E22Rik",0.57,30,0.353636954614702,-0.179393667135464,0.549180491492587,1
"Abca1",0.539952496642637,71,0.121678556588252,-0.352312805254257,0.401233773446608,1
"Abca9",0.537414965986395,35,-0.306661338234053,0.198516076504418,1,1
"Abi1",0.495757575757576,55,0.366127898797897,0.252536507006837,1,1
"Abl2",0.421212121212121,33,-0.120294233717711,0.00987683242820481,1,1
"Ablim1",0.511934156378601,27,-0.299560281858908,0.101091282153853,1,1
"Acer3",0.536630036630037,39,0.0740005814437765,-0.149965172589617,0.583926091376434,1
"Actr2",0.478682170542636,43,-0.12199052437861,0.207755599420793,1,1
"Actr3",0.653703703703704,36,1.11547721741994,-2.79387095900913,0.0180865974524459,0.34519563137811
"Adam19",0.444444444444444,27,-0.678071905112637,0.158976846813157,1,1
"Adam9",0.458064516129032,31,-0.337034987277571,0.470408724684532,1,1
"Adgre1",0.4296875,32,-0.289506617194985,-0.225734521257657,0.501638153851165,1
"Adgrg6",0.54952380952381,40,0.404390255079335,0.281290842443347,1,1
"Aff1",0.421317829457364,43,0.148098638989134,0.0868816114799031,1,1
"Aftph",0.47008547008547,39,-0.106915203916512,-0.0030763575113042,0.937478657363964,1
"Agfg1",0.435470085470085,39,-0.271302021817394,0.11132163903747,1,1
"Agmo",0.551282051282051,39,0.643856189774725,-0.036007650486809,0.788424790883165,1
"Ago3",0.485714285714286,35,0.103093492964104,0.114650611606336,1,1
"Agps",0.397619047619048,35,-0.956931278108115,-0.715430351328266,0.231624022721784,0.937726346534251
"Ahnak",0.36984126984127,42,-0.403355694231209,-1.04821137155535,0.14764421475251,0.84743225095412
"Aig1",0.280952380952381,35,-1.37196877738696,-2.34243081969132,0.0304295140880885,0.468912252058856
"Airn",0.541269841269841,21,0.839535327806754,0.178836766852335,1,1
"Akap13",0.535,50,0.031026895620624,-0.110207365977409,0.638724094991172,1
"Akt3",0.481720430107527,31,-0.31034012061215,0.376319980249335,1,1
"Alcam",0.415327096364248,57,-0.207096234239936,-0.846488985194668,0.193208871902288,0.883996756374854
"Alpk1",0.32156862745098,34,-1.47804729680464,-0.485985300155523,0.324189208152327,1
"Ambra1",0.551470588235294,34,0.36923380966572,-0.455750679101591,0.339716377810729,1
"Ank2",0.279761904761905,42,-1.54432051622381,-4.54810159232848,0.00256140656304916,0.106938724007302
