gene,padj_Aged,padj_Young
Gng2,1,7.37643916626811e-12
Grk5,1,4.2457660886193004e-15
Heatr5a,1,0.0124040646911831
Herc4,1,1.12873242049228e-19
Hps3,1,5.4281807529638e-4
Hspg2,1,1.01652303510743e-19
Iqgap2,1,3.3285577039892e-29
Irak2,1,0.00201241496058764
Itpr2,0.101818788704457,3.1007311220111e-4
Jarid2,1,4.42824464135222e-13
Kdm5a,1,0.00141962400691516
Kif13a,0.384718075565435,3.6893265740208497e-13
Kif13b,1,1.8905987822795798e-19
Kif5b,1,8.97887906504261e-8
Klf13,0.110282527970148,1.2187888161569e-4
Klf6,1,0.0169222921352726
Krit1,1,2.24160182453319e-7
Lats2,1,0.0203696881404343
Lcorl,1,0.00354251965766661
Ldlrad4,1,3.3763532361213304e-9
Lilrb4b,1,6.62107601351374e-9
Lima1,0.137274949179039,0.0646558145332015
Limch1,1,1.48775935548e-5
Lpp,1,1.18925229266798e-5
Lrba,0.335295967930255,0.00115976985329752
Lrch3,1,1.00192956126481e-5
Lyz2,1,4.9166521771161e-4
Mafb,1,7.22597871334391e-8
Man1c1,1,0.00884011188553193
Mast2,1,1.9027875857318297e-11
Mir99ahg,1,1.98992601439628e-6
Mon2,1,3.20408123799707e-19
Mtus1,1,0.0307893534538056
N4bp2l2,1,3.03602966128207e-5
Nbeal1,1,2.1783161828973202e-17
Ncoa3,1,6.2943518891478e-6
Ncor1,1,0.00909557846042327
Nedd9,0.27812028218696,1.04521075493127e-23
Nek7,1,1.2364704407139499e-11
Nfatc1,1,0.0245571932037822
Niban2,1,0.0197843433360395
Nsd1,1,3.24654221656618e-6
Numb,1,8.987585165794319e-12
Oxr1,1,2.27788415541982e-8
P2ry6,1,6.0599211424388e-4
P4ha1,1,6.50160940287183e-5
Pde8a,1,0.0694053051340735
Pdia3,1,7.07696907843815e-7
Pdlim1,1,0.0831865432393727
Phip,1,5.81569827589039e-15
Phlpp1,0.360270462139169,4.71734797666128e-13
Plekhg1,1,3.06388728068749e-7
Plekhg5,1,2.51489820859523e-5
Pparg,1,0.0272628871704276
Ppp1r12a,1,2.29597929447672e-19
Prkag2,1,1.8478569658182697e-11
Prkd3,1,3.20774041782215e-8
Pros1,0.139313138259724,0.0650425440093053
Ptbp3,1,3.94791893828207e-17
Ptpro,0.448949569662363,4.93026452339533e-7
Rabep1,1,0.0963782131337286
Rassf2,1,3.3826139266018697e-12
Rbm6,1,0.0172990565361112
Reep3,1,7.07696907843815e-7
Rere,1,6.584189463918e-9
Rgl1,1,0.0133076516796376
Rin2,0.123618729162337,3.44136840167452e-6
Rreb1,1,1.14890295083514e-7
Rsrc1,0.547096509056414,0.030340064737175602
Rtn4,1,1.48131100132166e-8
Samhd1,1,0.00424038878093502
Sel1l,1,0.0282190521597166
Sema6d,1,0.0359172686944563
Sf3b1,1,0.0347931151391472
Sfmbt1,0.227720376401187,4.8429173143387496e-12
Sgk3,1,1.07127375626111e-7
Sh3d19,1,1.8478569658182697e-11
Sh3rf1,1,0.0213874958965705
Slc12a6,1,2.93017034341567e-7
Slco3a1,1,1.00092158941138e-7
Smad3,0.338199557939334,2.3654164857725e-4
Smyd3,0.44245522484872,1.98960840749066e-14
Spag9,1,9.03647340763899e-8
Sppl3,1,0.0265652410781582
Spred1,1,4.57038915916378e-6
Sptan1,0.111517075320933,1.91718747305708e-6
St3gal4,0.444819551133346,8.73793124401277e-5
St3gal6,0.506697107285317,2.01882274210976e-16
St6gal1,1,2.88580847864995e-17
St6galnac3,1,9.5133137996982e-9
Stard9,1,7.60246187050656e-6
Stat5b,1,0.0882640758101842
Stxbp6,1,6.5753869692391e-4
Susd6,1,0.0063007959976055
Tbc1d9b,1,0.0124302661075685
Tcf20,1,1.1607340389633e-5
Tgfbi,1,0.00108643442983999
Timp2,1,4.7378305560499e-4
Tle4,1,0.00235965709903673
Tmem131,1,0.012336599922368
Tnfaip8,1,0.0203696881404343
Tnrc6c,0.309530420736279,4.21505426565584e-12
Trim25,1,1.00856976634421e-7
Tut4,1,5.21638032579846e-5
Ubr2,1,3.31374761230241e-6
Ulk2,1,1.0238128271005e-4
Unc13b,1,7.3963970068053105e-9
Vav3,1,8.0924887968822e-4
Xrn1,1,2.50222275246387e-5
Xrn2,1,0.0674425553288649
Ythdf3,1,2.5349176887092e-11
Zfp106,1,0.0064170829218856
Zfp148,1,9.22355742254336e-9
Zfp644,1,9.49932645203092e-5
Zmiz1,1,8.2790357616105e-11
Znrf2,1,0.0347931151391472
