"","AR","N","log2FC","llr","pval","padj"
"0610043K17Rik",0.597315436241611,149,0.555518722828674,1.62206666439664,1,1
"1110002E22Rik",0.484775641025641,520,-0.0564133089052667,2.54121441470011,1,1
"1110002L01Rik",0.94620253164557,158,4.12101540096137,-18.931961311608,7.5855102358396e-10,5.11145463896124e-09
"1110004F10Rik",0.448630136986301,292,-0.217029236569355,1.76636585050147,1,1
"1110019D14Rik",0.533597883597884,504,0.14767716804226,-12.4525748920736,6.02213408587463e-07,3.71104612496501e-06
"1110038F14Rik",0.448717948717949,208,-0.365871442474959,-0.726133669704012,0.228164486912528,0.936452452683215
"1110059E24Rik",0.420608108108108,296,-0.54189377882927,1.07484970654315,1,1
"1500002F19Rik",0.59652076318743,297,0.630354403535171,0.469417697830636,1,1
"1500004A13Rik",0.511232888217015,567,0.0777921606061511,-2.44769162365947,0.02692859583728,0.131968634298053
"1500009L16Rik",0.524305555555556,192,0.163975735111126,0.339726890235681,1,1
"1600010M07Rik",0.494345738295318,595,-0.0601209924375707,5.49659011938127,1,1
"1600014C10Rik",0.496739130434783,230,-0.0113153132278345,1.74182196518305,1,1
"1600020E01Rik",0.282873851294904,399,-1.40952049431128,1.29165037962042,1,1
"1700025G04Rik",0.5531752828132,1229,0.480739577753883,-214.269566897277,3.379455168364e-95,1.34653446615249e-93
"1700037C18Rik",0.557377049180328,122,0.326810316267109,-0.233533918016093,0.494339202782953,1
"1700037F03Rik",0.508620689655172,174,0.101538026462062,0.633536229438704,1,1
"1700081N11Rik",0.55886524822695,235,0.372554167957331,1.33291493988685,1,1
"1700087I21Rik",0.0970388155262105,357,-3.20858662181142,-66.87896203977,6.17202707405753e-31,6.01725739818831e-30
"1700109H08Rik",0.397473275024295,343,-0.691413442351799,1.11237982721826,1,1
"1700120C14Rik",0.764592933947773,217,1.70231945135931,-1.80550549612121,0.0573982166458402,0.270543394403428
"1700123M08Rik",0.601123595505618,178,0.567040592723894,-0.243147434214933,0.485584750586908,1
"1810024B03Rik",0.627777777777778,90,0.899071091149219,0.670935203183504,1,1
"1810034E14Rik",0.6625,100,1,1.79810578730361,1,1
"1810037I17Rik",0.130573248407643,157,-2.72047747137764,-19.0234331528914,6.90655486136392e-10,4.66374204585785e-09
"1810062O18Rik",0.565326633165829,199,0.392317422778761,1.4326153799305,1,1
"2010001K21Rik",0.977777777777778,135,5.77258950389693,0.510840667796561,1,1
"2010109A12Rik",0.364077669902913,103,-0.906890595608518,0.4873856622457,1,1
"2210408F21Rik",0.484868059384252,2225,-0.0682558395367625,-26.2200712751555,4.43563850751931e-13,3.27064609491223e-12
"2210408I21Rik",0.536064425770308,238,0.192645077942396,-3.08896347825126,0.0129353743072497,0.0653904067620228
"2310002L09Rik",0.468960863697706,247,-0.270357746639653,1.26895112492738,1,1
"2310014F06Rik",0.373180557881613,853,-0.878908183082638,13.5095128841326,1,1
"2310015A10Rik",0.586290322580645,310,0.509788110264382,-1.61968171799532,0.0718885645021512,0.333452741345843
"2310016D03Rik",0.703125,96,1.4093909361377,0.362887067248153,1,1
"2310022A10Rik",0.528554143980641,551,0.218941821650624,4.32231102257163,1,1
"2310039L15Rik",0.580735411670664,417,0.525883267967134,-1.60828511137998,0.0728962186103949,0.337638442155728
"2310057M21Rik",0.510580524344569,356,0.040833717508578,1.52625338186732,1,1
"2310069G16Rik",0.216071428571429,140,-1.76081233612057,-2.34966561866364,0.0301743563468591,0.147312401799925
"2500002B13Rik",0.592352092352092,231,0.526068811667588,0.69248908816499,1,1
"2510039O18Rik",0.416666666666667,92,-0.538419914784126,0.969752787140337,1,1
"2610005L07Rik",0.757575757575758,231,1.57718515012944,1.12343949389731,1,1
