"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"0610043K17Rik",0.612903225806452,0.607142857142856,998.999999999999,931.274183879194,801.485330492226,0.0366572114335588,155
"1110002E22Rik",0.482762557077626,0.489711934158035,998.999999999999,983.376575548314,935.752732740435,0.159066113899193,584
"1110002L01Rik",0.943502824858757,0.945812807609189,1e-06,1e-06,853.674777053682,0.0442941304822169,177
"1110004F10Rik",0.445141065830721,0.45879120885818,998.999999999999,968.830476612859,898.267564510308,0.0794239581060441,319
"1110019D14Rik",0.546149217809868,0.53804347826087,998.999999999999,984.109367943752,937.641132258591,0.160593497708924,554
"1110038F14Rik",0.438864628820961,0.425619834710744,998.999999999999,959.747512132699,874.860845425151,0.052803840279293,229
"1110059E24Rik",0.424714434060228,0.406162464985994,998.999999999999,968.103995536159,896.395429204687,0.0778965742963125,321
"1500002F19Rik",0.595930232558139,0.603365384615384,998.999999999999,974.122109030179,911.904054421136,0.0907702378354789,344
"1500004A13Rik",0.520525451559934,0.519897304235831,998.999999999999,987.634977209599,946.726596136598,0.169975998254419,609
"1500009L16Rik",0.509661835748792,0.516666666666663,998.999999999999,959.508057790338,874.243773703953,0.052367444905084,207
"1600010M07Rik",0.48499743983615,0.479245283018851,998.999999999999,988.357353821795,948.588154273513,0.173467161248091,651
"1600014C10Rik",0.452620967741935,0.456521739215593,998.999999999999,962.417474295943,881.741314291846,0.0602225616408466,248
"1600020E01Rik",0.305898653998416,0.298568507157595,998.999999999999,978.454137244441,923.067652792755,0.106698668994109,421
"1700017G19Rik",0.00510204081632653,0.00862068973687621,1e-06,1e-06,871.590862904728,0.0506218634082479,196
"1700025G04Rik",0.568190924259389,0.585746102438445,10.3871394324853,19.8205366392815,34.457924424473,0.587824569059568,1446
"1700037C18Rik",0.569767441860465,0.564285714285714,998.999999999999,894.983126445175,707.96359664456,0.0305476761946323,129
"1700037F03Rik",0.49,0.49557522123985,998.999999999999,957.390732710033,868.787445709397,0.0493126772856208,200
"1700081N11Rik",0.536089238845144,0.541818181660452,998.999999999999,962.361776196962,881.597780783676,0.0600043639537421,254
"1700087I21Rik",0.10556586270872,0.102725367234774,1e-06,1e-06,922.224574567368,0.104080296748854,385
