"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.543478260869565,0.499999999999998,998.999999999999,593.263974430923,125.018632574565,0.558542406911539,23,1.6622568378483,1.70944008714898,1.67191083446865
"5031425E22Rik",0.590909090909091,0.571428571428301,998.999999999999,700.51314613394,268.017528178587,0.312441885732592,11,1.71856614592886,0.720290347429383,1.26437226732731
"9530026P05Rik",0.5,0.461538461538462,998.999999999999,621.72600849835,162.968011331134,0.446276137378914,18,2.23179746496719,1.65305974301808,2.07044273130423
"AW554918",0.535714285714286,0.559999999999936,998.999999999999,621.671304827258,162.895073103012,0.446415450105715,14,2.56356193979729,1.65310505687319,2.24740222726763
"Abca1",0.317543859649123,0.411764705882368,2.00697839980538,96.0066657410991,126.670902054929,0.551861581622098,19,1.52498852370267,1.70826960748017,1.56709792922732
"Abca8a",0.654761904761905,0.729729729655532,998.999999999999,596.057450081424,128.743266775232,0.54371060865817,14,2.80037641060497,1.7064661676136,2.41368611531133
"Abhd17b",0.486111111111111,0.62962962962963,998.999999999999,603.319911393452,138.426548524603,0.50881072380835,18,1.94210887866659,1.69351904262358,1.87673391089424
"Abi1",0.455555555555556,0.441860465116279,998.999999999999,568.278525314727,91.7047004196369,0.72025164708642,30,1.69840474653788,1.68929855367396,1.69688364602677
"Abi3bp",0.421215127465127,0.446969696969697,4.69867369224829,4.65665189718396,3.07642006807975,1.73499490919538,48,2.43398074072141,1.86928118510043,2.36362775802099
"Ablim1",0.214285714285714,0.21052631605498,998.999999999999,677.580911067576,237.441214756769,0.356185289260371,14,1.44058382935091,1.32112952944035,1.40365570387807
"Acyp2",0.270833333333333,0.428571429041396,998.999999999999,680.315952204283,241.087936272378,0.352055157832559,12,2.21346166665661,1.28366641195321,1.84585987522543
"Adam12",0.59375,0.624999999999999,998.999999999999,650.765392092582,201.687189456777,0.394013737831279,16,2.01105915889342,1.6353754655639,1.9007803239893
"Adamtsl1",0.554166666666667,0.430107526881721,998.999999999999,508.371129362257,11.8281724830096,1.23954136907978,32,2.95749327248083,1.77848027606321,2.72928451276204
"Adgrf5",0.385416666666667,0.380952380952381,0.815726466060104,136.087123803209,180.905680760239,0.417669942282467,16,1.13582165745831,1.64914527921835,1.25741313270586
