"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj","p_sexM","coef_sexM"
"E330017L17Rik",NA,145,2.05216654333364e-07,0.0697889136700668,2.05216654333364e-07,1.11034763852782,1.20848374095628,1.33601953561886e-06,0.649061405048907,1.33601953561886e-06,0.0697889136700668,0.496739991061107
"E4f1",NA,152,0.032144813716522,0.782342656293109,0.032144813716522,0.996842491425666,1.28682279184339,0.0757870272720383,0.995748005902509,0.0757870272720383,0.782342656293109,0.0192617995376727
"Eapp",NA,244,0.762520403135878,0.488614839785668,0.762520403135878,1.02032427154035,1.39428698050403,0.851761537695293,0.971202615993121,0.851761537695293,0.488614839785668,0.268074487892862
"Ebf1",NA,446,0.92540958159634,0.714317546638255,0.92540958159634,1.02986478068638,1.40259932790443,0.961101564474256,0.995748005902509,0.961101564474256,0.714317546638255,-0.261813348943081
"Ebf2",NA,147,0.257559186245087,0.624356958529312,0.257559186245087,1.00481486248802,1.30638298715071,0.398200471673323,0.989216533193162,0.398200471673323,0.624356958529312,-0.575610667471796
"Ecd",NA,356,0.250741182306825,0.543692609660999,0.250741182306825,1.07363658137505,1.45402279508872,0.39013774321062,0.977619530970448,0.39013774321062,0.543692609660999,0.457376120501378
"Ece1",NA,163,0.218838502110043,0.81058503038473,0.218838502110043,1.01542077876951,1.33784987824798,0.352378956854017,0.995905117035218,0.352378956854017,0.81058503038473,0.119035745781357
"Ech1",NA,404,0.0111846487550745,0.78481317625232,0.0111846487550745,0.937401953934286,1.28821808850746,0.0308932594160242,0.995748005902509,0.0308932594160242,0.78481317625232,-0.119533879727353
"Echdc1",NA,344,0.0156651008573072,0.890678295744299,0.0156651008573072,1.12940592528205,1.50007886109847,0.0414252952094746,0.999861848607303,0.0414252952094746,0.890678295744299,0.0346176632728682
"Echdc2",NA,554,0.0493587189937348,0.899135596916784,0.0493587189937348,1.03189662743318,1.40932915144509,0.10905795174314,0.999861848607303,0.10905795174314,0.899135596916784,0.662954171299623
"Echs1",NA,591,1.99767751142936e-08,0.987686572126233,1.99767751142936e-08,1.03778042715399,1.36660957107378,1.44307115209189e-07,0.999861848607303,1.44307115209189e-07,0.987686572126233,-0.349083317310036
"Eci1",NA,475,0.676043106444389,0.0306261932715995,0.676043106444389,1.00374399847862,1.36977482293882,0.785675073935738,0.447751598159428,0.785675073935738,0.0306261932715995,-0.37470422223159
"Eci2",NA,295,0.0170245298529129,0.918700731092756,0.0170245298529129,1.01604670859276,1.37510386425861,0.0444802745289978,0.999861848607303,0.0444802745289978,0.918700731092756,-0.309807526353677
"Ecpas",NA,2519,0.822020147276576,0.970084574751524,0.822020147276576,1.15065805140973,1.55993709511821,0.893483424677585,0.999861848607303,0.893483424677585,0.970084574751524,-0.792495634104933
"Ecsit",NA,506,0.321617571999278,0.737817695154865,0.321617571999278,1.09326060800938,1.48662571969415,0.467431326506989,0.995748005902509,0.467431326506989,0.737817695154865,0.409814068751871
"Edc3",NA,207,0.649445102050712,0.941701373477541,0.649445102050712,1.05309663175612,1.41478274899181,0.763882640478979,0.999861848607303,0.763882640478979,0.941701373477541,0.0961848233721231
"Edem1",NA,209,0.0626328853689871,0.354811903003577,0.0626328853689871,1.05344406744955,1.39617448523947,0.132157685433461,0.935315726272557,0.132157685433461,0.354811903003577,0.103585987108964
"Edem3",NA,593,0.251244879489188,0.888904768496963,0.251244879489188,1.06986070238919,1.46219947399554,0.390729318605942,0.999861848607303,0.390729318605942,0.888904768496963,-0.0216736771738436
"Edn1",NA,151,0.0040328092431269,0.239589663517294,0.0040328092431269,1.18963453412535,1.44462881401567,0.0128046246314636,0.903657833294557,0.0128046246314636,0.239589663517294,-0.255080220712055
"Ednra",NA,1475,0.299562985730683,4.78958864237336e-07,0.299562985730683,1.33969236361147,1.80037859215946,0.443319591605182,2.9142804739364e-05,0.443319591605182,4.78958864237336e-07,-0.411709306888112
"Edrf1",NA,327,0.105723754291745,0.913322404194817,0.105723754291745,1.06863130513824,1.44347962085216,0.200846567744869,0.999861848607303,0.200846567744869,0.913322404194817,0.425928201646336
"Eea1",NA,1284,0.0497689937583314,0.835927445023023,0.0497689937583314,1.0890873330376,1.4942802183351,0.109852326967767,0.996684024250711,0.109852326967767,0.835927445023023,-0.713092336460076
"Eed",NA,344,0.450147470289275,0.323082724305681,0.450147470289275,1.04767658012227,1.423170398248,0.596515399995835,0.92680457854192,0.596515399995835,0.323082724305681,0.220149470982706
"Eef1a2",NA,813,0.444554140000271,0.670539775510015,0.444554140000271,1.0366240383106,1.42699456040069,0.590907441101505,0.993377010967209,0.590907441101505,0.670539775510015,-0.396305825378842
"Eef1akmt1",NA,160,0.000769237332285537,0.923463051221214,0.000769237332285537,1.14252583648145,1.3927042376323,0.00289057828901596,0.999861848607303,0.00289057828901596,0.923463051221214,0.141155107272734
"Eef1akmt2",NA,170,0.246930466854627,0.909476461757163,0.246930466854627,1.07617465919397,1.40210532199437,0.38591652117957,0.999861848607303,0.38591652117957,0.909476461757163,-0.370345261095077
"Eef1g",NA,325,2.09406018330469e-06,0.631510333030157,2.09406018330469e-06,1.02248110267484,1.33007742382739,1.22243660885167e-05,0.989402670813279,1.22243660885167e-05,0.631510333030157,-0.261670841342015
"Eef2",NA,306,0.962298253162647,0.0449256812789552,0.962298253162647,1.01846034464154,1.38235557754576,0.984865493451921,0.542537616666466,0.984865493451921,0.0449256812789552,0.884682958513506
"Eef2k",NA,405,0.00203739240943535,0.611261306128176,0.00203739240943535,1.0593312020191,1.41680150191144,0.00696145743353504,0.987002180448864,0.00696145743353504,0.611261306128176,0.334141309466756
"Eefsec",NA,492,0.965385952232452,0.772914428024048,0.965385952232452,1.08736930826748,1.48013296203481,0.987067750157854,0.995748005902509,0.987067750157854,0.772914428024048,-1.07244851213783
"Eepd1",NA,399,0.000497273209898128,0.00408743164715032,0.000497273209898128,1.11414518284122,1.42619535914237,0.00193526744909923,0.114448086120209,0.00193526744909923,0.00408743164715032,0.0632062080501585
"Efcab14",NA,286,0.47199392431713,0.796921073165575,0.47199392431713,1.08493478247664,1.46753567521999,0.61608447877038,0.995748005902509,0.61608447877038,0.796921073165575,-0.225906468128612
"Efl1",NA,430,0.848475608316698,0.538426062158337,0.848475608316698,1.08674027613539,1.47650866863721,0.911880714916451,0.976188558839501,0.911880714916451,0.538426062158337,-0.568313093888834
"Efna1",NA,165,0.739918384965177,0.7993396300039,0.739918384965177,1.07874692445208,1.40869756628104,0.836555929973135,0.995748005902509,0.836555929973135,0.7993396300039,0.104892945215597
"Efna5",NA,3089,1.99676135440187e-248,7.52065791252089e-10,1.99676135440187e-248,1.76612129289641,2.01405741024862,9.71961988511928e-246,6.51927716033318e-08,9.71961988511928e-246,7.52065791252089e-10,0.0649827580096812
"Efr3a",NA,1088,0.076228262654942,0.596406156021934,0.076228262654942,1.11103458444239,1.52284736457282,0.154309803608597,0.984296792930937,0.154309803608597,0.596406156021934,-0.164253286284042
"Eftud2",NA,206,0.54854737447887,0.832407732652318,0.54854737447887,1.01927457115578,1.37835079685519,0.680495547089255,0.996684024250711,0.680495547089255,0.832407732652318,0.986351783668725
"Egf",NA,136,2.05321250416987e-12,0.00429406669258963,2.05321250416987e-12,1.21508191788511,0.953831764455161,2.1195316029995e-11,0.119704202778446,2.1195316029995e-11,0.00429406669258963,-1.12434503340828
"Egfl7",NA,80,0.609456214879051,0.696222346851385,0.609456214879051,0.998733302797482,1.16034466031928,0.732422196807506,0.995748005902509,0.732422196807506,0.696222346851385,0.419109693639246
"Egflam",NA,148,2.217949024425e-10,0.337486757509724,2.217949024425e-10,1.0553276181962,1.0916864467901,1.94662710493223e-09,0.935315726272557,1.94662710493223e-09,0.337486757509724,-0.144511635231287
"Egfr",NA,137,0.554964396483971,0.0853223414219917,0.554964396483971,1.01048503304741,1.25055798853229,0.685098459022741,0.685020532322963,0.685098459022741,0.0853223414219917,0.328256705289691
"Egln1",NA,1365,1.57196772844851e-09,0.00313891181129631,1.57196772844851e-09,1.03908160716655,1.40246146003597,1.2769463139438e-08,0.0906987851227537,1.2769463139438e-08,0.00313891181129631,-0.226998850319341
"Egln3",NA,731,0.0193836571306921,0.662475712462995,0.0193836571306921,1.2903478369154,1.71822817526417,0.0496196530432928,0.993377010967209,0.0496196530432928,0.662475712462995,-0.296932281222549
"Ehbp1",NA,3256,0.0238162861420447,0.358739582142782,0.0238162861420447,1.29526178504734,1.6579248842439,0.0591110644916271,0.935315726272557,0.0591110644916271,0.358739582142782,-0.855189833197313
"Ehbp1l1",NA,338,0.1053052444441,0.603385349720611,0.1053052444441,1.01203589816582,1.38204754315132,0.200315755925024,0.984472875041986,0.200315755925024,0.603385349720611,-0.104724214136369
"Ehd1",NA,252,2.74344175639294e-08,0.180672507809497,2.74344175639294e-08,1.01701678603922,1.23697937030165,1.95942431540118e-07,0.854495934713864,1.95942431540118e-07,0.180672507809497,1.23937290067854
"Ehd4",NA,1815,5.87457302486823e-13,0.796329446049684,5.87457302486823e-13,1.18928917969963,1.58571373291499,6.25829934366434e-12,0.995748005902509,6.25829934366434e-12,0.796329446049684,0.494851104064685
"Ehhadh",NA,246,0.000318152669181209,0.453691180921631,0.000318152669181209,1.13172565337819,1.45731715344679,0.00129138556162841,0.965717757984745,0.00129138556162841,0.453691180921631,0.837786077913414
"Ehmt1",NA,1611,0.83483338478543,0.768202522677345,0.83483338478543,1.07845940476063,1.4807347325081,0.901438978176297,0.995748005902509,0.901438978176297,0.768202522677345,0.457482659157021
"Eif1",NA,411,0.181442324911087,0.90283012299263,0.181442324911087,1.00752735694317,1.37915052910201,0.306423013620858,0.999861848607303,0.306423013620858,0.90283012299263,0.572131353980928
"Eif2a",NA,518,0.211379592753373,0.777310268281905,0.211379592753373,1.08067305382449,1.47107954052111,0.343770255189756,0.995748005902509,0.343770255189756,0.777310268281905,0.451438207249554
"Eif2ak1",NA,274,0.181410748246674,0.903058569762574,0.181410748246674,1.02477215794396,1.3960721843867,0.306423013620858,0.999861848607303,0.306423013620858,0.903058569762574,0.237696215882552
"Eif2ak3",NA,297,0.0476804853070532,0.110404437474416,0.0476804853070532,1.06977283382929,1.42731623888481,0.105904566873651,0.750967524815892,0.105904566873651,0.110404437474416,-0.291264386998504
"Eif2ak4",NA,339,0.0233795941413238,0.74470723433662,0.0233795941413238,1.06548190242056,1.43296656986629,0.0581777710288229,0.995748005902509,0.0581777710288229,0.74470723433662,-0.266467368661738
"Eif2b3",NA,264,0.165096042076798,0.294709277027463,0.165096042076798,1.07863028086025,1.44723115555978,0.286226781989583,0.914484932894879,0.286226781989583,0.294709277027463,-0.800419998187644
"Eif2b4",NA,300,0.370905862654156,0.776260356376583,0.370905862654156,1.01058871328006,1.38386267967419,0.519038544642968,0.995748005902509,0.519038544642968,0.776260356376583,-0.00290885693999627
"Eif2d",NA,199,0.640448462266441,0.0887041725589649,0.640448462266441,1.06451678448824,1.40376659962378,0.757275447159418,0.693844257049604,0.757275447159418,0.0887041725589649,0.449677837928356
"Eif2s1",NA,239,0.197570168985893,0.552808990363588,0.197570168985893,1.06233861253996,1.4303682185653,0.326429250481131,0.977619530970448,0.326429250481131,0.552808990363588,0.515961278263037
"Eif2s2",NA,111,0.244954351541424,0.562596660674637,0.244954351541424,0.986201355562917,1.2305897915943,0.383301467990635,0.977619530970448,0.383301467990635,0.562596660674637,0.0475663522277092
"Eif3a",NA,616,0.363463691454132,0.083792818477201,0.363463691454132,1.03113695266904,1.41289402113903,0.512020979412678,0.685020532322963,0.512020979412678,0.083792818477201,-0.273813808610956
"Eif3c",NA,256,0.000575855986298007,0.489534589022019,0.000575855986298007,1.04517729709631,1.37496058556559,0.00221925498251753,0.971202615993121,0.00221925498251753,0.489534589022019,1.64525872165927
"Eif3h",NA,767,0.0434179189536764,0.0304588163570901,0.0434179189536764,1.05987678606245,1.44830155337767,0.0979495868587752,0.447200440621035,0.0979495868587752,0.0304588163570901,0.368342765625212
"Eif3j1",NA,552,0.141343386234872,0.628787135470074,0.141343386234872,1.10096096542056,1.49705466242403,0.253161887374547,0.989402670813279,0.253161887374547,0.628787135470074,0.710287652439568
"Eif3m",NA,178,0.74741887497094,0.52034490635918,0.74741887497094,0.999596219209812,1.33984893954088,0.840325462570013,0.975217342214728,0.840325462570013,0.52034490635918,-0.168840320333662
"Eif4a1",NA,240,0.823073913939219,0.587082949805133,0.823073913939219,1.02067178562541,1.39391722315457,0.893600151235219,0.982457413481521,0.893600151235219,0.587082949805133,-0.0189788135272973
"Eif4a2",NA,776,0.250929736121737,0.638068058843819,0.250929736121737,0.921326354666634,1.2775856910839,0.390335145078258,0.989682211222607,0.390335145078258,0.638068058843819,0.224303548853363
"Eif4b",NA,320,0.503690223625093,0.365409023594222,0.503690223625093,0.995008573188145,1.36450678217063,0.642222795708158,0.935315726272557,0.642222795708158,0.365409023594222,0.838261155974147
"Eif4e",NA,565,0.154892885161297,0.5364276654683,0.154892885161297,1.04901119537175,1.43228140960389,0.272949645586378,0.976188558839501,0.272949645586378,0.5364276654683,-0.155737272728064
"Eif4e2",NA,176,0.245747392805477,0.573853793264877,0.245747392805477,1.0094716526108,1.35147609715636,0.384447342811633,0.978029081285152,0.384447342811633,0.573853793264877,0.426807833391535
"Eif4e3",NA,200,0.48017715469075,0.42288293980141,0.48017715469075,1.04969772556469,1.40317862133235,0.622018635595306,0.954682820527977,0.622018635595306,0.42288293980141,-1.04740731716011
"Eif4ebp1",NA,238,0.484401109333873,0.431775027158125,0.484401109333873,1.04143875658928,1.41369838622923,0.625569432625459,0.954682820527977,0.625569432625459,0.431775027158125,-0.253627217040816
"Eif4enif1",NA,367,0.00112238874931834,0.512459355788787,0.00112238874931834,1.0102754657708,1.35131418608696,0.00407719632932633,0.974726968611011,0.00407719632932633,0.512459355788787,-0.646004538381657
"Eif4g1",NA,763,0.698077634725291,0.888392947666161,0.698077634725291,1.04671348976106,1.44036839104864,0.803024045181174,0.999861848607303,0.803024045181174,0.888392947666161,0.55668135867855
"Eif4g2",NA,649,0.903734429939221,0.13931490875383,0.903734429939221,1.04575491513993,1.43292699419004,0.948563053820685,0.800712754399849,0.948563053820685,0.13931490875383,-0.0822265441401286
"Eif4g3",NA,1465,2.57897216061531e-18,0.637416919920131,2.57897216061531e-18,1.09022028847881,1.44549037715209,3.70062037015277e-17,0.989682211222607,3.70062037015277e-17,0.637416919920131,-0.195187041003371
"Eif4h",NA,358,0.0291258143364145,0.470912351527543,0.0291258143364145,1.03306009088324,1.39970350350992,0.0698401489658322,0.969525003555672,0.0698401489658322,0.470912351527543,0.684549923099287
"Eif5",NA,744,0.723176640220058,0.0243796892188911,0.723176640220058,1.02820596201061,1.40747965326147,0.823687254818108,0.398142609873665,0.823687254818108,0.0243796892188911,0.558136429120012
"Elavl1",NA,712,0.167441233345198,0.24204485666118,0.167441233345198,1.06044075509498,1.45123693854412,0.289549897891817,0.903657833294557,0.289549897891817,0.24204485666118,-0.449010601733749
"Elf1",NA,1136,0.220010712108464,0.947441599141641,0.220010712108464,1.21019763715244,1.6510135754431,0.353626564953609,0.999861848607303,0.353626564953609,0.947441599141641,0.213933243804823
"Elf2",NA,1415,0.0121038803050911,0.715402177608023,0.0121038803050911,1.11275931434889,1.52497503512585,0.0330856823199208,0.995748005902509,0.0330856823199208,0.715402177608023,-0.614222284256125
"Elk4",NA,333,0.000479305762206332,0.78047726793532,0.000479305762206332,1.05128193117132,1.39152773617881,0.00187109615252416,0.995748005902509,0.00187109615252416,0.78047726793532,-0.237807512105589
"Ell",NA,396,0.446226009553139,0.167625166175671,0.446226009553139,1.01191640755915,1.38360069446684,0.592720022764958,0.838523360916715,0.592720022764958,0.167625166175671,0.808288818573475
"Ell2",NA,1159,8.83225082547337e-05,0.267841435082819,8.83225082547337e-05,1.16596511818005,1.56286676037019,0.000395544821115325,0.911962764556838,0.000395544821115325,0.267841435082819,0.725063975665221
"Elmo1",NA,369,0.82893372001514,0.828933720015139,0.82893372001514,1.1269353562718,1.51136661508721,0.89773961667907,0.996684024250711,0.89773961667907,0.828933720015139,0.554509377733419
"Eln",NA,71,0.335405052633637,0.335405052633637,0.335405052633637,1.28888112097644,1.3509644331838,0.483032128599375,0.935315726272557,0.483032128599375,0.335405052633637,-0.285451943165162
"Eloc",NA,237,0.215875661761185,0.162483377285542,0.215875661761185,1.02851258772629,1.39410778220617,0.349286931123697,0.83336665050185,0.349286931123697,0.162483377285542,-0.940715735137777
"Elovl5",NA,335,1.21985571081264e-05,0.525791972050417,1.21985571081264e-05,1.2127409806413,1.5180029175681,6.23022351737079e-05,0.976188558839501,6.23022351737079e-05,0.525791972050417,-0.587849092012079
"Elp1",NA,351,0.142860742519105,0.969426450452203,0.142860742519105,1.04519813758104,1.42095407844337,0.255147921239125,0.999861848607303,0.255147921239125,0.969426450452203,0.47627826231376
"Elp2",NA,281,0.0716165566545435,0.753765950957592,0.0716165566545435,1.03125182682367,1.39725120185612,0.146948628570023,0.995748005902509,0.146948628570023,0.753765950957592,-0.145283943082544
"Elp3",NA,280,0.49677018018875,0.981629257464819,0.49677018018875,1.02959948952212,1.40752304946245,0.637122355134659,0.999861848607303,0.637122355134659,0.981629257464819,-1.08130407278399
"Elp4",NA,1242,0.398214722074268,0.162640248026262,0.398214722074268,1.10792543007213,1.51804827622611,0.546024433648096,0.83336665050185,0.546024433648096,0.162640248026262,-0.090093743858231
"Elp5",NA,122,0.119145850448353,0.329238726270469,0.119145850448353,1.01609495792816,1.26505202212737,0.221036335865488,0.930135948701022,0.221036335865488,0.329238726270469,0.705119610562288
"Emc1",NA,271,0.0140419667055878,0.335981810690659,0.0140419667055878,1.01187696308651,1.35940282935135,0.0376834458494316,0.935315726272557,0.0376834458494316,0.335981810690659,0.321734320259767
"Emc2",NA,457,0.0020666963550343,0.768024554144001,0.0020666963550343,1.0278853095424,1.38490840171784,0.00705396684717208,0.995748005902509,0.00705396684717208,0.768024554144001,-0.410629271764711
"Emc3",NA,165,0.747152730027775,0.279475544937741,0.747152730027775,1.07855298323891,1.40040984089729,0.840231468920519,0.911962764556838,0.840231468920519,0.279475544937741,-0.772958326032512
"Emc7",NA,162,0.295651850876606,0.943671112201639,0.295651850876606,1.03861695473385,1.35742024802501,0.439071793557185,0.999861848607303,0.439071793557185,0.943671112201639,-0.413273612818394
"Emc9",NA,244,0.398346161573603,0.890369333770936,0.398346161573603,1.01622260100919,1.38911122115118,0.546086332417192,0.999861848607303,0.546086332417192,0.890369333770936,0.0172638356607613
"Emcn",NA,89,0.0155835926108522,0.215164606403215,0.0155835926108522,1.15926488614679,1.32517918890646,0.0412434019412265,0.884130928129573,0.0412434019412265,0.215164606403215,0.444036850456029
"Eml1",NA,770,0.113447451300879,0.404672771608984,0.113447451300879,1.12823502822613,1.53788231399493,0.212520861998806,0.949706981618069,0.212520861998806,0.404672771608984,-0.969970077395128
"Eml4",NA,575,0.940768169964439,0.816398879747235,0.940768169964439,1.07882805302876,1.47482214797241,0.970103102778154,0.996684024250711,0.970103102778154,0.816398879747235,0.511600877637061
"Eml5",NA,464,0.0149091339746704,0.523549470524822,0.0149091339746704,1.13716778266254,1.52286908377463,0.039638866882858,0.976188558839501,0.039638866882858,0.523549470524822,0.00272886329401096
"Eml6",NA,263,2.51567727494829e-18,0.599439357285407,2.51567727494829e-18,1.12881453016648,1.13915282551192,3.62624277810313e-17,0.984296792930937,3.62624277810313e-17,0.599439357285407,0.284889484802914
"Emp2",NA,150,0.163909876352687,0.298808726389159,0.163909876352687,1.04526688822715,1.33814617705916,0.284638226553184,0.914484932894879,0.284638226553184,0.298808726389159,-0.826627781617435
"Emsy",NA,993,0.0046713066179135,0.0379810365178795,0.0046713066179135,1.04163066250248,1.42025999419607,0.0145615902848062,0.503233224457501,0.0145615902848062,0.0379810365178795,-0.333327190061091
"Enah",NA,2675,4.77480321500416e-23,0.758779806975724,4.77480321500416e-23,1.45234975644542,1.88054496565187,8.75795789696995e-22,0.995748005902509,8.75795789696995e-22,0.758779806975724,-0.224117094632762
"Endov",NA,145,0.230036336133545,0.406316841831418,0.230036336133545,1.02003915774186,1.31458600520728,0.366114168775924,0.949706981618069,0.366114168775924,0.406316841831418,0.521945674154514
"Eno1",NA,248,0.000152249603535161,0.550163229675355,0.000152249603535161,0.950684864409325,1.27210480943181,0.000650091424541498,0.977619530970448,0.000650091424541498,0.550163229675355,0.514087023697708
"Eno3",NA,335,0.0393337326682339,0.488816584906548,0.0393337326682339,1.04966081790579,1.41365715415505,0.0900846400016591,0.971202615993121,0.0900846400016591,0.488816584906548,0.217545229624169
"Enox1",NA,135,9.23459283669767e-08,0.417334885636941,9.23459283669767e-08,1.0925473363132,1.16335444571962,6.24321618275886e-07,0.954682820527977,6.24321618275886e-07,0.417334885636941,0.802106090811942
"Enpp1",NA,123,0.0532121892935509,0.707002191172454,0.0532121892935509,1.09567899435802,1.34323817652934,0.116048465484283,0.995748005902509,0.116048465484283,0.707002191172454,-0.257705599872683
"Entpd1",NA,109,0.0460190465018639,0.0752243076224705,0.0460190465018639,1.06254525713466,1.28084661974058,0.102610474370611,0.663389580336955,0.102610474370611,0.0752243076224705,0.506268596886962
"Entpd4",NA,309,1.86946828532966e-11,0.609416190840991,1.86946828532966e-11,1.05099682049234,1.26407200060563,1.80060811408921e-10,0.987002180448864,1.80060811408921e-10,0.609416190840991,-0.0179700148953595
"Entpd5",NA,254,1.08393643028786e-06,0.732363240381814,1.08393643028786e-06,1.06402684852731,1.33219967407004,6.52010430690264e-06,0.995748005902509,6.52010430690264e-06,0.732363240381814,-0.333671048088204
"Entpd6",NA,442,0.169398499236631,0.235940153060548,0.169398499236631,1.11117395743372,1.49560160904863,0.292165086718289,0.903657833294557,0.292165086718289,0.235940153060548,0.461690019165419
"Entrep1",NA,598,6.92622115961771e-06,0.898982336846724,6.92622115961771e-06,1.04642248567706,1.40147169193886,3.68932049646977e-05,0.999861848607303,3.68932049646977e-05,0.898982336846724,0.69055016542475
"Eogt",NA,163,0.0920017179779108,0.829990985202899,0.0920017179779108,1.03765479551537,1.34742850989553,0.179909416367188,0.996684024250711,0.179909416367188,0.829990985202899,0.439125208092425
"Ep400",NA,477,0.500750096670815,0.151829353792847,0.500750096670815,1.04848333203631,1.42748549386788,0.640280180184465,0.821176197265926,0.640280180184465,0.151829353792847,-0.254701727711132
"Epas1",NA,516,0.0133829494150412,0.359075554162858,0.0133829494150412,1.10771101337156,1.49206368843656,0.0360832142728508,0.935315726272557,0.0360832142728508,0.359075554162858,-0.23489381707755
"Epb41",NA,1741,0.0817370693534463,0.934725988472845,0.0817370693534463,1.07756725994012,1.47452608256934,0.163468618738787,0.999861848607303,0.163468618738787,0.934725988472845,0.688837923403001
"Epb41l3",NA,188,3.24381580801135e-07,0.0499034559612998,3.24381580801135e-07,1.09033093103578,1.26120261156768,2.08183229544582e-06,0.567965952019973,2.08183229544582e-06,0.0499034559612998,0.176413203208874
"Epb41l4a",NA,270,0.0061301852313589,0.562235036135124,0.0061301852313589,1.10840916027615,1.46218711109752,0.0184284143202086,0.977619530970448,0.0184284143202086,0.562235036135124,0.41478698966056
"Epb41l4b",NA,123,0.16341052468052,0.0828316151006269,0.16341052468052,1.11376038685747,1.34479098947642,0.283993070270161,0.684279974356093,0.283993070270161,0.0828316151006269,-0.169350991832153
"Epb41l5",NA,198,0.551452673407792,0.551452673407792,0.551452673407792,1.00141103095584,1.35754353758525,0.682627644234059,0.977619530970448,0.682627644234059,0.551452673407792,0.630517468232326
"Epc1",NA,1892,0.00602587080491403,0.617224028453556,0.00602587080491403,1.09591343502323,1.49602280185544,0.0181579573588076,0.988270212480294,0.0181579573588076,0.617224028453556,-0.404377572481096
"Epc2",NA,1060,0.655877768140313,0.860731466008424,0.655877768140313,1.06836234287066,1.47170769908654,0.769019141226784,0.996684024250711,0.769019141226784,0.860731466008424,0.312675760433315
"Epdr1",NA,198,9.34371787685765e-07,0.949489645824857,9.34371787685765e-07,1.1206081437657,1.33413858258161,5.65268133123855e-06,0.999861848607303,5.65268133123855e-06,0.949489645824857,-0.408587482784056
"Epg5",NA,283,0.0147551591921677,0.426577353800868,0.0147551591921677,1.02099753559709,1.37301453508454,0.039330517004228,0.954682820527977,0.039330517004228,0.426577353800868,-1.23128750829288
"Epha4",NA,1154,1.01021693224823e-08,0.0547114579464183,1.01021693224823e-08,1.45448918961607,1.90399802915009,7.50311355313006e-08,0.590809054411152,7.50311355313006e-08,0.0547114579464183,-0.671478755339835
"Epha7",NA,344,0.0439043011001675,0.256819344763127,0.0439043011001675,1.20566926116628,1.58684710903916,0.0987826365880732,0.909998244069116,0.0987826365880732,0.256819344763127,0.0681475996050809
"Ephb1",NA,614,1.13486289919499e-110,0.000230059917988307,1.13486289919499e-110,0.886582858988209,0.366017109632217,1.59586942802353e-108,0.00904235503745346,1.59586942802353e-108,0.000230059917988307,0.441461374812914
"Ephx2",NA,436,7.66057680945123e-20,0.557487430285101,7.66057680945123e-20,1.08716600956262,1.23918967887763,1.19694148272117e-18,0.977619530970448,1.19694148272117e-18,0.557487430285101,-0.875651041547408
"Epm2a",NA,809,1.14603055698111e-18,0.465830706055116,1.14603055698111e-18,1.14292220822414,1.44692157040797,1.6748455807336e-17,0.969308888988466,1.6748455807336e-17,0.465830706055116,-0.625712234459763
"Epm2aip1",NA,517,0.411803295622137,0.44306106330733,0.411803295622137,1.04032989283293,1.42332924344686,0.559804780815657,0.958684964858204,0.559804780815657,0.44306106330733,0.882272998287743
"Epn1",NA,343,0.00312401743841307,0.319551153252014,0.00312401743841307,1.0076147184496,1.35977288319666,0.0102375879597503,0.923624562631107,0.0102375879597503,0.319551153252014,-0.216949674911632
"Eprs1",NA,943,0.000120375376278214,0.769293011996144,0.000120375376278214,1.1069457984751,1.49830946837583,0.000523889533073271,0.995748005902509,0.000523889533073271,0.769293011996144,0.252850065965301
"Eps15",NA,275,0.228688013078833,0.817182406254384,0.228688013078833,1.06009875652526,1.43639594789429,0.364426529026153,0.996684024250711,0.364426529026153,0.817182406254384,-0.26346766068866
"Eps15l1",NA,349,0.191536025133124,0.216840664321647,0.191536025133124,0.977559704841325,1.34290161232792,0.319462300222037,0.886299515903948,0.319462300222037,0.216840664321647,-0.149291442575752
"Eps8",NA,144,0.121555604355426,0.575257325898279,0.121555604355426,1.09695061458272,1.37879024160857,0.224323086719492,0.978029081285152,0.224323086719492,0.575257325898279,0.0436221033026187
"Eral1",NA,283,0.626051459484093,0.184090903325032,0.626051459484093,1.04188688359345,1.41423507057325,0.746074131001006,0.855934780485525,0.746074131001006,0.184090903325032,0.00548092139950292
"Erbin",NA,772,0.3191953829812,0.661020595974526,0.3191953829812,1.08826168944722,1.49082469024013,0.465193086942661,0.993377010967209,0.465193086942661,0.661020595974526,-0.0962801055210325
"Erc1",NA,1826,0.000329169844399067,0.0294172785195489,0.000329169844399067,1.10172986753987,1.50358588031328,0.00132928320061091,0.439399957345834,0.00132928320061091,0.0294172785195489,-0.234898242571869
"Erc2",NA,103,0.0749806710953887,0.0749806710953886,0.0749806710953887,1.17980527474698,1.27471169472279,0.152222549467956,0.663389580336955,0.152222549467956,0.0749806710953886,-1.52393044489936
"Ercc6",NA,384,0.27997836419541,0.203850661601472,0.27997836419541,1.04934254312673,1.42297034752475,0.420432626632309,0.870595671062084,0.420432626632309,0.203850661601472,0.934327750166852
"Ercc6l2",NA,409,0.989147188106713,0.388514000745682,0.989147188106713,1.08622460653906,1.47449382034087,0.995096211106864,0.944942526744759,0.995096211106864,0.388514000745682,0.895212104121519
"Ergic1",NA,256,0.0147810953552889,0.45024059030054,0.0147810953552889,1.03897050506115,1.39359620101482,0.0393664862829412,0.96357725159043,0.0393664862829412,0.45024059030054,-0.550540870859616
