"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj"
"1700025G04Rik",NA,147,0.993566451868183,0.0568812323251742,0.993566451868183,0.881930088354075,1.66796797063616,0.997223522725391,0.997442550901612,0.997223522725391
"2210408F21Rik",NA,55,0.264730273093314,0.660108381462522,0.264730273093314,1.02998844052213,2.02498942205352,0.859053507274317,0.997442550901612,0.859053507274317
"2610037D02Rik",NA,64,0.129489366147397,0.0173611811814588,0.129489366147397,0.973649439992188,1.56360012993789,0.741147678602436,0.997442550901612,0.741147678602436
"2610307P16Rik",NA,214,0.683434726536234,0.87909045518972,0.683434726536234,0.96508341053429,1.68630802997393,0.962215270117145,0.997442550901612,0.962215270117145
"4632427E13Rik",NA,71,0.724318675575335,0.116062229316839,0.724318675575335,0.992402280049211,2.02296805828981,0.977641902710576,0.997442550901612,0.977641902710576
"4732440D04Rik",NA,72,0.322955397198618,0.137149928020217,0.322955397198618,0.978921352820653,1.70683594580178,0.863980175941918,0.997442550901612,0.863980175941918
"4732471J01Rik",NA,72,0.499245087246187,0.348381723442608,0.499245087246187,0.908846818050443,1.88756298651874,0.889134824698576,0.997442550901612,0.889134824698576
"4930523C07Rik",NA,77,0.70017874349596,0.246220878653757,0.70017874349596,0.894176508603547,1.72329733111022,0.965500712883654,0.997442550901612,0.965500712883654
"5031425E22Rik",NA,83,0.754419249598278,0.975976676131348,0.754419249598278,1.0758801370171,2.31455141735402,0.977641902710576,0.997442550901612,0.977641902710576
"9530026P05Rik",NA,225,0.579168357172841,0.757239976081435,0.579168357172841,1.19763318984979,2.03560566150319,0.940266085542776,0.997442550901612,0.940266085542776
"9630014M24Rik",NA,78,0.206853323451448,0.211429935079446,0.206853323451448,1.03779718283816,1.60417122674811,0.856171369714767,0.997442550901612,0.856171369714767
"AW554918",NA,96,0.936463814337187,0.821461063428897,0.936463814337187,0.925845748270744,1.95138265763732,0.996627648423953,0.997442550901612,0.996627648423953
