"","AR","N","log2FC","llr","pval","padj"
"Ablim1",0.49025974025974,33,0,11.7541408041175,1,1
"Airn",0.242753623188406,23,-0.84799690655495,3.05544567065873,1,1
"Akap13",0.461805555555556,24,-0.371968777386958,11.504842348369,1,1
"Akt3",0.375,26,-0.584962500721156,-0.913924209218656,0.176381891091726,0.518770267916841
"Ankrd11",0.508558558558559,37,-0.270089163367744,5.93045525929875,1,1
"Ankrd44",0.405691056910569,41,-0.189033824390017,0.997004626577876,1,1
"Apbb1ip",0.264603174603175,30,-1.28950661719498,-2.7534894854017,0.018940735444017,0.0789197310167375
"App",0.537719298245614,19,0.637429920615292,-11.4901714815393,1.63666369032731e-06,7.23351314087064e-05
"Arb2a",0.495454545454545,33,-0.472068444315223,20.9455648482382,1,1
"Arhgap15",0.480880230880231,48,-0.274622380109006,-0.448966313379309,0.343336655361195,0.872889801765749
"Arhgap26",0.545138888888889,24,0.120294233717712,-2.97019029293775,0.0147978229845804,0.0672628317480926
"Arid1b",0.57926267281106,31,0.502500340529183,1.67299723904812,1,1
"Arl15",0.367025089605735,31,-0.616671360448494,-5.27286120640304,0.00116457295362147,0.0102756437084247
"Atp2b1",0.524404761904762,28,-0.0588936890535685,4.17775490378313,1,1
"Atxn1",0.435416666666667,32,-0.247927513443586,3.32879334180188,1,1
"Bach2",0.616452991452991,26,1.08246216019197,-2.12388840453643,0.0393017484235809,0.140363387227075
"Bcl2",0.452715605907095,47,-0.0747677684019722,-3.31039063667883,0.0100795608387653,0.0503978041938265
"Birc6",0.55952380952381,28,-0.0588936890535685,4.6018340915459,1,1
"Camk1d",0.591397849462366,31,0.427421223734676,-2.25708566465322,0.0336151660751704,0.12298231490916
"Camk4",0.457407407407407,27,-0.106915203916512,0.706878614306632,1,1
"Cblb",0.34992784992785,33,-0.527247002864869,0.749036853344478,1,1
"Ccnd3",0.476130952380952,40,0.120294233717712,4.70889828901955,1,1
"Cd44",0.578030303030303,22,0.700439718141092,-4.63228248454392,0.00233629966096711,0.0166878547211937
"Celf2",0.578571428571429,43,-0.0181473467102594,1.56360628129667,1,1
