"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.611627906976744,43,0.704544116473829,-1.58988799125153,0,0
"5031425E22Rik",0.544573643410853,43,0.31194400631474,27.7169066182195,1,1
"9530026P05Rik",0.537202380952381,40,0.432959407276106,-4.07083006561142,0,0
"AW554918",0.55982905982906,39,0.214124805352848,11.0415689553038,1,1
"Aak1",0.430232558139535,43,-0.724365557386573,22.3540673135429,1,1
"Abca1",0.483506944444444,48,0.0291463456595165,0.0115145122797671,1,1
"Abca8a",0.61494708994709,21,0.781359713524659,-7.14563676498025,0,0
"Abhd17b",0.464539007092199,47,0.556393348524385,26.6059244199401,1,1
"Abi1",0.644383394383394,52,1.39854937649027,1.23118740243316,0.92,1
"Abi3bp",0.457818532818533,74,-0.420331798948357,2.09644891026744,1,1
"Ablim1",0.4375,32,-0.404390255079335,-6.6008488532368,0,0
"Ablim2",0.486111111111111,30,0.0614005446641435,-5.69445365261044,0,0
"Ablim3",0.41875,40,-0.476438043942987,11.302713287958,1,1
"Ackr3",0.58,35,0.584962500721156,16.9614891874604,1,1
"Adam10",0.480392156862745,51,-0.241008099503795,23.4887491678108,1,1
"Adam12",0.691666666666667,35,1.55639334852439,-2.73583481340251,0,0
"Adam19",0.321428571428571,28,-1.16992500144231,7.98764758521385,1,1
"Adamts5",0.431972789115646,28,-0.830074998557688,-0.610415029386239,0,0
"Adamts9",0.625850340136054,21,1.45066140900957,-3.31571897780413,0,0
"Adamtsl1",0.550273224043716,61,0.208946890271496,0.806674548194721,0.96,1
"Adgrl4",0.4953125,32,-0.206450877467427,-5.33435308856276,0,0
"Adk",0.459770114942529,29,-0.192645077942396,6.82963289330002,1,1
"Afap1l1",0.390243902439024,41,-0.321928094887362,-5.43571672675321,0,0
"Aff1",0.325036075036075,33,-0.841302253980941,-9.29601982866912,0,0
"Agap1",0.395772594752187,49,-0.337034987277571,-4.24260328179789,0,0
"Agfg1",0.595238095238095,35,0.485426827170242,-8.23535698133838,0,0
"Ago3",0.489035087719298,38,0,21.8845957769967,1,1
"Agps",0.557692307692308,26,-0.321928094887362,-2.47514774816881,0,0
"Ahnak",0.412962962962963,45,-0.782408564927373,-2.0173054103306,0,0
"Aig1",0.455357142857143,28,-0.137503523749935,8.52809372273972,1,1
"Airn",0.355353508924938,63,-0.868210127444459,3.31237730841366,0.07,0.125475
"Akap13",0.523688458434221,59,0.146841388329271,-0.797177723244509,0,0
"Akt3",0.302482269503546,47,-1.04890960048095,-6.31403180475107,0,0
"Ank2",0.626262626262626,33,0.6463630453853,-3.7653893755384,0,0
"Ankhd1",0.476666666666667,50,-0.404390255079335,29.9427076195652,1,1
"Ankrd11",0.520138888888889,48,0.241008099503795,1.16516534937703,1,1
"Ankrd12",0.524122807017544,38,0.106915203916512,13.8500806572593,1,1
"Ankrd17",0.451242236024845,69,-0.125530882083859,2.49848135450158,1,1
"Ankrd44",0.516666666666667,30,0.125530882083859,11.6655658594222,1,1
"Anks1",0.458333333333333,22,-0.523561956057013,-7.44327308953775,0,0
"Ano6",0.30982905982906,39,-0.84799690655495,-9.64165911163423,0,0
"Antxr2",0.317543859649123,38,-0.662965012722429,12.8921027249413,1,1
"Anxa2",0.555764411027569,38,0.245112497836532,18.4075568107925,1,1
"Aopep",0.524848484848485,55,0.145430439521564,-2.52856198546252,0,0
"Ap2a2",0.532,25,0.362570079384708,-6.09485798290032,0,0
"Apaf1",0.592592592592593,45,0.403355694231209,27.3328305618026,1,1
"Apbb2",0.583928571428571,28,0.245112497836532,-7.44645544953784,0,0
"Apc",0.722619047619048,42,1.09953567355091,-6.06726584975993,0,0
"Aplp2",0.693548387096774,31,1.41503749927884,6.69675527332505,1,1
"Apoe",0.478817733990148,29,-0.347923303420307,-4.54974901355342,0,0
"App",0.487491373360939,69,-0.0320612092322986,-2.88926940170644,0,0
"Arb2a",0.445205479452055,73,-0.113656781795567,7.9200735697021,1,1
"Arfgef1",0.509009009009009,37,-0.163498732282879,13.542931846954,1,1
"Arhgap24",0.40281746031746,20,-0.0443941193584532,-7.40002546921448,0,0
"Arhgap26",0.481587301587302,60,-0.178970141045319,1.45362889132616,0.99,1
"Arhgap29",0.53,65,0.0978473233981446,2.19994462055081,1,1
"Arhgap32",0.609375,32,0.736965594166206,7.28304648562419,1,1
"Arhgef12",0.585820895522388,67,0.626185163447669,10.6744484493883,0.98,1
"Arhgef3",0.652,50,0.874469117916141,-3.27535864626608,0,0
"Arid1b",0.420745149911817,54,-0.595609744920665,-0.655947241022304,0,0
"Arid2",0.53735632183908,29,0.251538766995965,-7.02324052862483,0,0
"Arid4b",0.486666666666667,25,-0.415037499278844,-5.85647295750179,0,0
"Arih1",0.488562091503268,51,-0.134301091711591,-5.8246962931609,0,0
"Arl15",0.500478524743231,68,-0.219965683941908,-0.366119118637485,0,0
"Asap1",0.462376933895921,79,-0.288431182899275,-0.222172463411866,0.01,0.0182442748091603
"Ascc3",0.540540540540541,37,0.31194400631474,-8.71292276149716,0,0
"Ash1l",0.546666666666667,50,0.280107919192735,9.68523957726291,1,1
"Atad2b",0.525,40,0.253756592245783,-4.69001521602335,0,0
"Ate1",0.585833333333333,40,0.547487795302493,-7.47882113145121,0,0
"Atp10d",0.546551724137931,29,0.678071905112638,-5.2958032618993,0,0
"Atp13a3",0.595833333333333,40,0.825970600224951,19.0998329097457,1,1
"Atp2a2",0.468468468468468,37,-0.369233809665719,-2.73584348319453,0,0
"Atp2b1",0.329166666666667,32,-0.921997487998727,-6.02805484342367,0,0
"Atp6v0b",0.42985842985843,37,-0.415037499278844,-4.23080304852045,0,0
"Atrnl1",0.385,30,-0.447458976971221,10.5755382114123,1,1
"Atxn1",0.479289493575208,63,-0.382469636822413,-1.95412072591553,0,0
"Atxn7",0.39247311827957,31,-0.53605290024021,-2.57408186469398,0,0
"B4galt1",0.543137254901961,34,-0.142019004872428,-3.37923819526675,0,0
"B4galt5",0.563131313131313,22,0.184424571137427,-0.926853022520881,0,0
"Babam2",0.572368421052632,38,0.736965594166206,8.580167019504,1,1
"Baz1b",0.485294117647059,34,0.169925001442312,-3.90562476591627,0,0
"Baz2b",0.515350877192982,38,0.12199052437861,-3.59415635272734,0,0
"Bbs9",0.505747126436782,29,0.308122295362332,-7.17456971912105,0,0
"Bbx",0.436991869918699,41,-0.180572245641821,-4.16877583433604,0,0
"Bicc1",0.461830357142857,32,-0.243925582886089,-6.32142368069472,0,0
"Birc6",0.441277056277056,55,-0.453717967442904,-1.08840957374924,0,0
"Bmp2k",0.5,36,-0.0524674198941355,6.76793660430913,1,1
"Bmpr2",0.547798742138365,53,0.212993723334198,-3.55873776900611,0,0
"Bnc2",0.481884057971014,23,-0.131244533278253,-4.64624833525829,0,0
"Braf",0.429347826086957,46,0,-3.24291009344904,0,0
"Btbd7",0.411428571428571,35,-0.6463630453853,15.2420661658482,1,1
"Btg2",0.436559139784946,31,-0.752072486556415,-4.65808626900807,0,0
"Calcrl",0.618421052631579,38,0.628031222613042,8.58865197644459,1,1
"Cald1",0.498518518518519,45,0,-0.991562222362596,0,0
"Camk1d",0.457602339181287,19,-0.374395514781498,-10.464510427307,0,0
"Camk2d",0.607575757575758,55,0.697437229979569,38.5309607974392,0.97,1
"Camkmt",0.435626102292769,27,-0.253756592245783,3.0597909738929,1,1
"Cast",0.474149659863946,49,-0.0655883416275769,6.82673689682304,1,1
"Cav1",0.465167548500882,27,-0.695145418471579,-7.00044367354131,0,0
"Cavin2",0.393253968253968,42,-0.505235308250422,-7.81072552838772,0,0
"Cblb",0.342198581560284,47,-0.485426827170242,5.41398981810028,1,1
"Ccl21a",0.396779389539571,91,-0.31315788525963,-2.29250723816662,0.01,0.0182442748091603
"Ccnd3",0.690972222222222,24,0.956931278108114,-7.28731595717842,0,0
"Ccny",0.557908163265306,56,0.383328639551506,-3.00590563404528,0,0
"Cd2ap",0.459401709401709,39,-0.15200309344505,-3.4936556157104,0,0
"Cd47",0.497549019607843,34,-0.115477217419936,10.1657682208337,1,1
"Cd9",0.578571428571429,35,0.289506617194985,-12.3620077567032,0,0
"Cdc14a",0.487179487179487,26,0.275634442613427,10.6742472558444,1,1
"Cdc42bpa",0.477272727272727,55,-0.370368449945115,-6.3839590275654,0,0
"Cdc42bpb",0.54349593495935,41,0,24.6484540874918,1,1
"Cdh13",0.495454545454545,27,-0.222392421336448,-2.17379873806765,0,0
"Cdk13",0.418803418803419,39,-0.332575339086871,-7.12803702372081,0,0
"Cdk6",0.5625,28,0.289506617194985,-4.61408080229039,0,0
"Cdkal1",0.394444444444444,45,-0.526068811667588,9.44644284560614,1,1
"Celf2",0.410919850544034,54,-0.241972790305964,-2.40037358078251,0.01,0.0182442748091603
"Cemip2",0.337859308447544,56,-1.25525705524207,-0.0905073852257772,0.11,0.196194029850746
"Cep85l",0.301666666666667,60,-1.23349013021978,-1.62086115392106,0,0
"Cflar",0.318840579710145,23,-0.884522782580064,-4.52923534601571,0,0
"Cgnl1",0.636666666666667,30,0.514573172829758,-5.01698035643943,0,0
"Chchd3",0.581140350877193,38,0.447458976971221,10.6255196184282,1,1
"Chd7",0.333333333333333,29,-0.556393348524385,10.6834833709539,1,1
"Chd9",0.542383321487799,67,-0.117039421190219,1.39527308507775,0.96,1
"Chrm3",0.34750566893424,63,-0.485426827170242,-0.878427143010256,0,0
"Chst15",0.50390625,32,0.415037499278844,-4.25158533250178,0,0
"Clasp2",0.614285714285714,49,0.652076696579693,23.6043690212859,1,1
"Clic4",0.41781746031746,40,-0.301169534720565,-1.14742882494042,0.01,0.0182442748091603
"Clk1",0.505208333333333,32,0.0565835283663674,-3.83626233369103,0,0
"Cmip",0.525085034013605,56,0.070389327891398,-3.91280034012767,0,0
"Cnksr3",0.51505376344086,31,-0.273018494406416,13.5689619560873,1,1
"Cnot2",0.418803418803419,39,-0.476438043942987,19.8400320459637,1,1
"Cnot4",0.617886178861789,41,0.669851398307669,14.6953196156477,1,1
"Cog5",0.434782608695652,23,-0.0874628412503395,3.51121544087761,1,1
"Col23a1",0.558547008547009,39,0.222392421336448,-4.05254191237477,0,0
"Col4a1",0.536184210526316,38,-0.282399730700725,-0.526394676839416,0,0
"Col5a2",0.662037037037037,36,1.4447848426729,-3.20238092149363,0,0
"Colec12",0.402272727272727,22,-0.106915203916512,-4.78261979024217,0,0
"Cp",0.740325018896447,63,1.26303440583379,-0.595602131485606,0.01,0.0182442748091603
"Cped1",0.569761904761905,75,0.31550182572793,-4.52056206027362,0,0
"Cplane1",0.411111111111111,30,-0.37851162325373,9.32841500749325,1,1
"Cpne8",0.404120879120879,52,-0.145850866463455,-5.95811685662369,0,0
"Cpq",0.403508771929825,38,-0.945552215977624,-6.00641723003915,0,0
"Cradd",0.324019607843137,34,-1.15200309344505,1.13724196755076,1,1
"Creb1",0.518518518518518,27,0.15200309344505,-5.38004158042195,0,0
"Creb3l2",0.53494623655914,31,0.125530882083859,11.6888702898462,1,1
"Creb5",0.436022927689594,54,-0.272079545436801,-2.64561463501045,0,0
"Crebbp",0.516393442622951,61,0.162271428898877,13.096124117078,1,1
"Crim1",0.427556818181818,44,-0.337034987277571,-4.08737011090054,0,0
"Csgalnact1",0.5125,44,0.263034405833794,-7.89781115922568,0,0
"Csnk1a1",0.46260162601626,41,-0.12199052437861,-10.9136106448388,0,0
"Cstf3",0.616666666666667,25,0.754887502163469,10.9241727346177,1,1
"Cux1",0.496666666666667,25,-0.337034987277571,-6.37421971374432,0,0
"Cwc27",0.333333333333333,22,-1.24100809950379,-2.6292936899571,0,0
"Cyfip1",0.466312056737589,47,-0.125530882083859,-4.51374233749245,0,0
"Cyth3",0.351615646258503,28,-0.427421223734676,-4.50830256911204,0,0
"Cyyr1",0.342416666666667,50,-0.874469117916141,3.97634782625429,0.85,1
"D5Ertd615e",0.537723121627231,73,0.0768155970508309,0.588578380332422,0.94,1
"Daam1",0.285984848484849,44,-1.16227142889888,-2.10242066602779,0,0
"Dab2",0.363768115942029,23,-0.552541023028779,-4.36317775490559,0,0
"Dapk1",0.313073593073593,55,-0.932885804141463,12.0722577113646,0.95,1
"Dapk2",0.45,41,-0.444784842672896,-3.83552671264628,0,0
"Dcn",0.451394901394901,33,0.352301743930881,-7.30151767647185,0,0
"Ddx17",0.535353535353535,33,0.111031312388744,-9.05811689280112,0,0
"Ddx50",0.549382716049383,27,0.137503523749935,-2.39660111731656,0,0
"Ddx6",0.585470085470085,39,0.476438043942987,14.1204158128158,1,1
"Dennd1a",0.440251572327044,53,-0.637429920615292,6.06722547273072,1,1
"Dennd2a",0.55,30,0,2.09376459606069,1,1
"Dennd4a",0.548810966810967,75,0.169925001442312,1.70335103271547,0.8,1
"Dennd5b",0.537820512820513,26,0.0506260730699681,11.6502587373865,1,1
"Dgkh",0.57947232947233,37,0.777607578663552,-4.31741951284417,0,0
"Dip2c",0.573463901689708,62,0.403355694231208,-0.436459286821503,0,0
"Dlc1",0.428792912513843,43,-0.144389909335175,-3.5274813629912,0,0
"Dleu2",0.429824561403509,57,-0.263034405833794,-2.42944440976925,0,0
"Dlg1",0.557039551357733,66,0.547487795302493,-3.47602344050448,0,0
"Dmxl1",0.464285714285714,35,-0.0614005446641435,9.54819904881175,1,1
"Dnaaf9",0.52020202020202,33,0.115477217419936,-5.25695551461287,0,0
"Dnajc1",0.563666666666667,50,0.257157839497125,-4.76422811388542,0,0
"Dnm3",0.270590828924162,54,-1.49304001128012,-2.10422792043843,0,0
"Dock1",0.467676767676768,66,-0.169925001442312,-0.942131239023681,0,0
"Dock4",0.478329684364167,87,-0.0817940911636474,-1.27973567197195,0,0
"Dock6",0.311965811965812,39,-0.855610090664825,-8.84674140243599,0,0
"Dock8",0.34320987654321,27,-0.612976876890753,-5.27237868098396,0,0
"Dock9",0.5429836176895,85,0.168599603975745,1.40398578168241,0.92,1
"Dpysl3",0.495031055900621,46,-0.0324214776923775,-5.59158854788047,0,0
"Dst",0.578813646670789,77,0.503574173880501,0.501553947173207,0.98,1
"Dyrk1a",0.437719298245614,38,-0.203533394085132,-10.5538705798706,0,0
"Dysf",0.396306818181818,48,-0.754887502163468,-4.45105157601424,0,0
"Ebf1",0.569324758935149,77,0.291603558030565,0.113121234157205,0.91,1
"Ebf2",0.634920634920635,21,0.485426827170242,-4.89908364935791,0,0
"Ece1",0.463559322033898,59,-0.289506617194985,-2.69538091760696,0,0
"Ecpas",0.463963963963964,37,-0.415037499278844,-6.23678311775237,0,0
"Eeig2",0.439814814814815,36,-0.321928094887362,13.8048563680193,1,1
"Efna5",0.439423076923077,52,-0.520007058880386,4.19126854306366,0.75,1
"Egfr",0.442028985507246,23,-0.678071905112638,17.9906985567222,1,1
"Ehbp1",0.5,38,0.0565835283663674,-6.9568309383486,0,0
"Ehmt1",0.525,40,0.214124805352848,3.18926380914446,1,1
"Eif4g3",0.609126984126984,36,0.387023123109247,-8.40597642802324,0,0
"Elf1",0.446212121212121,38,-0.144389909335175,-4.04395969837167,0,0
"Elk3",0.522942386831276,81,0.17176634826648,-1.3891676086495,0,0
"Elmo1",0.474052600838315,84,0.111892880070897,0.327364767310044,0.99,1
"Eln",0.390277777777778,48,-0.611434712082347,-3.37319227886582,0,0
"Emcn",0.401839295456317,47,-1.2667865406949,-1.65649435080227,0,0
"Eml4",0.445614035087719,38,-0.15754127698648,16.986546432119,1,1
"Epb41l2",0.490196078431373,51,0.0848888975865132,22.0544871947781,1,1
"Epc1",0.447916666666667,32,-0.308122295362332,11.9391854255285,1,1
"Eps15",0.602222222222222,30,0.192645077942396,-5.02394700014339,0,0
"Eps8",0.587937062937063,26,0.222392421336448,-3.65048221233499,0,0
"Erbin",0.511904761904762,42,-0.199308808223406,8.92289838400365,1,1
"Errfi1",0.685270869481396,26,0.584962500721156,-5.49658695435978,0,0
"Esyt2",0.422619047619048,56,-0.415037499278844,-3.21835175569877,0,0
"Etl4",0.428142076502732,61,-0.654503433974233,4.88919606795835,0.93,1
"Ets1",0.498299319727891,49,-0.232660756790275,-5.52087972750613,0,0
"Etv6",0.537173579109063,62,0.139724763666613,-0.828145585754811,0,0
"Ext1",0.511273726273726,65,-0.285402218862248,0.603972041448486,0.9,1
"F13a1",0.514345238095238,16,-0.612976876890753,-4.8572623909781,0,0
"Faf1",0.668992248062016,43,0.874469117916141,-4.03655274938517,0,0
"Fam117b",0.591954022988506,29,0.559427408614019,9.54104304509319,1,1
"Fam168a",0.666666666666667,33,1.14684138832927,-5.22984462486128,0,0
"Fam20a",0.2,35,-2.32192809488736,-3.53726505342652,0,0
"Fam222b",0.489430894308943,41,-0.133266530863464,-5.80578169330004,0,0
"Farp1",0.467592592592593,54,-0.137503523749935,45.5597045643037,1,1
"Fbn1",0.496081349206349,48,-0.321928094887362,-2.6731514897028,0,0
"Fbxl17",0.506288156288156,78,0,0.51523089214281,0.99,1
"Fbxl7",0.520457033388068,58,0.455194625750827,4.64616433510736,0.8,1
"Fbxo11",0.486486486486486,37,-0.199308808223406,-6.47971419371254,0,0
"Fbxw7",0.431818181818182,33,-0.53605290024021,12.4737570742769,1,1
"Fcho2",0.433611111111111,60,-0.303392143449935,-6.6444853422279,0,0
"Fchsd2",0.46969696969697,33,-0.283792966000591,-45.9337210233804,0,0
"Fer",0.535087719298246,38,0.222392421336448,10.6284115570011,1,1
"Fgl2",0.482142857142857,28,0,11.6740079698936,1,1
"Fli1",0.421969696969697,66,-0.301169534720565,-2.94705907908333,0,0
"Flnb",0.586021505376344,31,0.951090399519054,8.94515906461503,1,1
"Flrt2",0.247311827956989,31,-1.72582503656101,-3.33533526424115,0,0
"Flt1",0.478606442577031,28,-0.292781749227846,-5.93275983205635,0,0
"Flt4",0.498633879781421,61,-0.359081093304828,50.0972826265027,0.98,1
"Fmnl2",0.532611408199643,85,0.32883646422954,1.27881800901243,0.97,1
"Fndc1",0.442592592592593,36,-0.534336427651188,-3.45143273156675,0,0
"Fndc3b",0.441441441441441,37,-0.222392421336448,-9.54688438257291,0,0
"Fnip2",0.484848484848485,33,-0.398549376490275,10.3615384404675,1,1
"Foxn3",0.531481481481481,36,0.192645077942396,-5.29775344107364,0,0
"Foxo1",0.519736842105263,38,0.283792966000591,7.76924492367952,1,1
"Foxp1",0.58375104427736,57,0.485426827170242,-1.17167581681394,0,0
"Frmd4b",0.579196729196729,66,0.317740297923929,-3.5374430333634,0,0
"Fry",0.534641053391053,72,0.159656665988485,0.0943080228164916,1,1
"Fto",0.486538461538462,52,0.0721497857558353,-0.0445428434710067,0,0
"Fyn",0.602384960718294,54,0.697971462550343,-3.07560476595079,0,0
"Gab1",0.684895833333333,32,1,-4.20991947576069,0,0
"Gab2",0.561550453514739,84,0.188203735160621,0.993229299285957,0.97,1
"Galnt1",0.545138888888889,48,0.519374159093579,27.9301499087667,1,1
