gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Abca6,0.587730061349693,0.0862189201464887,0.455182072829132,1
Abhd17b,0.304878048780488,0.0238079604868045,0.487272727272727,1
Adamts2,0.614740368509213,7.7761679273799e-4,0.588141025641026,0.188842096795421
Adap2,0.56075117370892,0.0266360721699001,0.434666666666667,0.485240593896102
Ankrd17,0.556847133757962,0.0951537482834625,0.516025641025641,1
Apbb2,0.554424778761062,0.0442794454945515,0.546580459770115,0.278314406289948
Arhgap29,0.362994350282486,0.06250184915363,0.510162601626016,1
Arhgap42,0.408691371285356,0.054392818477661,0.432085253456221,0.737229228051651
Atp2b1,0.697247706422018,9.1933663616442e-4,0.614232209737828,0.207022935211837
Atrnl1,0.581895093062606,0.03545097708942,0.549768518518518,0.591131926064571
B3galt1,0.389004149377593,0.0417939189437904,0.504166666666667,1
Braf,0.579939668174962,0.0520363818210059,0.534188034188034,0.607660752080565
Btaf1,0.30761316872428,3.7476494104663e-4,0.37984496124031,0.478268046150786
Ccnl2,0.612021857923497,0.0641134938696514,0.544117647058823,0.530213588929425
Cd2ap,0.646788990825688,0.0102090554374549,0.559360730593607,0.515762264000053
Cep112,0.626436781609195,0.0317978205057935,0.552941176470588,0.762974019122088
Cnot4,0.567991631799163,0.0978115360277895,0.549603174603175,0.502457404820575
Cobll1,0.546151458721291,0.0192871711010084,0.501152482269504,1
Col25a1,0.336111111111111,0.00739414756535104,0.375757575757576,0.216612753741083
Colec12,0.288235294117647,0.00617626440687235,0.30952380952381,0.11739411752769
Creb5,0.569000236910685,0.0641134938696514,0.554323308270677,0.238351368709038
Crim1,0.381498470948012,0.0306737894425361,0.414888888888889,1
Ddx50,0.592222222222222,0.0847412821164149,0.601515151515152,0.264089115065636
Dennd2b,0.564220183486238,0.0579186855368643,0.486002886002886,1
Dlc1,0.510107931629581,0.0161716546114823,0.491317548636117,1
Fbxl7,0.607489830102895,5.32425155554041e-5,0.566783216783217,0.122218441552377
Fcho2,0.560975609756098,0.0372785700967552,0.454841713221601,0.776630692363113
Fmnl2,0.666574839302112,0.038529528317975,0.513392857142857,1
Frmd6,0.341479400749064,0.0116675710701593,0.375356125356125,0.230671871897354
Gab1,0.604114816658371,1.6748389222347e-4,0.565898617511521,0.136696735814499
Gli3,0.573883161512027,0.0978115360277895,0.468905472636816,1
Gm14964,0.624113475177305,0.0938615167877257,0.655555555555556,0.211232608784839
Gnb4,0.576222760290557,0.0948430632918338,0.551493710691824,0.148491659024835
Gpcpd1,0.593286426267957,6.1518449203179e-4,0.535220125786164,0.433088186090067
Igf1r,0.558181216931217,0.0203455831405521,0.548415860368052,0.3670303383974
Il34,0.631054131054131,0.0709136673686883,0.58547008547008506,0.530213588929425
Ipo7,0.575601374570447,0.096629338086047,0.553140096618358,0.333087967685135
Itpr2,0.406765676567657,0.0960823725098495,0.408396946564886,0.127214840239525
Itsn2,0.581395348837209,0.0347148215883182,0.496794871794872,1
Kcnab1,0.794444444444444,0.00167356383475598,0.434782608695652,1
Magi1,0.336662452591656,0.0292118950942824,0.403549382716049,0.214261265886514
Malat1,0.51037836954847,2.50921457934948e-5,0.499551889498487,0.762974019122088
Man2a1,0.63379848628193,1.2461753004547e-4,0.584698275862069,0.4904961649104
Map4k3,0.568527918781726,0.0836670054355176,0.616788321167883,0.208708367998897
Meis1,0.607323232323232,0.0453321477140501,0.595238095238095,0.410936597908196
Nedd4,0.562632696390658,0.0561890960365951,0.49410480349345,0.933545271523759
Nktr,0.581933333333333,0.0852511743297878,0.535112359550562,0.83323536662732
Nostrin,0.580013710910721,0.00985381299003668,0.519463707813222,0.934522213184473
Nrdc,0.390977443609023,0.023333209630335,0.402777777777778,0.530213588929425
Oxct1,0.67948717948718,0.00316957344757177,0.545977011494253,0.629752524671404
Pbx1,0.582259570494865,0.00341859053324332,0.524967824967825,0.762974019122088
Pde4b,0.328869047619048,0.046608096594585,0.394179894179894,0.502457404820575
Pde8b,0.446335541280616,0.0900531491315179,0.432459302128812,0.278314406289948
Pdzd2,0.541754774316211,0.0138611696421733,0.535311189938729,0.209462147336568
Phlpp1,0.57792270531401,0.00447009013772244,0.551170798898072,0.215444563397344
Pitpna,0.666666666666667,0.00234750693090396,0.449367088607595,0.859032150373365
Ptpra,0.561698717948718,0.0709136673686883,0.413752913752914,0.592394528868768
Rap1a,0.671483622350674,7.76411342867168e-5,0.494897959183673,1
Rbms3,0.540253715800435,0.0543989277149252,0.532685664939551,0.211232608784839
Rbpms,0.548349695906699,0.00123532130407746,0.530983356774496,0.196248153890577
Rock1,0.539458054936897,0.0473706922505576,0.5,0.901027756505055
Rtn3,0.606353591160221,0.0425460759846283,0.491452991452991,1
Sash1,0.378409090909091,0.00267289749245854,0.409836065573771,0.453268349039055
Septin8,0.611494252873563,0.054392818477661,0.505255255255255,1
Slc24a3,0.626179245283019,4.6453176583361e-4,0.494910941475827,1
