"","AR","N","log2FC","llr","pval","padj"
"Actn2_rep2",0.5209941244492,3000,0.103580534501367,-1545.61900404302,0,0
"Actn2",0.511181516938993,3000,0.0882474151190387,-1449.7245682605,0,0
"Actn2_rep1",0.530388799043104,3000,0.101459311445318,-1397.92852310562,0,0
"Myom1",0.526806169458059,3000,0.162054830195774,-1859.89767779574,0,0
"Pln",0.572729223075666,3000,0.433879664244084,-1223.81591199401,0,0
"Pln_rep1",0.611791700008467,3000,0.709811796434672,-1199.20948939865,0,0
"Pln_rep3",0.563749639727847,3000,0.408402663797928,-1178.02320567708,0,0
"Pln_rep4",0.567990101006293,3000,0.426442262551093,-1170.09987001658,0,0
"Pln_rep2",0.574781956484632,3000,0.397227102710482,-1231.33957753724,0,0
"Ank2",0.377612828710779,3000,-0.715840389334872,-1136.38024817919,0,0
"Mast2_rep1",0.326508699009271,3000,-1.02533578354277,-1452.95118969145,0,0
"Mast2_rep3",0.484118752013599,3000,-0.075617046644695,-1562.72701540496,0,0
"Mast2",0.681487485286164,3000,1.08445307897783,-1438.515058804,0,0
"Mast2_rep2",0.488232822174599,3000,-0.0923470880392492,-1515.32824446359,0,0
"Arhgap26",0.481466436905643,3000,-0.0707671842313748,-1334.70023882162,0,0
"Mir99ahg",0.71692122546802,3000,1.2734772313921,-970.260732104804,0,0
"Synpo2",0.360822338037699,3000,-0.725831120146994,-517.014303844157,7.2076811795241e-227,1.44153623590482e-225
"Pam",0.422910317634545,3000,-0.397753777864321,-410.491858988488,1.47875481910365e-180,2.73843485019195e-179
"Camk2d_rep1",0.474805261108326,3000,-0.153973596750727,-837.074965214476,0,0
"Ifrd1",0.622785758523182,3000,0.749892714888526,-584.9919467574,2.03566016512825e-256,4.42534818506141e-255
"Camk2d",0.476994556795409,3000,-0.183495640848587,-815.724336115437,0,0
"Msrb3",0.49405487797399,3000,-0.0532420212769794,-739.896521754626,9.88131291682493e-324,2.37151510003798e-322
"Ifrd1_rep1",0.486317731590925,3000,-0.0927402090387305,-607.199309416891,4.52994622115744e-266,1.02953323208124e-264
"Sptbn1",0.494756281463634,3000,-0.0249868637926683,-942.624818218353,0,0
"Gm35330",0.800169228157463,3000,2.04331936296758,-518.709244201952,1.32124383746787e-227,2.75259132805806e-226
"Sptbn1_rep1",0.395746955250632,3000,-0.630525664522116,-917.168266082398,0,0
"Gm35330_rep1",0.810262490098481,3000,2.00808612135092,-474.779431759363,1.6543813085337e-208,3.18150251641096e-207
"Ghr",0.524003619916662,3000,0.121031706377207,-290.769405127109,1.73523755358248e-128,2.34491561294929e-127
"Ghr_rep1",0.516739058702449,3000,0.133938967068504,-339.139928575606,1.58124105943106e-149,2.63540176571843e-148
"Gm20619_rep1",0.542705820134335,3000,0.189630670157702,-237.026831993942,4.20406829154319e-105,2.8794988298241e-104
"Cdh13_rep1",0.521241759592031,3000,0.072250979325718,-266.362713070102,7.21141413888583e-118,7.35858585600595e-117
"Gm20619",0.4020125317324,3000,-0.576530594539901,-12.005390602063,9.5797779019283e-07,1.52544234107139e-06
"Cdh13",0.520650459717442,3000,0.157061723161923,-283.566563784127,2.36015879883904e-125,2.9501984985488e-124
"Gm20619_rep2",0.450845477207977,3000,-0.291371425004477,-34.1210297240787,1.44608190598124e-16,2.33993835919295e-16
"Resf1_rep2",0.265365181148116,3000,-1.43579099805927,-41.1724730292749,1.14293343026995e-19,1.86145509815953e-19
"Resf1_rep1",0.312399463434344,3000,-1.11524838166073,19.7718865497427,1,1
"Resf1",0.558616332624914,3000,0.382925902667321,297.592291671273,1,1
"Resf1_rep3",0.314266903930898,3000,-1.10218039480648,77.7609140719992,1,1
"Slc25a13",0.35396022262338,3000,-0.866763111220364,-217.092850046293,1.99471526960121e-96,9.40903429057176e-96
"Adra1a",0.34525275039775,3000,-0.935447291504022,53.9599533766677,1,1
"Pdzrn4",0.723844410725443,3000,1.33725899085552,768.250831162022,1,1
"Pdzrn4_rep1",0.600440115734035,3000,0.561227851928796,1745.51426126385,1,1
"Tecrl",0.382101708699985,3000,-0.729315028048548,-60.8501724040248,2.6847385600094e-28,4.53503135136723e-28
"Serpine1_rep1",0.404018734968735,3000,-0.576930153731582,149.118739999091,1,1
"Tecrl_rep1",0.399630132114188,3000,-0.598976596019063,2.23052838062176,1,1
"Rapgef2_rep1",0.525185242736566,3000,0.175644830686252,2532.21563705004,1,1
"Serpine1",0.416037481962481,3000,-0.582210140507866,-62.5581730666308,4.79964722886404e-29,8.13499530315938e-29
"Serpine1_rep3",0.386246464646466,3000,-0.66129689402607,-0.419798621977407,0.359511984648572,0.565270416114108
"Pdlim3_rep4",0.176211822034462,3000,-2.22254384563896,-139.487115492621,1.2564072019627e-62,2.34404328724384e-62
"Serpine1_rep2",0.417572515447515,3000,-0.570697675566372,6.8744825852832,1,1
"Atp1a1_rep1",0.424441993897915,3000,-0.438577340810058,718.948475703476,1,1
"Pdlim3_rep2",0.17899317696837,3000,-2.26713562204698,-91.8692539621065,7.39941848918093e-42,1.29360463097569e-41
"Pdlim3",0.17152819384348,3000,-2.2945044259695,-102.782466394167,1.2750287125535e-46,2.27683698670267e-46
"Ppm1l_rep1",0.593487008362009,3000,0.593199572869042,2194.18005536964,1,1
"Rapgef2",0.328005589176621,3000,-1.09350933569659,328.936392626803,1,1
"Pdlim3_rep3",0.0799184714250894,3000,-3.52590693558324,-32.4290271570308,8.04923957547849e-16,1.29826444765782e-15
"Cradd",0.254764333814334,3000,-1.5368769252885,4.20907786180533,1,1
"Ppm1l_rep2",0.60354747012247,3000,0.586118440265195,2317.83637887365,1,1
"Pdlim3_rep1",0.16809187106037,3000,-2.31692823909363,-60.118963484013,5.61106697876472e-28,9.44624070499112e-28
"Ppm1l_rep3",0.574175608650609,3000,0.519554408665539,2094.1434432805,1,1
"Atp1a1",0.343884829059828,3000,-0.982628747492156,436.274452124402,1,1
"Ppm1l",0.719512751137749,3000,1.36368284075178,1005.84208467557,1,1
"Ppp2r3a_rep1",0.438159283309282,3000,-0.334181520610423,351.914314434876,1,1
"Ppp2r3a",0.497034090446591,3000,-0.0118104135043298,507.561364496485,1,1
"Gphn_rep1",0.542140608465609,3000,0.235005319168993,2503.13317016648,1,1
"Gphn",0.522273134273134,3000,0.129543642912777,1494.067671842,1,1
"Pakap",0.47794805235614,3000,-0.0776655990269275,2674.43179181854,1,1
"Mb",0.272505384673805,3000,-1.44613479602384,140.951268829508,1,1
"Art1_rep2",0.370870154845155,3000,-0.780610066825076,264.027708768711,1,1
"Setbp1",0.471638651626152,3000,-0.148995279814074,2312.06295056017,1,1
"Mb_rep1",0.522940936840935,3000,0.108942440069182,402.473698652379,1,1
"Art1_rep1",0.357012061087061,3000,-0.867590349897665,331.212748938264,1,1
"Setbp1_rep1",0.498492009379509,3000,-0.0693037471072986,2954.79504709282,1,1
"Gphn_rep3",0.372865656565657,3000,-0.751372083759293,1548.80198433899,1,1
"Art1",0.380953439153439,3000,-0.746948879378009,392.558808728501,1,1
