"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","phi_raw","phi_shrunk","tot_gene_mean","N"
"Irf2",0.393296031746032,0.392284263959411,1.96959470439014,1.97132387242122,1.92000224056893,1.96959470439014,1.97132387242122,1.64166666666667,3000
"Creb5_rep3",0.516619047619048,0.504974619283749,2.27279663161299,2.26303258579627,1.92000224056893,2.27279663161299,2.26303258579627,1.64166666666667,3000
"Fgd4_rep1",0.48455992063492,0.479510703454647,2.15301286417511,2.14751820873657,1.91318701266195,2.15301286417511,2.14751820873657,1.635,3000
"Irf2_rep6",0.396942063492064,0.397506642141844,1.96833055339089,1.96967661553127,1.90916861205799,1.96833055339089,1.96967661553127,1.631,3000
"Creb5_rep2",0.555083333333333,0.54982606916309,2.24206483450308,2.23295581694114,1.90718623597735,2.24206483450308,2.23295581694114,1.629,3000
"Irf2_rep2",0.408285714285714,0.408783090498676,1.95807671440699,1.95955127703801,1.90262902511258,1.95807671440699,1.95955127703801,1.62433333333333,3000
"Afg3l2_rep4",0.425744444444445,0.42578525970027,2.03058527821875,2.0292857264251,1.90198570929747,2.03058527821875,2.0292857264251,1.62366666666667,3000
"Afg3l2_rep2",0.419594444444444,0.41524553112798,2.00779387441528,2.00730729459081,1.90070479843613,2.00779387441528,2.00730729459081,1.62233333333333,3000
"Nppb",0.6247,0.615005138745977,2.15975243891274,2.15348032912666,1.90006719038898,2.15975243891274,2.15348032912666,1.62166666666667,3000
"Birc6",0.573755555555556,0.581184237672787,1.93417730369003,1.93623091797132,1.89441296833711,1.93417730369003,1.93623091797132,1.61566666666667,3000
"Irf2_rep5",0.33149484126984,0.328651105145638,1.81242264198535,1.81901783976569,1.89256141972239,1.81242264198535,1.81901783976569,1.61366666666667,3000
"Clu",0.708166666666667,0.70913610929972,1.93838577855345,1.94003682467615,1.8883042332978,1.93838577855345,1.94003682467615,1.609,3000
"Idh3b",0.365596428571428,0.357752341311142,1.77640761018955,1.78393938103356,1.88178829765922,1.77640761018955,1.78393938103356,1.60166666666667,3000
"Afg3l2_rep1",0.416019047619048,0.420449812578091,1.99366414041378,1.99292584362487,1.88091583154546,1.99366414041378,1.99292584362487,1.60066666666667,3000
"Nppb_rep1",0.516166666666667,0.528475711886673,2.20090838316548,2.19201963990373,1.87351073961073,2.20090838316548,2.19201963990373,1.592,3000
"Cdh19",0.943525396825397,0.944713054440542,0.511388067536072,0.566334040673964,1.8682708734008,0.511388067536072,0.566334040673964,1.58566666666667,3000
"Birc6_rep1",0.472033333333332,0.471194280908354,1.78166617486001,1.78844999414047,1.86799897615793,1.78166617486001,1.78844999414047,1.58533333333333,3000
"Abcd3_rep2",0.5968,0.590277777777759,1.98111009058299,1.98029064271077,1.86691520548437,1.98111009058299,1.98029064271077,1.584,3000
"Zswim6_rep1",0.509111111111111,0.501789850494808,2.1945983471744,2.18565420369447,1.86610636321681,2.1945983471744,2.18565420369447,1.583,3000
"Abcd3_rep1",0.566094444444445,0.563000421407486,2.00663288085629,2.0047817365827,1.86530091211511,2.00663288085629,2.0047817365827,1.582,3000
"Abcd3",0.530408730158731,0.534457323347911,2.03018148709419,2.02742705409975,1.86503317808545,2.03018148709419,2.02742705409975,1.58166666666667,3000
"Per3",0.40164365079365,0.3988195615563,1.88903699021634,1.89162216271839,1.86476581748951,1.88903699021634,1.89162216271839,1.58133333333333,3000
"Afg3l2",0.419076984126984,0.422165820642988,1.99694303469768,1.99526970447129,1.86053814708146,1.99694303469768,1.99526970447129,1.576,3000
"Mpped2_rep1",0.308038672438672,0.306683587145028,1.85231268183789,1.85612172960798,1.86053814708146,1.85231268183789,1.85612172960798,1.576,3000
"Gm9895_rep1",0.799982419432419,0.803851036817593,1.24020724287585,1.26719807818969,1.86001622273462,1.24020724287585,1.26719807818969,1.57533333333333,3000
"Rapgef4",0.499666666666667,0.495764506565021,2.18225598205529,2.17349602858771,1.85897665580151,2.18225598205529,2.17349602858771,1.574,3000
"Gm9895_rep5",0.796199158249158,0.79202883188469,1.27768538698829,1.30316282716358,1.85768515533124,1.27768538698829,1.30316282716358,1.57233333333333,3000
"Slc6a6_rep2",0.413999999999999,0.412900488012509,2.09190646606588,2.08647907423524,1.85665825511063,2.09190646606588,2.08647907423524,1.571,3000
"D830024N08Rik_rep1",0.57475,0.57809847198644,2.11434573639095,2.10805757901074,1.85640239797075,2.11434573639095,2.10805757901074,1.57066666666667,3000
"Gata6os",0.49225,0.490237691001723,2.12637599262167,2.11963181469842,1.85640239797075,2.12637599262167,2.11963181469842,1.57066666666667,3000
"Gm9895",0.803443939393939,0.800849256900181,1.25381357448579,1.2801245495045,1.85589171921112,1.25381357448579,1.2801245495045,1.57,3000
"Fermt2_rep1",0.495882804232804,0.486939902314892,2.15431814828372,2.14648433503382,1.85563689588157,2.15431814828372,2.14648433503382,1.56966666666667,3000
"Gm9895_rep2",0.797695526695527,0.796048438495885,1.24737698701913,1.27390157402022,1.85512827704532,1.24737698701913,1.27390157402022,1.569,3000
"Gm9895_rep4",0.793337133237133,0.795411089866132,1.29263027384356,1.31743948354624,1.85512827704532,1.29263027384356,1.31743948354624,1.569,3000
"Slc39a14_rep1",0.365883333333336,0.364235594372127,1.83806900390265,1.84216242924352,1.85411512668144,1.83806900390265,1.84216242924352,1.56766666666667,3000
"Cdh8_rep1",0.0402566137566137,0.0395492249265484,0.392728263749697,0.451608973464603,1.85411512668144,0.392728263749697,0.451608973464603,1.56766666666667,3000
"Ppip5k1",0.440144444444444,0.448818897637807,2.00801816611134,2.00562938116315,1.85310738031598,2.00801816611134,2.00562938116315,1.56633333333333,3000
"Per3_rep1",0.509797619047619,0.510864933958198,2.05216732093164,2.04805519353775,1.8518552129374,2.05216732093164,2.04805519353775,1.56466666666667,3000
"Slc39a14",0.44062803030303,0.443426379714463,2.03795118184518,2.03436800919035,1.8516057729285,2.03795118184518,2.03436800919035,1.56433333333333,3000
"Dennd4c",0.476777777777778,0.471315845722354,2.14066751880153,2.13315120047839,1.85061129569395,2.14066751880153,2.13315120047839,1.563,3000
"Ube2k_rep3",0.48020873015873,0.477927063343455,2.04453389090617,2.04066162707004,1.85061129569395,2.04453389090617,2.04066162707004,1.563,3000
"Tmem144",0.938981349206349,0.941050832975036,0.530678700622624,0.584122096163049,1.84888346616017,0.530678700622624,0.584122096163049,1.56066666666667,3000
"Mpped2",0.241230952380952,0.231722958602167,1.63330881762899,1.64491676341463,1.84790318574646,1.63330881762899,1.64491676341463,1.55933333333333,3000
"Gnaq_rep1",0.474183333333334,0.472894793265771,2.118099768916,2.11122493990076,1.84523332869924,2.118099768916,2.11122493990076,1.55566666666667,3000
"Nos1ap",0.486894444444444,0.490339201374039,2.06236112276456,2.05751332091646,1.8430765410575,2.06236112276456,2.05751332091646,1.55266666666667,3000
"Ankhd1",0.471065873015873,0.468427835784387,2.00785283227823,2.00505229196155,1.84260056249006,2.00785283227823,2.00505229196155,1.552,3000
"Slc39a14_rep3",0.488378787878788,0.494512588776751,2.02158415728681,2.01817847866231,1.84047325222296,2.02158415728681,2.01817847866231,1.549,3000
"Gnaq",0.487816666666666,0.483523583892057,2.11776540610198,2.11067655189166,1.8395353311678,2.11776540610198,2.11067655189166,1.54766666666667,3000
"Afg3l2_rep3",0.431283333333333,0.433555890587987,1.95213255687704,1.95132220417165,1.8395353311678,1.95213255687704,1.95132220417165,1.54766666666667,3000
"D830024N08Rik",0.563474747474747,0.559793148028423,2.08365863291787,2.07784404500615,1.83906808638179,2.08365863291787,2.07784404500615,1.547,3000
"Slc39a14_rep2",0.483561111111111,0.486964016380116,2.02871559212669,2.02498368265651,1.83906808638179,2.02871559212669,2.02498368265651,1.547,3000
"Gm9895_rep3",0.788844252044252,0.789224137931058,1.2566534858526,1.28217819057693,1.83883488981218,1.2566534858526,1.28217819057693,1.54666666666667,3000
"D830024N08Rik_rep2",0.55085,0.551649773560475,2.09814928618525,2.09174836924236,1.83813699270993,2.09814928618525,2.09174836924236,1.54566666666667,3000
"Fermt2_rep2",0.688435185185185,0.680874080459404,1.9072782246311,1.90797514502303,1.83468482678256,1.9072782246311,1.90797514502303,1.54066666666667,3000
"Zswim6_rep2",0.496777777777778,0.503678061445257,2.13586789044492,2.12789985960565,1.83468482678256,2.13586789044492,2.12789985960565,1.54066666666667,3000
"Tef",0.493111111111111,0.487984412210454,1.99561445638005,1.99293571220506,1.83400168799859,1.99561445638005,1.99293571220506,1.53966666666667,3000
"Zswim6",0.513333333333333,0.5194101062674,2.12934346752507,2.12152355438064,1.83219152805375,2.12934346752507,2.12152355438064,1.537,3000
"Dennd4c_rep1",0.472892063492064,0.472355245999198,2.09139398622665,2.08486169793223,1.82839888706184,2.09139398622665,2.08486169793223,1.53133333333333,3000
"Fermt2_rep3",0.497083333333334,0.48527165612059,2.09138325316179,2.08475522310183,1.82598223271459,2.09138325316179,2.08475522310183,1.52766666666667,3000
"Synpo",0.429659523809524,0.436585898275489,2.01639235063924,2.01258957532488,1.8255458791142,2.01639235063924,2.01258957532488,1.527,3000
"Slc6a6_rep1",0.501,0.51222707423579,2.11684519747983,2.1092259761152,1.82532804638318,2.11684519747983,2.1092259761152,1.52666666666667,3000
"Fbxl20_rep1",0.449666666666667,0.449332457868229,2.09204982021666,2.08527575351409,1.82294673890019,2.09204982021666,2.08527575351409,1.523,3000
"Macrod1_rep1",0.53073253968254,0.538747810792173,2.03583490999388,2.03118317320796,1.82273158238187,2.03583490999388,2.03118317320796,1.52266666666667,3000
"Ambra1",0.543777777777778,0.542160737812915,2.07853065080221,2.0721415301297,1.8197417425547,2.07853065080221,2.0721415301297,1.518,3000
"Cdh8_rep2",0.0425052910052909,0.042838313459116,0.400538310955765,0.457738536893249,1.81931794304117,0.400538310955765,0.457738536893249,1.51733333333333,3000
"Ube2k_rep2",0.478925,0.481212920238163,1.98109626000945,1.97837522095874,1.81910634653667,1.98109626000945,1.97837522095874,1.517,3000
"Maml3_rep1",0.473666666666667,0.472454826001522,2.08933273369384,2.08240014052941,1.81637352743134,2.08933273369384,2.08240014052941,1.51266666666667,3000
"Mpped2_rep2",0.364533333333333,0.36912899669399,1.89983168693067,1.90005743850873,1.81574747718645,1.89983168693067,1.90005743850873,1.51166666666667,3000
"Ube2k",0.412600000000001,0.416721817780709,1.93559773219882,1.93445116285621,1.81533103998954,1.93559773219882,1.93445116285621,1.511,3000
"Acadm_rep5",0.530005555555556,0.52431476567968,2.05869672344572,2.05280974679642,1.81346605325258,2.05869672344572,2.05280974679642,1.508,3000
"Fermt2",0.59612962962963,0.590134925898127,1.99037609497873,1.98705428278699,1.81284757542694,1.99037609497873,1.98705428278699,1.507,3000
"Slc6a6",0.565333333333333,0.566209034543821,2.05973719145591,2.05374529332221,1.81182020721449,2.05973719145591,2.05374529332221,1.50533333333333,3000
"Acadm_rep6",0.537153174603173,0.538444493684933,2.02336511389474,2.01872749602857,1.81120580027038,2.02336511389474,2.01872749602857,1.50433333333333,3000
"Ube2k_rep1",0.468244444444445,0.463073852342958,1.96753156872324,1.96497788325705,1.81038888586864,1.96753156872324,1.96497788325705,1.503,3000
"Ankrd23",0.574333333333333,0.573806881243083,2.05014995679212,2.0444321278058,1.8095745365684,2.05014995679212,2.0444321278058,1.50166666666667,3000
"Acadm_rep4",0.474986507936508,0.464253996471338,2.0307941484969,2.02580193919549,1.80937134265914,2.0307941484969,2.02580193919549,1.50133333333333,3000
"Acadm_rep2",0.545519047619048,0.54509107033336,2.02449707894267,2.01972741725248,1.80896542003433,2.02449707894267,2.01972741725248,1.50066666666667,3000
"Acadm_rep3",0.541383333333333,0.541435236291405,2.03662793737228,2.03139037588816,1.80876268934248,2.03662793737228,2.03139037588816,1.50033333333333,3000
"Fmnl2",0.599,0.595153401511798,2.02486410267907,2.02004830152545,1.80815540787374,2.02486410267907,2.02004830152545,1.49933333333333,3000
"Cd163",0.375555555555556,0.379057358826337,1.98821435320983,1.98478780248736,1.80815540787374,1.98821435320983,1.98478780248736,1.49933333333333,3000
"Sacm1l_rep1",0.417999999999997,0.418687430479507,1.99174407281049,1.98815961636689,1.80754947149327,1.99174407281049,1.98815961636689,1.49833333333333,3000
"Acadm",0.569711111111111,0.558201647006457,2.02140817456598,2.01668322402513,1.80714624793176,2.02140817456598,2.01668322402513,1.49766666666667,3000
"Rad51b_rep1",0.387666666666666,0.382988198619772,1.98749393115498,1.98403851898407,1.80674360229867,1.98749393115498,1.98403851898407,1.497,3000
"Cd163_rep1",0.371833333333333,0.365397461589962,1.9658268085599,1.96319271331046,1.80674360229867,1.9658268085599,1.96319271331046,1.497,3000
"Acadm_rep1",0.543571428571429,0.548897304522153,2.022745223787,2.01793757436424,1.806341526614,2.022745223787,2.01793757436424,1.49633333333333,3000
"Ankrd23_rep1",0.607833333333333,0.606148362664296,2.00486887752913,2.00073885133997,1.806341526614,2.00486887752913,2.00073885133997,1.49633333333333,3000
"Macrod1",0.561881746031747,0.560508134611124,1.97828129084149,1.97514312280111,1.80594001288398,1.97828129084149,1.97514312280111,1.49566666666667,3000
"Csde1",0.495333333333333,0.494316915533765,2.07460401566214,2.06781462520077,1.80594001288398,2.07460401566214,2.06781462520077,1.49566666666667,3000
"Macrod1_rep2",0.631716666666667,0.633058219941903,1.89647214853936,1.89640316574942,1.80513863924342,1.89647214853936,1.89640316574942,1.49433333333333,3000
"Fbxl20_rep2",0.526277777777778,0.519089082376039,2.06673434570485,2.06017958299235,1.8043394171488,2.06673434570485,2.06017958299235,1.493,3000
"Miga2",0.563666666666666,0.565168790520835,2.01389708254146,2.0092976346857,1.80314447710395,2.01389708254146,2.0092976346857,1.491,3000
"Zyg11b",0.508166666666667,0.51018124860146,2.06477594438504,2.05821628045709,1.80235035139965,2.06477594438504,2.05821628045709,1.48966666666667,3000
"Synpo_rep1",0.435059523809524,0.431899641577064,1.96610176258067,1.96324306942627,1.80136039361606,1.96610176258067,1.96324306942627,1.488,3000
"Cdh8",0.0490145502645503,0.0466054226314123,0.444523268232875,0.499333874875823,1.80116275177899,0.444523268232875,0.499333874875823,1.48766666666667,3000
"Rad51b",0.409666666666667,0.419188522752759,2.02367887322225,2.01861407776439,1.80076780964816,2.02367887322225,2.01861407776439,1.487,3000
"Gdnf",0.1075,0.104507738071827,0.743572464786071,0.787015863200066,1.80037331607964,0.743572464786071,0.787015863200066,1.48633333333333,3000
"Gm16685",0.731044444444445,0.729760035821297,1.70190489462516,1.70902161248569,1.80037331607964,1.70190489462516,1.70902161248569,1.48633333333333,3000
"Ptgr2",0.519333333333333,0.52097823647225,2.05791329317205,2.05151943010186,1.79997926286609,2.05791329317205,2.05151943010186,1.48566666666667,3000
"Maml3_rep2",0.294333333333333,0.293536804357298,1.78410556356304,1.78808286145289,1.79978239882362,1.78410556356304,1.78808286145289,1.48533333333333,3000
"Tnrc6a",0.471575396825397,0.477206377874856,2.01558652559496,2.01076580256032,1.79919244460115,2.01558652559496,2.01076580256032,1.48433333333333,3000
"Rad51b_rep2",0.405833333333333,0.4123989218329,2.01177594212438,2.00709184797193,1.79899600239205,2.01177594212438,2.00709184797193,1.484,3000
"Gm16685_rep1",0.728916137566137,0.715569534883731,1.7149749186545,1.72153359328959,1.79879966306153,1.7149749186545,1.72153359328959,1.48366666666667,3000
"Senp6_rep1",0.484333333333334,0.481689508001791,2.05583018339935,2.0494683516091,1.79879966306153,2.05583018339935,2.0494683516091,1.48366666666667,3000
"Usp25_rep1",0.320761111111111,0.316097122305002,1.78982845592722,1.79352631168346,1.79821125199923,1.78982845592722,1.79352631168346,1.48266666666667,3000
"Frmd4a_rep2",0.391,0.401799775028161,1.99782147995977,1.99361174854254,1.79762372957299,1.99782147995977,1.99361174854254,1.48166666666667,3000
"Gm42209_rep1",0.619,0.613979706857688,1.94150047117361,1.93934797573538,1.79567137885304,1.94150047117361,1.93934797573538,1.47833333333333,3000
"Fbxl20",0.538666666666668,0.537212449255729,2.03629135852455,2.03053795844184,1.79547662952926,2.03629135852455,2.03053795844184,1.478,3000
"Usp25",0.299287301587301,0.29871302777817,1.73895019463554,1.74442915754741,1.79450412378966,1.73895019463554,1.74442915754741,1.47633333333333,3000
"Maml3",0.643833333333333,0.645438120929506,1.77088912009624,1.77514967290794,1.79430986344885,1.77088912009624,1.77514967290794,1.476,3000
"Klhl33",0.594444444444444,0.603027564392231,1.98220293599933,1.97843794994118,1.7939215751356,1.98220293599933,1.97843794994118,1.47533333333333,3000
"Sacm1l",0.385666666666667,0.379068716094071,1.95804565678688,1.95518094353944,1.7935335895984,1.95804565678688,1.95518094353944,1.47466666666667,3000
"Klhl33_rep1",0.604333333333334,0.606149672168211,1.97608121977605,1.97252513425121,1.79333970772401,1.97608121977605,1.97252513425121,1.47433333333333,3000
"Acadm_rep7",0.466622222222222,0.459416685529517,2.00285379467066,1.99828286424909,1.79333970772401,2.00285379467066,1.99828286424909,1.47433333333333,3000
"Senp6",0.481333333333333,0.473767526007866,2.04033077337471,2.03433152458971,1.79314589836554,2.04033077337471,2.03433152458971,1.474,3000
"Tnrc6a_rep1",0.484961111111111,0.486419194207101,2.01370525060168,2.00868445707167,1.79237136484811,2.01370525060168,2.00868445707167,1.47266666666667,3000
"Gm42209",0.6385,0.649535884083632,1.90521952633576,1.90430331047618,1.79217790212865,1.90521952633576,1.90430331047618,1.47233333333333,3000
"Syndig1",0.937222222222222,0.933846850928441,0.530825418962422,0.58198409907065,1.7915979064972,0.530825418962422,0.58198409907065,1.47133333333333,3000
"Frmd4a_rep1",0.313666666666667,0.313592012722591,1.82798414758474,1.82991866686363,1.79024355234921,1.82798414758474,1.82991866686363,1.469,3000
"Clip4",0.474111111111111,0.472884048137343,2.03149775017379,2.02571785491411,1.79024355234921,2.03149775017379,2.02571785491411,1.469,3000
"Nr6a1_rep1",0.450833333333333,0.448840381991823,2.01728879957359,2.01197732049029,1.78847935029618,2.01728879957359,2.01197732049029,1.466,3000
"Tshz1",0.642833333333333,0.652540442012575,1.88325918024239,1.88295689913571,1.786686069901,1.88325918024239,1.88295689913571,1.463,3000
"Cab39",0.718,0.719606946966742,1.63377214050356,1.64282179766686,1.78404312724991,1.63377214050356,1.64282179766686,1.45866666666667,3000
"Senp6_rep2",0.502666666666667,0.49931381518754,2.01956593741113,2.01395877911045,1.78321713296235,2.01956593741113,2.01395877911045,1.45733333333333,3000
"Gm42209_rep2",0.6282,0.627976190476057,1.91917179558408,1.91733708522373,1.78238502346762,1.91917179558408,1.91733708522373,1.456,3000
"Elp4",0.451333333333333,0.452233677587368,2.00508568938981,1.99996932451079,1.78175689355278,2.00508568938981,1.99996932451079,1.455,3000
"Lncbate10_rep1",0.649,0.637594675234654,1.90314913615323,1.90182946768396,1.78006471946888,1.90314913615323,1.90182946768396,1.45233333333333,3000
"Sqstm1",0.457,0.456696531127962,2.00055675334329,1.99551069935037,1.77920916315246,2.00055675334329,1.99551069935037,1.451,3000
"Nr1d2_rep1",0.558938888888889,0.565946691176451,1.93780396127345,1.93512807383394,1.77899427785047,1.93780396127345,1.93512807383394,1.45066666666667,3000
"Gm56984_rep1",0.509416666666667,0.508852609794864,2.00858289150132,2.00319830434351,1.77834721644258,2.00858289150132,2.00319830434351,1.44966666666667,3000
"Tmem182_rep3",0.490259259259259,0.492520138106817,2.00175425575443,1.99659396596147,1.77747882101218,2.00175425575443,1.99659396596147,1.44833333333333,3000
"Nr1d2_rep3",0.423624603174604,0.423928077455059,1.91400590106202,1.91211072585724,1.77594343586145,1.91400590106202,1.91211072585724,1.446,3000
"Kank1",0.320727777777778,0.326492967490013,1.71812511134743,1.72364622812254,1.7757224500143,1.71812511134743,1.72364622812254,1.44566666666667,3000
"Nr1d2_rep2",0.558183333333333,0.553991693585594,1.94443736232672,1.9413533805679,1.77505700461387,1.94443736232672,1.9413533805679,1.44466666666667,3000
"Lncbate10_rep2",0.509333333333333,0.496882936953928,2.00057514931512,1.99533657635901,1.7743878081136,2.00057514931512,1.99533657635901,1.44366666666667,3000
"Atxn7_rep2",0.519666666666667,0.5203327171836,1.99875321790833,1.99355693256174,1.7737148356508,1.99875321790833,1.99355693256174,1.44266666666667,3000
"Osbpl6",0.549,0.544824399260617,1.989054690968,1.98422603931409,1.7737148356508,1.989054690968,1.98422603931409,1.44266666666667,3000
"Lncbate10_rep3",0.558888888888889,0.566998380004627,1.97032517751942,1.96614342510732,1.77212974231059,1.97032517751942,1.96614342510732,1.44033333333333,3000
"Nr1d2",0.561777777777778,0.569245020842998,1.92875789958602,1.92612451941066,1.77144400322795,1.92875789958602,1.92612451941066,1.43933333333333,3000
"Zbed5-ps_rep3",0.5184,0.516114073727284,1.99103889246494,1.98599886535512,1.77029246090695,1.99103889246494,1.98599886535512,1.43766666666667,3000
"Kank1_rep1",0.272133333333334,0.276126335363107,1.60053641423447,1.61023395656846,1.76866195436143,1.60053641423447,1.61023395656846,1.43533333333333,3000
"Zbed5-ps",0.36266666666667,0.362221189676702,1.71343474658385,1.71883405667627,1.76819212465916,1.71343474658385,1.71883405667627,1.43466666666667,3000
"Tmem182_rep1",0.454666666666666,0.456784386617091,1.97577047758566,1.97122565347043,1.76819212465916,1.97577047758566,1.97122565347043,1.43466666666667,3000
"Zbed5-ps_rep4",0.767999999999999,0.766031598502695,1.51244468894018,1.52546275573029,1.76819212465916,1.51244468894018,1.52546275573029,1.43466666666667,3000
"Zbed5-ps_rep2",0.5325,0.529630490236404,1.98333087082347,1.97849008860597,1.76795654335998,1.98333087082347,1.97849008860597,1.43433333333333,3000
"Atxn7_rep1",0.525,0.529411764640962,1.98246721689938,1.97764037365161,1.76748404319218,1.98246721689938,1.97764037365161,1.43366666666667,3000
"Parp8",0.3,0.294254477815559,1.73098707631141,1.73567400375425,1.76700975336207,1.73098707631141,1.73567400375425,1.433,3000
"Mt1_rep2",0.560166666666667,0.564013035381742,1.96201870540519,1.95791967703736,1.76629494661383,1.96201870540519,1.95791967703736,1.432,3000
"Nr6a1",0.451,0.450418994413431,1.97238396081551,1.96789202565416,1.76629494661383,1.97238396081551,1.96789202565416,1.432,3000
"Frmd4a",0.304333333333333,0.308570097822759,1.77014331355038,1.77329849077848,1.76581614984379,1.77014331355038,1.77329849077848,1.43133333333333,3000
"Tmod1",0.564666666666666,0.55589194224496,1.95207738983193,1.94833614900604,1.76581614984379,1.95207738983193,1.94833614900604,1.43133333333333,3000
"Gm56984_rep2",0.426833333333333,0.423247146518455,1.91466837076902,1.91233560961255,1.76557607096268,1.91466837076902,1.91233560961255,1.431,3000
"Pdss2_rep1",0.508666666666667,0.504777441155904,1.98405506089161,1.97907296052738,1.76509454751272,1.98405506089161,1.97907296052738,1.43033333333333,3000
"Aplp2_rep1",0.4335,0.435969209237246,1.95788712821858,1.95385841908626,1.76412601153925,1.95788712821858,1.95385841908626,1.429,3000
"Lncbate10",0.660999999999999,0.654456369561545,1.84112402834148,1.84151167807194,1.76388272850001,1.84112402834148,1.84151167807194,1.42866666666667,3000
"Tmem182_rep2",0.470333333333334,0.465919701445725,1.97276930160903,1.96814737399174,1.76339477697314,1.97276930160903,1.96814737399174,1.428,3000
"Cdc73_rep3",0.416833333333335,0.411819668312027,1.8549104954313,1.85472688118408,1.76265937191737,1.8549104954313,1.85472688118408,1.427,3000
"Ikzf2_rep2",0.480333333333333,0.476401869271331,1.9712834148814,1.9666787628355,1.76241330571987,1.9712834148814,1.9666787628355,1.42666666666667,3000
"Gm56984",0.665,0.674380551657424,1.80050432880901,1.80235361653191,1.76191977088937,1.80050432880901,1.80235361653191,1.426,3000
"Zbed5-ps_rep1",0.5205,0.524210526313876,1.97195296671514,1.96727370524858,1.76117594837319,1.97195296671514,1.96727370524858,1.425,3000
"Cdcp3_rep1",0.0153888888888889,0.0163857682058504,0.194713127524334,0.257372400638323,1.76042787881986,0.194713127524334,0.257372400638323,1.424,3000
"Smim14",0.466166666666667,0.462637620232223,1.96426786395574,1.95982021991316,1.75967553664796,1.96426786395574,1.95982021991316,1.423,3000
"Adcy9",0.405311111111111,0.401030686343384,1.91403239952406,1.91148898788774,1.75967553664796,1.91403239952406,1.91148898788774,1.423,3000
"Atxn7",0.5215,0.508911819810593,1.96660741363543,1.96202081817416,1.75841206873844,1.96660741363543,1.96202081817416,1.42133333333333,3000
"Tmod1_rep1",0.522166666666666,0.523485204317319,1.96471190486502,1.96013620537911,1.7568799797944,1.96471190486502,1.96013620537911,1.41933333333333,3000
"Osbpl6_rep1",0.536666666666666,0.527947393142339,1.95718307794233,1.95289276720258,1.7568799797944,1.95718307794233,1.95289276720258,1.41933333333333,3000
"Kctd8",0.377,0.375323149236238,1.87763545125736,1.87632974442532,1.75610735956448,1.87763545125736,1.87632974442532,1.41833333333333,3000
"Cdc73_rep2",0.533833333333333,0.528678890376177,1.96144937147782,1.95695631722888,1.75584883894492,1.96144937147782,1.95695631722888,1.418,3000
"Tmem182",0.393944444444445,0.39981185324748,1.8727214374039,1.87157108673241,1.75533032116399,1.8727214374039,1.87157108673241,1.41733333333333,3000
"Mt1_rep1",0.411666666666669,0.410491649025724,1.87621529591649,1.87492216228437,1.7550703220922,1.87621529591649,1.87492216228437,1.417,3000
"Cdc73",0.553111111111111,0.551472320376895,1.9445083704012,1.940564029757,1.75349990488981,1.9445083704012,1.940564029757,1.415,3000
"Gm56984_rep3",0.407,0.40730270906948,1.91205050728087,1.90933651884881,1.75349990488981,1.91205050728087,1.90933651884881,1.415,3000
"Hectd1_rep5",0.509666666666666,0.511781338358305,1.9611841809219,1.95659724185433,1.75323642262923,1.9611841809219,1.95659724185433,1.41466666666667,3000
"Mt1",0.403777777777778,0.395233600755097,1.89587344686023,1.89369886798508,1.75164496551333,1.89587344686023,1.89369886798508,1.41266666666667,3000
"Foxo1",0.517,0.518422295701252,1.9551066983401,1.95064420100741,1.75057386320885,1.9551066983401,1.95064420100741,1.41133333333333,3000
"Cdc73_rep1",0.553,0.549385633270311,1.94182929651033,1.93784866500523,1.75003524973371,1.94182929651033,1.93784866500523,1.41066666666667,3000
"Tmem182_rep4",0.456666666666666,0.456521739375405,1.94606037601609,1.9419193606308,1.75003524973371,1.94606037601609,1.9419193606308,1.41066666666667,3000
"Cdcp3",0.0265111111111111,0.0278893878517028,0.288178682586722,0.346870812920615,1.74976517404966,0.288178682586722,0.346870812920615,1.41033333333333,3000
"Cul5_rep3",0.378333333333333,0.375797683762793,1.86768416760499,1.86650334634072,1.74976517404966,1.86768416760499,1.86650334634072,1.41033333333333,3000
"Ikzf2_rep1",0.474666666666667,0.466666666670705,1.94847482424429,1.94422077563276,1.74949458445158,1.94847482424429,1.94422077563276,1.41,3000
"Atp11a_rep3",0.434666666666667,0.443313609467475,1.93499846417966,1.93120111611564,1.74813389404753,1.93499846417966,1.93120111611564,1.40833333333333,3000
"Aplp2_rep2",0.145,0.141165324490868,1.14652047646004,1.17257855363063,1.74731125118082,1.14652047646004,1.17257855363063,1.40733333333333,3000
"Gm31013",0.474166666666667,0.470239506815996,1.94362677547416,1.93941466635492,1.74592971508626,1.94362677547416,1.93941466635492,1.40566666666667,3000
"Parp8_rep1",0.480666666666667,0.473784104400808,1.94505044758306,1.94076223970864,1.74537341548577,1.94505044758306,1.94076223970864,1.405,3000
"Gm31013_rep1",0.504,0.509613102302077,1.94681472016173,1.9424374184412,1.74481499847861,1.94681472016173,1.9424374184412,1.40433333333333,3000
"Aplp2",0.432666666666667,0.437559354226014,1.92543786348369,1.92185973559385,1.74453499352929,1.92543786348369,1.92185973559385,1.404,3000
"Mt1_rep3",0.544999999999999,0.537529691211421,1.93671760114507,1.93268955794278,1.74397338590041,1.93671760114507,1.93268955794278,1.40333333333333,3000
"Ikzf2",0.487266666666667,0.488001900689382,1.94310961184222,1.93882806833038,1.74369178128457,1.94310961184222,1.93882806833038,1.403,3000
