"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.649470899470899,0.6375,0.8218,0.376985629508434,0.099138718135882,0.67741935483871,36
"5031425E22Rik",0.613333333333333,0.6589,0.662,0.372102113437547,0.184363961256946,0.43010752688172,25
"9530026P05Rik",0.530148423005566,0.5196,0.1516,0.123114476483514,0.100108843749154,0.666666666666667,28
"AW554918",0.546875,0.5617,0.7154,0.392783905908259,0.184979952290547,0.462365591397849,32
"Abca1",0.401515151515151,0.4407,1e-04,0.0693277833837583,0.105828634488127,0.634408602150538,33
"Abca8a",0.688746438746439,0.6948,0.7107,0.34751390675013,0.118563573576366,0.924731182795699,21
"Abhd17b",0.568181818181818,0.6105,0.1335,0.130076581721923,0.12124029914995,0.591397849462366,33
"Abi1",0.519503546099291,0.5478,0.047,0.0979389454198545,0.122325415971258,0.956989247311828,47
"Abi3bp",0.532490014693405,0.541,0.3381,0.196061671220762,0.10335352584451,2.01075268817204,59
"Ablim1",0.385507246376812,0.3923,1.1472,0.52610116270518,0.138155842505045,0.559139784946237,23
"Acyp2",0.421320346320346,0.4244,0.1492,0.132979387879062,0.116567851753954,0.602150537634409,22
"Adam12",0.736111111111111,0.7193,1.3114,0.61305484536278,0.175727100484087,0.494623655913978,24
"Adamtsl1",0.576798941798942,0.5549,0.8588,0.410977516155526,0.129595659674873,1.50537634408602,45
"Adgrf5",0.480392156862745,0.4529,1e-04,0.0865181727894569,0.132084089240431,0.56989247311828,34
"Agap1",0.475609756097561,0.5103,0.3069,0.180938352210083,0.0983511766088669,0.720430107526882,41
"Agfg1",0.523529411764706,0.5447,0.1111,0.153747699669544,0.170385986628617,0.505376344086022,34
"Ago3",0.41260162601626,0.4014,0.3648,0.203441325710966,0.099138718135882,0.67741935483871,41
"Ahnak",0.479166666666667,0.4492,0,0.0676810720720209,0.103371557411333,0.645161290322581,40
"Airn",0.867149758454106,0.8543,2.6714,1.10478507012429,0.137963063769837,1.3010752688172,46
"Akap13",0.487172011661808,0.4932,0.199,0.166888675449423,0.139474636969753,1.13978494623656,49
"Akt3",0.387619047619048,0.3912,0.1176,0.117697019179283,0.111554580626491,0.860215053763441,40
"Ambra1",0.5,0.4809,0.7784,0.415393782017454,0.182972769734658,0.473118279569892,33
"Ank2",0.516666666666667,0.4599,0.0667,0.145127959232644,0.182972769734658,0.473118279569892,20
"Ankrd11",0.578828828828829,0.579,0.0158,0.0796140098901911,0.112433131105619,0.612903225806452,37
"Ankrd17",0.472101449275362,0.4745,0.1552,0.139027553014791,0.122325415971258,0.956989247311828,46
"Ano6",0.435023041474654,0.4887,0.1136,0.108164548910529,0.099315321036014,0.741935483870968,31
"Anxa2",0.589080459770115,0.5813,0.224,0.164443670329518,0.12124029914995,0.591397849462366,29
"Aopep",0.385206290308331,0.3711,0.0122,0.0954033837044745,0.138636768044634,1.27956989247312,49
"Ap3b1",0.520833333333333,0.5412,0.7481,0.39564643384676,0.170385986628617,0.505376344086022,32
"Apaf1",0.560606060606061,0.5574,0.8572,0.401840147372733,0.116567851753954,0.602150537634409,33
"Apba1",0.458333333333333,0.5143,0.1008,0.154873127817412,0.178078890553127,0.408602150537634,24
"Apbb2",0.447619047619048,0.513,0.137,0.15960502672189,0.164310077479899,0.516129032258065,28
"Apc",0.382352941176471,0.3996,0.5294,0.316092820046325,0.175727100484087,0.494623655913978,34
"App",0.500162337662338,0.5244,0.1646,0.1391035687758,0.116989517376905,1.75268817204301,66
"Arb2a",0.457801418439716,0.4661,0.4699,0.260207537282957,0.124881645276837,0.978494623655914,47
"Arhgap21",0.470238095238095,0.4559,0.1997,0.197561580781829,0.185916387714113,0.451612903225806,28
