"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Sipa1l3",0.466666666666667,600,-0.186700714193139,-0.0410940905952657,0.334,0.538709677419355
"Rnf121",0.511666666666667,600,0.0806685598745994,-0.0349148957319017,0.478,0.581176470588235
"Mrpl24",0.539166666666667,600,0.187278568192582,-0.494604948955214,0.24,0.52962962962963
"Gm15347",0.481666666666667,600,-0.134092895587284,-0.0382608229928678,0.574,0.612371134020618
"Uqcr11",0.476666666666667,600,-0.143491593589532,-0.0361016251155775,0.438,0.564102564102564
"Setbp1",0.44711994949495,600,-0.325473424137306,-17.8657325147469,0,0
"Rab30",0.461230158730159,600,-0.319177483871328,-0.115715970952124,0.286,0.52962962962963
"Nsd3",0.54,600,0.214399630582917,-0.0872756428731236,0.148,0.52962962962963
"Bri3",0.32,600,-1.06384648202463,-0.0254188498834651,0.254,0.52962962962963
"Rgs13",0.543333333333333,600,0.336107030057124,-0.0687340976695623,0.428,0.564102564102564
"Myom1",0.596040877611128,600,0.545968369105292,-1.44261255763001,0.042,0.28
"Rnf103",0.505833333333333,600,0.00882385038700517,-0.429842850904549,0.204,0.52962962962963
"Gm48606",0.403333333333333,600,-0.631938117101804,-0.0445864198644017,0.458,0.5725
"Zc3h13",0.536666666666666,600,0.26023577248112,-0.0882341126229562,0.318,0.538709677419355
"Gipc2",0.803333333333333,600,1.95641073145232,-0.0463474491998568,0.082,0.482352941176471
"Fmnl2",0.578333333333333,600,0.427796729994186,-0.528353472620893,0.098,0.515789473684211
"Yy1",0.5,600,-0.0174345933360214,-0.0420189503606707,0.526,0.586666666666667
"Gm47271",0.648333333333333,600,0.909802191028421,-0.0380693433294255,0.5,0.581395348837209
"Mef2a",0.654412698412698,600,1,-7.52257746756203,0,0
"Mtres1",0.556666666666667,600,0.360452361513241,-0.0218554376107818,0.422,0.564102564102564
"Vps35l",0.623333333333332,600,0.726865004197237,-0.0244506325478255,0.37,0.552941176470588
"Lncppara",0.575,600,0.426700416804424,-0.0532488376969127,0.244,0.52962962962963
"1810062O18Rik",0.575,600,0.421264073643731,-0.0355256444335055,0.28,0.52962962962963
"Pex26",0.561666666666667,600,0.355094958822562,-0.0272592869507662,0.278,0.52962962962963
"Gpsm1",0.423888888888889,600,-0.41264695185385,-0.205471332149386,0.254,0.52962962962963
"Dennd4a",0.346666666666666,600,-0.917211401286238,-0.0754949568003553,0.33,0.538709677419355
"Mthfsl",0.376666666666667,600,-0.703606997219777,-0.0358597617012606,0.232,0.52962962962963
"Gm15910",0.595833333333333,600,0.556393348524384,-0.321782271525706,0.214,0.52962962962963
"Tnfsf13b",0.22,600,-1.8512425660586,-0.0195202676084705,0.494,0.581176470588235
"Ctdsp2",0.503333333333333,600,0.00445964819069966,-0.0388700229283359,0.278,0.52962962962963
"Pml",0.513333333333333,600,0.0429405222169549,-0.0397772962816703,0.166,0.52962962962963
"Rab11fip2",0.423333333333333,600,-0.445625819112267,-0.695739529172727,0.092,0.511111111111111
"Pcmtd2",0.5,600,0.0404142684459077,-0.0412531763014385,0.49,0.581176470588235
"4930412C18Rik",0.951944444444444,600,4.29067716090292,-47.2637127192384,0,0
"Utp20",0.535,600,0.257356093591279,-0.0375093648961524,0.672,0.678787878787879
"Parp8",0.46,600,-0.318055085740156,-0.0648273573561369,0.254,0.52962962962963
"Zpbp",0.441666666666667,600,-0.21459405077604,-0.0232514540689976,0.012,0.12
"Wasl",0.375833333333334,600,-0.85029327797634,-0.0232358489325293,0.224,0.52962962962963
"Ints7",0.651666666666667,600,0.861869081136507,-0.0363301693495259,0.138,0.52962962962963
"Mbd1",0.35,600,-0.793863469421472,-1.02152531121538,0.024,0.2
"Mrpl42",0.605,600,0.624919282146544,-0.020726919476374,0.316,0.538709677419355
