gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Dsg2,F1_Aged,0.00113483919780788,0.7737,shared,0.0124510568053408,0.6855,Fibroblast
Ece1,F1_Aged,0.0015930809441766,0.5729,shared,0.0801992155786939,0.5866,Fibroblast
Eef1a1,F1_Aged,0.0693624081151728,0.6068,shared,0.0739701006440143,0.6496,Fibroblast
Egfr,F1_Aged,1.83563992872227e-7,0.4072,shared,5.7983429160233505e-9,0.3717,Fibroblast
Ehbp1,F1_Aged,0.00449834459949592,0.5512,shared,0.015232439679284,0.5493,Fibroblast
Eml6,F1_Aged,1.684849497109e-4,0.7228,shared,0.00411182189413179,0.7497,Fibroblast
Enox1,F1_Aged,0.0233865708016138,0.3986,shared,0.0190820687288874,0.3045,Fibroblast
Errfi1,F1_Aged,6.99549534551624e-24,0.6346,shared,1.5302210982781402e-14,0.6408,Fibroblast
Ext1,F1_Aged,5.68811247054293e-6,0.4457,shared,2.23465671483126e-5,0.4258,Fibroblast
Fabp3,F1_Aged,0.0442085342539913,0.631,shared,0.0891624543255214,0.6351,Fibroblast
Fam20a,F1_Aged,3.11903827073427e-17,0.1942,shared,0.0148417906791699,0.364,Fibroblast
Fap,F1_Aged,0.00377999297725735,0.3977,shared,0.0255772061151862,0.397,Fibroblast
Fblim1,F1_Aged,0.00549423417956501,0.666,shared,3.410666102384e-4,0.6683,Fibroblast
Fbn1,F1_Aged,3.557434679004e-4,0.429,shared,0.00166131447495202,0.407,Fibroblast
Fgl2,F1_Aged,6.21652269859635e-7,0.3337,shared,0.00577830386737131,0.2969,Fibroblast
Fhl2,F1_Aged,0.0145321191546388,0.5478,shared,1.76740839339912e-5,0.5687,Fibroblast
Fhod3,F1_Aged,4.5821632483285e-7,0.6113,shared,1.4824375652243199e-12,0.6322,Fibroblast
Fmn1,F1_Aged,9.27025037986927e-61,0.0704,shared,1.1617112218012602e-47,0.0357,Fibroblast
Foxp2,F1_Aged,4.58350985716876e-7,0.6705,shared,0.0015775260143348201,0.6564,Fibroblast
Frmd4a,F1_Aged,1.18509868440631e-10,0.3525,shared,4.57613694132901e-5,0.3494,Fibroblast
Frmd4b,F1_Aged,0.00526004539578367,0.5798,shared,0.0158396044918989,0.6338,Fibroblast
Fsd2,F1_Aged,0.0132096604459899,0.3198,shared,0.00112186953663695,0.3261,Fibroblast
Gda,F1_Aged,0.00112745428548786,0.3964,shared,1.1949341387224e-4,0.3606,Fibroblast
Gfm2,F1_Aged,0.0149994602789516,0.6612,shared,0.0494365857489713,0.6449,Fibroblast
Gfod1,F1_Aged,0.0166419101713405,0.6853,shared,0.0206194137729704,0.6588,Fibroblast
Glud1,F1_Aged,0.00101859528979957,0.6475,shared,0.0186998409814502,0.6254,Fibroblast
Gm12216,F1_Aged,3.6060960793478e-8,0.2553,shared,0.010097668021672,0.3022,Fibroblast
Gm12295,F1_Aged,4.71154153043916e-9,0.8109,shared,1.89988570166142e-8,0.7769,Fibroblast
Gm13481,F1_Aged,1.73487548745913e-37,0.9714,shared,1.44437591293569e-23,0.9698,Fibroblast
Gm16023,F1_Aged,0.0393871857537334,0.6455,shared,0.0805762171979146,0.6131,Fibroblast
Gm24474,F1_Aged,4.70216984179382e-12,0.9489,shared,1.05934075687652e-15,0.9407,Fibroblast
Gm26862,F1_Aged,6.22432993226079e-5,0.3205,shared,5.42279965306335e-8,0.3086,Fibroblast
Gm30382,F1_Aged,8.20912624688288e-5,0.7725,shared,2.44753231629514e-5,0.7648,Fibroblast
Gm35330,F1_Aged,1.62417810191384e-16,0.779,shared,5.39610971433726e-13,0.7899,Fibroblast
Gm40124,F1_Aged,1.94706686056158e-13,0.1098,shared,2.5865613249726996e-12,0.1292,Fibroblast
Gm40652,F1_Aged,0.0198748703294331,0.1186,shared,3.87774504254422e-6,0.0389,Fibroblast
Gm50114,F1_Aged,0.0200654612858982,0.7705,shared,0.00680746657265013,0.863,Fibroblast
Gm56646,F1_Aged,9.1091886466406e-10,0.9504,shared,1.44212825843702e-17,0.9553,Fibroblast
Gm56730,F1_Aged,0,0.9958,shared,2.6410151341995696e-182,0.9988,Fibroblast
Gm57283,F1_Aged,7.12520654774919e-8,0.9056,shared,1.11945972150412e-8,0.8177,Fibroblast
Gm8189,F1_Aged,1.22932677999134e-12,0.8796,shared,5.823557059714841e-9,0.8851,Fibroblast
Gm9895,F1_Aged,0.0474311313950048,0.7365,shared,0.00168627449447837,0.7448,Fibroblast
Grb10,F1_Aged,3.57562911108088e-13,0.7087,shared,3.0603714112527492e-43,0.0983,Fibroblast
Greb1l,F1_Aged,1.684849497109e-4,0.7242,shared,0.00406546789996468,0.7372,Fibroblast
Grk5,F1_Aged,0.00548894863447734,0.5888,shared,5.51150561583486e-5,0.6334,Fibroblast
Grm1,F1_Aged,7.547371004191788e-156,0.9913,shared,1.3599929380884998e-167,0.9944,Fibroblast
Hand2os1,F1_Aged,0.0609857325125352,0.5871,shared,0.00922372685521458,0.6089,Fibroblast
Htra3,F1_Aged,1.95978952332728e-5,0.4069,shared,0.00150792920421255,0.3957,Fibroblast
Igf1,F1_Aged,0.0159092471334008,0.3934,shared,0.0805762171979146,0.4198,Fibroblast
Intu,F1_Aged,0.0519708724742968,0.675,shared,0.00375525112231459,0.6914,Fibroblast
Itpr1,F1_Aged,2.57129514290742e-5,0.5831,shared,5.7794373522909e-4,0.5935,Fibroblast
Itpr2,F1_Aged,1.14380397443494e-9,0.3466,shared,2.13493441189735e-7,0.3334,Fibroblast
Kcnab1,F1_Aged,7.37421958309311e-21,0.1599,shared,3.2034798593997896e-11,0.1216,Fibroblast
Kcnc2,F1_Aged,5.41644667713825e-5,0.8461,shared,0.00306001808574957,0.8179,Fibroblast
Kcnd2,F1_Aged,2.05001456475585e-6,0.6486,shared,0.0013732574116131,0.5986,Fibroblast
Kcnip2,F1_Aged,9.563215878708e-4,0.2968,shared,0.0464291906755187,0.3865,Fibroblast
Kcnj3,F1_Aged,0.0460903970904719,0.5604,shared,0.0545617321410292,0.5876,Fibroblast
Kcnq1ot1,F1_Aged,5.656769160985781e-17,0.3118,shared,6.789289957309839e-45,0.8331,Fibroblast
Kcnq5,F1_Aged,3.42771044573736e-5,0.2057,shared,2.15015306549788e-13,0.1127,Fibroblast
Kidins220,F1_Aged,0.0203481733853711,0.5498,shared,0.025940630292093,0.6095,Fibroblast
Lama2,F1_Aged,3.7313253269849197e-22,0.3945,shared,1.61705254680566e-31,0.3658,Fibroblast
Lamb1,F1_Aged,0.0012427549908663,0.6485,shared,8.49139783313914e-5,0.6712,Fibroblast
Lamc1,F1_Aged,4.353121320114e-4,0.4466,shared,0.00860490185730772,0.4389,Fibroblast
Lima1,F1_Aged,0.0895890746215233,0.5519,shared,0.00119385930049026,0.6137,Fibroblast
Lmbr1,F1_Aged,0.0256906432165394,0.6022,shared,0.0239709982572642,0.6663,Fibroblast
Lrch1,F1_Aged,2.8784476059699e-4,0.6361,shared,0.00838355910238626,0.5967,Fibroblast
Lrrc10,F1_Aged,0.0277230975865288,0.3702,shared,0.0323319188244364,0.3471,Fibroblast
Lrtm1,F1_Aged,0.0120979991851097,0.3808,shared,8.1577639108245e-5,0.2803,Fibroblast
Lsamp,F1_Aged,4.14189060174284e-30,0.776,shared,8.3489502440423e-17,0.8019,Fibroblast
Ltbp4,F1_Aged,0.0949771860951573,0.4485,shared,0.0889593846169186,0.4279,Fibroblast
Lyrm4,F1_Aged,5.33884344533554e-15,0.0756,shared,1.50572897018134e-10,0.0875,Fibroblast
Malat1,F1_Aged,2.0968823965380197e-12,0.4795,shared,5.45351341504363e-16,0.476,Fibroblast
Malt1,F1_Aged,0.00373763754233782,0.3005,shared,4.0671217760942e-5,0.2896,Fibroblast
Man2a1,F1_Aged,1.43449620342359e-12,0.6631,shared,2.5574234839166102e-17,0.7234,Fibroblast
Marchf3,F1_Aged,8.50863360114902e-12,0.6629,shared,7.109845986554e-7,0.676,Fibroblast
Mat2a,F1_Aged,0.0147278475302751,0.5735,shared,0.00269549337602944,0.6176,Fibroblast
Mb,F1_Aged,0.0331757839903648,0.4121,shared,0.0208606050302777,0.3782,Fibroblast
Mbnl1,F1_Aged,2.47255650618426e-18,0.2529,shared,4.02285767891395e-9,0.2793,Fibroblast
Mcc,F1_Aged,0.00891366602054471,0.4237,shared,0.00625992229659437,0.3917,Fibroblast
Mctp1,F1_Aged,0.0367482022662767,0.418,shared,0.00536914528508983,0.2617,Fibroblast
Mcu,F1_Aged,0.0219491802679795,0.4459,shared,0.0128268052679693,0.4235,Fibroblast
Mdga2,F1_Aged,2.19664560557059e-11,0.7492,shared,0.00203639227819812,0.8357,Fibroblast
Medag,F1_Aged,3.7349874595119e-4,0.421,shared,1.1207234157745e-4,0.3663,Fibroblast
Mef2d,F1_Aged,0.00569711918365387,0.3628,shared,0.0080490431859172,0.3705,Fibroblast
Meg3,F1_Aged,4.93894725251532e-6,0.6332,shared,1.17879512520768e-24,0.1128,Fibroblast
Metap1d,F1_Aged,0.00144050551209984,0.6838,shared,0.0193887480316691,0.6635,Fibroblast
Mhrt,F1_Aged,0.0941606320750756,0.5555,shared,0.00646692118602908,0.5654,Fibroblast
Mier1,F1_Aged,0.0821894577584459,0.3903,shared,4.0671217760942e-5,0.3084,Fibroblast
Mme,F1_Aged,0.0281085647199631,0.3201,shared,0.0250444141966836,0.287,Fibroblast
Morrbid,F1_Aged,3.2938408187671e-8,0.6518,shared,3.25343150258758e-8,0.6838,Fibroblast
Mpp7,F1_Aged,7.20043077819573e-53,0.7629,shared,4.9214791241786e-4,0.6153,Fibroblast
Mt1,F1_Aged,3.3781157630855e-8,0.7262,shared,0.00142166116373602,0.6847,Fibroblast
Myh6,F1_Aged,2.83840143627697e-5,0.5621,shared,7.15996171091746e-10,0.5835,Fibroblast
Myl2,F1_Aged,0.0076721129808686,0.6077,shared,0.00132073277631609,0.6358,Fibroblast
Myo5c,F1_Aged,0.0126496360294613,0.3092,shared,4.0671217760942e-5,0.2103,Fibroblast
Myo6,F1_Aged,6.2465713775702e-5,0.39,shared,0.00104635171925009,0.3873,Fibroblast
Myot,F1_Aged,3.8362818771956e-4,0.6905,shared,0.0027790566348227,0.7718,Fibroblast
Myrip,F1_Aged,4.34322286230478e-10,0.2816,shared,1.38759781364954e-12,0.1915,Fibroblast
Myzap,F1_Aged,5.525169471675e-7,0.3666,shared,5.0400408530707e-4,0.3738,Fibroblast
Nampt,F1_Aged,0.00838433372012943,0.6116,shared,0.0328445349840966,0.6084,Fibroblast
Ncald,F1_Aged,2.39908243950426e-6,0.6964,shared,0.0716382391510807,0.595,Fibroblast
Neat1,F1_Aged,2.30994407433192e-13,0.5864,shared,1.0495746467971e-4,0.5556,Fibroblast
Noct,F1_Aged,1.7251976826358e-4,0.6983,shared,0.00514811429114826,0.7195,Fibroblast
Nrg4,F1_Aged,1.85101968510533e-5,0.2875,shared,0.0234965658108493,0.3235,Fibroblast
Nt5dc1,F1_Aged,2.35037003405787e-6,0.3595,shared,9.01476952659625e-8,0.2997,Fibroblast
Nudt4,F1_Aged,0.0698925041808121,0.3912,shared,0.0819678706718008,0.3793,Fibroblast
Nufip2,F1_Aged,9.426407139325e-4,0.6122,shared,0.0193887480316691,0.5902,Fibroblast
Opcml,F1_Aged,0.00714172802440794,0.6456,shared,0.094678329091717,0.7026,Fibroblast
Pakap,F1_Aged,9.97107839345343e-21,0.6115,shared,5.00080044235115e-5,0.5728,Fibroblast
Pcdh7,F1_Aged,3.7100631510215297e-19,0.6158,shared,4.59339101841426e-28,0.6419,Fibroblast
Pcdh9,F1_Aged,0.0210111254982697,0.5372,shared,0.080344757790128,0.5398,Fibroblast
Pcdha11,F1_Aged,3.3203767068690097e-12,0.1664,shared,3.09659844928338e-6,0.1117,Fibroblast
Pcsk7,F1_Aged,0.00512756420532755,0.385,shared,0.0526345488236034,0.3575,Fibroblast
Pde4dip,F1_Aged,6.22432993226079e-5,0.6022,shared,8.1985360893571e-4,0.5971,Fibroblast
Pde7b,F1_Aged,9.989367606767419e-12,0.3692,shared,1.6552243246805397e-11,0.3329,Fibroblast
Pdlim3,F1_Aged,1.66219952352292e-10,0.2288,shared,4.85230864778955e-5,0.2714,Fibroblast
Pdlim5,F1_Aged,0.00345945406429743,0.5424,shared,0.0889593846169186,0.543,Fibroblast
Pdlim7,F1_Aged,3.7898561475428e-9,0.699,shared,0.0522225638547824,0.6617,Fibroblast
Pdzd2,F1_Aged,0.00123631583073664,0.5604,shared,0.0513507449490159,0.5382,Fibroblast
Peli2,F1_Aged,0.0837379040869549,0.4387,shared,0.00529600848024789,0.3908,Fibroblast
Pfkfb2,F1_Aged,5.63656467243405e-5,0.3371,shared,0.00856197515254189,0.3527,Fibroblast
Phf20,F1_Aged,0.00260550752563647,0.6503,shared,0.0647242218173913,0.6237,Fibroblast
Pi16,F1_Aged,6.77976661105555e-5,0.6568,shared,9.09744581788874e-5,0.7145,Fibroblast
Pla2g4a,F1_Aged,7.57911817514682e-10,0.769,shared,7.6215936681508e-4,0.6766,Fibroblast
Pla2r1,F1_Aged,9.65168264407231e-8,0.7708,shared,0.0649784503233718,0.6601,Fibroblast
Plcb4,F1_Aged,0.0383054227348994,0.597,shared,5.8010255759409e-4,0.6507,Fibroblast
Pln,F1_Aged,0.0512646878930716,0.5655,shared,1.13468268331669e-6,0.6148,Fibroblast
Postn,F1_Aged,0.0018384249585052,0.7807,shared,0.0483531233257888,0.7448,Fibroblast
Ppfibp1,F1_Aged,0.00238669958132772,0.3643,shared,0.00284261044785769,0.3379,Fibroblast
Ppip5k2,F1_Aged,0.0578746765893312,0.5815,shared,0.0993007270200063,0.5668,Fibroblast
Ppp1r14c,F1_Aged,0.00672405753719444,0.3128,shared,0.00336111719715188,0.3129,Fibroblast
Prex2,F1_Aged,1.15831598495536e-8,0.4118,shared,3.8489257762283e-4,0.4332,Fibroblast
Prkg1,F1_Aged,9.00229523289384e-87,0.1805,shared,1.10526988079682e-80,0.1298,Fibroblast
Prrx1,F1_Aged,0.0528625499659169,0.568,shared,0.0106398225539384,0.6226,Fibroblast
Ptpn2,F1_Aged,0.00217521121227267,0.3512,shared,0.0278731380368906,0.3684,Fibroblast
Pvt1,F1_Aged,3.557434679004e-4,0.3995,shared,0.00514811429114826,0.3958,Fibroblast
Pxk,F1_Aged,3.34456664516397e-10,0.3363,shared,0.0868338796742746,0.4123,Fibroblast
Pygb,F1_Aged,0.00512756420532755,0.6491,shared,3.0075987977922e-4,0.683,Fibroblast
Qki,F1_Aged,0.0371376658864368,0.5428,shared,0.0365545587073137,0.5567,Fibroblast
Rai14,F1_Aged,0.0131359770290446,0.6331,shared,0.0647242218173913,0.6421,Fibroblast
Rapgef5,F1_Aged,4.4964401243339e-4,0.3475,shared,0.0042790898016017,0.3418,Fibroblast
Rbm20,F1_Aged,0.0111800422289915,0.5459,shared,0.00176317023350737,0.5543,Fibroblast
Rbm28,F1_Aged,1.4778561513166e-4,0.6751,shared,0.0143928098384076,0.6284,Fibroblast
Rgs6,F1_Aged,2.42441810643062e-10,0.8051,shared,3.2034798593997896e-11,0.8285,Fibroblast
Rhbdd1,F1_Aged,0.057130226497263,0.4111,shared,0.00997708491526218,0.3067,Fibroblast
Rhoj,F1_Aged,4.6852073785858003e-11,0.5824,shared,6.5839050137809e-5,0.5824,Fibroblast
Ripor2,F1_Aged,0.00881931178987756,0.7458,shared,0.0236124288961286,0.6675,Fibroblast
Rnls,F1_Aged,0.00622360089252622,0.3153,shared,0.00841515465910544,0.3457,Fibroblast
Ror1,F1_Aged,0.00211517630881884,0.5478,shared,0.0486952192780056,0.5602,Fibroblast
Rora,F1_Aged,4.44243429557448e-5,0.546,shared,2.70151920116338e-5,0.5554,Fibroblast
Rusc2,F1_Aged,1.45525260147399e-22,0.1212,shared,3.1447098810087594e-11,0.1119,Fibroblast
Ryr2,F1_Aged,4.7383703349071e-4,0.4577,shared,1.77029768681607e-6,0.455,Fibroblast
Scara5,F1_Aged,0.00373763754233782,0.6068,shared,0.0601632331816108,0.6297,Fibroblast
Scarb2,F1_Aged,1.496847198766e-4,0.6618,shared,0.00615908377481535,0.6689,Fibroblast
Scn7a,F1_Aged,2.052167848939e-8,0.675,shared,4.6447416323818e-4,0.6699,Fibroblast
Sdccag8,F1_Aged,0.0651279544179299,0.446,shared,0.0155548828031803,0.3965,Fibroblast
Sdk1,F1_Aged,0.00181339607151893,0.4079,shared,1.4782127266743e-4,0.3598,Fibroblast
Serinc3,F1_Aged,0.0826265538958538,0.4404,shared,0.050961783536148,0.4064,Fibroblast
Serpinb6a,F1_Aged,0.0113294104483166,0.384,shared,0.00922372685521458,0.3584,Fibroblast
Serpine2,F1_Aged,8.04041408504529e-5,0.3736,shared,2.16234481783502e-8,0.2719,Fibroblast
Serpini1,F1_Aged,0.010903414312262,0.824,shared,0.0234630282906915,0.8611,Fibroblast
Sgce,F1_Aged,3.8362818771956e-4,0.3151,shared,5.63312897408332e-15,0.8855,Fibroblast
Sgip1,F1_Aged,0.0822830756798231,0.4468,shared,0.028870934415683,0.3464,Fibroblast
Sik3,F1_Aged,0.0411787428270836,0.4605,shared,0.00726475681372062,0.4359,Fibroblast
Slc25a13,F1_Aged,8.698489849435e-4,0.3752,shared,9.1370066287244e-4,0.3692,Fibroblast
Slc2a13,F1_Aged,4.74436257302061e-11,0.2127,shared,3.04411837585197e-10,0.1311,Fibroblast
Slc35e2,F1_Aged,0.0649838388042727,0.6406,shared,0.0515294110152879,0.6576,Fibroblast
Slc38a9,F1_Aged,6.04392162771739e-6,0.7701,shared,0.00705936378430612,0.7096,Fibroblast
Slit2,F1_Aged,7.878995482746989e-18,0.3147,shared,3.57409637641348e-12,0.2921,Fibroblast
Smoc2,F1_Aged,6.43191014198387e-5,0.3723,shared,0.0162222580569099,0.3891,Fibroblast
Smurf2,F1_Aged,0.0365433203230498,0.4442,shared,0.0390856604385922,0.4318,Fibroblast
Sparc,F1_Aged,0.0109957725259726,0.3923,shared,0.0268731752360538,0.4133,Fibroblast
Spon1,F1_Aged,0.00531625664737242,0.6039,shared,0.0107997542632426,0.6669,Fibroblast
Sqstm1,F1_Aged,0.00526004539578367,0.3956,shared,0.028870934415683,0.3651,Fibroblast
Srgap1,F1_Aged,3.6173480330887903e-10,0.3528,shared,5.54467805575172e-8,0.2887,Fibroblast
Ssbp1,F1_Aged,0.0570214075881229,0.4234,shared,0.00538388600161462,0.3276,Fibroblast
Ssr1,F1_Aged,0.0228132725066206,0.3632,shared,0.0964856351244724,0.3877,Fibroblast
St3gal1,F1_Aged,0.0472165587017903,0.6148,shared,0.00112829143813535,0.652,Fibroblast
St3gal6,F1_Aged,7.18159021587338e-6,0.3286,shared,0.0250444141966836,0.3857,Fibroblast
Stard13,F1_Aged,0.0138205445916964,0.5917,shared,0.0212247770781645,0.6254,Fibroblast
Strn3,F1_Aged,0.00688591133726955,0.5737,shared,0.0010505625257123,0.5934,Fibroblast
Sulf1,F1_Aged,0.0229979002608892,0.4202,shared,0.00455555675404102,0.4149,Fibroblast
Syk,F1_Aged,2.16655527203674e-5,0.3405,shared,0.0106003789663633,0.3834,Fibroblast
Synpo2,F1_Aged,6.27958381308101e-5,0.4163,shared,0.00274189565680143,0.4155,Fibroblast
Tacc1,F1_Aged,0.00565780012827966,0.4234,shared,1.47320391655016e-5,0.3736,Fibroblast
Tacc2,F1_Aged,5.63656467243405e-5,0.6259,shared,0.00749295426007831,0.5954,Fibroblast
Tanc2,F1_Aged,0.0107437793572633,0.3879,shared,0.0153073890948581,0.375,Fibroblast
Tbc1d4,F1_Aged,0.0071512798523313504,0.5869,shared,1.1084157731277e-4,0.646,Fibroblast
