gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Ankrd6,0.2811,3.8974933241097e-4,0.2939,0.00168627449447837,below,below,consistent_below
Ano4,0.3834,0.00489950836946097,0.3344,0.0376869925713746,below,below,consistent_below
Aox1,0.7027,3.0568804297604e-4,0.7602,7.41226798247096e-7,above,above,consistent_above
Aox3,0.2727,1.08668271514909e-5,0.2396,0.00164667409738737,below,below,consistent_below
Apbb2,0.5946,0.00101859528979957,0.5879,0.0517186775760426,above,above,consistent_above
Art1,0.385,0.0235794427044062,0.351,6.1084902478858e-4,below,below,consistent_below
Atad2,0.3049,1.4778561513166e-4,0.295,0.00564005860705074,below,below,consistent_below
Axl,0.4073,3.04881678037856e-6,0.4013,0.0064520526736157,below,below,consistent_below
B230216N24Rik,0.6384,0.0018384249585052,0.6709,0.0200353442641087,above,above,consistent_above
B3galt1,0.4218,3.3980126440715e-4,0.415,0.0157556340064083,below,below,consistent_below
Bend6,0.1706,3.2875941419117595e-11,0.1478,1.95168047455598e-7,below,below,consistent_below
Bnc2,0.4186,9.93401100528884e-5,0.4016,7.3246880671866e-4,below,below,consistent_below
Btaf1,0.3739,4.00131257881387e-6,0.3006,3.6091496742927204e-9,below,below,consistent_below
Cacna1c,0.5795,1.6607041960644802e-9,0.5773,9.10762258578519e-9,above,above,consistent_above
Cacna2d1,0.6091,1.1458153017635e-4,0.6367,2.66343241358583e-7,above,above,consistent_above
Camkmt,0.4193,0.0277106028161829,0.3318,1.2029906175417e-4,below,below,consistent_below
Carmil1,0.3907,0.00148961835272114,0.4246,0.0730116881291167,below,below,consistent_below
Ccdc171,0.7607,3.6110163956432e-6,0.7835,1.5173474313576e-4,above,above,consistent_above
Cd55,0.3755,7.21100740833961e-5,0.2909,2.07477657208591e-5,below,below,consistent_below
Cdc42,0.3837,0.00308014537172285,0.3855,0.00320130982149983,below,below,consistent_below
Cdcp3,0.0098,2.71576194721331e-13,0.0178,7.197430614114421e-14,below,below,consistent_below
Cdh19,0.8147,1.61088252271979e-16,0.8759,1.92023118815874e-8,above,above,consistent_above
Ces1d,0.2762,2.77597507400438e-8,0.2936,2.0034705337577e-5,below,below,consistent_below
Chmp4c,0.3309,0.0513278551753872,0.222,0.0689840556351051,below,below,consistent_below
Chn2,0.8088,0.00326290917798511,0.8582,0.00119209253229679,above,above,consistent_above
Chrm3,0.5703,0.0578746765893312,0.6291,0.0118189778664902,above,above,consistent_above
Chst11,0.6023,0.08038104839409,0.5974,0.0778381207694654,above,above,consistent_above
Cisd2,0.7639,3.94872764921757e-7,0.7585,0.00190492326619687,above,above,consistent_above
Clic4,0.2933,3.4816339098323996e-50,0.2361,3.65659840260367e-38,below,below,consistent_below
Clip1,0.5634,0.0440558291522187,0.5512,0.094678329091717,above,above,consistent_above
Cobll1,0.6687,9.8314498209375e-8,0.6493,1.7207718342277e-4,above,above,consistent_above
Col8a1,0.563,0.00885046321956728,0.6279,3.0075987977922e-4,above,above,consistent_above
Colgalt2,0.7914,1.01905333946499e-7,0.781,2.6997451784139e-4,above,above,consistent_above
Corin,0.5978,1.74570071546813e-5,0.6079,3.1368111640163e-4,above,above,consistent_above
Cp,0.6578,1.2719279538155399e-11,0.6464,1.67730598338919e-5,above,above,consistent_above
Cpne8,0.3516,3.3205144799599904e-9,0.2721,1.31614852175061e-10,below,below,consistent_below
Cradd,0.3209,3.8031192247629596e-11,0.3183,6.15040156919722e-7,below,below,consistent_below
Crlf3,0.5994,0.075650496122561,0.6272,0.0267761994839167,above,above,consistent_above
Cst3,0.7269,8.9819842813489e-4,0.7448,5.3877079338098e-4,above,above,consistent_above
Cuedc1,0.7453,3.3205144799599904e-9,0.7253,7.62618193969314e-6,above,above,consistent_above
D630003M21Rik,0.3691,0.0169272731777843,0.3666,0.0206194137729704,below,below,consistent_below
D830005E20Rik,0.4281,6.9869754703886e-4,0.415,9.83370671974826e-5,below,below,consistent_below
D830032E09Rik,0.954,3.4911108622250797e-19,0.95,4.20102601306629e-15,above,above,consistent_above
Dcbld2,0.3311,3.7100631510215297e-19,0.30620000000000003,1.34439021279015e-15,below,below,consistent_below
Ddx39b,0.331,0.00139734965975383,0.3369,0.00619604574667083,below,below,consistent_below
Dennd5b,0.4181,0.0218412230947345,0.4071,0.0729824434645309,below,below,consistent_below
Dip2c,0.5639,6.138893812442e-4,0.5458,0.0377175442537392,above,above,consistent_above
Dock4,0.5883,0.00886388726745057,0.5678,0.0199327174025859,above,above,consistent_above
Dpep1,0.5934,0.00125256574996676,0.5746,0.0730116881291167,above,above,consistent_above
Dse,0.2718,6.6643549556256396e-12,0.2725,1.47958525567726e-6,below,below,consistent_below
Dsg2,0.7737,0.00113483919780788,0.6855,0.0124510568053408,above,above,consistent_above
Ece1,0.5729,0.0015930809441766,0.5866,0.0801992155786939,above,above,consistent_above
Eef1a1,0.6068,0.0693624081151728,0.6496,0.0739701006440143,above,above,consistent_above
Egfr,0.4072,1.83563992872227e-7,0.3717,5.7983429160233505e-9,below,below,consistent_below
Ehbp1,0.5512,0.00449834459949592,0.5493,0.015232439679284,above,above,consistent_above
Eml6,0.7228,1.684849497109e-4,0.7497,0.00411182189413179,above,above,consistent_above
Enox1,0.3986,0.0233865708016138,0.3045,0.0190820687288874,below,below,consistent_below
Errfi1,0.6346,6.99549534551624e-24,0.6408,1.5302210982781402e-14,above,above,consistent_above
Ext1,0.4457,5.68811247054293e-6,0.4258,2.23465671483126e-5,below,below,consistent_below
Fabp3,0.631,0.0442085342539913,0.6351,0.0891624543255214,above,above,consistent_above
Fam20a,0.1942,3.11903827073427e-17,0.364,0.0148417906791699,below,below,consistent_below
Fap,0.3977,0.00377999297725735,0.397,0.0255772061151862,below,below,consistent_below
Fblim1,0.666,0.00549423417956501,0.6683,3.410666102384e-4,above,above,consistent_above
Fbn1,0.429,3.557434679004e-4,0.407,0.00166131447495202,below,below,consistent_below
Fgl2,0.3337,6.21652269859635e-7,0.2969,0.00577830386737131,below,below,consistent_below
Fhl2,0.5478,0.0145321191546388,0.5687,1.76740839339912e-5,above,above,consistent_above
Fhod3,0.6113,4.5821632483285e-7,0.6322,1.4824375652243199e-12,above,above,consistent_above
Fmn1,0.0704,9.27025037986927e-61,0.0357,1.1617112218012602e-47,below,below,consistent_below
Foxp2,0.6705,4.58350985716876e-7,0.6564,0.0015775260143348201,above,above,consistent_above
Frmd4a,0.3525,1.18509868440631e-10,0.3494,4.57613694132901e-5,below,below,consistent_below
Frmd4b,0.5798,0.00526004539578367,0.6338,0.0158396044918989,above,above,consistent_above
Fsd2,0.3198,0.0132096604459899,0.3261,0.00112186953663695,below,below,consistent_below
Gda,0.3964,0.00112745428548786,0.3606,1.1949341387224e-4,below,below,consistent_below
Gfm2,0.6612,0.0149994602789516,0.6449,0.0494365857489713,above,above,consistent_above
Gfod1,0.6853,0.0166419101713405,0.6588,0.0206194137729704,above,above,consistent_above
Glud1,0.6475,0.00101859528979957,0.6254,0.0186998409814502,above,above,consistent_above
Gm12216,0.2553,3.6060960793478e-8,0.3022,0.010097668021672,below,below,consistent_below
Gm12295,0.8109,4.71154153043916e-9,0.7769,1.89988570166142e-8,above,above,consistent_above
Gm13481,0.9714,1.73487548745913e-37,0.9698,1.44437591293569e-23,above,above,consistent_above
Gm16023,0.6455,0.0393871857537334,0.6131,0.0805762171979146,above,above,consistent_above
Gm24474,0.9489,4.70216984179382e-12,0.9407,1.05934075687652e-15,above,above,consistent_above
Gm26862,0.3205,6.22432993226079e-5,0.3086,5.42279965306335e-8,below,below,consistent_below
Gm30382,0.7725,8.20912624688288e-5,0.7648,2.44753231629514e-5,above,above,consistent_above
Gm35330,0.779,1.62417810191384e-16,0.7899,5.39610971433726e-13,above,above,consistent_above
Gm40124,0.1098,1.94706686056158e-13,0.1292,2.5865613249726996e-12,below,below,consistent_below
Gm40652,0.1186,0.0198748703294331,0.0389,3.87774504254422e-6,below,below,consistent_below
Gm50114,0.7705,0.0200654612858982,0.863,0.00680746657265013,above,above,consistent_above
Gm56646,0.9504,9.1091886466406e-10,0.9553,1.44212825843702e-17,above,above,consistent_above
Gm56730,0.9958,0,0.9988,2.6410151341995696e-182,above,above,consistent_above
Gm57283,0.9056,7.12520654774919e-8,0.8177,1.11945972150412e-8,above,above,consistent_above
Gm8189,0.8796,1.22932677999134e-12,0.8851,5.823557059714841e-9,above,above,consistent_above
Gm9895,0.7365,0.0474311313950048,0.7448,0.00168627449447837,above,above,consistent_above
Grb10,0.7087,3.57562911108088e-13,0.0983,3.0603714112527492e-43,above,below,discordant
Greb1l,0.7242,1.684849497109e-4,0.7372,0.00406546789996468,above,above,consistent_above
Grk5,0.5888,0.00548894863447734,0.6334,5.51150561583486e-5,above,above,consistent_above
Grm1,0.9913,7.547371004191788e-156,0.9944,1.3599929380884998e-167,above,above,consistent_above
Hand2os1,0.5871,0.0609857325125352,0.6089,0.00922372685521458,above,above,consistent_above
Htra3,0.4069,1.95978952332728e-5,0.3957,0.00150792920421255,below,below,consistent_below
Igf1,0.3934,0.0159092471334008,0.4198,0.0805762171979146,below,below,consistent_below
Intu,0.675,0.0519708724742968,0.6914,0.00375525112231459,above,above,consistent_above
Itpr1,0.5831,2.57129514290742e-5,0.5935,5.7794373522909e-4,above,above,consistent_above
Itpr2,0.3466,1.14380397443494e-9,0.3334,2.13493441189735e-7,below,below,consistent_below
Kcnab1,0.1599,7.37421958309311e-21,0.1216,3.2034798593997896e-11,below,below,consistent_below
Kcnc2,0.8461,5.41644667713825e-5,0.8179,0.00306001808574957,above,above,consistent_above
Kcnd2,0.6486,2.05001456475585e-6,0.5986,0.0013732574116131,above,above,consistent_above
Kcnip2,0.2968,9.563215878708e-4,0.3865,0.0464291906755187,below,below,consistent_below
Kcnj3,0.5604,0.0460903970904719,0.5876,0.0545617321410292,above,above,consistent_above
Kcnq1ot1,0.3118,5.656769160985781e-17,0.8331,6.789289957309839e-45,below,above,discordant
Kcnq5,0.2057,3.42771044573736e-5,0.1127,2.15015306549788e-13,below,below,consistent_below
Kidins220,0.5498,0.0203481733853711,0.6095,0.025940630292093,above,above,consistent_above
Lama2,0.3945,3.7313253269849197e-22,0.3658,1.61705254680566e-31,below,below,consistent_below
Lamb1,0.6485,0.0012427549908663,0.6712,8.49139783313914e-5,above,above,consistent_above
Lamc1,0.4466,4.353121320114e-4,0.4389,0.00860490185730772,below,below,consistent_below
Lima1,0.5519,0.0895890746215233,0.6137,0.00119385930049026,above,above,consistent_above
Lmbr1,0.6022,0.0256906432165394,0.6663,0.0239709982572642,above,above,consistent_above
Lrch1,0.6361,2.8784476059699e-4,0.5967,0.00838355910238626,above,above,consistent_above
Lrrc10,0.3702,0.0277230975865288,0.3471,0.0323319188244364,below,below,consistent_below
Lrtm1,0.3808,0.0120979991851097,0.2803,8.1577639108245e-5,below,below,consistent_below
Lsamp,0.776,4.14189060174284e-30,0.8019,8.3489502440423e-17,above,above,consistent_above
Ltbp4,0.4485,0.0949771860951573,0.4279,0.0889593846169186,below,below,consistent_below
Lyrm4,0.0756,5.33884344533554e-15,0.0875,1.50572897018134e-10,below,below,consistent_below
Malat1,0.4795,2.0968823965380197e-12,0.476,5.45351341504363e-16,below,below,consistent_below
Malt1,0.3005,0.00373763754233782,0.2896,4.0671217760942e-5,below,below,consistent_below
Man2a1,0.6631,1.43449620342359e-12,0.7234,2.5574234839166102e-17,above,above,consistent_above
Marchf3,0.6629,8.50863360114902e-12,0.676,7.109845986554e-7,above,above,consistent_above
Mat2a,0.5735,0.0147278475302751,0.6176,0.00269549337602944,above,above,consistent_above
Mb,0.4121,0.0331757839903648,0.3782,0.0208606050302777,below,below,consistent_below
Mbnl1,0.2529,2.47255650618426e-18,0.2793,4.02285767891395e-9,below,below,consistent_below
Mcc,0.4237,0.00891366602054471,0.3917,0.00625992229659437,below,below,consistent_below
Mctp1,0.418,0.0367482022662767,0.2617,0.00536914528508983,below,below,consistent_below
Mcu,0.4459,0.0219491802679795,0.4235,0.0128268052679693,below,below,consistent_below
Mdga2,0.7492,2.19664560557059e-11,0.8357,0.00203639227819812,above,above,consistent_above
Medag,0.421,3.7349874595119e-4,0.3663,1.1207234157745e-4,below,below,consistent_below
Mef2d,0.3628,0.00569711918365387,0.3705,0.0080490431859172,below,below,consistent_below
Meg3,0.6332,4.93894725251532e-6,0.1128,1.17879512520768e-24,above,below,discordant
Metap1d,0.6838,0.00144050551209984,0.6635,0.0193887480316691,above,above,consistent_above
Mhrt,0.5555,0.0941606320750756,0.5654,0.00646692118602908,above,above,consistent_above
Mier1,0.3903,0.0821894577584459,0.3084,4.0671217760942e-5,below,below,consistent_below
Mme,0.3201,0.0281085647199631,0.287,0.0250444141966836,below,below,consistent_below
Morrbid,0.6518,3.2938408187671e-8,0.6838,3.25343150258758e-8,above,above,consistent_above
Mpp7,0.7629,7.20043077819573e-53,0.6153,4.9214791241786e-4,above,above,consistent_above
Mt1,0.7262,3.3781157630855e-8,0.6847,0.00142166116373602,above,above,consistent_above
Myh6,0.5621,2.83840143627697e-5,0.5835,7.15996171091746e-10,above,above,consistent_above
Myl2,0.6077,0.0076721129808686,0.6358,0.00132073277631609,above,above,consistent_above
Myo5c,0.3092,0.0126496360294613,0.2103,4.0671217760942e-5,below,below,consistent_below
Myo6,0.39,6.2465713775702e-5,0.3873,0.00104635171925009,below,below,consistent_below
Myot,0.6905,3.8362818771956e-4,0.7718,0.0027790566348227,above,above,consistent_above
Myrip,0.2816,4.34322286230478e-10,0.1915,1.38759781364954e-12,below,below,consistent_below
Myzap,0.3666,5.525169471675e-7,0.3738,5.0400408530707e-4,below,below,consistent_below
Nampt,0.6116,0.00838433372012943,0.6084,0.0328445349840966,above,above,consistent_above
Ncald,0.6964,2.39908243950426e-6,0.595,0.0716382391510807,above,above,consistent_above
Neat1,0.5864,2.30994407433192e-13,0.5556,1.0495746467971e-4,above,above,consistent_above
Noct,0.6983,1.7251976826358e-4,0.7195,0.00514811429114826,above,above,consistent_above
Nrg4,0.2875,1.85101968510533e-5,0.3235,0.0234965658108493,below,below,consistent_below
Nt5dc1,0.3595,2.35037003405787e-6,0.2997,9.01476952659625e-8,below,below,consistent_below
Nudt4,0.3912,0.0698925041808121,0.3793,0.0819678706718008,below,below,consistent_below
Nufip2,0.6122,9.426407139325e-4,0.5902,0.0193887480316691,above,above,consistent_above
Opcml,0.6456,0.00714172802440794,0.7026,0.094678329091717,above,above,consistent_above
Pakap,0.6115,9.97107839345343e-21,0.5728,5.00080044235115e-5,above,above,consistent_above
Pcdh7,0.6158,3.7100631510215297e-19,0.6419,4.59339101841426e-28,above,above,consistent_above
Pcdh9,0.5372,0.0210111254982697,0.5398,0.080344757790128,above,above,consistent_above
Pcdha11,0.1664,3.3203767068690097e-12,0.1117,3.09659844928338e-6,below,below,consistent_below
Pcsk7,0.385,0.00512756420532755,0.3575,0.0526345488236034,below,below,consistent_below
Pde4dip,0.6022,6.22432993226079e-5,0.5971,8.1985360893571e-4,above,above,consistent_above
Pde7b,0.3692,9.989367606767419e-12,0.3329,1.6552243246805397e-11,below,below,consistent_below
Pdlim3,0.2288,1.66219952352292e-10,0.2714,4.85230864778955e-5,below,below,consistent_below
Pdlim5,0.5424,0.00345945406429743,0.543,0.0889593846169186,above,above,consistent_above
Pdlim7,0.699,3.7898561475428e-9,0.6617,0.0522225638547824,above,above,consistent_above
Pdzd2,0.5604,0.00123631583073664,0.5382,0.0513507449490159,above,above,consistent_above
Peli2,0.4387,0.0837379040869549,0.3908,0.00529600848024789,below,below,consistent_below
Pfkfb2,0.3371,5.63656467243405e-5,0.3527,0.00856197515254189,below,below,consistent_below
Phf20,0.6503,0.00260550752563647,0.6237,0.0647242218173913,above,above,consistent_above
Pi16,0.6568,6.77976661105555e-5,0.7145,9.09744581788874e-5,above,above,consistent_above
Pla2g4a,0.769,7.57911817514682e-10,0.6766,7.6215936681508e-4,above,above,consistent_above
Pla2r1,0.7708,9.65168264407231e-8,0.6601,0.0649784503233718,above,above,consistent_above
Plcb4,0.597,0.0383054227348994,0.6507,5.8010255759409e-4,above,above,consistent_above
Pln,0.5655,0.0512646878930716,0.6148,1.13468268331669e-6,above,above,consistent_above
Postn,0.7807,0.0018384249585052,0.7448,0.0483531233257888,above,above,consistent_above
Ppfibp1,0.3643,0.00238669958132772,0.3379,0.00284261044785769,below,below,consistent_below
Ppip5k2,0.5815,0.0578746765893312,0.5668,0.0993007270200063,above,above,consistent_above
Ppp1r14c,0.3128,0.00672405753719444,0.3129,0.00336111719715188,below,below,consistent_below
Prex2,0.4118,1.15831598495536e-8,0.4332,3.8489257762283e-4,below,below,consistent_below
Prkg1,0.1805,9.00229523289384e-87,0.1298,1.10526988079682e-80,below,below,consistent_below
Prrx1,0.568,0.0528625499659169,0.6226,0.0106398225539384,above,above,consistent_above
Ptpn2,0.3512,0.00217521121227267,0.3684,0.0278731380368906,below,below,consistent_below
Pvt1,0.3995,3.557434679004e-4,0.3958,0.00514811429114826,below,below,consistent_below
Pxk,0.3363,3.34456664516397e-10,0.4123,0.0868338796742746,below,below,consistent_below
Pygb,0.6491,0.00512756420532755,0.683,3.0075987977922e-4,above,above,consistent_above
Qki,0.5428,0.0371376658864368,0.5567,0.0365545587073137,above,above,consistent_above
Rai14,0.6331,0.0131359770290446,0.6421,0.0647242218173913,above,above,consistent_above
Rapgef5,0.3475,4.4964401243339e-4,0.3418,0.0042790898016017,below,below,consistent_below
Rbm20,0.5459,0.0111800422289915,0.5543,0.00176317023350737,above,above,consistent_above
Rbm28,0.6751,1.4778561513166e-4,0.6284,0.0143928098384076,above,above,consistent_above
Rgs6,0.8051,2.42441810643062e-10,0.8285,3.2034798593997896e-11,above,above,consistent_above
Rhbdd1,0.4111,0.057130226497263,0.3067,0.00997708491526218,below,below,consistent_below
Rhoj,0.5824,4.6852073785858003e-11,0.5824,6.5839050137809e-5,above,above,consistent_above
Ripor2,0.7458,0.00881931178987756,0.6675,0.0236124288961286,above,above,consistent_above
Rnls,0.3153,0.00622360089252622,0.3457,0.00841515465910544,below,below,consistent_below
Ror1,0.5478,0.00211517630881884,0.5602,0.0486952192780056,above,above,consistent_above
Rora,0.546,4.44243429557448e-5,0.5554,2.70151920116338e-5,above,above,consistent_above
Rusc2,0.1212,1.45525260147399e-22,0.1119,3.1447098810087594e-11,below,below,consistent_below
Ryr2,0.4577,4.7383703349071e-4,0.455,1.77029768681607e-6,below,below,consistent_below
Scara5,0.6068,0.00373763754233782,0.6297,0.0601632331816108,above,above,consistent_above
Scarb2,0.6618,1.496847198766e-4,0.6689,0.00615908377481535,above,above,consistent_above
Scn7a,0.675,2.052167848939e-8,0.6699,4.6447416323818e-4,above,above,consistent_above
Sdccag8,0.446,0.0651279544179299,0.3965,0.0155548828031803,below,below,consistent_below
Sdk1,0.4079,0.00181339607151893,0.3598,1.4782127266743e-4,below,below,consistent_below
Serinc3,0.4404,0.0826265538958538,0.4064,0.050961783536148,below,below,consistent_below
Serpinb6a,0.384,0.0113294104483166,0.3584,0.00922372685521458,below,below,consistent_below
Serpine2,0.3736,8.04041408504529e-5,0.2719,2.16234481783502e-8,below,below,consistent_below
Serpini1,0.824,0.010903414312262,0.8611,0.0234630282906915,above,above,consistent_above
Sgce,0.3151,3.8362818771956e-4,0.8855,5.63312897408332e-15,below,above,discordant
Sgip1,0.4468,0.0822830756798231,0.3464,0.028870934415683,below,below,consistent_below
Sik3,0.4605,0.0411787428270836,0.4359,0.00726475681372062,below,below,consistent_below
Slc25a13,0.3752,8.698489849435e-4,0.3692,9.1370066287244e-4,below,below,consistent_below
Slc2a13,0.2127,4.74436257302061e-11,0.1311,3.04411837585197e-10,below,below,consistent_below
Slc35e2,0.6406,0.0649838388042727,0.6576,0.0515294110152879,above,above,consistent_above
Slc38a9,0.7701,6.04392162771739e-6,0.7096,0.00705936378430612,above,above,consistent_above
Slit2,0.3147,7.878995482746989e-18,0.2921,3.57409637641348e-12,below,below,consistent_below
Smoc2,0.3723,6.43191014198387e-5,0.3891,0.0162222580569099,below,below,consistent_below
Smurf2,0.4442,0.0365433203230498,0.4318,0.0390856604385922,below,below,consistent_below
Sparc,0.3923,0.0109957725259726,0.4133,0.0268731752360538,below,below,consistent_below
Spon1,0.6039,0.00531625664737242,0.6669,0.0107997542632426,above,above,consistent_above
Sqstm1,0.3956,0.00526004539578367,0.3651,0.028870934415683,below,below,consistent_below
Srgap1,0.3528,3.6173480330887903e-10,0.2887,5.54467805575172e-8,below,below,consistent_below
Ssbp1,0.4234,0.0570214075881229,0.3276,0.00538388600161462,below,below,consistent_below
Ssr1,0.3632,0.0228132725066206,0.3877,0.0964856351244724,below,below,consistent_below
St3gal1,0.6148,0.0472165587017903,0.652,0.00112829143813535,above,above,consistent_above
St3gal6,0.3286,7.18159021587338e-6,0.3857,0.0250444141966836,below,below,consistent_below
Stard13,0.5917,0.0138205445916964,0.6254,0.0212247770781645,above,above,consistent_above
Strn3,0.5737,0.00688591133726955,0.5934,0.0010505625257123,above,above,consistent_above
Sulf1,0.4202,0.0229979002608892,0.4149,0.00455555675404102,below,below,consistent_below
Syk,0.3405,2.16655527203674e-5,0.3834,0.0106003789663633,below,below,consistent_below
Synpo2,0.4163,6.27958381308101e-5,0.4155,0.00274189565680143,below,below,consistent_below
Tacc1,0.4234,0.00565780012827966,0.3736,1.47320391655016e-5,below,below,consistent_below
Tacc2,0.6259,5.63656467243405e-5,0.5954,0.00749295426007831,above,above,consistent_above
Tanc2,0.3879,0.0107437793572633,0.375,0.0153073890948581,below,below,consistent_below
Tbc1d4,0.5869,0.0071512798523313504,0.646,1.1084157731277e-4,above,above,consistent_above
Tenm3,0.5518,0.0431931191213132,0.623,0.00274966622241588,above,above,consistent_above
Timp3,0.4279,0.0114956830575997,0.4004,0.0373317842707971,below,below,consistent_below
Tlr4,0.3982,0.0231043722790385,0.4041,0.0226594622287102,below,below,consistent_below
Tmcc3,0.6857,1.02055019992094e-6,0.6512,0.00384061302236486,above,above,consistent_above
Tmod3,0.4373,0.0101761368655097,0.4039,0.041416473021808,below,below,consistent_below
Tnfaip8,0.626,0.0276707748101567,0.6757,1.5285599450747e-5,above,above,consistent_above
Tnks,0.4368,0.0673243445094232,0.4278,0.0271910254988193,below,below,consistent_below
Tnnt2,0.5937,0.00942651871297116,0.6274,4.04486977018602e-7,above,above,consistent_above
Top1,0.4421,0.0691298262476687,0.4016,0.0315244202982524,below,below,consistent_below
Tpst1,0.3633,3.8362818771956e-4,0.3988,0.0706997547325168,below,below,consistent_below
Trabd2b,0.6128,4.0723297763722e-4,0.6786,3.04646885893476e-5,above,above,consistent_above
Tram2,0.3986,0.0110998177669621,0.3696,0.0648307424161183,below,below,consistent_below
Trim24,0.3646,0.00548894863447734,0.3176,0.015232439679284,below,below,consistent_below
Tspan5,0.6435,5.08335974118491e-6,0.6083,0.05447302614644,above,above,consistent_above
Ttc39b,0.395,0.0589606692359788,0.3981,0.0712753798843546,below,below,consistent_below
Tulp4,0.4572,0.085000920077629,0.3864,0.00562312109009602,below,below,consistent_below
Uap1,0.4119,2.22475784674439e-5,0.4369,0.028870934415683,below,below,consistent_below
Ubash3b,0.7698,9.6687386315617e-19,0.6543,0.00301651135656748,above,above,consistent_above
Ubr5,0.4295,0.0114287624892739,0.4366,0.0617579129301406,below,below,consistent_below
Ugp2,0.6164,6.89117378318263e-5,0.5625,0.0904405781687367,above,above,consistent_above
Utrn,0.5622,0.024983764290193,0.5755,0.0647242218173913,above,above,consistent_above
Vwa5a,0.3531,2.6474357410838e-4,0.3603,0.0582567064420608,below,below,consistent_below
Wsb1,0.4222,0.0226947999455357,0.3941,0.0639379065772634,below,below,consistent_below
Zeb1,0.7195,6.106357287724109e-70,0.7055,7.69027720995353e-42,above,above,consistent_above
Zfp512,0.6748,0.00911359888545907,0.6646,0.0182823670998002,above,above,consistent_above
Zfp968-ps,0.1067,1.55980230572636e-13,0.0814,5.273368201292921e-9,below,below,consistent_below
