"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.428378834737589,0.224305356960751,0.428378834737589,0.728039704824296,0.954987595044197,0.728039704824296
"2210408F21Rik",0.0427407612928999,0.491865071133853,0.0427407612928999,0.252430242111105,0.966203542645534,0.252430242111105
"2610037D02Rik",0.113807238999041,0.00511022509372302,0.113807238999041,0.448929662324631,0.836626762387462,0.448929662324631
"2610307P16Rik",0.645712260903589,0.755790994344941,0.645712260903589,0.846952646510352,0.994368755372324,0.846952646510352
"4632427E13Rik",0.68292377445519,0.0148207850443545,0.68292377445519,0.864289643288934,0.954987595044197,0.864289643288934
"4732440D04Rik",0.108383337923459,0.0509732663148017,0.108383337923459,0.433939281798419,0.954987595044197,0.433939281798419
"4732471J01Rik",0.324848898669639,0.178116361208866,0.324848898669639,0.665255694785142,0.954987595044197,0.665255694785142
"4930523C07Rik",0.619995635091842,0.330926974418668,0.619995635091842,0.830125420507574,0.954987595044197,0.830125420507574
"5031425E22Rik",0.770623597254299,0.392294341728013,0.770623597254299,0.90436247760717,0.954987595044197,0.90436247760717
"9530026P05Rik",0.152106070971737,0.547094375225712,0.152106070971737,0.487778161536985,0.975372876378552,0.487778161536985
"9630014M24Rik",0.320627743022316,0.551084754605435,0.320627743022316,0.6598361615038,0.975372876378552,0.6598361615038
"AW554918",0.63444567318436,0.517195885867891,0.63444567318436,0.835851850973382,0.973174935594213,0.835851850973382
"Aak1",0.960976321473836,0.212641488697107,0.960976321473836,0.981759099810503,0.954987595044197,0.981759099810503
"Abca8a",0.369411922755589,0.369411884581506,0.369411922755589,0.692809377939869,0.954987595044197,0.692809377939869
"Abcc4",0.00021552984745366,0.171908227789144,0.00021552984745366,0.00720004396649883,0.954987595044197,0.00720004396649883
"Abcc5",0.0525379538976859,0.151323604836819,0.0525379538976859,0.287340910509799,0.954987595044197,0.287340910509799
"Abcg2",0.372565234625859,0.478637196673816,0.372565234625859,0.696280132543782,0.966203542645534,0.696280132543782
"Abi1",0.252949779961973,0.765158759581976,0.252949779961973,0.598260776870548,0.994368755372324,0.598260776870548
"Ablim1",0.0245002481079116,0.427033483915607,0.0245002481079116,0.190878038818233,0.96450164062751,0.190878038818233
"Ablim3",0.137547348850909,0.113964789386635,0.137547348850909,0.477027718525804,0.954987595044197,0.477027718525804
"Acer2",0.35286031717118,0.523958379264465,0.35286031717118,0.679003283758258,0.975101290718322,0.679003283758258
"Ackr3",0.373958873259776,0.903576700540495,0.373958873259776,0.696579789572983,0.997534874559027,0.696579789572983
"Actn4",0.280201669793448,0.48359245121441,0.280201669793448,0.62746808384516,0.966203542645534,0.62746808384516
