"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj"
"1700025G04Rik",NA,52,0.68948555891756,0.4202842420742,0.68948555891756,1.18498041346353,1.49044362337461,0.948419000257779,0.999761639217382,0.948419000257779
"2210408F21Rik",NA,53,0.756735364633702,0.287880432534277,0.756735364633702,1.19713372270668,1.49790981174218,0.956234283666777,0.999761639217382,0.956234283666777
"2610307P16Rik",NA,153,0.0187114041960014,0.10647926943359,0.0187114041960014,1.19283503294328,1.53523969798458,0.170349489067642,0.999761639217382,0.170349489067642
"2900026A02Rik",NA,54,0.207836402851109,0.849738824553517,0.207836402851109,0.955277180781175,1.35592325059102,0.607314164175319,0.999761639217382,0.607314164175319
"4632427E13Rik",NA,61,0.368090400934052,0.368090400934052,0.368090400934052,1.10772172324561,1.4390693060524,0.777295298650165,0.999761639217382,0.777295298650165
"5031425E22Rik",NA,75,0.930148518971865,0.8584214965563,0.930148518971865,1.01762417335699,1.44296316711613,0.988290079422285,0.999761639217382,0.988290079422285
"9530026P05Rik",NA,183,0.065833431118418,0.373564201551551,0.065833431118418,1.37004263872521,1.71563051596708,0.344477255852187,0.999761639217382,0.344477255852187
"AW554918",NA,85,0.0184407901841023,0.414086227710339,0.0184407901841023,1.05927122967643,1.43416769153584,0.16948145203113,0.999761639217382,0.16948145203113
"Aak1",NA,93,0.280097301733551,0.86607912851047,0.280097301733551,1.07763445835407,1.48645114441585,0.682816432095462,0.999761639217382,0.682816432095462
"Abca1",NA,94,0.714574020004359,0.714574020004466,0.714574020004359,1.09483113237029,1.50412717165054,0.951777725344882,0.999761639217382,0.951777725344882
"Abca8a",NA,37,0.0192926818641896,0.343988429250668,0.0192926818641896,1.11004748913134,1.42139382567329,0.172838125392481,0.999761639217382,0.172838125392481
"Abca8b",NA,24,0.147835938596276,0.574115581753466,0.147835938596276,1.1011916368743,1.43471272382611,0.52918546202076,0.999761639217382,0.52918546202076
"Abcc5",NA,77,0.17618923785214,0.0540071510143845,0.17618923785214,1.00654970606625,1.37980383417854,0.568643544297377,0.999761639217382,0.568643544297377
"Abhd17b",NA,42,0.508905939328139,0.508905939328139,0.508905939328139,1.33655356327266,1.58333289168255,0.868846955582992,0.999761639217382,0.868846955582992
"Abi1",NA,154,1.83370655933589e-09,0.356122601267115,1.83370655933589e-09,1.09199877786759,1.30882567407598,2.62553439177638e-07,0.999761639217382,2.62553439177638e-07
"Abi3bp",NA,25,0.0786101602957353,0.0786101602957352,0.0786101602957353,1.43346951590684,1.35070574095602,0.369585081987412,0.999761639217382,0.369585081987412
"Ablim1",NA,242,0.022905414971986,0.780492750403915,0.022905414971986,1.09081099646209,1.46689008280341,0.192057248824408,0.999761639217382,0.192057248824408
"Ablim3",NA,35,0.159220569076373,0.887956020470596,0.159220569076373,1.36722693225052,1.46167103779816,0.548736096926231,0.999761639217382,0.548736096926231
"Abtb2",NA,69,0.0663950731380141,0.635092652926107,0.0663950731380141,1.38097367529837,1.63959894408297,0.346057497911554,0.999761639217382,0.346057497911554
"Acap2",NA,58,0.743911156281272,0.74391115628127,0.743911156281272,1.12601593969957,1.47657583730587,0.956234283666777,0.999761639217382,0.956234283666777
"Acer2",NA,182,0.273373065509909,0.113542436531707,0.273373065509909,1.33524655697956,1.68377091857889,0.673806851608931,0.999761639217382,0.673806851608931
"Acer3",NA,53,0.989912997201731,0.507378652611956,0.989912997201731,1.23152616278731,1.53352574432827,0.999604005300774,0.999761639217382,0.999604005300774
"Ackr3",NA,93,0.449025002213484,0.507395622958054,0.449025002213484,1.19255139875476,1.57709119889101,0.836194919182881,0.999761639217382,0.836194919182881
"Actn1",NA,85,0.00552027666347231,0.685972679062643,0.00552027666347231,1.04988850492408,1.41231102581882,0.0876531805486628,0.999761639217382,0.0876531805486628
"Actn4",NA,63,0.893550837393818,0.458190848293118,0.893550837393818,1.04546398738177,1.41826771043598,0.98417135185421,0.999761639217382,0.98417135185421
"Actr2",NA,50,0.319340831975184,0.817584231642924,0.319340831975184,1.14754227439052,1.48709478179802,0.728930159943354,0.999761639217382,0.728930159943354
"Actr3",NA,47,0.919608218096515,0.919608218096514,0.919608218096515,1.09882677068066,1.44900165504363,0.987846606885692,0.999761639217382,0.987846606885692
"Acvr1",NA,108,0.0439415332168408,0.189705436016292,0.0439415332168408,1.01777953922316,1.40799419669266,0.275243304503138,0.999761639217382,0.275243304503138
"Acyp2",NA,99,0.15891628368374,0.516332005130558,0.15891628368374,1.38438044094523,1.70209507535444,0.548736096926231,0.999761639217382,0.548736096926231
"Adam10",NA,91,0.0175431121119919,0.359463987968301,0.0175431121119919,1.13745734924585,1.50032183684697,0.164756251186212,0.999761639217382,0.164756251186212
"Adamts1",NA,44,0.017033602681805,0.100856793150248,0.017033602681805,1.61582945689501,1.61136189797407,0.162593480144502,0.999761639217382,0.162593480144502
"Adamts9",NA,63,0.339522993365987,0.080807407982206,0.339522993365987,1.58252762591724,1.75983939513968,0.749374101330035,0.999761639217382,0.749374101330035
"Adamtsl3",NA,35,0.226649659672507,0.0120082712934717,0.226649659672507,1.24248974686181,1.46336168752011,0.635183654776153,0.988455292900927,0.635183654776153
"Adarb1",NA,47,0.0573900542418693,0.857237327968268,0.0573900542418693,1.15935292506527,1.4671670306124,0.325141494355914,0.999761639217382,0.325141494355914
"Add1",NA,48,0.795146254648059,0.66126950237837,0.795146254648059,1.20729201493083,1.52882484719474,0.958503630816188,0.999761639217382,0.958503630816188
