"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.41304347826087,0.516129032258065,998.999999999999,849.98897949624,588.937418032059,0.15467608421727,23,1.89929358047721,1.45257771479271,1.55000533946926
"2210408F21Rik",0.347826086956522,0.370370370370439,998.999999999999,846.706077674935,580.392831406056,0.15125212619642,23,1.68889000235015,1.43599494713477,1.4935124698187
"2610307P16Rik",0.340378006872852,0.380952380952381,15.6678769883335,66.2053637749866,146.855990990507,0.671696402117207,97,1.67353430382276,1.56056966076125,1.624440541053
"2900026A02Rik",0.526515151515151,0.5,12.7001533952548,242.239058971616,609.850987907774,0.165413124282486,22,1.42215926487794,1.48704492413237,1.47159842573903
"4632427E13Rik",0.318840579710145,0.322580645423586,2.5487169513043,238.36101389534,616.253473874523,0.169803852855818,23,1.24408524845733,1.49332084760362,1.42874083476183
"5031425E22Rik",0.475,0.469387755102041,998.999999999999,869.761786252753,640.401174600653,0.235317534994635,40,1.59385633900865,1.62417108238717,1.61327876263631
"9530026P05Rik",0.419447473645947,0.397379912663756,86.543776326615,73.6260496008569,50.9968760426675,0.87406942347029,131,1.74076317234749,1.60017113879889,1.68953772943762
"AW554918",0.366666666666667,0.375000000000047,998.999999999999,867.701565192895,635.038925507356,0.246188686770185,36,1.54112459089854,1.63795746665131,1.60502202659389
"Aak1",0.527027027027027,0.541666666387757,998.999999999999,860.981679681139,617.548715017543,0.269696894743509,37,1.6537442749877,1.65551653163208,1.65491472709929
"Abca1",0.426282051282051,0.402985074626866,998.999999999999,845.379774545243,576.940790315321,0.309296453210887,52,1.65297070185604,1.65351217092841,1.65328508166167
"Abca8a",0.641304347826087,0.666666666666646,0.645027186068804,239.019803179814,621.061636344675,0.173680268553089,23,1.37357687116286,1.50007933994298,1.46842232021081
"Abca8b",0.416666666666667,0.409090909512095,0.140569478557903,146.125993684981,380.101623838866,0.0945027574804487,12,1.10225385675874,0.25963821127944,0.319205575361805
