"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.523456790123457,0.4875,998.999999999999,809.788138814428,484.304509604927,0.216216216216216,54,1.6231142920144,1.39810694133995,1.49044362337461
"2210408F21Rik",0.487878787878788,0.493333333543054,998.999999999999,808.323980140931,480.493664413422,0.202702702702703,55,1.62738312694448,1.40599086995907,1.49790981174218
"2610307P16Rik",0.410967741935484,0.412186380096192,2.86275454207125,3.43152697521864,4.27944524425307,0.754054054054054,155,1.58971522288393,1.42421768391091,1.53523969798458
"2900026A02Rik",0.613095238095238,0.584415584132989,3.96201798113973,188.438701999821,484.021350879757,0.208108108108108,56,1.29949133186113,1.40150362075252,1.35592325059102
"4632427E13Rik",0.434391534391534,0.428571428571429,998.999999999999,806.865525331954,476.697664979462,0.227027027027027,63,1.4894158701334,1.39641410433251,1.4390693060524
"5031425E22Rik",0.529220779220779,0.499999999999955,4.90748439800116,119.958026083998,304.246598540095,0.308108108108108,77,1.39926955642564,1.49120192961405,1.44296316711613
"9530026P05Rik",0.468005148005148,0.44240837696567,3.7054713673612,2.83132032382825,1.34783999800204,1.03243243243243,185,1.84183674902866,1.42960001496257,1.71563051596708
"AW554918",0.373563218390805,0.352000000007285,7.39509178751684,96.5194648258776,239.199421901621,0.337837837837838,87,1.3826535743414,1.49898120443501,1.43416769153584
"Aak1",0.440350877192982,0.437500000484746,998.999999999999,709.333774099491,222.846486189036,0.345945945945946,95,1.47592801586267,1.50045072232151,1.48645114441585
"Abca1",0.441840277777778,0.485294117647092,998.999999999999,693.905836656084,182.691356635594,0.367567567567568,96,1.50419551735009,1.50403604888175,1.50412717165054
"Abca8a",0.636210086210086,0.643564356394898,0.293171764702586,148.841081705845,386.920351974797,0.272972972972973,39,1.36008820945183,1.45574700481888,1.42139382567329
"Abca8b",0.653601953601954,0.609375,0.358234079652108,155.538757899878,404.247030807007,0.172972972972973,26,1.39405212036228,1.44968538648242,1.43471272382611
