"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.561904761904762,35,0.247927513443585,0.410041947946709,1,1
"2210408F21Rik",0.447503914525191,47,-0.396890152568585,-0.991338012302016,0.159108776790863,0.647679543685774
"4632427E13Rik",0.53234126984127,36,0.0931094043914814,0.175168958140418,1,1
"4732440D04Rik",0.359365079365079,45,-0.807354922057604,-4.4370588641011,0.00289241991976029,0.0567559994871647
"5031425E22Rik",0.481552981552982,37,0.169925001442312,0.0182547497298984,1,1
"9330159M07Rik",0.0499188311688312,28,-4.7279204545632,-29.0853331647813,2.40336108822343e-14,5.53734394726678e-12
"9530026P05Rik",0.646587301587302,30,0.970853654340484,-2.09595803341639,0.0406171659324312,0.327209616462662
"Aak1",0.481688681688682,39,0.169925001442312,0.0322963232824378,1,1
"Abca1",0.435544217687075,42,-0.866733469136536,-1.29206616432133,0.107939542717542,0.533675335667846
"Abca9",0.526666666666667,30,0.565597175854225,-0.105893096634624,0.645370991905744,1
"Abcc5",0.507575757575758,33,-3.33066907387547e-16,0.0579678675377551,1,1
"Abcd3",0.58709106984969,29,0.559427408614019,-0.677750323245395,0.244318783459909,0.763110884985865
"Abhd18",0.348015873015873,35,-0.929610672108602,-1.64120182450917,0.07002630219149,0.433711290992454
"Abi1",0.5015625,32,0.054447784022376,0.00109233727625124,1,1
"Abl2",0.541666666666667,28,-0.584962500721156,0.00899177808821605,1,1
"Ablim1",0.418042821272575,56,-0.391767719955997,-4.14014674385595,0.00400776505681932,0.0699537173553917
"Abra",0.347619047619048,35,-0.832890014164742,-0.0116116194966693,0.878877980383526,1
"Abtb2",0.554861111111111,40,0.462971976342546,-0.0625871154529563,0.723488994961941,1
"Acacb",0.517679837892604,47,0.184424571137428,-0.173720788590259,0.555564976361183,1
"Acadl",0.508641975308642,27,-0.251538766995965,0.175987038878077,1,1
"Acadm",0.501234567901235,27,-0.643856189774725,-0.136057730611142,0.601916220402911,1
"Acat1",0.586290322580645,31,1.12928301694497,-1.02908834512708,0.15139122424207,0.636506169076147
"Aco2",0.46030701754386,38,-0.338801913451758,0.129938504585127,1,1
"Acsl1",0.445833333333333,40,-0.389946518316013,-0.284681116786913,0.450512459104441,0.980150114438537
"Acss1",0.560260770975057,42,0.385290155884792,0.338026325996104,1,1
"Actc1",0.334038054968288,43,-0.966833136064801,-4.20480097337018,0.00373244373482976,0.0673663612125935
