"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.561904761904762,35,0.47916783669856,-0.0717442894136866,0.704837231550013,1
"2210408F21Rik",0.447503914525191,47,-0.305808429524085,-0.478369165387832,0.328010023371605,0.906491247026525
"4632427E13Rik",0.53234126984127,36,-0.115477217419936,0.199278320105741,1,1
"4732440D04Rik",0.359365079365079,45,-1.01559685505102,-3.83038664785639,0.00564343112784316,0.103194169194846
"5031425E22Rik",0.481552981552982,37,-0.0356239097307217,-0.0209013939718474,0.837996156002338,1
"9330159M07Rik",0.0499188311688312,28,-3.4594316186373,-29.8943983055651,1.0560279060414e-14,2.02757357959948e-12
"9530026P05Rik",0.646587301587302,30,0.912537158749661,-1.51707843148183,0.0815288952399573,0.525977237268686
"Aak1",0.481688681688682,39,-0.028569152196771,-0.0111423939353159,0.881331983959576,1
"Abca1",0.435544217687075,42,-0.352301743930882,-0.508042026015936,0.31344968729,0.888636178697916
"Abca9",0.526666666666667,30,0.280107919192735,0.0183556860088316,1,1
"Abcc5",0.507575757575758,33,-0.0962153152593027,0.0640346953042794,1,1
"Abcd3",0.58709106984969,29,0.362570079384708,-0.249537641230184,0.479906717058914,0.995412809422263
"Abhd18",0.348015873015873,35,-0.665580960929441,-1.24919119496801,0.113963299584731,0.622750987521394
"Abi1",0.5015625,32,0.0506260730699681,-0.0033869318006623,0.934405383397709,1
"Abl2",0.541666666666667,28,0,0.0193823053226012,1,1
"Ablim1",0.418042821272575,56,-0.390070583762269,-3.70633666544207,0.00647660151659016,0.114785306878644
"Abra",0.347619047619048,35,-1.04890960048095,-2.03565012866088,0.0436176868888095,0.380663449211428
"Abtb2",0.554861111111111,40,0.834940753729503,-0.213028723240924,0.513929867640061,1
"Acacb",0.517679837892604,47,0.178337241258513,0.0317483730249535,1,1
"Acadl",0.508641975308642,27,-0.111031312388744,0.0543947776055447,1,1
"Acadm",0.501234567901235,27,-0.0588936890535687,0.0327530695121112,1,1
"Acat1",0.586290322580645,31,0.605721060887953,-0.211460740124586,0.51548287053451,1
"Aco2",0.46030701754386,38,-0.559427408614019,-0.070263829393511,0.707757010582646,1
"Acsl1",0.445833333333333,40,-0.222392421336448,-0.19633082570806,0.530903632487119,1
"Acss1",0.560260770975057,42,-0.0848888975865132,0.223138050612299,1,1
"Actc1",0.334038054968288,43,-1.03170885972734,-4.95353710402269,0.00164644657999851,0.038708295105271
"Actc1dt",0.338709677419355,31,-1.13750352374993,-1.57975787968495,0.0754855711187128,0.518940256712593
"Actn2",0.535095364238847,55,0.129837437642581,-0.195287626109391,0.531997179702076,1
"Acyp2",0.476447264856356,55,-0.0428554789617974,0.0412771313054918,1,1
"Adam19",0.511447811447811,33,-0.140862535839849,0.0606560652478336,1,1
"Adamtsl5",0.378968253968254,28,-0.440572591385981,-0.843032897687806,0.194120396861218,0.750425158335983
"Adarb1",0.518939393939394,22,-0.337034987277571,0.288851211824749,1,1
"Adcy6",0.426530612244898,35,-0.428843298803874,-0.421594368376248,0.358486380193246,0.921822120496917
"Adcy9",0.509615384615385,26,0.452512204697507,0.336929541483084,1,1
"Adk",0.491552709916346,55,0.164494037628247,0.163081301949433,1,1
"Adprhl1",0.410952380952381,35,-0.158697746019058,-0.347981272901926,0.404143672050884,0.957970185602096
"Adra1a",0.290831244778613,38,-1.20511442990461,-5.33072770456842,0.00109391283164449,0.0280041684900989
"Aff1",0.463718263718264,37,-0.371968777386957,-0.348596603339644,0.403728427706317,0.957970185602096
"Afg1l",0.334313725490196,34,-0.906890595608518,-1.74817528211981,0.0615042220748828,0.469224263776589
"Afg3l2",0.507407407407407,36,-0.125530882083859,-0.00272023836276958,0.941201684017342,1
"Aftph",0.370454545454545,22,-0.912537158749661,-0.177457245410029,0.551344253334721,1
"Agap1",0.391203703703704,36,-0.932885804141463,-0.924559872581312,0.173885807922998,0.715415895454618
"Agl",0.465379665379665,37,-0.0331668639351996,-0.0519529106570076,0.74719190711867,1
"Ago3",0.46792328042328,36,0.156119201917282,0.103657619579195,1,1
"Agtpbp1",0.63878648233487,31,0.366782330671623,-0.709462048336484,0.233580572662931,0.812945074645609
"Aig1",0.27093023255814,43,-1.27753397552891,-6.5169458493959,0.00030590420326463,0.010678837641238
"Airn",0.914618714618715,52,3.92934544643621,-76.736955643752,3.01787539617991e-35,1.73829622819963e-32
"Akap13",0.365338164251208,36,-0.366782330671623,-1.28134282158163,0.109412573496627,0.609254294109527
"Akap6",0.531931716082659,53,0.179706022234897,-0.56554390163609,0.287543427404832,0.868204036198413
"Alpk2",0.425673126393414,49,0,-0.0809489656032127,0.687415115257108,1
"Alpk3",0.515384615384615,39,0.0356239097307214,-0.000890170110835697,0.966343983397191,1
"Ambra1",0.473039215686274,34,0.369233809665719,0.542002162655805,1,1
"Anapc1",0.694444444444444,24,0.643856189774724,-0.902797765098512,0.179037491925719,0.720081719969574
"Angpt1",0.319802555168409,21,-0.882643049361841,-1.86666458715659,0.0533369856206307,0.434828033515209
"Ank",0.427040816326531,49,-0.605140382658786,-1.16482738395601,0.126930024996646,0.641330652614635
"Ank2",0.493127891288186,54,0.0628600238385761,-0.00298590813400779,0.938402767835983,1
"Ank3",0.590403318077803,46,0.0157673158583165,0.0463635326059375,1,1
"Ankhd1",0.392222222222222,40,-0.241008099503795,-0.603954645409921,0.271746577114049,0.856804422831107
"Ankrd1",0.385034013605442,21,-0.602664502454616,-0.553289647914255,0.292826744273582,0.868204036198413
"Ankrd11",0.564271196283391,41,0.643856189774725,-0.136184304060158,0.601747297516998,1
"Ankrd17",0.562661227661228,50,0.300659478133711,-0.437667871383354,0.349482372332779,0.920543610109135
"Ankrd23",0.516666666666667,26,0.308122295362332,0.0666175066224781,1,1
"Ankrd33b",0.516666666666667,25,0.900464326449085,1.31831119533387,1,1
"Ankrd44",0.520238095238095,28,0.125530882083859,-0.00787659088468473,0.900118479004848,1
"Anks1",0.648529411764706,34,0.430634354329862,-1.02609160797096,0.151988104983163,0.676682527491657
"Antxr2",0.418767507002801,34,-0.228268987673117,-0.395451560701609,0.373827181075362,0.934162500214353
"Aoah",0.558333333333333,22,0.222392421336448,-0.121095478471965,0.622628149350079,1
"Aopep",0.497620962326845,51,-0.17218097538268,-0.154866736936881,0.577843782470315,1
"Aox1",0.782608695652174,23,2,-2.28192166957445,0.0326537173177235,0.318788833474724
"Ap1g1",0.611594202898551,23,0.584962500721156,-0.39108955768544,0.376475516337086,0.934697833664489
"Ap2a2",0.5234375,32,-0.343954401217361,0.525825988580799,1,1
"Ap3b1",0.656565656565657,33,0.452512204697507,-1.0812377043867,0.141416709118624,0.659670878282547
"Apc",0.560416666666667,32,0.229481846122768,-0.177909097397432,0.550837925965845,1
"Apoe",0.7625,24,1.69187770463767,-2.52214576779903,0.0247072088220287,0.275638509745577
"App",0.707216685123662,43,1.54314232502653,-7.83192165893035,7.56567529985213e-05,0.00300539929152747
"Arb2a",0.55047619047619,35,0.415037499278844,-0.145916671269546,0.589048069606082,1
"Arfgef1",0.461574074074074,36,-0.255257055242075,-0.210445473156973,0.516492813872023,1
"Arfgef2",0.610780423280423,36,0.343954401217361,-0.569526862415465,0.285852369031691,0.868204036198413
"Arhgap10",0.488636363636364,44,-0.219009781941796,0.0455610622341993,1,1
"Arhgap12",0.705128205128205,26,0.906890595608519,-1.61005681217059,0.0727385808019114,0.511496961078127
"Arhgap21",0.477875023527197,46,-0.215728691055437,-0.175472473219877,0.553578705645972,1
"Arhgap24",0.516528925619835,22,0.0641303374197157,0.00285087345170254,1,1
"Arhgap26",0.494716750336498,56,0.0125452533191139,-0.0121652623665369,0.87604685469639,1
"Arhgap5",0.382716049382716,27,-0.563900885193326,-0.598410837722337,0.273957849567358,0.859943985562932
"Arhgef12",0.51530612244898,42,0.102361717629678,-0.0625137656719659,0.723644428025796,1
"Arhgef3",0.626543209876543,27,1.25633975325979,-0.354116054076492,0.400031334585278,0.956091488469378
"Arid1b",0.496069188618208,45,-0.244418727666447,0.0439596200376045,1,1
"Arid2",0.591919191919192,33,0.245112497836532,-0.268327626383304,0.463822213293491,0.992981650688096
"Arid4b",0.391898148148148,36,-0.228268987673117,-0.460075979626964,0.33743507589356,0.91464754689266
"Arih1",0.413095238095238,42,-0.31550182572793,-0.696130200677558,0.238023742611026,0.81554794676389
"Arl15",0.472083333333333,40,0.431716240425474,0.934741155594274,1,1
"Armh3",0.486111111111111,36,0.0473057147783562,0.0143229031950511,1,1
"Art1",0.405947227375799,42,-0.736965594166206,-1.75014043218324,0.0613584223171393,0.469224263776589
"Art3",0.459375,40,-0.0911478880581952,-0.169772533662503,0.560091935437819,1
"Asap1",0.504342532467532,48,-0.0896372124846758,0.0360731824935883,1,1
"Asb14",0.659876543209877,27,0.765534746362977,-1.4663643007046,0.0868006750760274,0.54165869065602
"Asb2",0.473333333333333,25,-0.15200309344505,-0.0274310355412375,0.814809113666292,1
"Ascc3",0.513095238095238,36,-0.0395283641866373,0.0274517472620701,1,1
"Ash1l",0.573712737127371,41,0.311201688294304,-0.356883635455702,0.398195998996674,0.955133667365239
"Asph",0.431202940577941,48,-0.125530882083859,-0.435173749171952,0.350859124383543,0.920705492687566
"Asxl1",0.375,26,-0.497499659470817,-0.800496283203749,0.205762606314138,0.766228782070037
"Atad2b",0.497297297297297,37,-0.0473057147783565,0.000390492320079261,1,1
"Atcayos",0.577551020408163,35,0.68449817427207,-0.302429243730423,0.436730274319024,0.968182813887471
"Ate1",0.427248677248677,21,-0.0671141958585371,-0.124044274502292,0.618424216228779,1
"Atf6",0.554118310767247,47,0.0181473467102593,0.0150892034258092,1,1
"Atf7",0.470588235294118,17,-0.0874628412503389,-0.0316364048155755,0.801395967449405,1
"Atg10",0.47,35,-0.357552004618084,0.00936107565595989,1,1
"Atosa",0.465108401084011,41,-0.13245029602365,-0.110294429105736,0.63859160382636,1
"Atp1a1",0.469401709401709,40,-0.437405312307298,-0.127371442491444,0.613755089611679,1
"Atp2a2",0.482954274075526,56,0.0448815986808442,0.0277913152324913,1,1
"Atp2b1",0.474137931034483,29,0.46948528330122,0.514218594218939,1,1
"Atp2c1",0.341666666666667,30,-0.696607856550065,-1.6091718411062,0.0728172757090389,0.511496961078127
"Atp5f1a",0.61446107084405,47,0.657894023175008,-1.45430252121751,0.0881080527267736,0.54165869065602
"Atp5f1c",0.498807394156231,43,0.162271428898877,0.0505611815135296,1,1
"Atp5pb",0.560344827586207,29,0.465663572348812,-0.0704886704411152,0.707311329973918,1
"Atp6v0a1",0.419871794871795,26,-0.0740005814437767,-0.130319333494903,0.609681721230938,1
"Atp6v0b",0.502555168408827,41,0.0554951125917036,-0.00462276712925558,0.9233985014394,1
"Atp8a1",0.614593991866719,33,0.485426827170242,-0.587660351040562,0.278310670491749,0.865161547992863
"Atp9b",0.552083333333333,32,0.192645077942396,-0.146432469609849,0.588390432229374,1
"Atrnl1",0.601851851851852,27,0.465663572348812,-0.537516325554463,0.299811449600916,0.868290566718356
"Atxn1",0.491022080644722,53,-0.0402638702137272,0.0450295963829319,1,1
"Atxn2",0.593229166666667,32,0.514573172829758,-0.466665496483394,0.333998861867632,0.909613921682063
"Atxn7",0.483333333333333,26,-0.169925001442312,-0.041290159569666,0.773830624945845,1
"Atxn7l1",0.563888888888889,36,0.247927513443585,-0.151448340919096,0.582072134403985,1
"Auts2",0.663449163449163,37,1.0703893278914,-1.7557088798516,0.0609472791337387,0.469224263776589
"B4galt1",0.620588235294118,34,0.485426827170242,-0.682062855659417,0.24282373762154,0.81554794676389
"BC005537",0.462365591397849,31,-0.115477217419936,-0.118516287651381,0.62635760843757,1
"Babam2",0.56733630952381,32,0.20945336562895,-0.152294672175344,0.581019516249737,1
"Bach1",0.241954022988506,29,-1.36257007938471,-3.37242955375508,0.00940182011566093,0.140660997055083
"Bag3",0.566377091377091,37,0.658963082164933,0.0230163249462052,1,1
"Bank1",0.683333333333333,25,1.05062607306997,-1.3038606648888,0.106344469502429,0.606479350825734
"Baz1b",0.560746460746461,37,0.547487795302493,-0.196949365446102,0.530257149501559,1
"Baz2a",0.568421052631579,19,0.304854581528421,-0.0510685684353724,0.749279904696786,1
"Baz2b",0.702173913043478,23,1.04439411935845,-1.54319115627381,0.078950154580376,0.525977237268686
"Bcas3",0.403624153624154,33,-0.330148601692331,-0.423316510469988,0.357506588094906,0.921822120496917
"Bclaf1",0.582795698924731,31,0.710493382805015,-0.268734142791473,0.463483848954166,0.992981650688096
"Bdp1",0.458482142857143,32,-0.15200309344505,-0.144028954240213,0.591467764413786,1
"Birc6",0.507456140350877,38,-1.94289029309402e-16,0.00248589120851506,1,1
"Bltp2",0.441666666666667,20,0.18057224564182,0.149350432666651,1,1
"Bltp3b",0.397849462365591,31,-0.559427408614019,-0.611441138671278,0.268795744746948,0.850694225133199
"Bmpr1a",0.544043437913323,48,-0.0402638702137267,0.0666595456976893,1,1
"Bmpr2",0.336805555555556,24,-0.84799690655495,-0.833830153743733,0.196572210251711,0.754837287366569
"Bnip3",0.407268170426065,19,-0.144389909335175,-0.206476328062831,0.52047464546427,1
"Braf",0.622395833333333,32,0.563900885193327,-0.586040756233331,0.27897395820816,0.865161547992863
"Brd10",0.619047619047619,28,0.584962500721156,-0.652886185534058,0.253161519483316,0.835052495276765
"Brwd1",0.5125,32,0,0.00312937029982407,1,1
"Btaf1",0.306547619047619,28,-1.09310940439148,-1.75408345151164,0.0610669877868228,0.469224263776589
"Btbd7",0.4375,28,-0.241008099503795,-0.172470765417444,0.556990670125105,1
"Btbd9",0.502252252252252,37,-0.137503523749935,0.0451733126337572,1,1
"Btg2",0.626190476190476,27,1,-0.452898256940962,0.341232192805719,0.917825608960397
"Bzw2",0.759623015873016,24,1.26303440583379,-2.26586308299234,0.0332720410454082,0.322095725078237
"Cab39",0.576923076923077,26,0.3536369546147,-0.22498799606214,0.502346355537396,1
"Cacna1c",0.574611652527726,56,0.489647051412534,-8.49625707323042,3.75274858267978e-05,0.00166275629509504
"Cacna2d1",0.753245970155265,47,1.44057259138598,-12.7339079034034,4.49824485838292e-07,2.72735688255638e-05
"Cacnb2",0.53616150064248,55,0.178597303456763,-0.377810655407359,0.38470230554862,0.93893444066104
"Camk1d",0.524122807017544,38,0.341036917835067,-0.0107424570089876,0.883465647489008,1
"Camk2d",0.403071853741497,56,-0.326103770858556,-2.51596922845515,0.024884032129809,0.275638509745577
"Camkmt",0.266666666666667,19,-1.36923380966572,-1.57282935103765,0.076129256410094,0.518940256712593
"Cap2",0.411111111111111,48,-0.719892080807265,-1.35458273363726,0.0997731738568354,0.590487866322402
"Casq2",0.615185185185185,30,0.602664502454615,-0.310382836106584,0.430762899657219,0.968182813887471
"Cast",0.605797101449275,23,0.770518153877232,-0.367030549596898,0.391569987075169,0.949660263390727
"Cbl",0.432692307692308,26,-0.906890595608519,0.526760708873539,1,1
"Cblb",0.464285714285714,28,-0.106915203916512,-0.0750813269597259,0.698379968849642,1
"Ccar1",0.431770833333333,32,-0.263034405833794,-0.357489597586827,0.397795778942184,0.955133667365239
"Ccbe1",0.328888888888889,25,-0.678071905112638,-1.48602022760697,0.0847149401737547,0.536217643297612
"Ccdc141",0.589032306763285,48,0.260527550223219,-0.619280148013601,0.265748700385751,0.84804017408417
"Ccdc50",0.317901234567901,27,-0.68805599368526,-1.69608458013969,0.0655067172866643,0.486315407825868
"Ccnd3",0.504608294930876,31,-0.186413124230881,0.105094445098175,1,1
"Ccnl2",0.462121212121212,33,-0.0962153152593028,-0.149233800063527,0.584844696412341,1
"Ccnt2",0.553763440860215,31,0.273018494406416,-0.0197476524704001,0.842470625201723,1
"Ccny",0.401988636363636,32,-0.777607578663552,-0.531598966300287,0.30248694232221,0.87171011239804
"Cd163",0.464646464646465,33,-0.174029399775049,-0.164365421636028,0.566407370905985,1
"Cd36",0.549372943813435,54,0.108641260003824,-0.223534226302263,0.503730397079176,1
"Cdc37l1",0.535997732426304,42,0.239187663879426,-0.145409162796085,0.589696604667751,1
"Cdc42",0.409722222222222,30,-0.447458976971221,-0.615211401154319,0.267324828849868,0.848369704779746
"Cdc42bpa",0.365666666666667,25,-0.514573172829759,-1.05526008119402,0.146289584681235,0.669876610843387
"Cdc73",0.654901960784314,34,0.839535327806754,-1.28509994469586,0.10889397136071,0.609254294109527
"Cdh13",0.520109403997903,46,0.0608822421470228,-0.0433732059486545,0.768354900005616,1
"Cdh2",0.462114999575607,56,0.101283335837182,0.114402671348941,1,1
"Cdk13",0.549166666666667,40,0.178337241258513,-0.170008087519236,0.559819885527904,1
"Cdk14",0.548538011695906,38,-0.0317088597273384,0.0683774262304695,1,1
"Cdk19",0.380444444444444,25,-0.334419039070559,-0.6933889038438,0.238950005294751,0.81554794676389
"Cdk8",0.585802469135802,27,-0.0565835283663672,0.141279588121634,1,1
"Cdkal1",0.543740981240981,44,0.584962500721156,-0.704428149154516,0.235246347022675,0.81554794676389
"Cdv3",0.506666666666667,25,0.160464672193246,0.0415882490036239,1,1
"Celf1",0.208333333333333,26,-1.8073549220576,-4.25681783123505,0.0035249510187982,0.0725132781009916
"Celf2",0.605888267569554,54,0.472419721414812,-2.71641248544152,0.0197616864149199,0.234194510046559
"Cep85l",0.477380952380952,28,-0.452512204697507,0.334025370498871,1,1
"Cert1",0.45632183908046,29,-0.0641303374197157,-0.0873761540702027,0.675922361045734,1
"Cfl2",0.55,28,0.398549376490275,0.0160242119310681,1,1
"Chaserr",0.636261261261261,37,1.03102689562062,-1.67146063622591,0.0674946798214621,0.492113108571673
"Chchd3",0.484098532494759,53,0.0221957461141962,-0.0058482559290951,0.913876378748119,1
"Chd2",0.557298136645963,46,0.383328639551506,-0.20941148027589,0.517524949089477,1
"Chd6",0.525462962962963,36,-0.0874628412503398,0.0493567612520494,1,1
"Chd7",0.486434108527132,43,-0.160464672193246,0.0180083092084828,1,1
"Chd9",0.614215167548501,45,0.39231742277876,-0.83949115513257,0.195059734429161,0.75153449519195
"Chpt1",0.454838709677419,31,-0.383328639551506,-0.0449628936526096,0.76427152288861,1
"Chrm2",0.483538611925709,45,0.419084332341546,0.374320443329381,1,1
"Cipc",0.382716049382716,27,-0.612976876890753,-0.631190099613278,0.261201031782631,0.841418526434271
"Ckmt2",0.415118358466312,54,-0.419538891513784,-3.05620975407581,0.0134235245892365,0.179812794497679
"Clasp1",0.480379424497072,51,-0.120854394874386,-0.263605844333696,0.467781488147962,0.992981650688096
"Clasp2",0.516758494031221,33,0.148098638989134,0.0451136631372719,1,1
"Clcn3",0.503448275862069,29,0.0588936890535687,-0.00297071265590176,0.938559392930138,1
"Clic4",0.161299929385036,47,-1.99021897920741,-23.5701414054174,6.6083462066835e-12,7.6128148300994e-10
"Clic5",0.620833333333333,36,0.707819248506689,-0.952305170470829,0.1675631817642,0.703601770174959
"Clip1",0.545384184571036,51,0.191048293008066,-0.0358487922872257,0.788880947197496,1
"Clip4",0.475308641975309,27,-0.231325546106456,0.00705069941620451,1,1
"Clk1",0.499078341013825,31,-0.0962153152593027,0.00843308859030145,1,1
"Clk4",0.541666666666667,30,-0.0524674198941357,0.0755368920910158,1,1
"Clpx",0.38641975308642,27,-0.334419039070559,-0.644815474933573,0.256115973029892,0.835052495276765
"Cltc",0.393922305764411,38,-0.545434136534518,-1.21064779383097,0.11969589875759,0.641330652614635
"Cmip",0.466666666666667,30,-0.0931094043914817,-0.0904493239353528,0.670602091551602,1
"Cmss1",0.423558897243108,38,-0.176877762084079,-0.255612478153466,0.474609062159846,0.992981650688096
"Cmya5",0.60981340088483,42,0.839535327806754,-2.17376478117934,0.037062671478024,0.33885871065622
"Cnnm2",0.5,26,0,-0.00167633396211642,0.953826508986281,1
"Cnot2",0.523505140692641,32,0.215728691055437,-0.1375029142946,0.599993415629648,1
"Cnot4",0.56171875,32,0.341036917835066,-0.0686819890273895,0.710915766053294,1
"Cobll1",0.731609623015873,48,1.32192809488736,-8.85188897625418,2.58113456298736e-05,0.00123894459023393
"Cog5",0.613300492610837,29,0.389946518316013,-0.55013478317656,0.294206953375955,0.868204036198413
"Colec12",0.423076923076923,26,0.0874628412503391,0.0894664281424724,1,1
"Comt",0.483870967741935,31,-0.111031312388744,-0.0284550900520841,0.81144791219168,1
"Copa",0.557644110275689,19,0.160464672193246,-0.0526659598610273,0.745522587277817,1
"Corin",0.521549581307129,52,0.142252582957758,-0.145027179432844,0.590185697946593,1
"Coro6",0.544047619047619,42,0.388565287917653,-0.531180918219555,0.302677122360431,0.87171011239804
"Cox10",0.532738095238095,28,0.343954401217361,-0.00581929823671601,0.914089036323852,1
"Cox7c",0.460897435897436,26,-2.22044604925031e-16,-0.0211490012473021,0.837052770428441,1
"Cp",0.574084249084249,26,0.367731784500487,-0.276807217602531,0.45684458723932,0.98740143433339
"Cpeb2",0.629333333333333,25,0.556393348524385,-0.724160659569517,0.228797502142453,0.805526289600738
"Cpeb3",0.571661640967904,54,0.248623962909627,-1.04317190581433,0.148621386380655,0.671418969060839
