"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.4635,0.46420581655481,149,1.84,0.94311561453334,-0.271302021817394,-0.360967626118438,0.395509844134785,0.656626470892711
"2210408I21Rik",0.6293,0.621527777777778,48,0.5245,0.974434816177201,0.825970600224951,-1.77741986816191,0.0593720411635684,0.216355743223173
"2610307P16Rik",0.4599,0.461805555555556,144,0.7127,0.516451226824986,-0.237039197300849,-0.410055266235418,0.365147850721547,0.635315046631131
"4632427E13Rik",0.5028,0.507936507936508,147,1.4583,0.806283911712615,-0.0531113364595628,-0.0101432657487095,0.886739739077747,0.954608946575113
"4833422C13Rik",0.6665,0.675287356321839,203,0.4531,0.40372554307406,0.962329582033945,-14.7062940488302,5.84964407453237e-08,1.3544175895648e-06
"4930523C07Rik",0.3447,0.339285714285714,84,0.9954,0.866854725456361,-0.866733469136535,-4.02685145742781,0.00454107430363945,0.0310650764862608
"4933431K23Rik",0.4684,0.47948717948718,65,0.8784,0.975567673548011,-0.33014860169233,-0.0880577017548489,0.674733077118267,0.846125044192068
"5031425E22Rik",0.5168,0.510224948875256,163,0.4674,0.422447000017549,0.153623189113212,-0.179296397566063,0.549288801560544,0.756812727580865
"9330188P03Rik",0.5721,0.575757575757576,55,4.9953,2.621226337075,0.37851162325373,-0.684104512997472,0.242119836278496,0.507507456266206
"9530026P05Rik",0.4791,0.465829877193514,770,0.1995,0.187903377660525,-0.0652914602517191,-0.765481115129205,0.215968088570526,0.476321282043604
"9630014M24Rik",0.3938,0.391071428571429,112,0.483,0.455020356537721,-0.551409941010129,-2.57786872383595,0.0231696946446062,0.106329715370083
"A830082K12Rik",0.5019,0.509345794392523,107,49.8071,19.211603634828,0.022026306329999,-0.0337505751096359,0.795010464390741,0.904302188034909
"AW554918",0.4792,0.477011494252874,203,1.5877,0.839044815585245,-0.0817940911636477,-0.0960459609386817,0.661181202510091,0.835688462647125
"Aak1",0.5392,0.536507936507936,105,1.2521,0.77885216446833,0.246639967583125,-0.46440254718641,0.335173613155964,0.605830984459764
"Abca6",0.5931,0.587730061349693,163,1.3756,0.763799989346238,0.697730430883106,-3.9027984163304,0.00520846604917943,0.0347228971389084
"Abca8a",0.7637,0.759190031152648,321,0.3375,0.324965940324668,1.72747414518891,-65.0079883196344,4.06492647141722e-30,4.70593410729455e-28
"Abca8b",0.775,0.775537634408602,124,3.6824,1.65548248857797,1.78958022032963,-22.1414351648273,2.84192147274113e-11,9.10019535420299e-10
"Abca9",0.5501,0.558333333333333,100,0.582,0.566003111559766,0.245112497836531,-0.653551117920742,0.252919982276279,0.51788377323238
"Abcc9",0.4176,0.422356338161507,503,0.1604,0.223852969405139,-0.492092925943873,-8.92990185093589,2.37791040538523e-05,0.000316703996469448
"Abcg2",0.4852,0.48780487804878,82,2.175,1.31480409254497,-0.120294233717712,-0.0189771185603362,0.845535060619754,0.933309205582203
"Abhd17b",0.3049,0.304878048780488,82,1.8204,1.18014586469687,-1.2081081953302,-6.42357412224773,0.000337993953645203,0.00332471176624856
"Abi1",0.6397,0.628109452736318,268,0.516,0.411423158057981,0.9724141683281,-14.3637944005999,8.33084233786631e-08,1.84381142918953e-06
"Abi2",0.48,0.482758620689655,174,0.3043,0.355377085861321,-0.103093492964104,-0.0856643877614545,0.678933572853939,0.846125044192068
"Ablim1",0.3672,0.378981937602627,116,0.03,0.274003162413334,-0.788495894806288,-4.17563473419665,0.00385417956663085,0.02736103890462
"Abr",0.5082,0.52,100,0.8999,0.6583144338973,-0.0692626624371138,-0.0266148606082339,0.817535697622749,0.916151321610006
"Acaca",0.5265,0.518115942028985,92,1.2245,0.864170793872279,0.321928094887362,-0.231301802768797,0.496409681944785,0.72533647701641
"Acap2",0.4651,0.459643605870021,159,0.8667,0.572996091346465,-0.117836490293858,-0.258826357522395,0.471844688039629,0.709200640894426
"Acbd6",0.5664,0.568181818181818,66,7.3587,3.40065257814104,0.243925582886089,-0.676180138495795,0.24486591349465,0.511127877683006
"Acer2",0.4808,0.485466034755134,211,0.8389,0.551006608925446,-0.1760303640915,-0.111992012258838,0.636020915463112,0.818098363042608
"Acer3",0.6787,0.676470588235294,68,1.214,1.00356062807477,1.14684138832927,-5.23773689888784,0.00120969761092367,0.0103779402791674
"Actr2",0.5552,0.559895833333333,128,0.4104,0.427450736284557,0.303780748177103,-0.998235292659629,0.157665963969173,0.396801464504356
"Actr3",0.4473,0.445736434108527,129,0.7578,0.539741108279004,-0.282399730700725,-0.645310302813556,0.255933612450978,0.521217979348743
"Acvr1",0.4266,0.423948220064725,103,0.3659,0.462928489336656,-0.401362562381767,-1.06014711508074,0.145358616757853,0.37979985802182
"Acyp2",0.3808,0.382478632478632,195,0.8398,0.550348620217743,-0.736965594166206,-6.33777247905962,0.000370469222090114,0.00362049467042611
"Adam19",0.5361,0.544715447154472,82,0.037,0.462100426602704,0.200298650485832,-0.37790683201564,0.384641809387451,0.650327478118
"Adam22",0.5408,0.543543543543544,111,1.2549,0.751454405032826,0.225559700415131,-0.524523423548274,0.305726708678363,0.57629911917635
"Adam9",0.5326,0.533333333333333,75,46.7352,18.3265039261386,0.20163386116965,-0.226648963345013,0.500772968066185,0.729375110405225
"Adamts12",0.4616,0.451566951566952,234,0.896,0.562586806079332,-0.074000581443777,-0.48445904560063,0.324950152102685,0.593507255964249
"Adamts17",0.4475,0.441176470588235,51,4.6081,2.51997583260089,0,-0.194777440385423,0.532533468102455,0.746936504654422
"Adamts2",0.6193,0.614740368509213,199,0.5208,0.43350719529402,0.730813367184611,-7.12072633546387,0.000160789390378037,0.00176633600378792
"Adamts9",0.5824,0.591452991452991,156,0.7912,0.517603885575738,0.434937056716549,-3.49184177328624,0.00822561346299373,0.0491251915151014
"Adap2",0.5647,0.56075117370892,355,0.2964,0.308493235748246,0.380423744197507,-4.43015071657385,0.00291439442847527,0.0212920563827926
"Adap2os",0.6051,0.597058823529412,170,0.4148,0.40054745803404,0.650415562209772,-4.60640261374309,0.00240328153182012,0.0183372448962163
"Adcy3",0.5375,0.55787037037037,72,0.4372,0.763174300310959,0.137503523749935,-0.337728739935379,0.411155327070649,0.672596486131877
"Adcy6",0.4251,0.441613588110403,157,0.1589,0.306546923529342,-0.466318004222537,-1.51444485128722,0.0817939706778437,0.266756743943321
"Adcy9",0.468,0.467329545454545,176,0.8522,0.561964818696104,-0.174330180562313,-0.276622558957598,0.456994763990402,0.703076805390548
"Adgra3",0.5,0.507042253521127,71,50,19.6025766080693,0.0703893278913981,-0.0149440148238824,0.862744535797591,0.939530048028491
"Adgrl2",0.5173,0.514669738863287,217,0.7294,0.505356377468049,0.156868848616866,-0.302163502836123,0.436931823648005,0.690737809443537
