"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.616966966966967,37,0.756728848987636,12.7742847898434,1,1
"2210408F21Rik",0.38816491479535,46,-0.528694281074411,-2.34406114594935,0.0303718199191977,0.178299560586481
"2610037D02Rik",0.495495495495495,37,-0.146841388329271,-26.6161283350846,2.96352233604027e-13,1.21726679952854e-10
"2610307P16Rik",0.53287037037037,18,-0.131244533278252,-6.75722158483105,0.000236734365334416,0.00316223221336948
"4632427E13Rik",0.380787037037037,36,-0.37851162325373,-3.04680186415842,0.0135672092183336,0.0940545347920765
"4732440D04Rik",0.332561728395062,36,-0.961525852185364,-2.06808260382506,0.0419761596925932,0.232211550083941
"4933406I18Rik",0.379861111111111,24,-1.15200309344505,5.79563525215933,1,1
"5031425E22Rik",0.5215625,40,0.246160587269398,1.2742361269019,1,1
"9330159M07Rik",0.075,30,-3.28010791919274,0,1,1
"9530026P05Rik",0.499848052428519,53,0.237499313726656,0.345373202088723,1,1
"AW554918",0.436111111111111,30,-0.241008099503795,9.16354372341555,1,1
"Aak1",0.651138716356108,46,0.57190634789571,3.86983865795626,1,1
"Abca1",0.516302235179786,49,0.0424352663203966,0.396545497326791,1,1
"Abca8a",0.715846321927403,37,1.59790155642865,-0.0853082432472121,0.679564496860941,1
"Abca8b",0.366666666666667,25,-0.628031222613042,-2.53783157561037,0.0242639888935251,0.149871179519029
"Abca9",0.484959349593496,41,-0.0740005814437769,8.84372107656591,1,1
"Abcc1",0.60752688172043,31,0.584962500721156,12.2182275996974,1,1
"Abcc5",0.555555555555556,30,0.169925001442312,-11.7263291983016,1.28025690352428e-06,3.50577015415066e-05
"Abcd3",0.807051282051282,26,1.8073549220576,-1.5110663260847,0.0821353890204227,0.407768969334526
"Abhd18",0.416282642089094,31,-0.514573172829758,0.881152409274172,1,1
"Abi1",0.583917572941963,41,0.760329587231716,-0.170781897037145,0.55892795820778,1
"Abi3bp",0.80448717948718,26,1.5405683813627,8.66589226324338,1,1
"Abl2",0.540322580645161,31,0.561878887608115,4.53569710178863,1,1
"Ablim1",0.521789033469466,56,-0.120076451991751,0.76954919298359,1,1
"Ablim3",0.47452380952381,20,0.395928676331139,-2.28955584978015,0.0323639882215662,0.1880452812095
"Abra",0.419063314981165,29,-0.564784618783526,2.47371668938099,1,1
"Abtb2",0.554516806722689,34,-0.0911478880581955,1.65145980498653,1,1
"Acacb",0.47997557997558,39,-0.0995356735509145,1.22956438419527,1,1
"Acadm",0.548611111111111,24,0.485426827170242,-2.59018979657013,0.0228433328283535,0.14209188032511
"Acap2",0.442528735632184,29,-0.415037499278844,0.315664472783766,1,1
"Acat1",0.581959706959707,26,0.819427754358179,2.55389082426063,1,1
"Acer2",0.31140350877193,19,-0.616671360448494,-3.99259998972145,0.00471612855974857,0.0387429961183345
"Acer3",0.537634408602151,31,0.652076696579693,0.0406488532578635,1,1
"Ackr3",0.445512820512821,26,0.283792966000591,2.10003566077036,1,1
"Aco2",0.567926225820963,38,0.610053481683987,3.08542616980817,1,1
"Acox1",0.593333333333333,25,0.561878887608115,-7.8292700953998,7.58691973853131e-05,0.00121022418741815
"Acss1",0.581069393569394,36,1,13.1031856709127,1,1
"Actc1",0.636755952380952,28,-0.0972972013549148,0.939179944800486,1,1
"Actn2",0.448273461676823,42,-0.252187023596801,-5.18145137696985,0.00128572879316165,0.0130398296738555
"Actn4",0.509803921568628,17,0.192645077942396,-9.05817726110733,2.07808881551885e-05,0.000411361436614154
"Actr2",0.555984555984556,37,0.214124805352848,13.1618274274637,1,1
"Actr3",0.545736434108527,43,0.169925001442312,2.51885327402509,1,1
"Acvr2a",0.499774774774775,37,-0.31194400631474,13.2630489452688,1,1
"Acyp2",0.388933386999359,55,-0.620035267634782,-2.92676018800924,0.0155459224149663,0.103829067186137
"Adam10",0.381720430107527,31,-0.540568381362703,10.1585834436132,1,1
"Adam17",0.495652173913044,23,-0.144389909335175,4.27019210123697,1,1
"Adam19",0.467948717948718,39,-0.402098443571345,11.8088974566576,1,1
"Adamts12",0.388888888888889,18,-1.10691520391651,-3.1937318852053,0.0114929123629905,0.0820993696191015
"Adamts9",0.462640056022409,34,0.0303736490435187,-0.796193885470075,0.206985319444239,0.86533557212948
"Adarb1",0.330952380952381,25,-0.893084796083488,-3.71084338316235,0.00644423758228074,0.0499428412626757
"Adcy9",0.524509803921569,34,-0.106915203916512,-20.2183341574732,2.03093514180622e-10,2.93428298332101e-08
"Adgrf5",0.453663003663004,26,-0.15754127698648,-2.93130713741157,0.0154658062077454,0.103764749253646
"Adgrl2",0.523076923076923,26,0.561878887608115,5.57674356352744,1,1
"Adgrl4",0.431547619047619,24,-0.137503523749935,-1.48658942470091,0.0846553547789672,0.418942011752539
"Adk",0.443930253998904,57,-0.217029236569355,-0.365223707370205,0.392738202402366,1
"Adprhl1",0.510897435897436,26,0.169925001442312,-0.104274142916367,0.647907629759163,1
"Adra1a",0.392610837438424,29,-0.366127898797898,0.357886822261449,1,1
"Aff1",0.437198755123283,53,0.0172779914318358,0.571124874880113,1,1
"Afg1l",0.551426426426426,37,0.0740005814437769,1.3535966123877,1,1
"Afg2a",0.541666666666667,38,0.0473057147783567,0.576794920586146,1,1
"Afg3l2",0.357471264367816,29,-1.1096244911745,-0.39129673450261,0.376349136560369,1
"Aftph",0.341698841698842,37,-0.966833136064801,6.31386956426154,1,1
"Agap1",0.405555555555556,45,-0.552541023028779,1.98569984300055,1,1
"Agfg1",0.475841750841751,36,-0.0801703486839833,-5.19528804002135,0.00126660100005993,0.0130064090193654
"Agl",0.527777777777778,27,0.0458036896131246,1.95689572066126,1,1
"Agmo",0.615591397849462,31,0.79836613883035,-1.10516878245402,0.137088670947961,0.615400782424863
"Ago2",0.488505747126437,29,-0.192645077942396,-6.13035803528493,0.000462593962761049,0.00567195433445078
"Ago3",0.494509232264334,49,0,4.9467317270556,1,1
"Agps",0.3984375,32,-0.447458976971221,-3.9228765171359,0.00509402348341231,0.0410268656041492
"Agtpbp1",0.637830687830688,36,0.814444346843924,0.34350737733854,1,1
"Ahnak",0.494512195121951,41,-0.257157839497125,1.48204009934452,1,1
"Aig1",0.385281385281385,44,-0.963474123974886,7.86192179626584,1,1
"Airn",0.854141950328391,59,2.13245029602365,1.71678339663804,1,1
"Akap10",0.466666666666667,30,0.192645077942396,-8.12414430717454,5.55597577537539e-05,0.000913613804572424
"Akap13",0.50630701754386,50,-0.0641303374197157,1.21841001150788,1,1
"Akap6",0.402755753975674,44,-0.129559633768916,-0.396584399107866,0.373143667183842,1
"Akt3",0.473550724637681,46,0.0242475462466774,0.390666690575266,1,1
"Alcam",0.358457066901883,39,-1.11864449649862,0.288701478001641,1,1
