"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"1700025G04Rik",1.82629694731977,1.78477921547884,34,34.7909117667604,0.430154722687161,0.569845277312839,0.860309445374322,0.550393064962056,0.999611771715352
"5031425E22Rik",1.69090787700099,1.65238605260895,23,23.5361954971829,0.429850158314141,0.570149841685859,0.859700316628282,0.550393064962056,0.999611771715352
"9530026P05Rik",1.68531870575992,1.66118090824713,26,26.3777931303068,0.442496253741783,0.557503746258217,0.884992507483566,0.550393064962056,0.999611771715352
"AW554918",1.57086543489448,1.56096588474475,30,30.1902581647648,0.455940820866437,0.544059179133563,0.911881641732874,0.550393064962056,0.999611771715352
"Abca1",1.39178321977879,1.414764610137,31,30.496437007259,0.491779829699756,0.508220170300244,0.983559659399511,0.550393064962056,0.999611771715352
"Abca8a",2.55193163718998,2.29933015918453,19,21.0873157614763,0.331996364959276,0.668003635040724,0.663992729918553,0.550393064962056,0.999611771715352
"Abhd17b",1.56848935672167,1.56394588529134,31,31.090059135463,0.461680736071839,0.538319263928161,0.923361472143679,0.550393064962056,0.999611771715352
"Abi1",1.53431103817967,1.5417417923773,45,44.7831128788577,0.481067002866341,0.518932997133659,0.962134005732682,0.550393064962056,0.999611771715352
"Abi3bp",2.05393413750475,2.0109629434726,57,58.2180025831818,0.430282605130149,0.569717394869851,0.860565210260299,0.550393064962056,0.999611771715352
"Ablim1",2.0199061898564,1.90784439931063,21,22.2334850799739,0.386163774589155,0.613836225410845,0.77232754917831,0.550393064962056,0.999611771715352
"Acyp2",1.69320130377908,1.65948941319489,20,20.4062923248095,0.432785837282903,0.567214162717097,0.865571674565806,0.550393064962056,0.999611771715352
"Adam12",1.90438831205743,1.81968926150832,22,23.0240095116766,0.400374915831198,0.599625084168802,0.800749831662395,0.550393064962056,0.999611771715352
"Adamtsl1",2.47569865366789,2.35699948212621,43,45.1654923622164,0.381564623412613,0.618435376587387,0.763129246825226,0.550393064962056,0.999611771715352
"Adgrf5",1.47237547890501,1.48157769538027,32,31.8012450321528,0.476634605913093,0.523365394086907,0.953269211826186,0.550393064962056,0.999611771715352
"Agap1",1.54312647057155,1.54562849221259,39,38.9368678537617,0.472720076673332,0.527279923326668,0.945440153346664,0.550393064962056,0.999611771715352
"Agfg1",1.41926880206204,1.43391121608339,32,31.6732313385741,0.483034251943684,0.516965748056315,0.966068503887369,0.550393064962056,0.999611771715352
"Ago3",1.58157958359053,1.57813011034738,39,39.0852461122191,0.466048181592854,0.533951818407146,0.932096363185709,0.550393064962056,0.999611771715352
"Ahnak",1.40193943543523,1.42041395813302,38,37.5057554465046,0.492138282313913,0.507861717686087,0.984276564627827,0.550393064962056,0.999611771715352
"Airn",1.96001156547878,1.91822403456865,44,44.9585175281464,0.431537512528031,0.568462487471969,0.863075025056063,0.550393064962056,0.999611771715352
"Akap13",1.64950118535515,1.64605333615136,47,47.0984469391235,0.468530057320504,0.531469942679496,0.937060114641007,0.550393064962056,0.999611771715352
"Akt3",1.55058634875091,1.55508073878532,38,37.890174949089,0.474495170211404,0.525504829788596,0.948990340422808,0.550393064962056,0.999611771715352
"Ambra1",1.68096599437236,1.65375374713657,31,31.5100999261651,0.440733291752631,0.559266708247369,0.881466583505263,0.550393064962056,0.999611771715352
"Ank2",1.61896812249964,1.59357484973925,18,18.2868261316761,0.436913144765221,0.563086855234779,0.873826289530443,0.550393064962056,0.999611771715352
"Ankrd11",1.41379236159342,1.43125804976958,35,34.5728938703513,0.488587319864478,0.511412680135522,0.977174639728957,0.550393064962056,0.999611771715352
"Ankrd17",1.56550827414521,1.56958654157953,44,43.8856744993944,0.476491746370167,0.523508253629833,0.952983492740335,0.550393064962056,0.999611771715352
"Ano6",1.56278850839499,1.56346075907971,29,28.9875306944906,0.465715826219293,0.534284173780707,0.931431652438586,0.550393064962056,0.999611771715352
"Anxa2",1.56934320413153,1.5641326276334,27,27.0899447802341,0.458950018275854,0.541049981724146,0.917900036551708,0.550393064962056,0.999611771715352
"Aopep",1.52203903262716,1.53298230083704,47,46.6644882295226,0.486365554693028,0.513634445306972,0.972731109386057,0.550393064962056,0.999611771715352
"Ap3b1",1.65635410489047,1.6340016040479,30,30.410388229495,0.444786605202355,0.555213394797645,0.889573210404709,0.550393064962056,0.999611771715352
"Apaf1",1.92827192754502,1.86299432385593,31,32.0862114223588,0.412576847726218,0.587423152273782,0.825153695452437,0.550393064962056,0.999611771715352
"Apba1",1.52234196135353,1.51689327458512,22,22.0790240888488,0.455180393827017,0.544819606172983,0.910360787654033,0.550393064962056,0.999611771715352
"Apbb2",1.60968940109095,1.59398736208787,26,26.2561206091028,0.449097636691412,0.550902363308588,0.898195273382824,0.550393064962056,0.999611771715352
"Apc",1.52044738081624,1.51991851458909,32,32.0111346227488,0.466192612752701,0.533807387247299,0.932385225505402,0.550393064962056,0.999611771715352
"App",1.62441347835414,1.62524094440076,64,63.9674153994418,0.477634600808787,0.522365399191213,0.955269201617573,0.550393064962056,0.999611771715352
"Arb2a",1.82731297562668,1.80054370499418,45,45.6690296798246,0.444157904923282,0.555842095076718,0.888315809846564,0.550393064962056,0.999611771715352
"Arhgap21",1.60859036726903,1.59009995297781,26,26.3023399696801,0.446585832601848,0.553414167398152,0.893171665203696,0.550393064962056,0.999611771715352
"Arhgap24",1.78721434801283,1.72674995010125,19,19.6653097399844,0.414964679705532,0.585035320294468,0.829929359411065,0.550393064962056,0.999611771715352
"Arhgap26",1.41153322349819,1.43222859267359,39,38.4364590946103,0.495392949198744,0.504607050801256,0.990785898397488,0.550393064962056,0.999611771715352
"Arhgap29",1.38768938831049,1.40961387325137,41,40.3623048838879,0.49879889791944,0.50120110208056,0.997597795838879,0.550393064962056,0.999611771715352
"Arhgap32",1.35361819606732,1.38379139371279,23,22.4984912111762,0.490353716412429,0.509646283587571,0.980707432824857,0.550393064962056,0.999611771715352
"Arhgap42",1.17860794412476,1.24330074725117,18,17.0634040405349,0.518749908138398,0.481250091861602,0.962500183723205,0.550393064962056,0.999611771715352
"Arhgef12",1.5255989944502,1.53485135726866,40,39.7588727331896,0.480998680612038,0.519001319387962,0.961997361224076,0.550393064962056,0.999611771715352
"Arhgef3",1.08461183121633,1.13631205531274,38,36.2710660276124,0.549561608861999,0.450438391138001,0.900876782276002,0.56143828278182,0.999611771715352
"Arid1b",1.57948101821593,1.58171492415499,50,49.9293834209648,0.476208249227616,0.523791750772384,0.952416498455232,0.550393064962056,0.999611771715352
"Arid2",1.75455689377516,1.71268947898774,29,29.7089171993703,0.428639064694451,0.571360935305549,0.857278129388902,0.550393064962056,0.999611771715352
"Arid4b",1.49487049480247,1.49435559314539,23,23.0079249799494,0.460308181343501,0.539691818656499,0.920616362687002,0.550393064962056,0.999611771715352
"Arih1",1.63886683539894,1.6350226348848,43,43.1010998983018,0.466986768128401,0.533013231871599,0.933973536256801,0.550393064962056,0.999611771715352
"Arl13b",1.40327454333833,1.42283292775973,29,28.6013634931027,0.485963022857937,0.514036977142063,0.971926045715874,0.550393064962056,0.999611771715352
"Arl15",2.02134854136365,1.97561227361893,48,49.1112204965829,0.428368856847979,0.571631143152021,0.856737713695958,0.550393064962056,0.999611771715352
"Asap1",1.35257602251537,1.37321668624483,67,65.9929306250601,0.51186001455809,0.48813998544191,0.97627997088382,0.550393064962056,0.999611771715352
"Ash1l",1.54658632832255,1.54038492783597,26,26.1046728059575,0.457362644878504,0.542637355121496,0.914725289757007,0.550393064962056,0.999611771715352
"Atad2b",1.59205330497022,1.58099780830359,32,32.2237674786606,0.455684130287478,0.544315869712522,0.911368260574957,0.550393064962056,0.999611771715352
"Ate1",1.45279554578963,1.46388054027994,32,31.7576852660244,0.478809715258541,0.521190284741459,0.957619430517082,0.550393064962056,0.999611771715352
"Atp10d",1.85830222486532,1.78816115363073,25,25.9806312911475,0.408632903058354,0.591367096941646,0.817265806116708,0.550393064962056,0.999611771715352
"Atp2a2",1.87542772746255,1.80651263312564,26,26.991851603971,0.409760575737232,0.590239424262768,0.819521151474463,0.550393064962056,0.999611771715352
"Atp2c1",1.22802722026905,1.27368741269722,25,24.1037794679255,0.513383619603118,0.486616380396882,0.973232760793765,0.550393064962056,0.999611771715352
"Atxn1",1.82737104154125,1.78975765966652,36,36.7565726790871,0.433653656432984,0.566346343567016,0.867307312865968,0.550393064962056,0.999611771715352
"B3galt1",2.08470783628291,1.92457372848542,16,17.3312795902998,0.364479600676205,0.635520399323795,0.72895920135241,0.550393064962056,0.999611771715352
"B4galt1",1.85388690985242,1.77306001718383,19,19.8661359152086,0.402673435955741,0.597326564044259,0.805346871911482,0.550393064962056,0.999611771715352
"Bbx",1.9450478571215,1.8534603850775,24,25.1859435177322,0.395713135610637,0.604286864389364,0.791426271221273,0.550393064962056,0.999611771715352
"Bcas3",1.45657901984943,1.46603884516426,28,27.8193259955636,0.474052393840089,0.525947606159911,0.948104787680177,0.550393064962056,0.999611771715352
"Bicc1",1.67073065318174,1.64266959457723,19,19.3245692957645,0.436199622300724,0.563800377699276,0.872399244601448,0.550393064962056,0.999611771715352
"Birc6",1.45553697463571,1.46865942300626,45,44.5979257223124,0.488875182258169,0.511124817741831,0.977750364516338,0.550393064962056,0.999611771715352
"Bmp2k",1.50113607997344,1.50590250548844,34,33.8923844890892,0.472927212414181,0.527072787585819,0.945854424828361,0.550393064962056,0.999611771715352
"Bmpr2",1.28997891916176,1.32312342627005,38,37.0480923811727,0.513318331985237,0.486681668014763,0.973363336029526,0.550393064962056,0.999611771715352
"Braf",2.22104558737161,2.09788984982745,31,32.8198419064675,0.377848376016738,0.622151623983262,0.755696752033476,0.550393064962056,0.999611771715352
"Btbd7",1.55310282047717,1.54617788326349,26,26.1164473826102,0.456718213729191,0.543281786270809,0.913436427458381,0.550393064962056,0.999611771715352
"Calcrl",1.4355742525048,1.44982711687914,31,30.6952472536481,0.481642350647953,0.518357649352047,0.963284701295906,0.550393064962056,0.999611771715352
"Cald1",1.75281853660631,1.71875576232302,29,29.5747299737808,0.435452725923367,0.564547274076633,0.870905451846734,0.550393064962056,0.999611771715352
"Camk2d",1.43228145929423,1.44742443476945,41,40.5710574040551,0.489535145982348,0.510464854017652,0.979070291964695,0.550393064962056,0.999611771715352
"Cav1",1.7569497490614,1.7190599436267,28,28.617148084978,0.43213332442919,0.56786667557081,0.864266648858381,0.550393064962056,0.999611771715352
"Cavin2",1.51271198772551,1.52278905784798,47,46.6889770823378,0.485355070782046,0.514644929217954,0.970710141564091,0.550393064962056,0.999611771715352
"Cblb",1.49908280169467,1.50660174178546,29,28.8552708014433,0.472622666766453,0.527377333233547,0.945245333532907,0.550393064962056,0.999611771715352
"Ccl21a",1.38402284224863,1.39837367231925,76,75.2200488989769,0.503720566104677,0.496279433895323,0.992558867790646,0.550393064962056,0.999611771715352
"Ccny",1.85810901248719,1.82585614917186,44,44.7772386595288,0.439037283313083,0.560962716686918,0.878074566626165,0.550393064962056,0.999611771715352
"Cd36",1.57054453713965,1.55678206635713,18,18.1591259813681,0.445217011611667,0.554782988388333,0.890434023223334,0.550393064962056,0.999611771715352
"Cd47",1.40166479072343,1.42183804233703,29,28.5885436460593,0.486639217773514,0.513360782226486,0.973278435547027,0.550393064962056,0.999611771715352
"Cd9",0.622878395022902,0.747457502829412,22,18.3332492330755,0.686057259665654,0.313942740334346,0.627885480668692,0.687269374965417,0.999611771715352
