"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.4752,0.463534675615213,149,0.238,0.258191946985052,0.0347654181606769,-0.0365768513084106,0.786799146262719,1
"2210408F21Rik",0.6254,0.619883040935672,57,1.551,0.774759320260494,0.565597175854225,-0.792551922037667,0.20802705501186,0.598050218083908
"2610037D02Rik",0.3725,0.363636363636364,66,0.3897,0.32527481254933,-1.28010791919274,-4.24779955872778,0.00356006529355604,0.0584573040231738
"2610307P16Rik",0.5164,0.517115600448934,216,0.4575,0.330960925032466,0.0646090814230762,-0.0737142724732109,0.701004944984373,1
"4632427E13Rik",0.4973,0.509132420091324,73,0.5927,0.393829297634255,-0.249978253008348,0.00182270390619976,1,1
"4732440D04Rik",0.3532,0.364864864864865,74,1e-04,0.170207789470448,-1,-4.53542936374235,0.00259715077079885,0.0482197662941212
"4732471J01Rik",0.5171,0.525900900900901,74,0.0755,0.197424234343115,0.125530882083859,-0.0509911311290452,0.749463685949528,1
"4930523C07Rik",0.4552,0.449367088607595,79,1.6689,0.79950027091674,-0.256339753259786,-0.488886585060357,0.32274919362806,0.729889892975233
"5031425E22Rik",0.5294,0.529411764705882,85,1.1176,0.589075995628069,-0.120294233717712,0.410608887544498,1,1
"9530026P05Rik",0.4599,0.453260261520173,227,0.6149,0.384120859488838,-0.0671141958585371,-0.159683541321129,0.571988253556553,0.940092596115507
"9630014M24Rik",0.4554,0.454166666666667,80,2.9013,1.26525520417,-0.269186632815389,-0.2628430168199,0.468426208770177,0.858781382745325
"AW554918",0.473,0.477891156462585,98,0.3142,0.281044762464659,-0.0911478880581953,-0.0459035096948952,0.761892352363795,1
"Aak1",0.4755,0.47411003236246,103,0.1896,0.232646704010655,-0.335603031784439,-0.334215969347333,0.413598839271041,0.819243854709946
"Abca8a",0.5595,0.572222222222222,36,0.1249,0.254083739537566,-0.263034405833794,0.52247334270092,1,1
"Abcc4",0.7602,0.757142857142857,70,0.7669,0.465555496193523,1.87446911791614,-10.8741286964669,3.10872111201717e-06,0.000195676723328636
"Abcc5",0.3653,0.364978902953586,79,0.2139,0.245898780438196,-0.510194732319184,-1.46828739430993,0.086594179467267,0.410507135298801
"Abcg2",0.5557,0.557971014492754,69,1.6097,0.779451606807435,0.415037499278844,-0.569030079964165,0.286062598917135,0.683774102474924
"Abi1",0.5421,0.53525641025641,156,0.3151,0.282086062128626,-0.266280065337448,1.04806704543479,1,1
"Ablim1",0.4575,0.455265359026421,452,0.1461,0.161440806622923,-0.278859372995476,-2.47517316439428,0.0260854424496656,0.209100440104881
"Ablim3",0.4729,0.476421229284665,227,0.0874,0.192617814282087,-0.147225953183178,-0.075151121771114,0.698246690754316,1
"Acer2",0.4609,0.441537010843942,101,1.0107,0.538209715198005,-0.371968777386958,-0.603795097004294,0.27180990347488,0.671524990125855
"Ackr3",0.5569,0.566216216216216,74,0.5239,0.364495412368154,0.552541023028779,-1.12982013344471,0.132784902821338,0.510343016084739
"Actn1",0.5263,0.537634408602151,62,2e-04,0.183372491130857,0.0524674198941355,-0.00227754061008767,0.946190554540222,1
"Actn4",0.5548,0.550438596491228,76,0.8927,0.505214894970627,0.304854581528421,-0.526344969392689,0.304888382230266,0.709319377960763
"Acyp2",0.3259,0.330467091295117,157,1.0448,0.567128864067933,-1.18442457113743,-12.2630320712376,7.33113993579731e-07,5.19136346703647e-05
"Adam10",0.5083,0.507912457912458,99,0.0899,0.189718996356853,-0.196397212803503,0.0882963027450643,1,1
"Adam17",0.3554,0.358490566037736,53,1.187,0.69222336940838,-1.49185309632967,-3.33708171660498,0.0097820414303122,0.111950029702462
"Adamts9",0.539,0.534585758048873,244,0.3768,0.284188822018907,0.162430464895388,-0.478981671136694,0.327700546198901,0.735812528407921
"Adamtsl3",0.335,0.325757575757576,77,0.2006,0.238578247072591,-0.888968687611256,-3.09968164499067,0.0127796277410595,0.127011563426495
"Adarb1",0.4259,0.434782608695652,92,1e-04,0.163748024443759,-0.415037499278844,-0.811033118081639,0.202803920978474,0.589495734302045
"Adgrf5",0.5615,0.542779783393502,277,0.0424,0.167193890683606,0.205225138191578,-0.665265584814307,0.248710744148789,0.638977943584078
"Adgrl2",0.5358,0.537140439932318,197,0.5754,0.376811299382888,0.343954401217361,-1.62853998763947,0.0711156589233723,0.378281885259065
"Adgrl4",0.514,0.510246866042014,371,0.3084,0.243073022494292,0.204452684570583,-0.577915895000444,0.282331670863217,0.678171070279575
"Adipor2",0.5694,0.567204301075269,124,1.7766,0.828713661226171,0.307181509518176,-1.09864138586173,0.138254255062534,0.516365452307846
"Aebp2",0.5146,0.516339869281046,51,0.0798,0.252224805530736,0.556393348524385,-0.217739291120331,0.509312863375976,0.880994617106841
"Afap1l1",0.5614,0.571517412935323,134,0.1221,0.201899834948688,0.611929548321426,-2.36579714514158,0.0296134233611767,0.218422588138415
"Aff1",0.4623,0.46235119047619,112,0.9562,0.515201859211782,-0.026967047600269,0.236305232134143,1,1
"Afg1l",0.418,0.41358024691358,81,0.3955,0.315930650663575,-0.314108590428063,-0.919149865999564,0.175150359853242,0.567191154386781
"Afg2a",0.5453,0.538011695906433,57,1.4645,0.744645128470432,1.28540221886225,-1.20392483677818,0.120728100036965,0.500407831113579
"Agap1",0.5085,0.498441247002398,139,0,0.157955817641479,-0.331205908475373,0.290290509460775,1,1
"Agmo",0.8938,0.895833333333333,56,1.1834,0.620418544652767,2.37851162325373,-16.2338664605758,1.21188063493548e-08,1.3730607593819e-06
"Ago3",0.5352,0.531835205992509,89,2.5039,1.11356181564415,0.628031222613042,-0.643107837352161,0.256746526615727,0.653693965518243
"Agps",0.5678,0.573232323232323,66,1.0354,0.565185937435257,-0.450661409009565,0.651054413747467,1,1
"Ahnak",0.4621,0.462470862470862,143,0.2163,0.249436709037798,-0.266514974568756,-0.526964579686634,0.304603898488467,0.709319377960763
"Airn",0.9119,0.909567901234568,270,1.3041,0.642218911004783,2.6899320603227,-116.59478893182,1.20162564618059e-52,1.36144185712261e-49
"Akap13",0.4986,0.516803840877915,162,0.027,0.180622534954008,0,-0.00244045427018591,0.944302305417655,1
"Akap6",0.3729,0.376623376623377,77,1.1138,0.588508070596002,-0.68684211474037,-2.05953102533294,0.0424025812138444,0.276104163880953
"Akt3",0.4846,0.466600529100529,252,0.2736,0.258976757196458,-0.186413124230881,-0.337036405564959,0.411635233242342,0.816782345470357
