"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.5206,0.533809523809524,70,0.4529,0.236673322407263,-3.33066907387547e-16,-0.056227080708183,0.737367222051266,0.919604937118848
"2210408F21Rik",0.5256,0.550678119349005,79,0.2233,0.14950662457503,0.0715532610250341,-0.188052648921399,0.539695020926238,0.837029895126929
"2310014F06Rik",0.3357,0.303225806451613,31,0.395,0.237466046956133,-0.881355503501379,-2.20924903271463,0.0355513158286756,0.203539801805069
"2610037D02Rik",0.4665,0.452651515151515,44,1e-04,0.0843403076817323,-0.192645077942396,-0.120092144383278,0.624073043399926,0.871519549030118
"2610307P16Rik",0.5315,0.543817807706697,54,0.1414,0.117621659301357,0.123382415505282,-0.189625437542617,0.538004428203323,0.837029895126929
"4632427E13Rik",0.5319,0.57037037037037,63,1e-04,0.064186994782917,0.185555653156077,-0.287595883289107,0.448203190702883,0.786224643523746
"4732440D04Rik",0.3685,0.399216027874564,82,0.1436,0.119272231569081,-0.852442811586142,-5.58247285403419,0.000833574085102121,0.0142665146951172
"4933431K23Rik",0.5154,0.521739130434783,23,0.1581,0.157276429985527,0.211504105193712,-0.0195506631909375,0.843248059263422,0.962505392277897
"5031425E22Rik",0.5269,0.49531746031746,70,0.1241,0.112111689192631,0.195256291398934,-0.208052579556181,0.518886920037848,0.827483095014697
"5330438D12Rik",0.5771,0.586274509803922,34,0,0.0885843185627656,0.447458976971222,-0.61847014148394,0.266061551752776,0.626777745635288
"5430431A17Rik",0.5576,0.536904761904762,28,0,0.0885843185627656,0.334419039070561,-0.269235370615817,0.463067192730149,0.795622213256289
"9330159M07Rik",0.0588,0.0927884615384615,52,2e-04,0.0640132204294376,-4,-48.6828548707929,5.76355550905191e-23,3.44276382407367e-20
"9530026P05Rik",0.5767,0.567260864135864,88,0.2547,0.160859915463463,0.572787786775054,-2.63234142850045,0.0217623876070882,0.152336713249617
"A330102I10Rik",0.2388,0.230769230769231,13,23.8758,9.18048594360168,-1.77760757866355,-2.12247990670973,0.039367001397345,0.221644585984066
"AU040320",0.6534,0.682291666666667,32,1e-04,0.0903890972896402,0.912537158749661,-2.28759990116895,0.0324379628892909,0.192479567872878
"AW554918",0.4671,0.443650793650794,42,0.0284,0.0920948858936602,-0.175086706558091,-0.150785374915564,0.582899373343274,0.847541185195003
"Aak1",0.4792,0.492047619047619,75,0.2773,0.170373826831518,-0.210566985939659,-0.124544788527174,0.617716864961382,0.866921150956359
"Abca8a",0.6464,0.669047619047619,27,0.0722,0.10533751157641,0.854149133536545,-2.62008482440072,0.0220711215773994,0.153896692088326
