"","AR","N","log2FC","llr_var","pval_var","padj_var"
"1700025G04Rik",0.463534675615213,149,-0.0832555036493523,-0.395919756799117,0.373544475982048,1
"2210408F21Rik",0.619883040935672,57,0.747233929620033,0.286016426080025,1,1
"2610037D02Rik",0.363636363636364,66,-0.707819248506689,0.204169708609314,1,1
"2610307P16Rik",0.517115600448934,216,0.0874628412503393,4.7159326121452,1,1
"4632427E13Rik",0.509132420091324,73,-0.099535673550915,0.0528718378534734,1,1
"4732440D04Rik",0.364864864864865,74,-0.874469117916141,0.401763917087564,1,1
"4732471J01Rik",0.525900900900901,74,0.099535673550915,0.408210094715969,1,1
"4930523C07Rik",0.449367088607595,79,-0.15200309344505,0.205837450686658,1,1
"5031425E22Rik",0.529411764705882,85,0.169925001442312,0.159484051027235,1,1
"9530026P05Rik",0.453260261520173,227,-0.162729500038108,52.3778087328839,1,1
"9630014M24Rik",0.454166666666667,80,-0.34577483684173,-0.229369303482784,0.498214077602738,1
"AW554918",0.477891156462585,98,-0.175849835399418,0.448569759740622,1,1
"Aak1",0.47411003236246,103,-0.146841388329271,0.541705496539265,1,1
"Abca8a",0.572222222222222,36,0.29373120305671,-26.8146337951936,2.42125369439751e-13,3.87268395165321e-12
"Abcc4",0.757142857142857,70,1.70626879694329,-1.82885798645729,0.0558100918752011,0.281272985158646
"Abcc5",0.364978902953586,79,-0.812914447399505,-7.17569120876782,0.000151668291293098,0.00107968864864274
"Abcg2",0.557971014492754,69,0.263034405833793,0.0351072106833925,1,1
"Abi1",0.53525641025641,156,0.287980762964025,1.75205909536882,1,1
"Ablim1",0.455265359026421,452,-0.229568973280501,10.6370982555848,1,1
"Ablim3",0.476421229284665,227,-0.175849835399418,5.62036921799063,1,1
"Acer2",0.441537010843942,101,0,-0.225086195993114,0.502253099528855,1
"Ackr3",0.566216216216216,74,0.301655699861101,0.1127921809626,1,1
"Actn1",0.537634408602151,62,0.15200309344505,0.675179208554397,1,1
"Actn4",0.550438596491228,76,0.342887713523008,0.0525040578248053,1,1
"Acyp2",0.330467091295117,157,-1.10619940383193,-0.997397513053386,0.157840418962995,0.686184111445998
