"","AR","N","log2FC","llr","pval","padj"
"1600010M07Rik",0.401595744680851,47,-0.691877704637668,-3.50252023538484,0.00812805362141748,0.0404649968642702
"1700025G04Rik",0.531659226190476,64,0,1.47449323742336,1,1
"2210408F21Rik",0.508689876431812,93,0.142019004872428,-1.0038391191493,0.156504672434207,0.428090740190584
"2610035D17Rik",0.828070175438597,38,2.41503749927884,-2.53820258636571,0.0242536060219196,0.0980015057863021
"2610037D02Rik",0.36875,64,-0.80145432061792,-8.81845823017186,2.67348078940622e-05,0.000406311893234892
"2610307P16Rik",0.362535564540282,106,-0.795986107978407,3.50169845867404,1,1
"3222401L13Rik",0.400574712643678,29,-0.688055993685259,-7.15140261434492,0.000155632776657064,0.00161250738317836
"4632427E13Rik",0.457291666666667,80,-0.110182917750423,33.3065311428371,1,1
"4732440D04Rik",0.323800897170462,92,-0.814785127533092,13.5694328193864,1,1
"4930523C07Rik",0.450793650793651,63,-0.222392421336448,1.17382423952309,1,1
"5031425E22Rik",0.498717332050665,99,-0.0130561528254464,18.6357111580175,1,1
"5330438D12Rik",0.467509920634921,48,0.234465253637023,-9.61074811078709,1.16395311999249e-05,0.000206747172938666
"5430431A17Rik",0.414516129032258,31,-0.295455883526171,-5.9243482721191,0.000577017200747175,0.00458067844838959
"6720427I07Rik",0.577777777777778,45,0.369233809665719,-5.15461973240462,0.00132365821301828,0.00897813040906434
"9330159M07Rik",0.117407407407407,45,-3.23946593469539,-0.288391465788301,0.447576079005846,1
"9530026P05Rik",0.480580810592123,130,0.0745102776302792,0.209922939494902,1,1
"AU040320",0.583333333333333,48,0.165059246270496,11.6658912720897,1,1
"AW554918",0.426337448559671,81,-0.546282032557096,14.3397039557056,1,1
"Aak1",0.529829290206649,106,-0.0388192488905279,1.49128247643142,1,1
"Abca1",0.420659117305459,82,-0.341036917835067,6.91905837386371,1,1
"Abca8a",0.702118644067797,59,1.03562390973072,-2.4701546967669,0.0262373397443548,0.103997935220999
"Abca8b",0.454411764705882,34,-0.255257055242075,1.71563136659534,1,1
"Abca9",0.59375,36,1.1096244911745,2.3634232192374,1,1
"Abcc1",0.618518518518518,45,0.841302253980942,1.56175949183639,1,1
"Abcc4",0.596491228070175,38,0.807354922057604,2.45817703794511,1,1
"Abcc5",0.463703703703704,90,-0.0374747054186628,2.30568464993,1,1
"Abcc9",0.355555555555556,30,-0.295455883526171,2.08918964286467,1,1
"Abcd3",0.576904761904762,70,0.500898235932682,-1.47108016475381,0.0862952470022358,0.265136315654437
"Abcg2",0.495726495726496,39,-0.15754127698648,3.91812544968595,1,1
"Abhd17b",0.422413793103448,58,-0.32930762525296,18.7262255719,1,1
"Abhd18",0.415277777777778,54,-0.263034405833794,0.945478924318245,1,1
"Abhd6",0.372222222222222,30,-0.452512204697507,4.09163303771851,1,1
"Abi1",0.692641650385013,113,1.38404980679516,-0.521137777393363,0.307292828043382,0.744523629411162
"Abi2",0.375,36,-0.777607578663552,-1.42864049393219,0.0909611354141341,0.277075612912078
"Abl2",0.506410256410256,52,0.203533394085132,2.81318861478698,1,1
"Ablim1",0.461992353058154,155,-0.295206562685511,-3.53359320697695,0.00785084463255581,0.0393511471705884
"Ablim3",0.551587301587302,42,0.160464672193247,4.86652076327964,1,1
"Abra",0.472682823129252,56,-0.305808429524085,1.89694490629687,1,1
"Abtb2",0.465599876314162,70,0.074962057681222,-0.410830574577432,0.364694932152754,0.862999997650397
"Acaca",0.504807692307692,52,0.228268987673117,-8.44831100390225,3.94717646871575e-05,0.000555340372479712
"Acacb",0.502313883299799,71,-0.137503523749935,0.175336751761847,1,1
"Acadl",0.440104166666667,64,-0.299560281858908,-1.30097618585137,0.106732159309082,0.315971663287929
"Acadm",0.560869565217391,46,0.540568381362703,3.37024105945517,1,1
"Acap2",0.443989071038251,61,-0.37851162325373,-8.08434965029203,5.79437029680665e-05,0.000745140288847263
"Acat1",0.530503144654088,53,0.166009951438929,-6.95617046526105,0.000191536732407127,0.00186420340240087
"Acbd5",0.424731182795699,31,-0.321928094887363,-2.0370675500275,0.0435445531902392,0.154786434983771
"Acbd6",0.441869918699187,41,-0.493040011280117,9.91785990161131,1,1
"Acer2",0.58010101010101,105,0.41990325445066,1.1168696621848,1,1
"Acer3",0.594339622641509,53,0.643856189774725,-12.7079800335132,4.62079382115092e-07,1.64153700496386e-05
"Acin1",0.529569892473118,62,0.527247002864869,1.14343527213067,1,1
"Ackr3",0.583786848072562,84,0.826851097683401,12.0508889997473,1,1
"Aco2",0.536235827664399,70,0.231325546106456,0.653251443726163,1,1
"Acox1",0.508563748079877,62,0.225881407416328,3.61223471072506,1,1
"Acsl1",0.457,50,-0.335603031784439,-0.92326761795622,0.174186905245026,0.467137740996167
"Acss1",0.530324488729661,58,0.192645077942396,-0.454901563936446,0.340166660078778,0.812398023482257
"Actc1",0.405235124352771,68,-0.257157839497124,6.6844420038411,1,1
"Actc1dt",0.335416666666667,32,-0.321928094887362,-0.52397324211104,0.305980504425831,0.74261024216756
"Actn1",0.602452222574174,82,0.350186354928876,2.22222749231118,1,1
"Actn2",0.495458055796335,76,0.0330718216056489,-0.20892711607226,0.51800968719257,1
"Actn4",0.617283950617284,54,0.46394709975979,-2.94599548846998,0.0152098948265131,0.0672263158583986
"Actr1a",0.534722222222222,36,0.283792966000592,7.74813814515056,1,1
"Actr2",0.515777777777778,75,0.218180170049533,-9.48783610966132,1.32395795503852e-05,0.000229432226110943
"Actr3",0.564084507042254,71,0.422691071822279,-2.74417838861287,0.0191435273128966,0.0813242221573275
"Acvr1",0.525093632958802,89,0.0874628412503395,4.58105828637353,1,1
"Acvr2a",0.581666666666667,50,0.415037499278843,-2.52152248582489,0.0247249929566368,0.0991092101308347
"Acyp2",0.380033088083742,121,-0.40222381355108,-0.473938040767223,0.330260512321899,0.792067827863997
"Adam10",0.482329317269076,83,-0.110182917750423,-0.550566995252311,0.294017375441265,0.718459111283077
"Adam17",0.509803921568627,51,0.277533975528909,3.17963844708101,1,1
"Adam19",0.467320261437908,51,-0.375509135092206,4.63453476644521,1,1
"Adam9",0.485507246376812,46,-0.271302021817394,-2.19533557564363,0.0361360855476515,0.13217343002114
"Adamts1",0.615384615384615,52,0.832890014164742,23.8423075778784,1,1
"Adamts12",0.25632183908046,29,-1.37851162325373,2.48844688782839,1,1
"Adamts5",0.508786848072562,42,0.611434712082347,-1.62196433864082,0.0716885429986281,0.228544612841429
"Adamts6",0.442528735632184,29,-0.347923303420307,16.475251938277,1,1
"Adamts9",0.56750590287097,72,0.103377739845308,1.81687131531403,1,1
"Adamtsl1",0.546666666666667,20,0.637429920615292,-3.36020462442067,0.00953157528258817,0.0460692805325095
"Adamtsl3",0.667919799498747,38,0.868755466721748,-5.62524077093987,0.000796023617445216,0.00592224900727566
"Adamtsl5",0.328014184397163,47,-1.02466205423427,1.96671889988752,1,1
"Adarb1",0.432608695652174,69,-0.294447358465255,36.0814083941594,1,1
"Adck1",0.655238095238095,35,0.917537839808027,-1.15734732740016,0.128156464451847,0.361949057514872
"Adcy6",0.442176870748299,49,-0.523561956057013,8.58773221316776,1,1
"Adcy9",0.554411764705882,68,0.328054197684204,-0.0954818321341833,0.662115775530996,1
"Add1",0.524390243902439,41,0.106915203916512,-6.50867781757059,0.000308617305416053,0.00269046129445529
"Adgra2",0.614814814814815,45,0.736965594166206,5.34435689433947,1,1
"Adgrf5",0.521816953731847,94,0.105933444749065,0.227240990064743,1,1
"Adgrg6",0.398214285714286,56,-0.662965012722429,0.12353302251131,1,1
"Adgrl2",0.559890970277,96,0.478462879420477,23.4064072757376,1,1
"Adgrl4",0.570704688393368,106,0.438688767343489,2.54614073726067,1,1
"Adh6b",0.78,25,2.32192809488736,-2.53441470979806,0.0243598282417292,0.0981145793167754
"Adipor2",0.518137254901961,68,0.222392421336448,-6.32975050346597,0.000373661930469929,0.00313258762948536
"Adk",0.458760123425888,118,-0.148784586720597,-1.29436640479202,0.107626411592823,0.317296952019505
"Adprhl1",0.506900352733686,54,0.321928094887363,-0.0887226500500375,0.673577964195802,1
"Adra1a",0.390910794858163,57,-0.733719934662552,-1.814803837204,0.0567601951685663,0.18933389045665
"Adss2",0.623015873015873,42,0.825970600224951,6.69627566295649,1,1
"Aebp2",0.36247723132969,61,-0.89616418901546,2.25391743917503,1,1
"Afap1l1",0.642342342342342,74,0.750021746991652,-4.02518751432311,0.00454942355657329,0.025302273479024
