"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1600010M07Rik",0.375,0.352941176470589,2.98834238713857,1.73464131065161,0.916136910594858,2.61538461538462,13
"1700025G04Rik",0.436568986568987,0.462809917355372,0.636341580247761,0.569954405897344,0.501432246063508,3.1025641025641,39
"2210408F21Rik",0.552984122795444,0.539215686384316,0.14899755257206,0.306613848833569,0.381882971293342,3.84905660377358,53
"2610035D17Rik",0.872222222222222,0.870967741935479,1e-06,1e-06,0.977015988917439,2.58333333333333,12
"2610037D02Rik",0.329411764705882,0.346938775510209,0.370036419171999,0.538748050840161,0.60822673319678,2.88235294117647,17
"2610307P16Rik",0.363199488835082,0.366336633663366,0.421716307691865,0.450385440349146,0.443293237431981,3.42372881355932,59
"3222401L13Rik",0.384722222222222,0.366666666671299,0.171769309397756,0.839874781051102,1.18314254947468,2.5,12
"4632427E13Rik",0.502525252525252,0.511904761912836,1.42088401437442,1.23574910135186,1.06328806579425,2.54545454545455,33
"4732440D04Rik",0.329209461562403,0.372340425531915,0.59640305704098,0.490347434383307,0.403010208364335,3.68627450980392,51
"4930523C07Rik",0.494736842105263,0.489361702116496,1.30457249177217,1.32218111843663,1.26275924966436,2.47368421052632,19
"5031425E22Rik",0.489189928845101,0.494444444444462,0.565183347256749,0.542756583314083,0.501163880172795,3.10344827586207,58
"5330438D12Rik",0.590029761904762,0.64285714205755,0.892309361962802,0.927433373152432,0.898960475323055,2.625,16
"5430431A17Rik",0.485,0.50000000044123,0.191718841322729,0.514592025252483,0.674756625268442,2.8,10
"6720427I07Rik",0.5,0.5,5.59597894516733,5.72873821782326,5.50402504982501,2,10
"9330159M07Rik",0.0754901960784314,0.0757575762972002,0.0422879962500905,0.263506178981903,0.377934732873308,3.88235294117647,17
"9530026P05Rik",0.51475505376976,0.520871143373989,0.268559883093273,0.255963649969468,0.235177082525936,5.51,100
"AU040320",0.466666666666667,0.432432432441485,0.638284656211186,1.08396707824197,1.28537395023242,2.46666666666667,15
"AW554918",0.372649572649573,0.380530973451328,0.749803718577415,0.676234176062924,0.597948841465205,2.8974358974359,39
"Aak1",0.462887377173091,0.461111111110203,0.47827487140903,0.591906556327117,0.626639188279713,2.85714285714286,63
"Abca1",0.451074332171893,0.457364341085271,0.85197152341697,0.64394660294065,0.489377627976176,3.14634146341463,41
"Abca8a",0.691477272727273,0.666666664878039,0.935135917088983,0.607609331233633,0.385643153325892,3.81818181818182,44
"Abca8b",0.413888888888889,0.442307692307692,3.59032921175065,1.75868512223063,0.603707467204869,2.88888888888889,18
"Abca9",0.798076923076923,0.810810810810364,0.161300538744325,0.477126175038251,0.635176398870047,2.84615384615385,13
"Abcc1",0.696078431372549,0.692307692303562,0.574517972976543,1.57487981216991,2.07214600879444,2.29411764705882,17
"Abcc4",0.638888888888889,0.689655172413793,998.999999999999,380.32628719875,1.46501598155828,2.41666666666667,12
"Abcc5",0.543333333333333,0.538461538203243,0.75534324125764,0.905605127327628,0.945061817875633,2.6,40
"Abcc9",0.555555555555556,0.580645161290323,0.140421722751053,0.693982131071197,0.978497442327131,2.58333333333333,12
"Abcd3",0.549404761904762,0.581395348837209,0.280829452062983,0.4416323415295,0.511638714099526,3.07142857142857,28
"Abcg2",0.41025641025641,0.413793103734645,998.999999999999,381.009264071288,2.50814932488097,2.23076923076923,13
"Abhd17b",0.386363636363636,0.442307692307692,1.83881055446062,1.80842076368611,1.69555119148276,2.36363636363636,22
"Abhd18",0.417,0.467391304347826,0.437131006642388,0.430445546893123,0.403897848102179,3.68,25
"Abhd6",0.516666666666667,0.520000000079661,2.30442718224115,1.64974485934606,1.18314254947468,2.5,10
"Abi1",0.71407839148803,0.731117824772564,0.289430687149422,0.349565325664043,0.36603297551755,3.98795180722892,83
"Abi2",0.423076923076923,0.38235294117647,3.61576470117139,1.97290294889193,0.916136910594858,2.61538461538462,13
"Abl2",0.666666666666667,0.636363635064288,998.999999999999,380.497782837441,1.72694698705273,2.35714285714286,14
"Ablim1",0.479200105928157,0.450564971821142,0.08216293736181,0.103649021153954,0.110652101305956,10.1870503597122,139
"Ablim3",0.551282051282051,0.511627906976744,0.483074257782359,0.484211395703316,0.459369135523762,3.30769230769231,13
"Abra",0.461860670194004,0.439393939394098,0.77014465358367,0.475164912582116,0.279051310738556,4.88888888888889,27
"Abtb2",0.460888648388648,0.525,0.39927643083747,0.449996782530722,0.45571475596619,3.33333333333333,36
"Acaca",0.660714285714286,0.631578947368415,0.171403249093824,0.56743089840862,0.767242241028347,2.71428571428571,14
"Acacb",0.482944606413994,0.468085106382979,0.280916804250628,0.357684480163703,0.383371682904665,3.83673469387755,49
"Acadl",0.489247311827957,0.469879518072289,0.525200035080748,0.733949483950978,0.816369491474294,2.67741935483871,31
"Acadm",0.568421052631579,0.611111110931054,1.21911502738736,0.880940796953714,0.638403527995971,2.8421052631579,19
"Acap2",0.384920634920635,0.403846153846154,0.055159026469742,0.842527136236265,1.25482754405907,2.47619047619048,21
"Acat1",0.532456140350877,0.528301886792453,0.0403497461278007,0.463617156714753,0.684695084601541,2.78947368421053,19
