"term","estimate","se","z","p","gene"
"sexM",-0.238579656468104,0.293731069777657,-0.812238407903867,0.420430062699673,"9530026P05Rik"
"sexM",0.0057461709569562,0.161016173176169,0.0356869179263705,0.971610167959173,"Ablim1"
"sexM",-0.211530334830325,0.202386872170273,-1.04517814106223,0.300775049385906,"Actn2"
"sexM",-0.11839001594816,0.288406420561499,-0.410497157856841,0.683096127033077,"Acyp2"
"sexM",0.145872746968573,0.208973301190145,0.698044899218219,0.48793834628754,"Adk"
"sexM",0.666334220561427,0.297339873167703,2.24098508371129,0.0274597289703767,"Airn"
"sexM",0.178187681262435,0.249482354109969,0.714229597111675,0.477949890837474,"Ank2"
"sexM",0.482336466878261,0.256103722304623,1.88336375019393,0.0653593984383987,"Aopep"
"sexM",0.685674421230199,0.227764647767136,3.01045148117641,0.00379070484083098,"Arhgap26"
"sexM",0.042548637892098,0.275761735763406,0.154294930637524,0.877998318164862,"Arl15"
"sexM",-0.1754187927481,0.140423821626592,-1.24920964773744,0.215871482291347,"Atp2a2"
"sexM",-0.093173785933072,0.140219972813269,-0.664482983869577,0.508564319236739,"Cacna1c"
"sexM",-0.143239132894272,0.199025405912789,-0.719702754717846,0.474211143293835,"Cacnb2"
"sexM",0.256674957818902,0.173425153193999,1.48003304648535,0.14348279625663,"Cd36"
"sexM",0.154890598462685,0.169536970667744,0.913609567592408,0.363536955079906,"Cdh13"
"sexM",0.23933925437373,0.210344380290519,1.13784477647163,0.259945583011234,"Cdh2"
"sexM",0.192869693975782,0.197069531619327,0.97868854911749,0.330544186353253,"Celf2"
"sexM",-0.0340770518092085,0.270136590160685,-0.126147486310309,0.900101670193029,"Cemip2"
"sexM",-0.631352625763683,0.233812010169758,-2.70025746455579,0.0084144218018933,"Cped1"
"sexM",-0.0324017092726382,0.243494520071188,-0.13306956256414,0.894562503525381,"D830005E20Rik"
"sexM",0.138885697189339,0.212597028820118,0.653281459106621,0.515990272327914,"Dlc1"
"sexM",-0.981707987690006,0.2894578511579,-3.3915403702575,0.00138223044083913,"Dock4"
"sexM",0.267843730232116,0.240398092103543,1.11416745402768,0.269650670213689,"Dock9"
"sexM",0.0166699346997264,0.183188474190567,0.090998818421213,0.927796652588054,"Dst"
"sexM",0.15489177653784,0.197263724478608,0.785201521198272,0.43451857445409,"Ebf1"
"sexM",0.310671590676448,0.30387944547531,1.02235144660908,0.311347424481021,"Efna5"
"sexM",-0.357828777168179,0.293626413927944,-1.21865322803006,0.228273107369538,"Elmo1"
"sexM",-0.00949993174168299,0.309331017271822,-0.0307112161769895,0.97559541925454,"Emcn"
"sexM",-0.420060280707519,0.248114042655013,-1.69301292346272,0.0947759502577202,"Ext1"
"sexM",-0.151783154784696,0.296013599101883,-0.512757370760035,0.610424972886291,"Fbxl17"
"sexM",-0.0863109303760702,0.214556539587964,-0.402275924760076,0.688706739582162,"Fhl2"
"sexM",-0.217961259334508,0.202320305116655,-1.07730788172168,0.285450694519949,"Fhod3"
"sexM",0.204366039418469,0.233418155705363,0.875536175842439,0.384234640023363,"Flt1"
"sexM",-0.197930143631453,0.22350059868661,-0.885591111587977,0.379053164348089,"Fry"
"sexM",-0.00474496738422548,0.324365156997614,-0.0146284743655756,0.988386798274411,"Gab2"
"sexM",-0.0546700199963936,0.28638305046504,-0.19089823894123,0.849363241727041,"Gpcpd1"
"sexM",0.0279905005342625,0.171288768763628,0.163411184144176,0.870508810488607,"Heg1"
"sexM",-0.0486328778976007,0.229251699130074,-0.212137480691068,0.832495994344824,"Hmcn1"
"sexM",-0.0659417630922851,0.321825617832101,-0.204899049169813,0.838499782744792,"Itpr2"
"sexM",0.109552536519866,0.217777066094089,0.503049005502418,0.616465251696397,"Lama2"
"sexM",0.0773626863219163,0.174958210661124,0.442178083724004,0.659828141978836,"Limch1"
"sexM",-0.117462216570882,0.202222581413088,-0.580856083183595,0.563377381926982,"Lmo7"
"sexM",-0.162253274969152,0.16657313908571,-0.974066262182071,0.332888394517432,"Lncpint"
