"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.481997677119628,41,-36.9320456119143,-36.6144828367215,-0.317562775192776,0.425481437756495,0.986764084623124
"2010001K21Rik",0.557142857142857,35,-31.7227868225332,-31.7231731672268,0.000386344693602325,1,1
"2610035D17Rik",0.6875,24,-21.8660740612122,-18.708336592517,-3.15773746869521,0.0119688681589702,0.267780253629386
"2610307P16Rik",0.40968253968254,75,-82.8010714350614,-82.4609472628478,-0.340124172213621,0.409501220738342,0.986764084623124
"4732440D04Rik",0.28953488372093,43,-35.1456954244105,-35.1447697682386,-0.000925656171915534,0.965680107092921,1
"5031425E22Rik",0.607407407407407,45,-38.4076262842656,-38.4013398042502,-0.00628648001542587,0.910720956189935,1
"9530026P05Rik",0.600710683349572,108,-143.599776850282,-143.538137388474,-0.0616394618073173,0.725505087294525,0.986764084623124
"Aak1",0.475,36,-29.6223847762565,-29.5095964139358,-0.112788362320707,0.634823195629999,0.986764084623124
"Abca8a",0.857563025210084,17,-14.6814829205538,-14.2265769176627,-0.454906002891178,0.340164304032577,0.986764084623124
"Abcb1b",0.962962962962963,27,-6.05629561463332,-4.80924752760421,-1.24704808702911,0.114273962717106,0.899098914208171
"Abcc5",0.5,36,-29.9191383131881,-29.8523156896674,-0.0668226235207072,0.714682062908573,0.986764084623124
"Abi1",0.907277046385957,101,-69.2291972104478,-67.8072705471323,-1.42192666331549,0.0917240109691211,0.773052790045548
"Abi3bp",0.373958333333333,32,-34.9663912719644,-34.5494384327413,-0.416952839223043,0.361145587258313,0.986764084623124
"Ablim1",0.560306637806638,60,-55.8615757544024,-55.8395018301161,-0.022073924286282,0.833578781457336,1
"Ablim3",0.429365079365079,42,-36.5103647840626,-36.073400173275,-0.436964610787662,0.349869825824195,0.986764084623124
"Acap2",0.494047619047619,28,-24.7072345815706,-23.6982731546199,-1.00896142695072,0.155451662240283,0.986764084623124
"Ackr3",0.505952380952381,28,-27.3758135605406,-25.5870307314556,-1.78878282908503,0.0585649145193866,0.634326476742447
"Acss3",0.42816091954023,29,-28.1514400178047,-27.899851121218,-0.251588896586696,0.478107145448679,0.986764084623124
"Adamts9",0.353333333333333,25,-21.2658478269722,-20.473908779186,-0.791939047786226,0.208202968335533,0.986764084623124
"Adamtsl1",0.522203101776272,82,-105.050795368656,-103.87996500918,-1.17083035947621,0.125955210528592,0.921517872103161
"Adcy9",0.643790849673203,51,-44.7347753849105,-44.6921198219426,-0.0426555629679655,0.770224935038925,0.986764084623124
"Adgrd1",0.373626373626374,52,-49.8119672937449,-47.4179706013797,-2.39399669236523,0.0286587949225846,0.429465604463996
"Adgrg6",0.633838383838384,33,-28.8552476473628,-28.1554363711978,-0.699811276164976,0.236786777890962,0.986764084623124
"Adgrl3",0.359583333333333,40,-40.1773315827343,-40.044430497801,-0.132901084933295,0.606161715473835,0.986764084623124
"Adk",0.411582068724926,91,-101.176964449891,-101.179698903218,0.00273445332732081,1,1
"Aebp1",0.668713450292398,57,-52.0023994607869,-51.9106831369814,-0.0917163238055423,0.668439723595273,0.986764084623124
"Aebp2",0.588141025641026,52,-41.7429048180831,-41.7056656605133,-0.0372391575698217,0.784924586489174,0.987371199294074
"Aff1",0.482748538011696,57,-48.3012635536009,-47.6898250635417,-0.611438490059271,0.26879678161051,0.986764084623124
"Agap1",0.435111111111111,75,-80.6051673379046,-80.6066796512994,0.00151231339474123,1,1
"Agfg1",0.400709219858156,47,-38.2959477375923,-38.0614218192535,-0.234525918338804,0.493423691665756,0.986764084623124
"Ago3",0.573529411764706,34,-29.0131272623926,-26.1773753158643,-2.83575194652826,0.0172426677722908,0.312617063523708
"Ahnak",0.40770782889427,59,-57.3727938488883,-57.3734370506805,0.000643201792208004,1,1
"Airn",0.172367538564722,71,-56.3600452744461,-54.8792773323816,-1.48076794206452,0.0852669111740618,0.770239873535883
"Akap13",0.461335403726708,46,-42.2546126487488,-42.2474373246181,-0.00717532413068511,0.904646183503849,1
"Akt3",0.518489583333333,64,-64.4260727008128,-63.8423235596649,-0.583749141147912,0.279915873001755,0.986764084623124
"Aldh1a1",0.654792107117689,43,-40.8868001576371,-39.4716749225093,-1.41512523512788,0.092503931378309,0.773052790045548
"Aldh1a2",0.720394736842105,38,-29.6679579240497,-27.8563017452449,-1.81165617880486,0.0569753300052512,0.625229279268152
"Ambra1",0.565705128205128,52,-42.7633763513613,-42.416466618715,-0.346909732646303,0.404868269419605,0.986764084623124
"Anapc1",0.588141025641026,52,-42.1217055606709,-42.0490856324095,-0.0726199282613322,0.703126471054113,0.986764084623124
"Ank2",0.642089093701997,31,-29.474377713752,-29.1313918093861,-0.34298590436585,0.407537906731382,0.986764084623124
"Ankhd1",0.518707482993197,49,-43.1606778722164,-43.1502039893576,-0.0104738828587685,0.884921343843235,1
"Ankib1",0.419354838709677,31,-27.112352261218,-25.5358389098644,-1.57651335135362,0.075786268227882,0.734950554675041
"Ankrd11",0.591129032258065,62,-54.4929119157848,-54.493155038771,0.000243122986255173,1,1
"Ankrd12",0.685849056603774,53,-49.8494408095099,-49.7094293421349,-0.140011467374975,0.59668618487881,0.986764084623124
"Ankrd17",0.557598039215686,68,-61.9352804723061,-61.6178518872603,-0.317428585045839,0.425579249311568,0.986764084623124
"Ankrd44",0.481707317073171,41,-37.1617221620014,-36.2462644626037,-0.915457699397685,0.176019461405024,0.986764084623124
"Ano1",0.382886904761905,56,-51.4594735509009,-51.4598251351638,0.000351584262880067,1,1
"Ano6",0.555230288836846,61,-62.1328885269709,-62.1267282069185,-0.00616032005238054,0.911617632288587,1
"Anxa2",0.621376811594203,46,-44.9172501021478,-44.866189157592,-0.0510609445558075,0.749297991562595,0.986764084623124
"Anxa3",0.689716312056738,47,-36.2507460401689,-35.7610680499592,-0.489677990209707,0.32235785595292,0.986764084623124
"Aopep",0.563636363636364,44,-40.3966163840655,-40.0240174747681,-0.372598909297331,0.38800090198565,0.986764084623124
"Ap2a2",0.603448275862069,29,-26.2543312820758,-25.3228891237692,-0.931442158306567,0.172292277556845,0.986764084623124
"Ap3b1",0.595238095238095,49,-41.55989742647,-41.548211627008,-0.0116857994620503,0.878494701959846,1
"Ap4e1",0.839015151515151,44,-25.8793268702339,-25.8060094377418,-0.0733174324920469,0.701772170244645,0.986764084623124
"Apbb2",0.589015151515151,44,-39.3086325535679,-38.6563497190104,-0.652282834557496,0.253380932748164,0.986764084623124
"Apc",0.301418439716312,47,-33.8190888848418,-33.3399605587797,-0.479128326062082,0.32762650420782,0.986764084623124
"Aplp2",0.446846846846847,37,-31.5163666321999,-31.3173959466575,-0.198970685542445,0.528154338102184,0.986764084623124
"App",0.382244174265451,94,-100.933659230791,-100.438383902325,-0.495275328466462,0.319607826367075,0.986764084623124
"Arb2a",0.433587301587302,75,-72.4512786302517,-72.3104291913783,-0.140849438873445,0.595589868056737,0.986764084623124
"Arf4",0.416666666666667,42,-33.9585792241261,-33.9019082077425,-0.0566710163835396,0.736370894377443,0.986764084623124
"Arfgef1",0.560493827160494,54,-44.2463511068885,-44.0635685901063,-0.182782516782218,0.545431685481975,0.986764084623124
"Arhgap10",0.635802469135803,54,-48.6954351237141,-48.6961483599753,0.000713236261198347,1,1
"Arhgap18",0.577210884353741,84,-98.7798745447108,-98.0860606988866,-0.693813845824209,0.23880613454995,0.986764084623124
"Arhgap21",0.554166666666667,40,-32.7088719709799,-32.5970593361927,-0.111812634787185,0.636291420208902,0.986764084623124
"Arhgap24",0.691305916305916,22,-28.7813769536485,-28.3012110475087,-0.480165906139739,0.327103292086194,0.986764084623124
"Arhgap26",0.559349593495935,41,-39.7322832541054,-39.080467713515,-0.651815540590398,0.253551028595753,0.986764084623124
