"","AR","N","log2FC","llr_mean","pval_mean"
"Anapc1",0.524509803921569,17,0.491853096329674,1.0216376055032,1
"Anapc16",0.455128205128205,13,0.0506260730699681,0.40556305875964,1
"Angpt1",0.433528486138751,31,-0.357552004618083,-1.12865532378645,0.132984827166973
"Ank",0.432201315308732,85,-0.472984848488123,-2.44214005784465,0.0271023343089079
"Ank2",0.455248236990821,118,-0.14092512971976,-1.19466867092927,0.122165403762558
"Ank3",0.548813004734057,63,0.120294233717711,-0.144060479679595,0.591427187433902
"Ankhd1",0.497382478632479,52,-0.188761643455168,-0.155174875034049,0.57746564401086
"Ankib1",0.440909090909091,11,-0.285402218862248,-0.289149213935374,0.446980056815158
"Ankrd1",0.442366946778711,34,-0.241008099503795,-0.470510386684886,0.332015463066418
"Ankrd11",0.513053319919517,71,0.156725503687453,0.0137910561946626,1
"Ankrd12",0.406593406593407,13,-0.691877704637668,-1.35088871946952,0.100236441544214
"Ankrd17",0.534347251189356,75,0.297385910624571,-1.25653432753273,0.112905884458349
"Ankrd23",0.720833333333333,18,0.518467088934249,0.00749036685522242,1
"Ankrd28",0.610714285714286,14,0.85982234195174,-2.06176284262086,0.0422908551587605
"Ankrd33b",0.602272727272727,22,0.283792966000592,4.61801455817321,1
"Ankrd44",0.564,25,0.222392421336449,-0.0904441721392217,0.670610920454297
"Anks1",0.459895833333333,32,-0.278716028066064,0.00985337578205758,1
"Ano4",0.386093073593074,22,-0.786596361890806,-1.99196240661762,0.0459364092236925
"Ano6",0.459420289855072,23,-0.610053481683987,-1.28675196686511,0.108666795324887
"Antxr2",0.42312925170068,42,-0.153805336079035,0.10515883847863,1
"Anxa6",0.601190476190476,14,0.430634354329863,-0.414714612936002,0.362437626219842
"Aoah",0.455208333333333,16,0.118644496498619,0.501762794708988,1
"Aopep",0.47273918023918,90,-0.137503523749935,-0.260433528826951,0.470472054080069
"Aox1",0.784722222222222,24,1.44360665147561,-9.7005913676694,1.05941429428393e-05
"Ap1b1",0.5,18,-0.0395283641866371,0.0399433251406904,1
"Ap1g1",0.573684210526316,19,0.545434136534518,-0.551691401988691,0.293524917048463
"Ap2a2",0.466666666666667,30,0.0766212816029122,0.482925059683573,1
"Ap2b1",0.674603174603175,21,0.584962500721156,2.70989298050488,1
"Ap3b1",0.392857142857143,21,0.362570079384708,6.29706906479944,1
"Apbb2",0.647368421052632,19,1.24511249783653,-2.71992479499977,0.0196823642904939
"Apc",0.448659003831418,29,-0.0450878895285374,-0.0380410640635631,0.782678725166582
"Aplp2",0.394444444444444,12,-0.321928094887361,0.43629587802446,1
"Apoe",0.732716049382716,27,1.58496250072116,-10.997113670248,2.73471744734508e-06
"App",0.749498132586368,68,1.4700267338765,-17.2848524736844,4.11257227968697e-09
"Appbp2",0.5,10,-0.308122295362332,-0.150640623510508,0.583080306719369
"Appl2",0.867424242424242,12,1.87446911791614,-8.98005209141411,2.25583735956062e-05
"Aqr",0.527777777777778,12,0.432959407276106,-0.382019673474133,0.382067368100179
"Arb2a",0.514792299898683,47,-2.22044604925031e-16,0.235663478223685,1
"Arf4",0.458333333333333,12,-0.0506260730699672,-0.00521498808402043,0.918655667931433
"Arfgef1",0.398484848484848,33,-0.206450877467426,0.738854679463614,1
"Arfgef2",0.602857142857143,25,0.485426827170242,-1.25741861965547,0.11277927698812
"Arhgap10",0.532324506094998,61,-0.0540398397128891,0.0163188175926905,1
"Arhgap12",0.503030303030303,22,0.397335497545385,0.273053074238732,1
"Arhgap15",0.525641025641026,13,0.33257533908687,-0.18221198144925,0.546059486578921
"Arhgap17",0.485714285714286,14,0.052467419894136,0.16446281983724,1
"Arhgap18",0.553703703703704,18,0.716207033999408,-0.786990936698174,0.209629690191387
"Arhgap20",0.722222222222222,15,1.79141337818858,-6.46124446525546,0.000324657885568316
"Arhgap21",0.521213760986488,66,0.151007788099682,-0.254999956301702,0.475138893916522
"Arhgap24",0.484260666869363,23,-0.057715497856287,0.382205884032416,1
"Arhgap26",0.480391303586491,110,-0.153591090348242,-0.426913186876277,0.355472124065592
"Arhgap35",0.532051282051282,13,0.968291140272663,-1.09394275481993,0.139100158300405
"Arhgap42",0.431818181818182,22,-0.436099114806673,-0.781223904958502,0.211307173473634
"Arhgap44",0.590909090909091,11,0.784271308944563,-1.05267148336774,0.146785428821104
"Arhgap5",0.375555555555556,25,-0.708537185839689,-2.73234857189576,0.019404416724647
"Arhgef11",0.541666666666667,12,-0.374395514781498,1.00822512382213,1
"Arhgef12",0.505466130114017,71,-0.0913403115384259,-0.0102711278569529,0.886032961260908
"Arhgef3",0.699472990777339,23,1.10691520391651,-5.21288393962914,0.00124269178531132
"Arid1b",0.54459760731387,68,0.0305883198334229,-0.0908459608522776,0.669923243675014
"Arid2",0.48031746031746,35,0.113656781795568,0.158965814835412,1
"Arid4b",0.523198198198198,37,-0.387023123109248,0.121199349651064,1
"Arid5b",0.548901098901099,13,-0.209453365628949,0.52220379668988,1
"Arih1",0.480300490469982,59,-0.169925001442313,-0.302642981664647,0.436568269360938
"Ark2n",0.645833333333333,16,0.641546029087524,-0.14533604230683,0.58979016426737
"Arl15",0.528621794871795,40,0.41046476948902,0.564083086798206,1
"Armh3",0.511624649859944,34,0.0888092669578558,0.0259607363863097,1
"Arnt",0.494444444444444,18,-0.227410496103073,0.0693109378971855,1
"Arpc2",0.455555555555556,15,-0.584962500721156,-0.972995605360566,0.163019491694143
"Arrdc3",0.517857142857143,14,0.0740005814437772,-0.0247208429992796,0.824037644801366
"Art1",0.356060998892215,58,-0.943416471633632,-6.59237184648632,0.000282237413485804
"Art3",0.461474164133739,47,-0.0262315415731799,-0.0379469524005884,0.782940972121756
"Asap1",0.524114756467698,74,-0.00887815134645281,0.0775565986238007,1
"Asb14",0.624404761904762,28,0.830074998557688,-3.73842909757631,0.00624970309149707
"Asb15",0.430555555555556,18,-0.0374747054186633,0.119172390893112,1
"Asb2",0.425,30,-0.104969559601543,1.44204287962975,1
"Asb3",0.448484848484848,22,2.22044604925031e-16,0.218201477120381,1
"Ascc3",0.524386724386724,33,0.0223678130284538,0.0447457768231629,1
"Ash1l",0.503628729944519,57,0.0515303006400818,0.0754982688284542,1
"Asph",0.448440245391465,82,-0.244622368719914,-1.20845913909653,0.12003085462609
"Asxl1",0.469444444444444,30,-0.303392143449934,-0.379300669194208,0.383766584931498
"Asxl2",0.566666666666667,25,0.506959988719883,-0.989207431594401,0.159557497274354
"Atad1",0.711111111111111,15,0.321928094887363,4.5686505081531,1
"Atad2b",0.517901234567901,27,-0.154722594798642,0.58915374267599,1
"Atad3a",0.519230769230769,13,0.186413124230882,0.101241828522724,1
"Atcayos",0.5203922094166,41,0.0769619818148841,0.414531199353306,1
"Ate1",0.517489711934156,27,0.0280143761695966,0.0393066188134696,1
"Atf1",0.445454545454545,11,0.584962500721156,1.0683364262735,1
"Atf2",0.532051282051282,13,0,0.0229542353009293,1
"Atf6",0.534280303030303,80,0.0951572330403405,-0.169864115365698,0.559986134297719
"Atf7",0.543859649122807,19,0.331205908475373,-0.304452373073488,0.435200490819892
"Atg10",0.436821705426357,43,-0.303069067636047,-0.303202153562822,0.436144873062033
"Atg13",0.727272727272727,11,1.32192809488736,-2.40981767768635,0.0281372971617103
"Atl2",0.401360544217687,21,-0.292781749227846,0.174841142259538,1
"Atosa",0.514704425553482,53,-0.172639386139348,-0.172197300883511,0.557303491824768
"Atp11a",0.489583333333333,24,-0.099535673550915,-0.0653493342826366,0.717708732542509
"Atp11b",0.457142857142857,14,0.0874628412503382,0.690485290669208,1
"Atp13a3",0.625,12,-0.0641303374197153,2.17186590880863,1
"Atp1a1",0.441971454471454,66,-0.389274403213762,-0.823763093861729,0.199295964857833
"Atp1a2",0.462962962962963,18,0.33014860169233,1.79699634180512,1
"Atp2a2",0.508572800686777,123,0.076788633056383,-0.35865459065991,0.397027967339025
"Atp2b1",0.607758620689655,29,0.229481846122767,2.76280330735034,1
"Atp2c1",0.527450980392157,34,-0.213403638109194,-0.0243024582045734,0.825508850808596
"Atp5f1a",0.57734291349676,65,0.40896298486916,-1.25271359904043,0.113454715653045
"Atp5f1b",0.661458333333333,16,0.101879614019214,2.81916386634111,1
"Atp5f1c",0.527877161598092,43,0.232660756790275,-0.349555242674356,0.403082745556133
"Atp5pb",0.568342151675485,27,0.286881147788161,0.0130972494365196,1
"Atp5pf",0.577272727272727,11,0.443606651475615,-0.588946603195716,0.277785314531969
"Atp6v0a1",0.585833333333333,20,0.166009951438929,-0.0589398024603724,0.731345705206771
"Atp6v0b",0.582209117413199,49,0.16349873228288,-0.578356994003585,0.282148074313142
"Atp6v1b2",0.458333333333333,12,0.0931094043914824,0.0539345802554223,1
"Atp8a1",0.568223711772099,31,0.594007640324163,-1.62095381849754,0.0717770191752635
"Atp9b",0.548484848484848,22,0.241008099503795,0.194370782735128,1
"Atpaf1",0.5,10,0.392317422778761,-0.0172475986488223,0.852657420695191
"Atrn",0.583333333333333,14,-0.0418201756946281,1.65283680842351,1
"Atrnl1",0.516025641025641,26,-0.134929580086109,-0.0205787892904041,0.839234058566752
"Atxn1",0.494210357543691,90,-0.12439086223719,-0.0525327349978681,0.745833527321734
"Atxn2",0.655357142857143,32,0.819427754358179,-3.59461783842691,0.00733422148368694
"Atxn7",0.458333333333333,22,0.321928094887363,0.0234437682926227,1
"Atxn7l1",0.524242424242424,22,0.234465253637023,-0.242031905858163,0.486587320283406
"Auh",0.428571428571429,14,-0.209453365628949,1.11563645047521,1
"Auts2",0.655895691609977,42,1.13515958328164,-3.13301445620334,0.0123074675413264
"Azin1",0.783333333333333,10,1.32192809488736,-1.68259711275565,0.0665877318068532
"B3galnt2",0.696969696969697,11,0.347923303420308,4.44560273644829,1
"B4galt1",0.509743788819876,46,0.148863385914483,-0.038333033077393,0.781867352840948
"B4galt6",0.291666666666667,14,-0.678071905112638,-0.800986648351625,0.205623789870226
"BC005537",0.558064516129032,31,0.297680548640685,0.264022462947722,1
"BC034090",0.215277777777778,12,-0.954196310386874,2.08575381964015,1
"Babam2",0.558541864639426,41,0.424885285235191,-1.17433095214052,0.12539059801042
"Bach1",0.353448275862069,29,-0.943416471633632,-4.17963296609346,0.00383725549328305
"Bach2",0.527777777777778,18,0.0721497857558351,-0.00505099145188126,0.919940538895518
"Bag3",0.575967261904762,48,0.684903938595063,-0.243025996354078,0.485693725704209
"Baiap2l1",0.671666666666667,10,1.30256277002043,-3.59620744792912,0.00732123853522164
"Bank1",0.613194444444444,24,0.762960802699151,-1.70199689396581,0.0650387690677163
"Banp",0.444444444444444,18,-0.402098443571345,-0.248350994150016,0.480952835414613
"Baz1b",0.609700176366843,27,0.545968369105292,0.18530667924199,1
"Baz2a",0.477083333333333,16,0.0430687218918846,-0.000137473202563854,0.986770477068087
"Baz2b",0.564102564102564,26,0.272079545436802,0.207654022521943,1
"Bbs9",0.442424242424242,11,0.245112497836532,0.474281827905251,1
"Bbx",0.462962962962963,18,-0.274174963438994,-0.331968097506568,0.415173748179647
"Bcas3",0.540619740619741,37,-0.0995356735509147,0.36074864741876,1
"Bckdhb",0.3925,20,-0.612976876890754,-0.165405027306569,0.565182487452378
"Bcl2",0.425,10,0.160464672193246,0.615582997406616,1
"Bcl2l13",0.555555555555556,18,0.285402218862248,0.227958570487878,1
"Bclaf1",0.580808080808081,33,0.347923303420307,0.172635952849049,1
"Bdp1",0.53051948051948,22,2.22044604925031e-16,0.287325178519616,1
"Bicra",0.522321428571429,12,0.0443941193584525,0.915240633403812,1
"Bicral",0.458333333333333,18,0,-0.00949694268073387,0.89038401663085
"Birc6",0.503636363636364,55,0.148863385914483,0.0261284849034951,1
"Bltp2",0.705882352941177,17,0.402098443571346,4.46986112896148,1
"Bltp3b",0.394444444444444,30,-0.445411148322363,-0.405930824006504,0.367570425712988
"Bmp2k",0.520833333333333,16,0.351472370501378,-0.176561191511702,0.552350924369077
"Bmpr1a",0.510997360422743,77,0.0995356735509142,-0.0781456240668206,0.692594285705698
"Bmpr2",0.498421717171717,24,0.0614005446641446,0.179818017606181,1
"Bnc2",0.503156565656566,12,-0.0473057147783571,0.167742936060261,1
"Bnip3",0.609882232462878,31,0.394859617341214,0.101560978560727,1
"Bptf",0.428571428571429,14,-0.0931094043914829,0.40916763804853,1
"Braf",0.504583333333333,40,0.317190175880699,-0.381830568278332,0.382185202324154
"Brd10",0.531410256410256,26,0.257797757467647,-0.324468909050438,0.420492693426413
"Brwd1",0.448529411764706,34,-2.22044604925031e-16,0.265464300027375,1
"Btaf1",0.321969696969697,22,-1.04439411935845,-3.44987303555543,0.00862079933217174
"Btbd1",0.486111111111111,12,-0.917537839808027,-1.3005126607101,0.106794604105706
"Btbd7",0.476666666666667,25,-0.0892673380970868,-0.000135844375002137,0.986849077325398
"Btbd9",0.348015873015873,36,-0.639118270768062,-2.65424217734632,0.021221810905021
"Btg2",0.471932234432234,26,-0.0458036896131254,0.413309403330949,1
"Btrc",0.463888888888889,12,-0.222392421336448,-0.0160858441165317,0.857651363322619
"Bves",0.431818181818182,11,-0.308122295362332,-0.211829889241642,0.515116512068902
"Bzw2",0.663467261904762,32,0.817135942850189,-4.00882676980842,0.00463235496930866
"C1qa",0.46875,16,-0.263034405833795,-0.183084269701894,0.545100185786496
"C1qc",0.385416666666667,16,-0.584962500721157,-1.22992449406695,0.11679000989669
"Cab39",0.554407713498623,22,-2.22044604925031e-16,0.0127012158309228,1
"Cabcoco1",0.323076923076923,13,-0.632268215499513,0.503535279696163,1
"Cacna1c",0.571096184145012,124,0.430026673498296,-14.6913760731453,5.94039997245116e-08
"Cacna2d1",0.778041594845653,83,1.50250034052918,-34.063902581871,1.53234583854846e-16
"Cacnb2",0.550910469981124,121,0.215826670276562,-2.67822709685544,0.020645709985771
"Camk1d",0.537537537537538,37,0.156119201917282,-0.181634345038162,0.546696469187993
"Camk2d",0.441850147170624,106,-0.182864057149811,-1.46504963433463,0.0869421464777006
"Camkmt",0.365432098765432,27,-1.06608919045777,-4.00790689425519,0.00463706321192631
"Camsap2",0.666666666666667,10,0.485426827170242,0.466528306113677,1
"Camta1",0.489583333333333,16,0.350497247084133,-0.25449192616842,0.475579069775286
"Canx",0.69047619047619,14,0.362570079384708,0.828096098181724,1
"Cap2",0.436692897497982,59,-0.565597175854226,-0.926441258428,0.173448512438598
"Capn2",0.583333333333333,10,0.736965594166207,-0.864693082999633,0.188489308809298
"Capn7",0.361111111111111,12,-0.912537158749662,-1.77548986004949,0.0595103031161798
"Capza1",0.529411764705882,17,0.0780025120012728,-0.0401290224293334,0.776948020599795
"Carmn",0.55,10,-0.054447784022376,0.217076333568944,1
"Carnmt1",0.705128205128205,13,0.81713594285019,-0.588397014984125,0.278009635030488
"Casq2",0.536507936507936,34,0.499571009490512,-0.854110061096925,0.191216463478007
"Cast",0.599454545454545,25,0.39231742277876,-0.0821673106413812,0.685196689767045
"Cat",0.512820512820513,13,-0.253756592245783,-0.0666676314847905,0.714998682440654
"Cbfa2t2",0.401041666666667,16,-0.338801913451759,1.23857222744681,1
"Cbl",0.349206349206349,21,-0.64045761331286,0.96497173418301,1
"Cblb",0.523109243697479,34,-0.0473057147783575,0.0124755092795823,1
"Ccar1",0.35,24,-0.584962500721156,-2.23935097097537,0.0343197776482426
"Ccbe1",0.314421215640728,41,-1.09953567355091,-5.90226302179902,0.00059086901699857
"Ccdc141",0.558731191487571,92,0.23280220441438,-0.996878680083569,0.157948568188953
"Ccdc47",0.496969696969697,11,-8.88178419700125e-16,0.0890845539849465,1
"Ccdc50",0.400641025641026,26,-0.978626349207434,-3.34468951818229,0.00969889824091115
"Ccnd3",0.476015406162465,34,0.0824621601919735,-0.00566773517265062,0.91521091176878
"Ccnl1",0.638888888888889,15,0.662965012722428,-0.108404867699335,0.641481565860451
"Ccnl2",0.46551724137931,29,-0.0681715026415792,-0.0623751026843564,0.723938544634109
"Ccnt1",0.486111111111111,18,-0.321928094887363,-0.331264233216643,0.41566871624034
"Ccnt2",0.524193548387097,31,0.113656781795567,-0.0749489163675037,0.698633012110849
"Ccny",0.474104683195592,22,-0.238786859587117,0.286091560846465,1
"Ccser2",0.564814814814815,18,-0.0317088597273376,0.20863815702014,1
"Cd163",0.414115646258503,42,-0.548620653657436,-1.09268748480643,0.139327128526282
"Cd2ap",0.588888888888889,24,0.303392143449934,0.542253888954342,1
"Cd36",0.535278487801325,113,0.050824259077682,-0.285611746290925,0.44977314225592
"Cd38",0.666666666666667,11,1.36923380966572,-3.16509759792453,0.0118699252331126
"Cd44",0.638888888888889,12,0.695145418471579,-0.336957713485283,0.411689832541583
"Cdc27",0.466666666666667,13,0.125530882083859,-0.00357635371548071,0.932600324010962
"Cdc37l1",0.514277226041932,66,0.0824621601919731,0.151827171151055,1
"Cdc42",0.290972222222222,24,-0.68684211474037,-1.25757579638576,0.112756789771603
"Cdc42bpa",0.38287037037037,18,-0.597901556428654,-1.91476578747971,0.0503570042791274
"Cdc42bpb",0.409090909090909,11,0.16349873228288,2.03154451476734,1
"Cdc73",0.538293650793651,28,0.284729476933113,-0.137924021409816,0.599435560552449
"Cdcp3",0.0833333333333333,12,-4.27301849440641,-30.1533603221178,8.11697881318727e-15
"Cdh13",0.524464597529114,91,0.101377020375082,-0.250762381362392,0.478830919781941
"Cdh2",0.50177927466726,115,0.0182237586189076,0.0102390270039905,1
"Cdh4",0.961538461538462,13,2.4262647547021,-6.81236679060385,0.000223225158731321
"Cdip1",0.321212121212121,11,-0.770518153877233,-0.20883479347572,0.518102171449076
"Cdk12",0.714285714285714,14,1,-2.57383074024821,0.0232777017853598
"Cdk13",0.561574074074074,36,0.0780025120012733,0.29673297490443,1
"Cdk14",0.583964646464646,44,0.405256478486259,-1.3526678983645,0.100013021461599
"Cdk19",0.429393424036281,28,-0.451379346342564,-1.04280222496452,0.148693355971816
"Cdk8",0.399558080808081,24,0.0264722113611917,3.51006057310542,1
"Cdkal1",0.543674484719261,67,0.337034987277571,0.755393934107389,1
"Cdv3",0.627450980392157,17,0.263034405833795,1.48551738084124,1
"Cdyl",0.625,12,0.115477217419936,0.627358210563251,1
"Cebpb",0.515151515151515,11,0.131244533278252,-0.0397631479427218,0.777940388973438
"Cecr2",0.56140350877193,19,0.0995356735509147,-0.0708971176793085,0.706503774971415
"Celf1",0.318452380952381,28,-1.15432814639129,-3.48726975576794,0.00826774948916561
"Celf2",0.573413279816699,107,0.460071252893347,-5.22328793987739,0.00122877027792603
"Cemip2",0.515348288075561,11,-4.44089209850063e-16,0.112283723546327,1
"Cep112",0.222222222222222,12,-1.32192809488736,-0.638269352775826,0.258543597738304
"Cep120",0.216666666666667,10,-1.29956028185891,-2.01218650333979,0.044847286849455
"Cep170",0.333333333333333,11,-0.770518153877233,-1.48122628871351,0.0852185882561558
"Cep350",0.453125,16,-0.247927513443585,0.269878863714389,1
"Cep68",0.366666666666667,11,-0.54432051622381,-0.553830882534385,0.292590794243497
"Cep85",0.524166666666667,20,0.335603031784439,-0.231590858603141,0.496140735493444
"Cep85l",0.410973084886128,23,-0.173331602885561,1.20824169302922,1
"Cerk",0.569444444444444,12,-0.222392421336449,0.890890451777345,1
"Cert1",0.595031055900621,23,0.091147888058196,0.0945426134160883,1
"Ces1d",0.504385964912281,19,-0.371968777386959,-0.257314694930699,0.47314166657197
"Cfdp1",0.427272727272727,11,-0.152003093445049,0.0928143686647473,1
"Cfl2",0.632098765432099,27,0.596103058326356,-0.11270910410753,0.634942168341724
"Cflar",0.484848484848485,22,0.0324214776923777,-1.32186856092176e-05,0.995897512348652
"Chaserr",0.674739583333333,32,0.674599713205832,-2.58353466175959,0.0230190185555369
"Chchd3",0.525542982869716,101,0.0880913296248573,0.0384007968072808,1
