"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1600010M07Rik",0.56578947368421,0.499999999999566,998.999999999999,506.894414443165,194.776735659527,0.326797385620915,38
"1700025G04Rik",0.544600938967136,0.537974683515675,1.13494969418905,1.4511026704866,1.55804665609356,1.03267973856209,71
"2210408F21Rik",0.503125466487535,0.489855072460772,0.36115571912429,0.343544681581265,0.315236926576363,2.25490196078431,116
"2310014F06Rik",0.260551948051948,0.277777777777778,5.38962672817513,94.491578196666,141.1941535967,0.470588235294118,44
"2610008E11Rik",0.75,0.75609756097528,5.17118215945623,70.8459928274896,105.206160726034,0.26797385620915,30
"2610037D02Rik",0.442982456140351,0.402597402601769,998.999999999999,450.507295841436,108.654809848486,0.503267973856209,57
"2610307P16Rik",0.469298245614035,0.491525423729398,9.76016956446681,143.903393336074,214.127551074572,0.38562091503268,38
"2700097O09Rik",0.621875,0.595744680851064,9.30707862073395,115.075992360522,170.361293398612,0.30718954248366,32
"4632427E13Rik",0.561904761904762,0.530864197295127,0.458741537658554,1.11041295805696,1.4299006327637,1.05882352941176,84
"4732440D04Rik",0.351752966558792,0.349442379182157,0.519616705737114,0.493464036595103,0.452306382565395,1.75816993464052,103
"4930506C21Rik",0.416666666666667,0.425531914893618,998.999999999999,490.908747314674,170.361293398612,0.30718954248366,36
"5031425E22Rik",0.561561119293078,0.561320754716355,0.622600719619484,0.682616036513696,0.68147380905595,1.38562091503268,97
"5330438D12Rik",0.490740740740741,0.500000000000233,998.999999999999,480.753872989497,154.851415345959,0.457516339869281,54
"6720427I07Rik",0.540540540540541,0.529411764705881,2.33381833994337,132.532644608365,201.06791122801,0.333333333333333,37
"9330159M07Rik",0.11542934677263,0.108695652174157,1e-06,1e-06,2.63509709175053,0.901960784313726,67
"9530026P05Rik",0.52468487861345,0.522240527178812,0.22698825491222,0.197051001244414,0.169309374718215,3.96732026143791,140
"AW554918",0.548484848484849,0.564102564102564,998.999999999999,446.56927778314,102.640143600783,0.509803921568627,55
"Aak1",0.53421052631579,0.515337423316639,2.25854794108896,1.77484751998052,1.40082597301866,1.06535947712418,95
"Abca1",0.496296296296296,0.48333333335726,998.999999999999,517.726168194325,211.320434222133,0.392156862745098,45
"Abca6",0.635135135135135,0.62745098039206,998.999999999999,511.013473086868,201.06791122801,0.333333333333333,37
"Abca8a",0.72118018967334,0.724324324324324,0.758015958853309,0.915291520100348,0.958305992231679,1.20915032679739,73
"Abca8b",0.588235294117647,0.607843137254902,998.999999999999,511.013473086868,201.06791122801,0.333333333333333,34
"Abcc5",0.516428571428571,0.508196721311475,1.63399078564619,3.99723539988144,5.15739621174412,0.797385620915033,70
"Abcc9",0.473913043478261,0.446927374330856,0.404723995512886,0.841534062343645,1.05056310715539,1.16993464052288,92
"Abcd3",0.529661016949152,0.543478260868551,998.999999999999,405.815669300063,40.3957989109639,0.601307189542484,59
"Abhd18",0.522541743970315,0.49411764700151,1.69200480263799,1.44415476622499,1.22434292741761,1.11111111111111,77
"Abhd2",0.426829268292683,0.410714285714286,998.999999999999,521.520538926146,217.115703119868,0.366013071895425,41
"Abi1",0.637032746370096,0.67682926737026,1.68828774855968,1.53995413869701,1.37281639367195,1.0718954248366,83
"Abi2",0.34009009009009,0.421052631871021,0.871358269068731,142.476154532485,217.103192226555,0.372549019607843,37
"Ablim1",0.451153626608401,0.470588235295727,0.108383573141415,0.105375668275123,0.0980812982568499,8.22222222222222,131
"Abra",0.355460468351093,0.333333333333335,0.720579153468977,0.891952172029876,0.94437237506829,1.2156862745098,64
"Abtb2",0.490196078431373,0.487951807175446,0.676818044794145,1.12112801229833,1.31978171813637,1.08496732026144,68
"Acacb",0.540659041394336,0.531007751935522,0.376601155940429,0.457775326955383,0.480746845591073,1.68627450980392,102
"Acadl",0.466374269005848,0.466666666696662,4.79066028727493,32.5081740836352,46.8722349171194,0.588235294117647,57
"Acadm",0.452482269503546,0.449275362313356,11.5259684027889,110.22376685791,161.663371574031,0.450980392156863,47
"Acadsb",0.40625,0.382978723453817,998.999999999999,490.908747314674,170.361293398612,0.30718954248366,32
"Acap2",0.379084967320261,0.411764705882354,998.999999999999,489.622187157463,168.396287185166,0.444444444444444,51
