"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"Arhgap15",0.4994,0.525210084033613,17,0.1007,0.0889603252829523,0,-0.0127186584428784,0.873282202125169,0.957856935884276
"Bcl2",0.6929,0.669230769230769,13,0.3937,0.214991367087762,1.11547721741994,-2.1907513101634,0.0363309556232228,0.399640511855451
"Ccnd3",0.4146,0.394117647058824,17,1e-04,0.0156675694177046,-0.497499659470817,-0.414593933270552,0.362507471011773,0.813739161411715
"Dock2",0.4983,0.545098039215686,17,0.2174,0.20966113371863,-0.163498732282879,-0.00934252081518849,0.891273273742291,0.957856935884276
"Gm2682",0.4101,0.431565656565657,11,0.5664,0.597748989442171,-0.710493382805015,-0.243242988943113,0.485499030737423,0.813739161411715
"Malat1",0.5016,0.533635959608197,20,2e-04,0.000206891563927693,0.00728635407849243,-0.346363365935758,0.405238463808565,0.813739161411715
"Pde3b",0.4375,0.380952380952381,14,1e-04,0.000648152076230836,-0.362570079384708,-0.154863448826291,0.577847820203858,0.813739161411715
"Pitpnc1",0.5643,0.603535353535353,16,1e-04,0.0213107051102337,0.37851162325373,-0.575712607319488,0.283251000944336,0.813739161411715
"Skap1",0.4936,0.528703703703704,18,0.1491,0.0783812897871358,-0.067114195858537,-0.00139619559636728,0.957856935884276,0.957856935884276
"St6galnac3",0.5361,0.605922865013774,11,0.0775,0.0519995983019973,0.0614005446641434,-0.143763005991669,0.59181029920852,0.813739161411715
"Zeb1",0.591,0.600915750915751,13,0.0221,0.0464615903848287,0.523561956057013,-0.772177822916754,0.213970638636457,0.813739161411715
