"","converged","iter","deviance","df_resid","phi_hat","mu_weighted","pmin","pmax","m_eff","theta_map","terms","rank","p_model","error","coef_X.Intercept.","se_X.Intercept.","stat_X.Intercept.","p_X.Intercept.","coef_sexM","se_sexM","stat_sexM","p_sexM"
"9530026P05Rik",TRUE,4,25.4004046567878,13,1.95387728129137,0.578571428570557,0.533333333333333,0.714285714282229,2.4698397737958,1.8487337648544,"sex",2,0.386505798675814,FALSE,0.133531392624522,0.642361556351645,0.207875753622191,0.838547190964199,0.782759339232556,0.878676363469742,0.890839189234104,0.389205337263161
"Cacna1c",TRUE,4,37.9194252036394,23,1.6486706610278,0.439600840336135,0.428571428571429,0.441176470588235,1.92096024780588,2.38228229255226,"sex",2,0.942653933837507,FALSE,-0.23638877806423,0.38020201875023,-0.621745194413403,0.540224015333346,-0.0512932943875503,0.705666924022523,-0.0726876840070135,0.942683072886857
"Cacnb2",TRUE,4,66.9665158443714,23,2.91158764540745,0.541493619270559,0.372549019607848,0.573170731707317,5.33965299378425,0.787288384427289,"sex",2,0.152389802445478,FALSE,0.294799540220645,0.340818342133164,0.864975571371862,0.395984636973323,-0.816096463853912,0.558229456185521,-1.46193729981653,0.157288350719045
"Cald1",TRUE,4,30.2545643001889,20,1.51272821500944,0.46783196239718,0.3125,0.54054054054054,3.13607233182278,0.315846904977819,"sex",2,0.0885713881609243,FALSE,0.162518929497775,0.353403252804767,0.459868233265969,0.650570799746155,-0.950976289862045,0.540211215371805,-1.7603786496871,0.0936292697082366
"Carmn",TRUE,4,25.0207705824844,18,1.39004281013802,0.433485180486672,0.344827586206897,0.652173913043451,2.59987777369252,0.322393402313379,"sex",2,0.0510813283973863,FALSE,-0.641853886172395,0.4149423234064,-1.54685085122964,0.139300428744598,1.27046254559465,0.623207842668489,2.03858561881171,0.0564567075542982
"Cped1",TRUE,4,18.6905428193061,14,1.33503877280758,0.388089330024814,0.384615384615385,0.4,1.94022959820315,0.553608479752787,"sex",2,0.949420260446575,FALSE,-0.470003629245735,0.403084892982604,-1.16601648294971,0.263088317785745,0.0645385211375715,0.99784518478705,0.0646778900389689,0.949344931488064
"Dlc1",TRUE,3,45.5701419561394,28,1.62750506986212,0.520574026696355,0.492753623189558,0.568627450935368,3.99001912301846,0.265609031626191,"sex",2,0.472182140129398,FALSE,-0.0289875368686406,0.27209764976433,-0.106533580476521,0.915918643046489,0.305240913313245,0.419650056446096,0.727370123331445,0.473037770699293
"Ebf1",TRUE,4,35.3253270035241,22,1.60569668197837,0.4889338731444,0.475,0.552631578947369,3.25314397422703,0.367657699780874,"sex",2,0.543012737635826,FALSE,-0.100083458556982,0.351540481920806,-0.284699668186519,0.778536981483824,0.31139255222419,0.504771578592588,0.616897950341062,0.543634170484386
"Errfi1",TRUE,4,31.4010484737204,16,1.96256552960753,0.366695804195845,0.307692307692389,0.59090909090898,2.62366122919758,1.456015415324,"sex",2,0.137790113429484,FALSE,-0.810930216215948,0.53895889728648,-1.50462348854203,0.151904581041649,1.1786549963408,0.770055196035585,1.53061105542665,0.145395978092515
"Filip1",TRUE,4,25.3349624541191,14,1.80964017529422,0.51417004048583,0.5,0.684210526315789,2.49677419354839,1.17828568195665,"sex",2,0.325139181589305,FALSE,-1.90658228189841e-16,0.514700462127303,-3.70425601332927e-16,1,0.773189888233482,0.766532028169145,1.00868569064262,0.330241936438057
