"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"9530026P05Rik",0.5011,0.520502645502645,18,0.0238,0.0562999216239562,0.0931094043914813,-0.0014484249850284,0.957076668476401,1
"Abca1",0.5465,0.528095238095238,35,0.0022,0.0585221669202611,0.276840205358824,-0.509151519727951,0.31292187139163,0.727193103596464
"Abca9",0.3476,0.408333333333333,28,0.1797,0.125781828231598,-0.874469117916141,-2.08235046804316,0.0412746990128303,0.305797305532322
"Abi1",0.6754,0.656617826617827,30,0.1291,0.100715387791031,1.3890422907459,-5.6354212213996,0.000787339900373278,0.0353587191622181
"Ablim1",0.5608,0.498015873015873,24,0.1019,0.0891650328863774,0.256339753259785,-0.119840462250465,0.624436662910454,0.985532624529598
"Acer3",0.5294,0.448571428571429,25,0.0243,0.056483284274889,-2.22044604925031e-16,0.0839703715088831,1,1
"Actr3",0.3332,0.321428571428571,21,0.077,0.0785660705575519,-1.26303440583379,-2.4743544978483,0.0261101590633645,0.243366388250982
"Acyp2",0.3502,0.375438596491228,19,0.6295,0.286010312074047,-1.53605290024021,-1.8562532804681,0.0540062314450208,0.360528085592436
"Adam19",0.7221,0.696078431372549,17,0.5291,0.259276037448079,1.11547721741994,-2.0798676228412,0.0413958740881773,0.305797305532322
"Adgre1",0.6197,0.611190476190476,20,0.2413,0.138888347566028,0.334419039070559,-0.0298275489781759,0.807041904888824,1
"Adgrg6",0.3502,0.421052631578947,19,0.0831,0.0808825262537544,-0.716207033999408,-0.79752273798572,0.206606754639338,0.694311134638319
"Adgrl4",0.4522,0.446650175221604,21,0.0538,0.0772794107919432,-0.231325546106456,-0.289108198475979,0.447012286795174,0.846069232478222
"Adk",0.3823,0.388888888888889,24,1.1509,0.484306069085016,-0.807354922057604,-1.19729389321968,0.121755840325867,0.546794410190713
"Aff1",0.3191,0.306818181818182,22,0.3399,0.184905217498967,-0.793549122532574,-1.61455541058771,0.0723399566655238,0.408131171652069
