"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"Ank2",0.4816,0.470892767940832,1000,0.2199,0.207625386547649,-0.0465054464364743,-12.3294762902506,6.84261437839688e-07,1.57301479963147e-06
"Pln",0.6497,0.645739512328875,1000,0.1681,0.191108276533935,0.931278496734227,-83.6817918161812,2.78619754906508e-38,2.32183129088756e-37
"Camk2d",0.4701,0.473426864399504,1000,0.2391,0.305704957214886,-0.180888363693145,-13.8160133215051,1.467291116202e-07,3.66822779050499e-07
"Ghr",0.5096,0.512265088261412,1000,0.4853,0.490149409518341,0.0735343002999976,-1.28149473161875,0.109391552520014,0.138470319645587
"Cdh13",0.508,0.502687629445718,1000,0.4187,0.46892517307721,0.0672300517141222,-1.57248508821181,0.0761613931492821,0.0995573766657282
"Gm35330",0.8188,0.81998116050616,1000,0.359,0.452547083557904,2.17785402525995,-324.684734170324,3.06365234870224e-143,1.53182617435112e-141
"Resf1",0.335,0.33873431417224,1000,2.4481,1.33019103158768,-1.05928317804628,-106.12215025831,4.44872066353293e-48,4.68286385635046e-47
"Ppip5k2",0.6035,0.604051971394618,1000,0.5218,0.744664861531511,0.631211980522503,-14.6457873715854,6.226583365032e-08,1.61729438052779e-07
"Actc1",0.3856,0.387720277039782,1000,1.1187,1.20254147263285,-0.726861635622108,-52.7721557574437,9.27993619322571e-25,5.62420375347012e-24
"Atp1a1",0.4706,0.469595115995116,1000,1.6497,1.51701053189432,-0.0940491060822218,-8.36217251511425,4.32227792286961e-05,8.39277266576623e-05
"Pdlim3",0.2455,0.245988123662543,1000,3.5382,2.2445865471064,-1.42121607420797,-197.740097174555,5.30705208789341e-88,1.32676302197335e-86
"Rapgef2",0.5275,0.527948352962827,1000,1.9918,2.02185246779013,0.129645184648861,-0.00620952606345782,0.911266807024124,0.949583403348475
"Pakap",0.4828,0.484451461620817,1000,1.7568,2.13123304698701,-0.129992885163639,-4.86017711756313,0.00182238388515021,0.00306283005907598
"Gphn",0.6444,0.644181551781552,1000,1.4819,2.10445714979986,0.83171947045681,-30.2069660863274,7.686698788914e-15,3.27093565485702e-14
"Art1",0.363,0.359757921245421,1000,1.338,2.19645189907132,-0.766556847036893,-62.2170264248474,6.76918702426537e-29,4.83513358876098e-28
"Ube2b",0.5272,0.527949603174603,1000,1.4817,2.39389557922922,0.129635280416596,-0.0161143710656688,0.857526546288726,0.907435498718229
"Ralgapa1",0.6407,0.639555086580087,1000,1.612,2.54759320014713,0.865107014712449,-26.824529337556,2.39698512221863e-13,9.78361274374953e-13
"Vps13a",0.4833,0.482571031746032,1000,2.4314,3.58092212160206,-0.0336503894419161,-4.70490854547961,0.00215826755554491,0.00359711259257485
"Myom2",0.4993,0.500167063492064,1000,9.9362,6.694485460189,-0.0441748547956821,-1.84860170566913,0.0545037486538107,0.0756996509080705
"Ubr5",0.3711,0.372116666666667,1000,2.6454,4.31863894427602,-0.795079021976993,-52.4249542458972,1.31746788764634e-24,7.74981110380198e-24
"Dtna",0.433,0.434027777777778,1000,2.8799,4.63200875365506,-0.411606593878571,-19.4524892137473,4.44944430428056e-10,1.45883419812478e-09
"Slc24a2",0.7195,0.722666666666667,1000,28.0546,14.3770590826611,1.52818698419283,-81.9082639590823,1.65898450922103e-37,1.32718760737682e-36
"Nfyc",0.5072,0.506984415584415,1000,3.3694,5.45550611463478,0.0800444279320409,-1.0647966517821,0.144479085326974,0.180598856658717
"Lnpep",0.4959,0.495183333333333,1000,5.2431,7.00039488298349,-0.0528063591746527,-2.30091304157429,0.0319379206057078,0.0462868414575475
"Auts2",0.6407,0.643197619047619,1000,13.1225,9.99257209817337,0.653892092617512,-26.3275866831555,3.97562298469803e-13,1.59024919387921e-12
"Atcayos",0.5144,0.515294047619048,1000,3.9485,6.59807642381173,0.0700853146059214,-0.478064868068827,0.328163918076057,0.381585951251229
"Agl",0.5294,0.527428210678211,1000,4.9846,7.082871327796,0.190763165164783,0.000453966262284666,1,1
"Aox1",0.8403,0.841558333333333,1000,15.9744,11.4067207200823,2.34272746621782,-225.237614843624,5.68450394360283e-100,1.89483464786761e-98
"Pard3",0.5281,0.52712619047619,1000,4.1458,6.97270948971897,0.168256181081693,-0.004739188361782,0.92244292706752,0.95097208976033
"Usp28",0.5553,0.554904761904762,1000,9.8543,9.14049429984555,0.332888457924971,-1.45294740684051,0.0882562613924843,0.113149053067288
"Abhd18",0.4611,0.459990476190476,1000,8.5471,9.39880637697623,-0.197366083330219,-9.51840206821498,1.28221370701762e-05,2.69939727793183e-05
"Lclat1",0.4617,0.461455555555556,1000,10.2635,10.0506038453307,-0.0592862057315136,-9.34541330774209,1.53720247267149e-05,3.20250515139894e-05
"Lims1",0.441,0.44305,1000,4.7296,7.99386387135926,-0.310745754550767,-15.987884108124,1.56107774058468e-08,4.57432148416404e-08
"Arih1",0.4963,0.497111111111111,1000,5.2111,8.3125952729713,-0.0241393535854176,-2.24565318540954,0.0340676347846604,0.0490181795462739
"Sptan1",0.6006,0.601928571428571,1000,7.4401,9.34414943429532,0.652643533745345,-10.5210973120821,4.49279338777363e-06,9.76694214733398e-06
"Casq2",0.4692,0.469866666666667,1000,10.7239,10.7568569812682,-0.247273590080414,-7.34739037830207,0.000126395912052531,0.000236254041219685
"Grk5",0.6921,0.692125,1000,20.0806,14.4063037097067,1.13513844938274,-56.4971650942923,2.16392760613292e-26,1.39608232653737e-25
"Sema3a",0.6766,0.68,1000,32.3416,19.4338650572392,0.979135480078398,-48.0515999528894,1.09048405858928e-22,6.05824476994044e-22
"Osbpl9",0.5293,0.528333333333333,1000,13.6559,12.7795647436406,0.149205816677501,-1.68849949204741e-05,0.995363363153716,1
"Thrb",0.5289,0.5294,1000,8.7742,10.9791679867476,0.166009951438929,-0.000175676328922236,0.985045005697777,1
"Tnni3",0.4238,0.423864285714286,1000,4.2653,9.48373010830399,-0.395620045451603,-22.5468848526837,1.87821998514188e-11,6.70792851836387e-11
"Ces1d",0.4523,0.455616666666667,1000,45.2269,25.1213797528832,-0.172092246021915,-10.8876498117532,3.0652101328855e-06,6.73672556678131e-06
"Mef2a",0.506,0.506607142857143,1000,8.6129,11.9045784832403,0.018615678167347,-1.10618011577412,0.136909066338903,0.172212662061513
"Nppb",0.5,0.509,1000,50,27.8912901120584,0.102120096593609,-0.627835667425643,0.262472041028519,0.310617800033751
"Vti1a",0.5718,0.572166666666667,1000,9.2382,12.9094912851018,0.404523277534907,-3.66882712643917,0.00675248979695049,0.0107182377729373
"Chpt1",0.4104,0.409933333333333,1000,17.4574,16.3529937027869,-0.520449739166431,-28.6864188897774,3.60552341764692e-14,1.50230142401955e-13
"Idh3b",0.2742,0.275747619047619,1000,8.3217,13.8345280862055,-1.37024957753201,-135.450126626664,7.22277636620254e-61,1.20379606103376e-59
"Tafa2",0.5571,0.559,1000,44.2904,28.2583939555789,0.309118287836056,-1.82889789153694,0.0558074183191836,0.0769757494057706
"Snhg11",0.6003,0.601583333333333,1000,39.9727,27.0004617367298,0.55294266418975,-10.9100644942235,2.99442148177278e-06,6.65426995949508e-06
"Irf2",0.3761,0.375283333333333,1000,13.9106,17.456506522663,-0.69771267736776,-47.9759220258264,1.17712153592251e-22,6.36281911309465e-22
"Ppip5k1",0.5705,0.568166666666667,1000,42.946,28.522385261476,0.313010030271963,-3.00935091671022,0.0141550550321345,0.0219458217552472
"Dennd4c",0.4467,0.44755,1000,44.6725,29.6637942848475,-0.326423112105273,-13.4458729956038,2.15175879870893e-07,5.24819219197299e-07
"Abcd3",0.4428,0.448697619047619,1000,44.2836,29.8904669417587,-0.282129916777947,-12.9754982535293,3.50194621097045e-07,8.33796716897727e-07
"Afg3l2",0.4354,0.4355,1000,13.4165,18.3378447296807,-0.379321443674033,-17.7820254954368,2.46800373427669e-09,7.71251166961465e-09
"Rapgef4",0.374,0.372,1000,37.3975,27.6152265357217,-0.841719347026127,-50.4515363074096,9.65965759828271e-24,5.51980434187584e-23
"Birc6",0.5523,0.552083333333333,1000,8.0448,16.5976759417814,0.330620301889729,-1.00904386361424,0.155434781362071,0.191894791805026
"Tef",0.4987,0.490369047619048,1000,49.8725,32.6986263006274,0.0848888975865135,-2.77301352359939,0.018522684030865,0.0282789069173511
"Mpped2",0.3428,0.34,1000,34.2838,27.3092060579005,-0.816858394746046,-73.0362354764803,1.25169330308988e-33,9.62841002376827e-33
"Fermt2",0.5,0.496,1000,50,34.2347818404691,0.0207314415840862,-2.1487465772517,0.0381685949816563,0.0541398510378104
"Gm9895",0.7968,0.8,1000,20.3171,22.9627944986969,1.8973599578704,-162.006054135963,1.93639484669228e-72,3.52071790307687e-71
"Ankhd1",0.5398,0.535769047619047,1000,46.0204,32.8164529906388,0.160569836390612,-0.0523378088104209,0.746289261229178,0.806799201328841
"Ube2k",0.4501,0.4506,1000,45.0084,32.4787069673129,-0.341487478438632,-12.5319824466861,5.54596396600119e-07,1.28975906186074e-06
"Cdh8",0.044,0.0448571428571428,1000,4e-04,15.6208294511848,-4.44170544974092,-532.721279110459,1.07116522348114e-233,2.14233044696228e-231
"Fbxl20",0.5172,0.522,1000,48.2762,34.0944182994843,0.0835477912469558,-0.0523439527004257,0.746274882628362,0.806799201328841
"Miga2",0.5,0.493116666666667,1000,50,34.8433229474367,-0.0684410561018751,-2.47055664992206,0.0262251397696592,0.0388520589180136
"Gdnf",0.1291,0.1275,1000,0.0031,16.5708524615472,-2.75433653975811,-311.804956256218,1.22635999319269e-137,4.90543997277078e-136
"Tnrc6a",0.6267,0.627399999999999,1000,37.3305,30.793739782942,0.795670064904745,-19.7517109357466,3.27485068504311e-10,1.09161689501437e-09
"Rab7",0.4769,0.475,1000,47.6867,34.7264739601572,-0.0614823277792067,-5.83914477909184,0.000632336388014705,0.00112917212145483
"Gm16685",0.6964,0.6985,1000,30.3639,28.5327647472575,1.20038711325318,-60.3539978709586,4.42728572930771e-28,3.05330050297083e-27
"Elp4",0.4462,0.445,1000,44.6185,34.3320125855171,-0.347292892643009,-14.302909418346,8.87151912786015e-08,2.27474849432312e-07
"Maml3",0.4971,0.485,1000,49.7119,36.702612539585,-0.127062676643853,-3.62016322243699,0.0071284018125855,0.0112258296261189
"Tshz1",0.654,0.65525,1000,34.6018,31.2654033815841,0.892438185910169,-33.1285113201025,3.95795093545108e-16,1.84090741183771e-15
"Adcy9",0.5244,0.526,1000,47.5605,36.3925723619584,0.191064619459463,-0.0101908102731159,0.88647640130393,0.933133054004137
"Slc6a6",0.5079,0.517,1000,49.2105,37.1764231937615,0.122268612823908,-0.111042271419365,0.637456170995955,0.704371459664038
"Klhl33",0.591,0.593,1000,40.8991,34.179544335767,0.570165498793075,-8.39100126301594,4.19290933807395e-05,8.22139085896853e-05
"Macrod1",0.6695,0.670500000000001,1000,33.0532,31.4697714235686,0.952694285221641,-41.4187487312447,8.90839285642566e-20,4.5684065930388e-19
"Cdc73",0.5354,0.537,1000,46.4598,36.6153696751268,0.216562102697036,-0.124841617956918,0.617298209123308,0.685886899025898
"Lncbate10",0.7571,0.76,1000,24.29,28.3608651122062,1.51687351087899,-114.700015504355,8.05724451869912e-52,1.07429926915988e-50
"Sqstm1",0.4819,0.478,1000,48.1909,37.4922491424317,-0.0934946881541893,-5.21264006274032,0.00124302002265547,0.00212482055154781
"Rad51b",0.3855,0.384,1000,38.55,33.8311478766089,-0.686802799428113,-42.713868501352,2.40325740011755e-20,1.26487231585134e-19
"Zbed5-ps",0.556,0.5565,1000,44.3971,36.1621366862922,0.443537541991235,-1.56095051192528,0.0772466164381127,0.100320281088458
"Tmem182",0.4761,0.475,1000,47.6145,37.6621981522571,-0.115957555377057,-5.86099787841204,0.000617656790983357,0.00111289511888893
"Ambra1",0.533,0.532416666666667,1000,46.7023,37.4836425627147,0.126228678973347,-0.020812749442257,0.838335306514445,0.891846070760048
"Pdss2",0.5,0.5035,1000,50,38.7919744566622,-0.0480942882010457,-1.30074556138845,0.106763223375995,0.136004106211458
"Rock1",0.654,0.654666666666667,1000,34.6026,33.3373731363392,0.957918411257054,-32.4837651380716,7.61424296998697e-16,3.46101953181226e-15
"Nr1d2",0.5773,0.575583333333333,1000,42.2669,36.3038448901266,0.397421956361872,-4.30588101434614,0.00333999028783973,0.00543087851681258
"Gm31013",0.4073,0.406000000000001,1000,40.7344,36.1114892616367,-0.542898441154611,-30.6460460558353,4.92052688815311e-15,2.13935951658831e-14
"Cdh20",0.3539,0.352,1000,35.39,34.1922094062533,-0.853361851093603,-63.882032292454,1.26411467239074e-29,9.36381238807959e-29
"Comt",0.5838,0.585,1000,41.6228,37.0454968271617,0.515564375232808,-6.40274538471397,0.000345603544507724,0.000640006563903192
"Auh",0.4647,0.4635,1000,46.4664,38.9376387376782,-0.206597485367648,-8.65147389614833,3.18692088081994e-05,6.31073441746524e-05
"Rab3gap1",0.5394,0.541,1000,46.0572,39.1926390209846,0.211906980103028,-0.282708175777316,0.452086106942512,0.516669836505728
"Smim14",0.4259,0.424,1000,42.588,38.1658598657732,-0.40481623723077,-22.2534223607004,2.5346949135827e-11,8.89366636344808e-11
"Gm56984",0.5,0.5092,1000,50,41.0272817325256,0.0991081450129251,-0.57998672697272,0.281471045917896,0.329205901658357
"Xrn1",0.5,0.506,1000,50,41.0734911262787,-0.0268512196494317,-1.01221357825489,0.154787281873374,0.191894791805026
"Osbpl6",0.557,0.5575,1000,44.3023,39.1750341482242,0.239093440907058,-1.62460085468842,0.0714582525206269,0.0952776700275025
"Kat2b",0.5284,0.53,1000,47.1641,40.3452178442888,0.176792654863991,0.00393693014689234,1,1
"Tmod1",0.5324,0.5335,1000,46.7595,40.272277144368,0.223036337901875,-0.038472667351698,0.781480489649903,0.840301601774089
"Setd2",0.442,0.441666666666667,1000,44.2029,39.4170717722812,-0.309737554020583,-15.4328787649189,2.76507819140275e-08,7.58252414319755e-08
"Il15ra",0.4266,0.425,1000,42.6643,38.9761802848973,-0.476828668871832,-21.8966105457256,3.64966965342579e-11,1.25850677704338e-10
"Atp11a",0.4241,0.423,1000,42.4111,39.0402741436331,-0.429124635591211,-22.7046418561321,1.598747709682e-11,5.92128781363705e-11
"Cipc",0.5,0.507,1000,50,41.951473152948,0.0882271830117354,-0.868086426390391,0.18762448310831,0.228810345254037
"Apbb2",0.7326,0.733333333333333,1000,26.7403,33.1186756845935,1.39249867725992,-88.2991937871055,2.68020944834019e-40,2.43655404394563e-39
"Galnt17",0.526,0.527,1000,47.3965,41.1619484394374,0.173416399960902,-0.00524726439482492,0.918405206981634,0.95097208976033
"Deptor",0.1335,0.1315,1000,13.3546,28.3640493235471,-2.71027072750078,-351.219901281986,8.81362084140773e-155,5.87574722760516e-153
"Sdhb",0.5473,0.548,1000,45.2677,40.5033343472545,0.393957781160017,-0.747285218984871,0.221508682435118,0.26687793064472
