"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Ank2",0.470892767940832,0.4816,0.2199,0.207625386547649,0.189571173720442,6.267,1000
"Pln",0.645739512328875,0.6497,0.1681,0.191108276533935,0.194388041026164,5.843,1000
"Camk2d",0.473426864399504,0.4701,0.2391,0.305704957214886,0.328235371319535,4.009,1000
"Ghr",0.512265088261412,0.5096,0.4853,0.490149409518341,0.467147531471013,3.493,1000
"Cdh13",0.502687629445718,0.508,0.4187,0.46892517307721,0.473359047679925,3.477,1000
"Gm35330",0.81998116050616,0.8188,0.359,0.452547083557904,0.482970245620772,3.453,1000
"Resf1",0.33873431417224,0.335,2.4481,1.33019103158768,0.61174710224491,3.198,1000
"Ppip5k2",0.604051971394618,0.6035,0.5218,0.744664861531511,0.834707465179128,2.921,1000
"Actc1",0.387720277039782,0.3856,1.1187,1.20254147263285,1.1878356758679,2.663,1000
"Atp1a1",0.469595115995116,0.4706,1.6497,1.51701053189432,1.36015475237993,2.578,1000
"Pdlim3",0.245988123662543,0.2455,3.5382,2.2445865471064,1.37607585294717,2.571,1000
"Rapgef2",0.527948352962827,0.5275,1.9918,2.02185246779013,1.93279866913813,2.383,1000
"Pakap",0.484451461620817,0.4828,1.7568,2.13123304698701,2.23615927376482,2.31,1000
"Gphn",0.644181551781552,0.6444,1.4819,2.10445714979986,2.35470555346098,2.285,1000
"Art1",0.359757921245421,0.363,1.338,2.19645189907132,2.57867420051493,2.242,1000
"Ube2b",0.527949603174603,0.5272,1.4817,2.39389557922922,2.7968905146761,2.205,1000
"Ralgapa1",0.639555086580087,0.6407,1.612,2.54759320014713,2.95606401435805,2.181,1000
"Vps13a",0.482571031746032,0.4833,2.4314,3.58092212160206,4.05904972039354,2.058,1000
"Myom2",0.500167063492064,0.4993,9.9362,6.694485460189,4.461714792862,2.025,1000
"Ubr5",0.372116666666667,0.3711,2.6454,4.31863894427602,5.06166921422424,1.983,1000
"Dtna",0.434027777777778,0.433,2.8799,4.63200875365506,5.40427936974916,1.962,1000
"Slc24a2",0.722666666666667,0.7195,28.0546,14.3770590826611,5.68689357225111,1.946,1000
"Nfyc",0.506984415584415,0.5072,3.3694,5.45550611463478,6.37812433908552,1.911,1000
"Lnpep",0.495183333333333,0.4959,5.2431,7.00039488298349,7.65093845127678,1.858,1000
"Auts2",0.643197619047619,0.6407,13.1225,9.99257209817337,7.65093845127678,1.858,1000
"Atcayos",0.515294047619048,0.5144,3.9485,6.59807642381173,7.78733205796844,1.853,1000
"Agl",0.527428210678211,0.5294,4.9846,7.082871327796,7.92683747465375,1.848,1000
"Aox1",0.841558333333333,0.8403,15.9744,11.4067207200823,8.1567127798057,1.84,1000
"Pard3",0.52712619047619,0.5281,4.1458,6.97270948971897,8.24508762729744,1.837,1000
"Usp28",0.554904761904762,0.5553,9.8543,9.14049429984555,8.24508762729744,1.837,1000
"Abhd18",0.459990476190476,0.4611,8.5471,9.39880637697623,9.39779227310169,1.801,1000
"Lclat1",0.461455555555556,0.4617,10.2635,10.0506038453307,9.39779227310169,1.801,1000
"Lims1",0.44305,0.441,4.7296,7.99386387135926,9.46612675285605,1.799,1000
"Arih1",0.497111111111111,0.4963,5.2111,8.3125952729713,9.67366584691817,1.793,1000
"Sptan1",0.601928571428571,0.6006,7.4401,9.34414943429532,9.95637290264705,1.785,1000
"Casq2",0.469866666666667,0.4692,10.7239,10.7568569812682,10.2094442293903,1.778,1000
"Grk5",0.692125,0.6921,20.0806,14.4063037097067,10.3564798659587,1.774,1000
"Sema3a",0.68,0.6766,32.3416,19.4338650572392,10.9238618974234,1.759,1000
"Osbpl9",0.528333333333333,0.5293,13.6559,12.7795647436406,11.5982332184538,1.742,1000
"Thrb",0.5294,0.5289,8.7742,10.9791679867476,11.6798132384258,1.74,1000
"Tnni3",0.423864285714286,0.4238,4.2653,9.48373010830399,12.0109431187496,1.732,1000
"Ces1d",0.455616666666667,0.4523,45.2269,25.1213797528832,12.1371186759036,1.729,1000
"Mef2a",0.506607142857143,0.506,8.6129,11.9045784832403,13.1867775367357,1.705,1000
"Nppb",0.509,0.5,50,27.8912901120584,13.5992970978173,1.696,1000
"Vti1a",0.572166666666667,0.5718,9.2382,12.9094912851018,14.3589403561121,1.68,1000
"Chpt1",0.409933333333333,0.4104,17.4574,16.3529937027869,14.8511803820565,1.67,1000
"Idh3b",0.275747619047619,0.2742,8.3217,13.8345280862055,16.3033498969979,1.642,1000
"Tafa2",0.559,0.5571,44.2904,28.2583939555789,17.4715550348208,1.621,1000
"Snhg11",0.601583333333333,0.6003,39.9727,27.0004617367298,18.0545392258986,1.611,1000
"Irf2",0.375283333333333,0.3761,13.9106,17.456506522663,18.5937562956139,1.602,1000
"Ppip5k1",0.568166666666667,0.5705,42.946,28.522385261476,18.6545097560277,1.601,1000
"Dennd4c",0.44755,0.4467,44.6725,29.6637942848475,19.3964518043904,1.589,1000
"Abcd3",0.448697619047619,0.4428,44.2836,29.8904669417587,19.9682185090461,1.58,1000
"Afg3l2",0.4355,0.4354,13.4165,18.3378447296807,20.2264315171324,1.576,1000
"Rapgef4",0.372,0.374,37.3975,27.6152265357217,20.4871059955589,1.572,1000
"Birc6",0.552083333333333,0.5523,8.0448,16.5976759417814,20.6841997217474,1.569,1000
"Tef",0.490369047619048,0.4987,49.8725,32.6986263006274,21.0156519031583,1.564,1000
"Mpped2",0.34,0.3428,34.2838,27.3092060579005,21.8256567191,1.552,1000
"Fermt2",0.496,0.5,50,34.2347818404691,23.2879234643431,1.531,1000
"Gm9895",0.8,0.7968,20.3171,22.9627944986969,23.2879234643431,1.531,1000
"Ankhd1",0.535769047619047,0.5398,46.0204,32.8164529906388,23.4298305343691,1.529,1000
"Ube2k",0.4506,0.4501,45.0084,32.4787069673129,23.5009397747425,1.528,1000
"Cdh8",0.0448571428571428,0.044,4e-04,15.6208294511848,23.8579815151096,1.523,1000
"Fbxl20",0.522,0.5172,48.2762,34.0944182994843,24.0733455494123,1.52,1000
"Miga2",0.493116666666667,0.5,50,34.8433229474367,24.2173685817184,1.518,1000
"Gdnf",0.1275,0.1291,0.0031,16.5708524615472,25.3074173262698,1.503,1000
"Tnrc6a",0.627399999999999,0.6267,37.3305,30.793739782942,25.3806152284801,1.502,1000
"Rab7",0.475,0.4769,47.6867,34.7264739601572,25.3806152284801,1.502,1000
"Gm16685",0.6985,0.6964,30.3639,28.5327647472575,25.9679806906446,1.494,1000
"Elp4",0.445,0.4462,44.6185,34.3320125855171,26.5576972222798,1.486,1000
"Maml3",0.485,0.4971,49.7119,36.702612539585,27.2242215521261,1.477,1000
"Tshz1",0.65525,0.654,34.6018,31.2654033815841,27.6836487648061,1.471,1000
"Adcy9",0.526,0.5244,47.5605,36.3925723619584,27.9984988541644,1.467,1000
