gene,condition
Gm28609,F1_Aged
Gm30054,F1_Aged
Gm30624,F1_Aged
Gm31763,F1_Aged
Gm43713,F1_Aged
Gm48606,F1_Aged
Gm48882,F1_Aged
Gm55759,F1_Aged
Gm56583,F1_Aged
Gm57242,F1_Aged
Gnptab,F1_Aged
Golph3,F1_Aged
Gpatch8,F1_Aged
Gpi1,F1_Aged
Gpr137c,F1_Aged
Grb14,F1_Aged
Grk4,F1_Aged
Gsk3b,F1_Aged
Gtf2f2,F1_Aged
Gtf3c3,F1_Aged
H2bc4,F1_Aged
Hacd3,F1_Aged
Hace1,F1_Aged
Hagh,F1_Aged
Hdhd5,F1_Aged
Helz,F1_Aged
Herc1,F1_Aged
Hnrnpa2b1,F1_Aged
Hp1bp3,F1_Aged
Hps5,F1_Aged
Hspa9,F1_Aged
Hspb7,F1_Aged
Ide,F1_Aged
Ikbkb,F1_Aged
Il7,F1_Aged
Immp1l,F1_Aged
Inpp5b,F1_Aged
Ints3,F1_Aged
Ipo7,F1_Aged
Itfg2,F1_Aged
Itga7,F1_Aged
Kcmf1,F1_Aged
Kcng2,F1_Aged
Kctd8,F1_Aged
Kdm1a,F1_Aged
Kdm4c,F1_Aged
Kdm6b,F1_Aged
Klhl22,F1_Aged
Klhl24,F1_Aged
Kmt2e,F1_Aged
Kpna3,F1_Aged
Kpna6,F1_Aged
Krcc1,F1_Aged
Krt222,F1_Aged
Lancl1,F1_Aged
Lgals4,F1_Aged
Lima1,F1_Aged
Lrba,F1_Aged
Lrig1,F1_Aged
Lrp12,F1_Aged
Lrrc28,F1_Aged
Lrrc8a,F1_Aged
Luc7l2,F1_Aged
Lzic,F1_Aged
Lztfl1,F1_Aged
Man1c1,F1_Aged
Map2k4,F1_Aged
Map4k3,F1_Aged
Mapk9,F1_Aged
Mapre1,F1_Aged
Mark4,F1_Aged
Mat2a,F1_Aged
Mb21d2,F1_Aged
Mboat2,F1_Aged
Me3,F1_Aged
Med23,F1_Aged
Mgst1,F1_Aged
Mideas,F1_Aged
Mindy2,F1_Aged
Mkln1,F1_Aged
Mllt6,F1_Aged
Mlxip,F1_Aged
Mmut,F1_Aged
Mpc2,F1_Aged
Mroh1,F1_Aged
Mrpl13,F1_Aged
Mrpl45,F1_Aged
Mrps5,F1_Aged
Mtarc2,F1_Aged
Mtdh,F1_Aged
Mtmr10,F1_Aged
Mtmr12,F1_Aged
Myadml2os,F1_Aged
Mylk3,F1_Aged
Mypn,F1_Aged
N4bp2l2,F1_Aged
Naa30,F1_Aged
Nasp,F1_Aged
Nbas,F1_Aged
Nbeal1,F1_Aged
Ncor1,F1_Aged
Ndfip1,F1_Aged
Ndrg1,F1_Aged
Ndufaf4,F1_Aged
Ndufb8,F1_Aged
Nedd4,F1_Aged
Nek1,F1_Aged
Nenf,F1_Aged
Nfat5,F1_Aged
Nfia,F1_Aged
Nfyc,F1_Aged
Ngly1,F1_Aged
Nipal3,F1_Aged
Nkiras1,F1_Aged
Nmrk1,F1_Aged
Nmrk2,F1_Aged
Nmt2,F1_Aged
Nolc1,F1_Aged
Nprl3,F1_Aged
Nptn,F1_Aged
Nrxn1,F1_Aged
Nsun6,F1_Aged
Ntmt1,F1_Aged
Numa1,F1_Aged
Nup133,F1_Aged
Nup50,F1_Aged
Ola1,F1_Aged
Optn,F1_Aged
Osbpl3,F1_Aged
Osbpl8,F1_Aged
Otulin,F1_Aged
Oxsr1,F1_Aged
P2rx5,F1_Aged
Pabpc1,F1_Aged
Pacrg,F1_Aged
Pakap,F1_Aged
Pcm1,F1_Aged
Pcnp,F1_Aged
Pdcd2l,F1_Aged
Pde6d,F1_Aged
Pdk4,F1_Aged
Pfdn1,F1_Aged
Pfkl,F1_Aged
Phip,F1_Aged
Phkb,F1_Aged
Pi4ka,F1_Aged
Pias2,F1_Aged
Pigl,F1_Aged
Pigx,F1_Aged
Pik3r1,F1_Aged
Pikfyve,F1_Aged
Pitpnc1,F1_Aged
Plcb1,F1_Aged
Plekhm3,F1_Aged
Plgrkt,F1_Aged
Plk2,F1_Aged
Plscr1,F1_Aged
Pmepa1,F1_Aged
Pmm2,F1_Aged
Pogz,F1_Aged
Polr2a,F1_Aged
Ppa1,F1_Aged
Ppargc1b,F1_Aged
Ppig,F1_Aged
Ppm1a,F1_Aged
Ppp2r3a,F1_Aged
Ppp4r3b,F1_Aged
Prep,F1_Aged
Prnp,F1_Aged
Prpf40a,F1_Aged
Psmb7,F1_Aged
Pstk,F1_Aged
Ptbp2,F1_Aged
Pum1,F1_Aged
Pwwp2a,F1_Aged
Qser1,F1_Aged
R3hdm1,F1_Aged
Rab14,F1_Aged
Rab28,F1_Aged
Rab7,F1_Aged
Raf1,F1_Aged
Ranbp10,F1_Aged
Raph1,F1_Aged
Rarb,F1_Aged
Rbbp6,F1_Aged
Rbm14,F1_Aged
Rbms3,F1_Aged
Rcbtb2,F1_Aged
Rel,F1_Aged
Rexo4,F1_Aged
Rhobtb2,F1_Aged
Riok2,F1_Aged
Riok3,F1_Aged
Rit1,F1_Aged
Rnf135,F1_Aged
Rnf24,F1_Aged
Rnf6,F1_Aged
Rprd1a,F1_Aged
Rps8,F1_Aged
Rsbn1l,F1_Aged
Rsph3a,F1_Aged
Rubcn,F1_Aged
Rufy1,F1_Aged
Sacm1l,F1_Aged
Scamp1,F1_Aged
Sdcbp,F1_Aged
Sec31a,F1_Aged
Sec62,F1_Aged
Secisbp2l,F1_Aged
Selenop,F1_Aged
Senp6,F1_Aged
Serf2,F1_Aged
Serinc5,F1_Aged
Setd5,F1_Aged
Sgca,F1_Aged
Sgce,F1_Aged
Sh3pxd2a,F1_Aged
Skp1,F1_Aged
Slc25a12,F1_Aged
Slc25a23,F1_Aged
Slc39a11,F1_Aged
Slc39a14,F1_Aged
Slc49a4,F1_Aged
Slc4a3,F1_Aged
Slit2,F1_Aged
Slit3,F1_Aged
Smarcc1,F1_Aged
Smc6,F1_Aged
Snap47,F1_Aged
Snrnp40,F1_Aged
Sntb2,F1_Aged
Sod2,F1_Aged
Son,F1_Aged
Sorcs2,F1_Aged
Sppl2a,F1_Aged
Sptbn1,F1_Aged
Srcap,F1_Aged
Srl,F1_Aged
Srsf2,F1_Aged
Srsf7,F1_Aged
Ss18l2,F1_Aged
Ssu72,F1_Aged
St6gal1,F1_Aged
Stam,F1_Aged
Stam2,F1_Aged
Stx18,F1_Aged
Sumf1,F1_Aged
Sun2,F1_Aged
Tab1,F1_Aged
Tab2,F1_Aged
Tbc1d19,F1_Aged
Tcaim,F1_Aged
Tet3,F1_Aged
Tex2,F1_Aged
Tfrc,F1_Aged
Tgfb2,F1_Aged
Tgfbr1,F1_Aged
Thap2,F1_Aged
Thra,F1_Aged
Tle4,F1_Aged
Tlk1,F1_Aged
Tlk2,F1_Aged
Tm9sf2,F1_Aged
Tmcc1,F1_Aged
Tmco3,F1_Aged
Tmem131,F1_Aged
Tmem143,F1_Aged
Tmem165,F1_Aged
Tmem241,F1_Aged
Tmem38b,F1_Aged
Tmpo,F1_Aged
Tmt1a,F1_Aged
Tnni3k,F1_Aged
Tnrc6a,F1_Aged
Tomm40,F1_Aged
Tra2b,F1_Aged
Traf3,F1_Aged
Ttc27,F1_Aged
Tti1,F1_Aged
Tut7,F1_Aged
Txndc12,F1_Aged
Tyw1,F1_Aged
Ubap2l,F1_Aged
Ube2j1,F1_Aged
Ube2v2,F1_Aged
Ube3a,F1_Aged
Uck2,F1_Aged
Uimc1,F1_Aged
Uqcc1,F1_Aged
Usf2,F1_Aged
Usf3,F1_Aged
Usp33,F1_Aged
Usp34,F1_Aged
Usp7,F1_Aged
Vcl,F1_Aged
Vkorc1l1,F1_Aged
Vps37b,F1_Aged
Wac,F1_Aged
Wdr11,F1_Aged
Wdr37,F1_Aged
Wdr47,F1_Aged
Whamm,F1_Aged
Wipf2,F1_Aged
Wipf3,F1_Aged
Wnk1,F1_Aged
Xkr6,F1_Aged
Xrn2,F1_Aged
Ybx3,F1_Aged
Yipf4,F1_Aged
Ythdc2,F1_Aged
Ythdf2,F1_Aged
Ywhag,F1_Aged
Ywhaz,F1_Aged
Zc3h6,F1_Aged
Zcchc4,F1_Aged
Zcchc8,F1_Aged
Zcwpw2,F1_Aged
Zdhhc13,F1_Aged
Zfp148,F1_Aged
Zfp260,F1_Aged
Zfp282,F1_Aged
Zfp609,F1_Aged
Zfp655,F1_Aged
Zfp738,F1_Aged
Zfp787,F1_Aged
Zfp788,F1_Aged
Zfp976,F1_Aged
Zmynd11,F1_Aged
Znrf3,F1_Aged
Zscan21,F1_Aged
1110059E24Rik,F1_Young
1810024B03Rik,F1_Young
1810062O18Rik,F1_Young
2310015A10Rik,F1_Young
2310016D03Rik,F1_Young
2310039L15Rik,F1_Young
3110082I17Rik,F1_Young
4930432B10Rik,F1_Young
4930473A02Rik,F1_Young
4930517O19Rik,F1_Young
4930551O13Rik,F1_Young
4931414P19Rik,F1_Young
5830418P13Rik,F1_Young
9330111N05Rik,F1_Young
9330158H04Rik,F1_Young
9930024M15Rik,F1_Young
A730056A06Rik,F1_Young
A930029G22Rik,F1_Young
A930033H14Rik,F1_Young
AA465934,F1_Young
AU040320,F1_Young
Aagab,F1_Young
Aasdh,F1_Young
Aasdhppt,F1_Young
Abcd3,F1_Young
Ablim3,F1_Young
Abraxas1,F1_Young
Abtb3,F1_Young
Acad10,F1_Young
Acad11,F1_Young
Acadm,F1_Young
Acat1,F1_Young
Acss1,F1_Young
Acss2,F1_Young
Actn1,F1_Young
Actn2,F1_Young
Actr2,F1_Young
Adat1,F1_Young
Adck1,F1_Young
Adra1b,F1_Young
Aff1,F1_Young
Agtr1a,F1_Young
Aldh9a1,F1_Young
Als2,F1_Young
Amfr,F1_Young
Ammecr1l,F1_Young
Ankrd39,F1_Young
Anks6,F1_Young
Ano6,F1_Young
Ap2b1,F1_Young
Ap3s1,F1_Young
Apaf1,F1_Young
Arfgap1,F1_Young
Arfgef1,F1_Young
Arglu1,F1_Young
Arhgap12,F1_Young
Arhgap29,F1_Young
Arhgap32,F1_Young
Arhgap35,F1_Young
Arhgap44,F1_Young
Arid1b,F1_Young
Asah1,F1_Young
Asb2,F1_Young
Asb5,F1_Young
Asrgl1,F1_Young
Atf7ip,F1_Young
Atg7,F1_Young
Atg9a,F1_Young
Atp11b,F1_Young
Atp5f1a,F1_Young
Atp5mf,F1_Young
Atp6v0e,F1_Young
Atp6v1a,F1_Young
Atp6v1b2,F1_Young
Atp8a1,F1_Young
Atp8a2,F1_Young
Atxn2l,F1_Young
Aven,F1_Young
B230369F24Rik,F1_Young
B3gat3,F1_Young
B3gntl1,F1_Young
B4galt1,F1_Young
BC005537,F1_Young
Babam2,F1_Young
Baz1b,F1_Young
Bbof1,F1_Young
Bcl6,F1_Young
Bcl7a,F1_Young
Bcl9,F1_Young
Bdp1,F1_Young
Bend7,F1_Young
Bmp2k,F1_Young
Bmpr1a,F1_Young
Bphl,F1_Young
Bpnt1,F1_Young
Brd1,F1_Young
Brd10,F1_Young
Brd7,F1_Young
Bsg,F1_Young
Btbd3,F1_Young
Btrc,F1_Young
C2cd3,F1_Young
C920021L13Rik,F1_Young
Cab39,F1_Young
Canx,F1_Young
Capn2,F1_Young
Capn7,F1_Young
Carnmt1,F1_Young
Casp7,F1_Young
Cast,F1_Young
Cbl,F1_Young
Cc2d2a,F1_Young
Ccdc146,F1_Young
Ccdc174,F1_Young
Ccdc59,F1_Young
Ccng1,F1_Young
Ccnl2,F1_Young
Ccpg1,F1_Young
Cct6a,F1_Young
Ccz1,F1_Young
Cd2ap,F1_Young
Cdc27,F1_Young
Cdh11,F1_Young
Cdh13,F1_Young
Cdin1,F1_Young
Cdk12,F1_Young
Cdkl1,F1_Young
Cebpd,F1_Young
Cenpc1,F1_Young
Cep112,F1_Young
Cep290,F1_Young
Cers4,F1_Young
Cetn3,F1_Young
Cfap20,F1_Young
Cfap97,F1_Young
Cfl2,F1_Young
Chpt1,F1_Young
Chsy1,F1_Young
Churc1,F1_Young
Ciapin1,F1_Young
Cipc,F1_Young
Clcc1,F1_Young
Clcn1,F1_Young
Cmas,F1_Young
Coa7,F1_Young
Cog5,F1_Young
Cog6,F1_Young
Col5a1,F1_Young
Colec12,F1_Young
Commd10,F1_Young
Comt,F1_Young
Coro6,F1_Young
Cpq,F1_Young
Crbn,F1_Young
Crebzf,F1_Young
Ctnna1,F1_Young
Ctnnb1,F1_Young
Ctr9,F1_Young
Cyp4f13,F1_Young
Cyth1,F1_Young
D3Ertd751e,F1_Young
D6Wsu163e,F1_Young
Dag1,F1_Young
Dap3,F1_Young
Dazap1,F1_Young
Dcp1a,F1_Young
Ddx23,F1_Young
Def8,F1_Young
Dele1,F1_Young
Dennd10,F1_Young
Dennd6a,F1_Young
Derl2,F1_Young
Des,F1_Young
Dgkz,F1_Young
Disp1,F1_Young
Dlg5,F1_Young
Dlx1as,F1_Young
Dnaaf9,F1_Young
Dnajb11,F1_Young
Dnajb6,F1_Young
Dnajc13,F1_Young
Dnmbp,F1_Young
Dock4,F1_Young
Dph3,F1_Young
Dusp12,F1_Young
Dync1i2,F1_Young
E130102H24Rik,F1_Young
Ech1,F1_Young
Echdc1,F1_Young
Edn1,F1_Young
Eef1akmt1,F1_Young
Egln1,F1_Young
Egln3,F1_Young
Ehbp1l1,F1_Young
Eif2ak1,F1_Young
Eif2ak4,F1_Young
Eif2b3,F1_Young
Eif3c,F1_Young
Eif4enif1,F1_Young
Elk4,F1_Young
Eml5,F1_Young
Enpp1,F1_Young
Eogt,F1_Young
Ep400,F1_Young
Epas1,F1_Young
Epb41l4a,F1_Young
Epdr1,F1_Young
Epg5,F1_Young
Epn1,F1_Young
Erc2,F1_Young
Ergic1,F1_Young
Erlec1,F1_Young
Esrra,F1_Young
Esrrg,F1_Young
Esyt2,F1_Young
Etl4,F1_Young
Etohd2,F1_Young
Exoc3,F1_Young
Eya3,F1_Young
Ezh1,F1_Young
Fabp3,F1_Young
Fam110b,F1_Young
Fam135a,F1_Young
Fam13a,F1_Young
Fam168b,F1_Young
Fam193b,F1_Young
Fam76a,F1_Young
Far1,F1_Young
Fastkd2,F1_Young
Fgf14,F1_Young
Fgf2,F1_Young
Fgl2,F1_Young
Fmnl2,F1_Young
Fndc3b,F1_Young
Focad,F1_Young
Fosl2,F1_Young
Foxn3,F1_Young
Foxo1,F1_Young
Foxp1,F1_Young
Foxp2,F1_Young
Frs2,F1_Young
Fsd1l,F1_Young
Fto,F1_Young
Furin,F1_Young
Fzd6,F1_Young
Gab1,F1_Young
Galc,F1_Young
Garem1,F1_Young
Gfod2,F1_Young
Gfpt1,F1_Young
Gja3,F1_Young
Glt8d1,F1_Young
Gm10097,F1_Young
Gm10649,F1_Young
Gm15910,F1_Young
Gm16023,F1_Young
Gm16599,F1_Young
Gm17473,F1_Young
Gm17484,F1_Young
Gm19689,F1_Young
Gm20647,F1_Young
Gm26885,F1_Young
Gm26911,F1_Young
Gm32786,F1_Young
Gm35254,F1_Young
Gm35417,F1_Young
Gm36201,F1_Young
Gm37320,F1_Young
Gm40841,F1_Young
Gm41505,F1_Young
Gm42992,F1_Young
Gm45132,F1_Young
Gm47092,F1_Young
Gm47162,F1_Young
Gm47271,F1_Young
Gm49164,F1_Young
Gm52948,F1_Young
Gm56671,F1_Young
Gm57239,F1_Young
Gm57352,F1_Young
Gm5817,F1_Young
Gm7160,F1_Young
Gm7854,F1_Young
Gmfb,F1_Young
Gna12,F1_Young
Golga5,F1_Young
Golph3l,F1_Young
Gpatch2l,F1_Young
Gpbp1l1,F1_Young
Gpcpd1,F1_Young
Gpr107,F1_Young
Gpr157,F1_Young
Gpr180,F1_Young
Grsf1,F1_Young
Gss,F1_Young
Gsto1,F1_Young
Gtpbp10,F1_Young
H13,F1_Young
H1f2,F1_Young
H6pd,F1_Young
Hcn1,F1_Young
Hdac9,F1_Young
Hdgfl3,F1_Young
Hdhd2,F1_Young
Heca,F1_Young
Heg1,F1_Young
Herc4,F1_Young
Herpud2,F1_Young
Hint1,F1_Young
Hint3,F1_Young
Hipk1,F1_Young
Hk2,F1_Young
Hlf,F1_Young
Hnrnpm,F1_Young
Hrc,F1_Young
Hs3st5,F1_Young
Hs6st1,F1_Young
Hspa14,F1_Young
Idh2,F1_Young
Ift140,F1_Young
Impact,F1_Young
Ino80d,F1_Young
Inpp5f,F1_Young
Inpp5k,F1_Young
Insr,F1_Young
Ints13,F1_Young
Ints4,F1_Young
Ipmk,F1_Young
Ipo11,F1_Young
Ipo5,F1_Young
Iqgap1,F1_Young
Irf2bp2,F1_Young
Irs2,F1_Young
Itfg1,F1_Young
Itga5,F1_Young
Itgb1,F1_Young
Itpr1,F1_Young
Itprid2,F1_Young
Ivd,F1_Young
Jak1,F1_Young
Jam2,F1_Young
Josd2,F1_Young
Kank2,F1_Young
Kat7,F1_Young
Kcnj2,F1_Young
Kcnj5,F1_Young
Kctd9,F1_Young
Khdrbs3,F1_Young
Kidins220,F1_Young
Kif13a,F1_Young
Kif21a,F1_Young
Kif3a,F1_Young
Klc1,F1_Young
Klf12,F1_Young
Klhl3,F1_Young
Klhl33,F1_Young
Klhl41,F1_Young
Klhl8,F1_Young
Ktn1,F1_Young
Lamp1,F1_Young
Lmod2,F1_Young
Lnx2,F1_Young
Lpcat3,F1_Young
Lpin1,F1_Young
Lrrc41,F1_Young
Lrrfip1,F1_Young
Lrrfip2,F1_Young
Ltbp1,F1_Young
Lyn,F1_Young
Malsu1,F1_Young
Map2k1,F1_Young
Map2k3os,F1_Young
Mapk14,F1_Young
Mapkap1,F1_Young
Mapkapk5,F1_Young
Mapre2,F1_Young
Marchf3,F1_Young
Mau2,F1_Young
Mbnl2,F1_Young
Mbtps1,F1_Young
Mcee,F1_Young
Mdm4,F1_Young
Me1,F1_Young
Med1,F1_Young
Med21,F1_Young
Med24,F1_Young
Med6,F1_Young
Mef2a,F1_Young
Metap1d,F1_Young
Mettl2,F1_Young
Mettl25,F1_Young
Mfn1,F1_Young
Mfsd8,F1_Young
Mia3,F1_Young
Micu3,F1_Young
Mipep,F1_Young
Mir100hg,F1_Young
Mir133a-1hg,F1_Young
Mir378c,F1_Young
Mir670hg,F1_Young
Mknk2,F1_Young
Mlf1,F1_Young
Mlh3,F1_Young
Mllt10,F1_Young
Mllt3,F1_Young
Mpdz,F1_Young
Mrpl37,F1_Young
Mrtfb,F1_Young
Msh3,F1_Young
Msrb3,F1_Young
Mt1,F1_Young
Mtf2,F1_Young
Mto1,F1_Young
Mxi1,F1_Young
Mybpc3,F1_Young
Myo18b,F1_Young
Myo5b,F1_Young
Naa40,F1_Young
Nav2,F1_Young
Nck1,F1_Young
Ncoa3,F1_Young
Ncoa4,F1_Young
Ndrg2,F1_Young
Ndufa10,F1_Young
Ndufa5,F1_Young
Ndufb3,F1_Young
Ndufv1,F1_Young
Nebl,F1_Young
Nek4,F1_Young
Nexn,F1_Young
Nf1,F1_Young
Nfil3,F1_Young
Nfx1,F1_Young
Nhej1,F1_Young
Nhsl1,F1_Young
Nipsnap2,F1_Young
Nisch,F1_Young
Nme2,F1_Young
Nnt,F1_Young
Noxred1,F1_Young
Npepl1,F1_Young
Npepps,F1_Young
Nploc4,F1_Young
Nqo1,F1_Young
Nr1d2,F1_Young
Nr3c1,F1_Young
Nr6a1os,F1_Young
Nsun4,F1_Young
Ntm,F1_Young
Nudcd3,F1_Young
Nufip2,F1_Young
Nup188,F1_Young
Nvl,F1_Young
Ociad1,F1_Young
Odc1,F1_Young
Odf2l,F1_Young
Ogfrl1,F1_Young
Osbpl6,F1_Young
Osmr,F1_Young
Otud4,F1_Young
Oxct1,F1_Young
P4htm,F1_Young
Pacs1,F1_Young
Pag1,F1_Young
Palmd,F1_Young
Pank1,F1_Young
Parva,F1_Young
Pbx1,F1_Young
Pbx3,F1_Young
Pcf11,F1_Young
Pcyt1a,F1_Young
Pde1a,F1_Young
Pdgfa,F1_Young
Pdk1,F1_Young
Pdxk,F1_Young
Per2,F1_Young
Pex2,F1_Young
Pfkm,F1_Young
Pgm1,F1_Young
Pgm5,F1_Young
Phactr4,F1_Young
Phf21a,F1_Young
Phlpp1,F1_Young
Pik3cd,F1_Young
Pik3r3,F1_Young
Pitpnm2,F1_Young
Pitrm1,F1_Young
Pkn1,F1_Young
Plec,F1_Young
Plekha6,F1_Young
Plekha7,F1_Young
Plekhn1,F1_Young
Plin3,F1_Young
Plscr2,F1_Young
Pogk,F1_Young
Poldip2,F1_Young
Polrmt,F1_Young
Pomt2,F1_Young
Pot1b,F1_Young
Ppcdc,F1_Young
Ppil2,F1_Young
Ppip5k1,F1_Young
Ppp2r5a,F1_Young
Ppp2r5c,F1_Young
Prdm11,F1_Young
Prdm5,F1_Young
Prickle1,F1_Young
Prkaa2,F1_Young
Prkd3,F1_Young
Prlr,F1_Young
Prodh,F1_Young
Prox1,F1_Young
Prune1,F1_Young
Psma2,F1_Young
Psmd4,F1_Young
Psmd9,F1_Young
Ptcd2,F1_Young
Ptgds,F1_Young
Ptp4a1,F1_Young
Pvt1,F1_Young
Pxn,F1_Young
Pygo1,F1_Young
Pyroxd1,F1_Young
Qsox1,F1_Young
R3hcc1l,F1_Young
R3hdm2,F1_Young
Rab22a,F1_Young
Rad54l2,F1_Young
Rala,F1_Young
Raver1,F1_Young
Rb1,F1_Young
Rbx1,F1_Young
Rcan2,F1_Young
Rcc2,F1_Young
Reep3,F1_Young
Retreg3,F1_Young
Rgs12,F1_Young
Rgs13,F1_Young
Rgs7bp,F1_Young
Rhbdd2,F1_Young
Rhob,F1_Young
Rhobtb1,F1_Young
Riok1,F1_Young
Rmnd1,F1_Young
Rmnd5a,F1_Young
Rnf123,F1_Young
Rnf13,F1_Young
Rnf150,F1_Young
Rnf170,F1_Young
Rnf20,F1_Young
Rnpep,F1_Young
Rpap2,F1_Young
Rpf2,F1_Young
Rph3al,F1_Young
Rpl6,F1_Young
Rprd1b,F1_Young
Rps3a1,F1_Young
Rpsa,F1_Young
Rras2,F1_Young
Rreb1,F1_Young
Rrm2b,F1_Young
Rsf1os1,F1_Young
Rsf1os2,F1_Young
Rsl1d1,F1_Young
Rsrc1,F1_Young
Rtn4ip1,F1_Young
Rufy2,F1_Young
Rxrg,F1_Young
Samd12,F1_Young
Samm50,F1_Young
Sar1a,F1_Young
Sav1,F1_Young
Scfd1,F1_Young
Scmh1,F1_Young
Scube2,F1_Young
Sdad1,F1_Young
Sdc2,F1_Young
Sdccag8,F1_Young
Sdf2,F1_Young
Sdf4,F1_Young
Sdha,F1_Young
Sec11a,F1_Young
Sec22a,F1_Young
Sec31b,F1_Young
Sephs1,F1_Young
Septin9,F1_Young
Setdb1,F1_Young
Sfi1,F1_Young
Sgcg,F1_Young
Sh3d19,F1_Young
Sh3rf2,F1_Young
Shld1,F1_Young
Shroom3,F1_Young
Sik2,F1_Young
Sil1,F1_Young
Slc20a2,F1_Young
Slc25a16,F1_Young
Slc25a26,F1_Young
Slc25a27,F1_Young
Slc25a33,F1_Young
Slc25a34,F1_Young
Slc25a51,F1_Young
Slc35a3,F1_Young
Slc38a3,F1_Young
Slc4a4,F1_Young
Slco3a1,F1_Young
Smarca2,F1_Young
Smarca4,F1_Young
