"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.611627906976744,43,0.704544116473829,0.337875015888265,1,1
"5031425E22Rik",0.544573643410853,43,0.31194400631474,25.835842441647,1,1
"9530026P05Rik",0.537202380952381,40,0.432959407276106,-1.14354978933927,0,0
"AW554918",0.55982905982906,39,0.214124805352848,10.1239001110234,1,1
"Aak1",0.430232558139535,43,-0.724365557386573,20.780004853734,1,1
"Abca1",0.483506944444444,48,0.0291463456595165,0.920522580701828,1,1
"Abca8a",0.61494708994709,21,0.781359713524659,-2.39330799829537,0,0
"Abhd17b",0.464539007092199,47,0.556393348524385,24.8807570142301,1,1
"Abi1",0.644383394383394,52,1.39854937649027,1.38747620797241,0.88,1
"Abi3bp",0.457818532818533,74,-0.420331798948357,2.71154201202864,1,1
"Ablim1",0.4375,32,-0.404390255079335,-2.10485022750136,0,0
"Ablim2",0.486111111111111,30,0.0614005446641435,-1.76270035736729,0,0
"Ablim3",0.41875,40,-0.476438043942987,10.3944679641382,1,1
"Ackr3",0.58,35,0.584962500721156,15.5993181574794,1,1
"Adam10",0.480392156862745,51,-0.241008099503795,21.9229232420051,1,1
"Adam12",0.691666666666667,35,1.55639334852439,-0.726139329514709,0,0
"Adam19",0.321428571428571,28,-1.16992500144231,6.79000980362332,1,1
"Adamts5",0.431972789115646,28,-0.830074998557688,0.333962862418318,1,1
"Adamts9",0.625850340136054,21,1.45066140900957,-1.05623279655593,0,0
"Adamtsl1",0.550273224043716,61,0.208946890271496,1.58497734354529,0.98,1
"Adgrl4",0.4953125,32,-0.206450877467427,-1.61318432902966,0,0
"Adk",0.459770114942529,29,-0.192645077942396,6.0318897969572,1,1
"Afap1l1",0.390243902439024,41,-0.321928094887362,-1.44826190816908,0,0
"Aff1",0.325036075036075,33,-0.841302253980941,-3.00684467107575,0,0
"Agap1",0.395772594752187,49,-0.337034987277571,-1.02477072757875,0,0
"Agfg1",0.595238095238095,35,0.485426827170242,-2.61165067987433,0,0
"Ago3",0.489035087719298,38,0,20.3184297474209,1,1
"Agps",0.557692307692308,26,-0.321928094887362,-0.786943532496316,0,0
"Ahnak",0.412962962962963,45,-0.782408564927373,0.00179385597244419,1,1
"Aig1",0.455357142857143,28,-0.137503523749935,7.39940609505842,1,1
"Airn",0.355353508924938,63,-0.868210127444459,2.01554576102154,0.1,0.218944099378882
