"","AR","N","log2FC","llr","pval","padj"
"Actn2_rep2",0.5209941244492,3000,0.103580534501367,-17.278253669484,4.14055027666671e-09,1.89933498929666e-08
"Actn2",0.511181516938993,3000,0.0882474151190387,-4.69962185625627,0.00217074966787713,0.00803981358473012
"Actn2_rep1",0.530388799043104,3000,0.101459311445318,3.17560284225601,1,1
"Myom1",0.526806169458059,3000,0.162054830195774,-64.4422006993409,7.18854610951781e-30,4.54971272754292e-29
"Pln",0.572729223075666,3000,0.433879664244084,25.7081735229085,1,1
"Pln_rep1",0.611791700008467,3000,0.709811796434672,-18.0650811649175,1.84567824427371e-09,8.54480668645234e-09
"Pln_rep3",0.563749639727847,3000,0.408402663797928,24.4366111433737,1,1
"Pln_rep4",0.567990101006293,3000,0.426442262551093,27.0654058456757,1,1
"Pln_rep2",0.574781956484632,3000,0.397227102710482,25.5845486287917,1,1
"Ank2",0.377612828710779,3000,-0.715840389334872,-110.792690083495,4.07922128654495e-50,3.04419498995892e-49
"Mast2_rep1",0.326508699009271,3000,-1.02533578354277,-12.9454908122798,3.61252952655354e-07,1.57066501154502e-06
"Mast2_rep3",0.484118752013599,3000,-0.075617046644695,-12.1381852261302,8.34566182883388e-07,3.59726802966978e-06
"Mast2",0.681487485286164,3000,1.08445307897783,-224.596576796601,1.08070716446235e-99,1.14968847283229e-98
"Mast2_rep2",0.488232822174599,3000,-0.0923470880392492,-17.2051199927437,4.46368660317018e-09,2.02894845598644e-08
"Arhgap26",0.481466436905643,3000,-0.0707671842313748,6.24614082814878,1,1
"Mir99ahg",0.71692122546802,3000,1.2734772313921,-115.77416472853,2.73957105171984e-52,2.14028988415613e-51
"Synpo2",0.360822338037699,3000,-0.725831120146994,22.1713615718372,1,1
"Pam",0.422910317634545,3000,-0.397753777864321,18.5571302769549,1,1
"Camk2d_rep1",0.474805261108326,3000,-0.153973596750727,-37.2916311833369,5.81339935666956e-18,3.12548352509116e-17
"Ifrd1",0.622785758523182,3000,0.749892714888526,2.19761041907532,1,1
"Camk2d",0.476994556795409,3000,-0.183495640848587,-43.9337411331007,6.99898936086163e-21,3.93201649486608e-20
"Msrb3",0.49405487797399,3000,-0.0532420212769794,-32.6692086241228,6.30795875547836e-16,3.28539518514498e-15
"Ifrd1_rep1",0.486317731590925,3000,-0.0927402090387305,-28.3015896544148,5.33255546053166e-14,2.69320982855135e-13
"Sptbn1",0.494756281463634,3000,-0.0249868637926683,-196.265999732371,2.32628235323484e-87,2.19460599361778e-86
"Gm35330",0.800169228157463,3000,2.04331936296758,-141.423191980847,1.80024143401935e-63,1.55193227070634e-62
"Sptbn1_rep1",0.395746955250632,3000,-0.630525664522116,-232.788522294714,2.93931239767844e-103,3.41780511357958e-102
"Gm35330_rep1",0.810262490098481,3000,2.00808612135092,-138.508664894198,3.35416083507384e-62,2.84250918226596e-61
"Ghr",0.524003619916662,3000,0.121031706377207,-6.13987747294323,0.000457898492874002,0.00172142290554136
"Ghr_rep1",0.516739058702449,3000,0.133938967068504,-26.2507106191033,4.2993708187255e-13,2.10753471506152e-12
"Gm20619_rep1",0.542705820134335,3000,0.189630670157702,-113.263477265057,3.41020483536298e-51,2.62323448874076e-50
"Cdh13_rep1",0.521241759592031,3000,0.072250979325718,-88.8151835044455,1.59523954613466e-40,1.06349303075644e-39
"Gm20619",0.4020125317324,3000,-0.576530594539901,37.0877319544252,1,1
"Cdh13",0.520650459717442,3000,0.157061723161923,-111.172067269411,2.78663509429885e-50,2.11108719265065e-49
"Gm20619_rep2",0.450845477207977,3000,-0.291371425004477,5.74608737214021,1,1
"Resf1_rep2",0.265365181148116,3000,-1.43579099805927,-73.308440168888,9.51664379008617e-34,6.17963882473128e-33
"Resf1_rep1",0.312399463434344,3000,-1.11524838166073,-40.7997985358206,1.66648114809423e-19,9.15648982469355e-19
"Resf1",0.558616332624914,3000,0.382925902667321,87.9982061354435,1,1
"Resf1_rep3",0.314266903930898,3000,-1.10218039480648,-61.6269378302836,1.22700383535314e-28,7.66877397095711e-28
"Slc25a13",0.35396022262338,3000,-0.866763111220364,-308.744509263631,2.62959129108106e-136,3.9842292289107e-135
"Adra1a",0.34525275039775,3000,-0.935447291504022,-125.751148744419,1.22160028843452e-56,9.69524038440095e-56
"Pdzrn4",0.723844410725443,3000,1.33725899085552,613.123488106509,1,1
"Pdzrn4_rep1",0.600440115734035,3000,0.561227851928796,1366.41455339962,1,1
"Tecrl",0.382101708699985,3000,-0.729315028048548,-406.834267233925,5.75846687916392e-179,1.15169337583278e-177
"Serpine1_rep1",0.404018734968735,3000,-0.576930153731582,292.791063668908,1,1
"Tecrl_rep1",0.399630132114188,3000,-0.598976596019063,-383.083473199718,1.22510929192669e-168,2.35597940755134e-167
"Rapgef2_rep1",0.525185242736566,3000,0.175644830686252,1774.0788170556,1,1
"Serpine1",0.416037481962481,3000,-0.582210140507866,152.036097371994,1,1
"Serpine1_rep3",0.386246464646466,3000,-0.66129689402607,184.928583057494,1,1
"Pdlim3_rep4",0.176211822034462,3000,-2.22254384563896,-303.515165917248,4.95063166362368e-134,7.28034068179953e-133
"Serpine1_rep2",0.417572515447515,3000,-0.570697675566372,191.264626877392,1,1
"Atp1a1_rep1",0.424441993897915,3000,-0.438577340810058,-24.2901252633224,3.17045964490716e-12,1.50974268805103e-11
"Pdlim3_rep2",0.17899317696837,3000,-2.26713562204698,-290.21892818576,3.01188314853725e-128,4.07011236288817e-127
"Pdlim3",0.17152819384348,3000,-2.2945044259695,-296.10342841611,8.296368483596e-131,1.18519549765657e-129
"Ppm1l_rep1",0.593487008362009,3000,0.593199572869042,1382.07962273038,1,1
"Rapgef2",0.328005589176621,3000,-1.09350933569659,-138.079365246107,5.16054588553347e-62,4.30045490461122e-61
"Pdlim3_rep3",0.0799184714250894,3000,-3.52590693558324,-315.46681759441,3.13158703663187e-139,4.89310474473729e-138
"Cradd",0.254764333814334,3000,-1.5368769252885,-432.658374326242,3.40179030065325e-190,7.73134159239374e-189
"Ppm1l_rep2",0.60354747012247,3000,0.586118440265195,1362.05564239166,1,1
"Pdlim3_rep1",0.16809187106037,3000,-2.31692823909363,-291.109324666762,1.23447107345863e-128,1.71454315758144e-127
"Ppm1l_rep3",0.574175608650609,3000,0.519554408665539,1233.47632781192,1,1
"Atp1a1",0.343884829059828,3000,-0.982628747492156,-186.857929856471,2.90500601340582e-83,2.68982038278317e-82
"Ppm1l",0.719512751137749,3000,1.36368284075178,483.424495208748,1,1
"Ppp2r3a_rep1",0.438159283309282,3000,-0.334181520610423,-433.525031851717,1.42853018911375e-190,3.40126235503274e-189
"Ppp2r3a",0.497034090446591,3000,-0.0118104135043298,-379.018946591031,7.17276364537371e-167,1.32828956395809e-165
"Gphn_rep1",0.542140608465609,3000,0.235005319168993,1008.50514003321,1,1
"Gphn",0.522273134273134,3000,0.129543642912777,127.211215072741,1,1
"Pakap",0.47794805235614,3000,-0.0776655990269275,1323.16103346354,1,1
"Mb",0.272505384673805,3000,-1.44613479602384,-418.978972498471,3.01686877771935e-184,6.5584103863464e-183
"Art1_rep2",0.370870154845155,3000,-0.780610066825076,-529.638330303808,2.34434797969209e-232,9.01672299881573e-231
"Setbp1",0.471638651626152,3000,-0.148995279814074,830.426778660202,1,1
"Mb_rep1",0.522940936840935,3000,0.108942440069182,-498.40157040216,8.8950617039485e-219,2.77970678248391e-217
"Art1_rep1",0.357012061087061,3000,-0.867590349897665,-462.208573899163,4.8295247099989e-203,1.27092755526287e-201
"Setbp1_rep1",0.498492009379509,3000,-0.0693037471072986,1298.33426622761,1,1
"Gphn_rep3",0.372865656565657,3000,-0.751372083759293,433.45264569308,1,1
"Art1",0.380953439153439,3000,-0.746948879378009,-480.074275874331,8.25488032771176e-211,2.42790597873875e-209
"Gphn_rep2",0.520194685869686,3000,0.145046336246531,321.802932518822,1,1
"Ube2b",0.536606553631554,3000,0.185434665337778,-563.514933369835,4.40719049890127e-247,2.00326840859149e-245
"Ube2b_rep2",0.525324602249602,3000,0.11828401799571,-591.065954465784,4.66184701334328e-259,2.58991500741293e-257
"Ube2b_rep1",0.524235083435083,3000,0.137587379429629,-544.541609751628,7.79103915447779e-239,3.24626631436575e-237
"Man2a1",0.73986988936989,3000,1.52691098033481,-235.593183258002,1.76850941493179e-104,2.15671879869731e-103
"Hivep2_rep1",0.533765812890813,3000,0.22253242764845,638.964129554979,1,1
"Hivep2",0.518650222000222,3000,0.0901269973349497,747.980548958925,1,1
"Nipsnap2",0.603161416361416,3000,0.593886220285649,843.260486412092,1,1
"Ralgapa1",0.524088612313612,3000,0.199056116669988,-462.452130046993,3.78455790177403e-203,1.05126608382612e-201
