"gene_id","glm_phi_raw","glm_phi_shrunk","aspen_theta_raw","aspen_theta_shrunk"
"Entpd5",1.39662893491269,1.38674770491215,1.8874,1.06309474905662
"Entpd6",1.48120741157737,1.46908298035701,1.0902,0.711723108693542
"Epb41",1.5256228694095,1.52599690777626,0.2036,0.226700097379675
"Epc1",1.51371315397028,1.51498467904702,0.1759,0.208700401844886
"Epc2",1.44443903045611,1.44403569391429,0.1771,0.268179361599096
"Epm2aip1",1.41266822234791,1.4086878909448,0.1586,0.361264883709217
"Eprs1",1.5204343344997,1.51579705354281,0.4866,0.385273298865275
"Eps15",1.44734561717985,1.43302893846383,0.7381,0.608318055466778
"Ercc6",1.47154027533269,1.45664619431074,1.161,0.763337677771969
"Ern1",1.48770951405288,1.47924634765782,0.3255,0.361372031963809
"Ero1a",1.42579614775176,1.41872311277673,0.5572,0.52896074813985
"Erp44",1.47585920362761,1.46589750225384,0.4809,0.451470364218035
"Esrrb",1.56477995518164,1.56456912328278,0.2268,0.227205570270107
"Etf1",1.47518151155478,1.46700107328443,0.4454,0.420138782817552
"Etfdh",1.54536178490946,1.54467924074315,0.2282,0.240349813086892
"Etfrf1",1.37879686638302,1.3785935121598,0.1278,0.33732030622754
"Eva1c",1.47368597655471,1.43825684487959,1.7899,1.03998012025763
"Evl",1.39687811665172,1.3863971066319,2.1924,1.18103009285005
"Ewsr1",1.42038833741982,1.41953447909907,0.1112,0.261080930863337
"Exd2",1.47751503968036,1.4643546687208,1.0579,0.714704077498106
"Exoc6",1.52324861212067,1.51963541534788,0.3619,0.329096113407219
"Ezr",1.36958376642912,1.18970434963513,0.2006,0.623547286436943
"Fam120a",1.38964338753024,1.38916530339805,0.0894,0.27676141191898
"Fam120b",1.44418150644942,1.43733895456092,0.3338,0.401047982911044
"Fam151b",1.40622588746656,1.37410898380422,3.769,1.81540751377268
"Fam204a",1.46838700473208,1.45759874123817,0.7332,0.577626879649144
"Fam20b",1.41876314939451,1.40526819418177,1.2162,0.800594388165906
"Fam227b",1.09296766206618,1.00750198401669,16.8778,6.98831819471597
"Fam228b",1.38967131053951,1.36709827517906,9.0923,3.82943020434054
"Fance",1.42370823131597,1.38318978207468,1.7587,1.05852544346931
"Fancl",1.44020662336529,1.43226631358308,0.7231,0.580922258224612
"Fancm",1.37598507809865,1.29270074316219,0.1756,0.519716460952599
"Fastk",1.33874756715221,1.29279981482724,0.2961,0.541797154612388
"Fbxl2",1.37335985641128,1.37084580705352,0.4698,0.508241378717329
"Fbxl4",1.3250977394738,1.33068838836007,1.0717,0.738570103754227
"Fbxo3",1.49092848654389,1.48992115176918,0.294,0.293696776257652
"Fbxo30",1.46838850456602,1.45625064342154,0.7221,0.58600059980328
"Fbxo4",1.42735346948923,1.41388478593804,1.4269,0.875320406849266
"Fbxo40",1.46265768426329,1.45524449239147,0.3373,0.3812345527175
"Fbxo42",1.42536578517936,1.42048993275834,0.298,0.379644848474848
"Fbxo9",1.3995561376494,1.39742332112516,0.1433,0.317068937333021
"Fbxw2",1.44312427133618,1.43179043491727,0.9477,0.684726609803697
"Fbxw4",1.50512733271854,1.49996500796648,0.3904,0.358501922695021
"Fbxw7",1.57288946659467,1.57142276796069,0.276,0.256518341274349
"Fcho2",1.44384047071223,1.44487160048801,0.1528,0.241224494647826
"Fech",1.42740404806943,1.42191527637339,0.4027,0.444602118788931
"Fem1a",1.3058418589522,1.31465925783691,0.0692,0.345522447907777
"Fgd4",1.57959103354577,1.57736599357559,0.3317,0.282601439558404
"Fgd6",1.38308448825358,1.38226106265957,0.1831,0.381827385905026
"Fgf7",1.34815078963501,1.04255395782721,30.408,12.2106549093339
"Fgfr1",1.41081014981251,1.40166620672573,1.3143,0.828654782158462
"Fhip1a",1.57745355334778,1.57895108099013,0.159,0.174234389209335
"Fitm2",1.39753748604028,1.39584820856043,0.1663,0.320779549584133
"Fkbp15",1.43761858695005,1.43114513306782,0.4573,0.461909407840861
"Flcn",1.38177379055224,1.38118048860051,0.3067,0.399435407418244
"Flrt2",1.46993697601233,1.33195410758998,2.166,1.29205240183508
"Fmnl2",1.6380483319591,1.6282447339367,0.7712,0.481354311506443
"Fntb",1.4179547668989,1.40725441757125,0.5227,0.528116215666971
"Foxo3",1.49786161172217,1.49652840619771,0.2986,0.295032541438144
"Foxp2",1.58011190281359,1.53787959629351,1.6503,0.95467077852261
"Fpgt",1.3535990556202,1.35144719371249,0.6704,0.607624430563707
"Fra10ac1",1.52332432821646,1.5084878457549,1.0821,0.680986778320257
"Furin",1.29897459857584,1.30953157706226,0.0258,0.348803959771484
"Fut8",1.44325525749902,1.43773338365805,0.544,0.459153268709652
"Fyttd1",1.48925479056285,1.48198645314103,0.4748,0.412844789273303
"Fzd6",1.46633027142129,1.4553075545345,1.0556,0.707727912833739
"G0s2",1.53271191346256,1.50096490378705,1.0273,0.717263414201432
"Gabarapl1",1.40810146192194,1.39999151117171,0.2805,0.435494130157497
"Gak",1.39304858549387,1.39136589908198,0.0511,0.318233199269284
"Galk2",1.39387859358499,1.23715608019195,1.0063,0.898283628313431
"Galnt1",1.4821863756364,1.47755250719151,0.3786,0.360839354006369
"Galnt7",1.20062871803158,1.21640659213886,0.6252,0.635119901855821
"Garre1",1.47052978134707,1.46941731101835,0.2007,0.269861900529057
"Gart",1.37060363547285,1.36697542684274,0.4186,0.498234292804236
"Gas6",1.36378690292663,1.35360247293916,0.2883,0.476181910470839
"Gcfc2",1.41298425660703,1.39978036813104,0.4141,0.503204415826899
"Gdnf",0.859579826501104,0.74071310188502,2.258,1.67560532468961
"Gemin2",1.41007422996936,1.39500836854873,2.0598,1.13524468372826
"Ggnbp1",1.38789817468521,1.39009896486746,0.0628,0.229390594102267
"Ghitm",1.36418390202355,1.3139090994523,0.2639,0.525990398667983
"Gigyf1",1.3265212661471,1.33231839688436,2e-04,0.324702103601201
"Gjc1",1.35556133578414,1.35380498150329,1.3746,0.871349579004776
"Gm10069",1.50085034775904,1.48211178425823,1.009,0.703146099073051
"Gm10649",1.59654769244575,1.40911339016771,3.7552,1.88486743290967
"Gm11266",1.44220060543849,1.43410765248736,0.4413,0.471733542415165
"Gm11613",1.36497870228741,1.35940423107991,3.3637,1.63337067113031
"Gm11816",0.0318568541055005,0.0688698351987623,5e-04,0.341803144369861
"Gm12216",1.10721166316085,1.142167160803,2.2989,1.2823068825174
"Gm12353",1.49443318358285,1.49142233004419,0.3303,0.324862523654264
"Gm12519",1.51390635376018,1.49355893733888,1.7652,0.989189276019624
"Gm15270",1.41590655613277,1.40251209322192,0.5828,0.560588723183983
"Gm15336",1.40512511850904,1.4020660931773,0.4634,0.448832097712736
"Gm15337",1.39984554551951,1.36537737706265,0.458,0.56543953275882
"Gm15506",1.3236773147015,1.30473010148992,3.9585,1.90465346850364
"Gm15952",1.36698000594754,1.36821242368784,0.1899,0.382867522759862
"Gm16599",1.43998824527007,1.43329495706295,0.2711,0.381660349745746
"Gm16793",1.344197185611,1.30826766292702,0.0889,0.448301411665279
"Gm17106",1.36624507225152,1.36222567705638,0.0394,0.364756703800344
"Gm19461",1.34336237119577,1.33374795835483,3e-04,0.375359480097349
"Gm19522",1.45250418053524,1.43521107510587,1.2046,0.788254350085607
"Gm19710",1.3966053423404,1.3895548009004,0.0545,0.350993739735967
"Gm20647",1.59029817480157,1.58065547469006,0.6878,0.464354571081964
"Gm26532",1.36536705895429,1.30074151627306,0.7384,0.719802699336019
"Gm26542",1.46485656652386,1.44097078799229,1.9369,1.07746626375056
"Gm26724",1.44593261153569,1.36806890687425,36.3894,14.2445347024655
"Gm28376",1.49674893280038,1.48609287388971,0.7828,0.551940690042232
"Gm28609",1.40748954113911,1.39694915853848,0.6431,0.57876808261836
"Gm30054",1.36637323276697,1.25343237854125,0.6354,0.729053774478322
"Gm30735",0.223725319008189,0.442181670420668,2.1209,1.62354203355037
"Gm31763",1.46445706783309,1.44427500499816,1.7362,0.991018982867781
"Gm32718",1.47350038808191,1.4712711170907,0.3693,0.34264964250385
"Gm34961",1.29492333363821,1.13085535140678,0.0217,0.568168306831047
"Gm35533",0.0230661590155577,0.0423800736518335,9e-04,0.215668530027026
"Gm37677",1.43139128213922,1.42960787579577,0.1594,0.281217702384835
"Gm37829",1.29427466111234,1.29002642686575,0.4351,0.553388067521485
"Gm42993",1.36444883262456,1.35510437243357,0.531,0.566523434608442
"Gm43713",1.41026445910281,1.4006455771598,0.4677,0.508154850400337
"Gm48606",1.53814550658536,1.51008054844651,2.2832,1.19194847917881
"Gm48630",1.23237937575598,1.25335912398949,4e-04,0.330614382708229
"Gm48882",1.43408875128574,1.42534653010971,0.3081,0.437218597804854
"Gm49171",1.68117414928865,1.37375548519442,1.795,1.19575108065349
"Gm49223",1.41583106225784,1.40162061378079,0.3191,0.467537787031307
"Gm4924",1.51507418370383,1.48988936691253,2.2316,1.17395377811757
"Gm49417",1.40310455027554,1.37081572170183,0.5454,0.594455063756197
"Gm49661",1.28867672096954,1.29923336435597,0.2444,0.449858418873082
"Gm49959",1.19361526583087,1.22248387459119,1.2697,0.821985551844099
"Gm50020",1.46862919776444,1.20925776436715,35.7126,14.1323551853939
"Gm55759",1.466127148177,1.4526757661208,0.743,0.60260319909354
"Gm56583",1.64323020773032,1.61980861978215,1.0676,0.64410040990324
"Gm56874",1.35676696941795,1.35523321906424,1e-04,0.346812218822454
"Gm56919",1.46607805673611,1.39820542725752,36.2352,14.1684915402527
"Gm57146",1.39744174823126,1.38821238789583,0.3943,0.489555172097264
"Gm57184",1.35706244517478,1.3138499038413,1.7544,1.08403042645353
"Gm57242",1.46948965228902,1.46582459352503,0.2735,0.319495050231138
"Gm5817",1.41041723028714,1.39439840068411,0.4605,0.530889658472082
"Gmeb1",1.44635346654302,1.43526562717194,0.6744,0.578456776548244
"Gmpr",1.50201923663747,1.4920841053323,0.52,0.440192288695654
"Gnai3",1.36534932876119,1.35260890825952,3e-04,0.371281829752374
"Gnaq",1.5515833050912,1.55058149757771,0.2989,0.268933707483871
"Gng2",1.14831585157254,1.09263152916767,1.2434,0.990383728522399
"Gnl3",1.43628952416198,1.41349062971516,1.0679,0.764167316898
"Gnptab",1.48017019764008,1.4649412813939,0.8497,0.641400868546483
"Gns",1.42069042867563,1.42019407009067,0.1801,0.283351968110704
"Golga4",1.47745593805429,1.48056143728605,0.0974,0.163887987992598
"Gon4l",1.36975523478814,1.37174671541147,0.1623,0.284610527137892
"Gosr2",1.2998184685332,1.2765492330692,0.8486,0.738958682245277
"Got1",1.67901657354743,1.67548585024027,0.2903,0.245827829401872
"Gpam",1.55206237557656,1.55015455937352,0.2785,0.269152916805881
"Gpatch2",1.47096687644838,1.46785411038069,0.3333,0.337676188478087
"Gpatch8",1.47041805838201,1.47281042410876,0.1224,0.19062147864041
"Gpd1l",1.36677997520839,1.32207680919808,1.784,1.09417387211869
"Gpd2",1.45597308883348,1.43848511920133,1.3475,0.840505630178323
"Gpr107",1.48786542195333,1.47657656247424,0.6419,0.515053065899218
"Gpr137c",1.52195302791231,1.4963876313887,0.7712,0.617037118089463
"Gpr146",1.36573528126595,1.36363340951709,0.0042,0.337034868011706
"Gpsm1",1.40116517841108,1.3992023600297,0.1154,0.300199501704138
"Gpt2",1.48534280441204,1.45766867149941,1.4854,0.899898077252852
"Gramd4",1.38355127297076,1.38283792842068,4e-04,0.306839321525544
"Grb14",1.87544174171616,1.86846549890181,0.3873,0.265370912499042
"Grip1",1.40287934183804,1.18645953570402,1.9489,1.29238188574475
"Grk4",1.46536980824501,1.32983985143519,5.2175,2.45243105965109
"Grpel2",1.39677985099122,1.38778786916327,0.8796,0.67384631133777
"Gsdma3",0.0397440442645969,0.155535193752586,2e-04,0.347690728605845
"Gsk3b",1.38574519378639,1.38565492368486,4e-04,0.240359461782106
"Gsto1",1.4927869455921,1.46965115884734,2.7189,1.35984963895902
"Gtf2a2",1.3525266615925,1.35544478211005,5e-04,0.310248022311787
"Gtf2f2",1.43550221298437,1.42842687791597,0.5199,0.504656323265246
"Gtf3c1",1.37480917597052,1.37480800452852,0.0179,0.28237643167315
"Gtf3c3",1.46885495804388,1.45777759244933,1.0914,0.720783017718283
"Gzf1",1.41382115336483,1.40814610841858,0.8268,0.633836056016921
"H2bc4",1.61067577847155,1.52365548837455,3.8298,1.82821443792296
"H6pd",1.37892793715647,1.36488673113789,0.7338,0.645978782091061
"Hace1",1.4568310358593,1.44426069183925,0.7218,0.595440500259113
"Hagh",1.39790141347069,1.39563935048239,0.1466,0.353025775328031
"Hdac4",1.46340698187871,1.46714374375446,0.0825,0.150862060985104
"Hdac5",1.36032658252291,1.36032656916314,0.0746,0.356953231841338
"Hdac7",1.3694248085408,1.36718028863613,0.6434,0.57625250855311
"Hecw2",1.81045601490107,1.79422572601858,0.695,0.431623339752248
"Helb",1.30628351641186,1.31534436200141,0.6556,0.578249559214537
"Herc1",1.45124789084857,1.453673222171,0.1216,0.199758095098018
"Hip1",1.38110218007093,1.37752673556202,1.0415,0.724130447031211
"Hipk2",1.51435891925852,1.51242430897501,0.2538,0.275980786458775
"Hivep3",1.31092115665387,1.30864624644372,3.1742,1.58134081141637
"Hk1",1.40794001251401,1.40400115214815,0.4825,0.491346559174452
"Hltf",1.42382111562665,1.40983413842047,1.6003,0.941932604031599
"Hmg20b",1.29994545993868,1.30969404395234,0.2357,0.418991867337695
"Hmgn1",1.38358612481661,1.37118516250342,0.5994,0.589009284950417
"Hmox2",1.40182564883717,1.39897418858815,0.3967,0.446345247261596
"Hnrnpa1",1.33461716341387,1.33825838080838,2e-04,0.33609538399291
"Hnrnpa2b1",1.44009989363042,1.44222497927763,0.1003,0.205966898324094
"Hp1bp3",1.34322503076323,1.34722773348298,0.0807,0.339473737873789
"Hpf1",1.38340953724129,1.36997721726397,1.0654,0.768864276516985
"Hps5",1.43156385881626,1.41642276261261,3.1331,1.52621172032682
"Hspa9",1.41863954726922,1.42056476321705,0.088,0.221989274606173
"Hspb8",1.4957094241161,1.48323418776728,0.615,0.503913041937775
"Hycc1",1.49853285621433,1.49775340592852,0.2567,0.273058392901223
"Idh1",1.36605165173706,1.36691441076982,0.3081,0.389385337596835
"Ifrd1",1.74096916049877,1.74186969364769,0.1376,0.144532033627097
"Ikbkb",1.43252491382506,1.42267405748391,0.4983,0.514343949964774
"Ikzf2",1.53792782270934,1.53185747989377,0.3908,0.349969311559296
"Ikzf5",1.40544586206494,1.39014621239292,0.58,0.577825299913287
"Il10rb",1.31041189806371,1.31430117740703,0.229,0.450069708255429
"Il6st",1.43331283562851,1.43012719651429,0.1808,0.301354936239257
"Ilrun",1.37273508999636,1.37346206718441,0.1632,0.309390458667315
"Immp1l",1.45596716476617,1.44847434364552,0.5214,0.464044250074261
"Inca1",1.29817141070987,1.30862134813985,0,0.327458714787496
"Ing1",1.44595556894023,1.2840249508664,1.6567,1.13146176777352
"Ing3",1.35187370662034,1.34708987918261,0.0678,0.387135867228898
"Inhca",0.157710848099917,0.309373218776677,0.9994,0.883762930929687
"Inpp1",1.29701768615943,1.25810806792279,1.0061,0.817607557137875
"Inpp5a",1.45782868904703,1.46020317867813,0.1195,0.197708605639846
"Inppl1",1.4012607808496,1.3912989547856,0.214,0.421370004727568
"Ints10",1.38004960055377,1.37959432054504,0.2123,0.361016033912444
"Ints3",1.46773223623444,1.45114999625325,0.7627,0.615512370876179
"Ip6k2",1.41317899699722,1.40417356094836,1.2825,0.816122982793346
"Ipmk",1.4338791786551,1.41817035281837,0.4037,0.487690361108405
"Ipo7",1.39081246024448,1.39132234655806,0.0256,0.234924552694472
"Ipo9",1.3589513225666,1.35817533543041,1.7165,0.986558251191625
"Iqgap1",1.45662682317541,1.45189353499371,0.3214,0.353586954030325
"Irs1",1.82867195948613,1.81328120353271,0.6723,0.416458861245184
"Isca1",1.43459477939608,1.42999989182005,0.3427,0.382142513781742
"Itfg2",1.47525443708722,1.4524899936151,1.644,0.956227192097414
"Itga5",1.5588947559336,1.54072390729738,1.2538,0.737279575335917
"Itsn1",1.43397354048278,1.42818179517621,0.6086,0.503185931914238
"Ivd",1.38555883536273,1.38532432975887,0.0954,0.281591498225778
"Jmjd1c",1.56415575515035,1.56439822023587,0.2151,0.217443192641036
"Jmjd6",1.35472637965331,1.35389595685569,0.566,0.558947602545552
"Josd2",1.34434606621876,1.34672941282098,0.2548,0.426523399086827
"Kalrn",1.50562943710875,1.49477819222061,0.7884,0.546308536210865
"Kansl1",1.52546573533689,1.52778592893044,0.1321,0.167278702043202
"Kcnd3",1.69079309335747,1.68748075784465,0.2815,0.238253447851574
"Kcng2",1.54140651527921,1.54329826192974,0.1393,0.17352156675005
"Kcnq1",1.63031408672481,1.62790178815412,0.2845,0.248943723566129
"Kctd18",1.38241228504131,1.361818977146,0.5464,0.584868224764141
"Kctd8",1.73380994647832,1.67568346564732,2.7087,1.33832858702333
"Kdm4c",1.48216782252445,1.48171932863861,0.2429,0.272633923946319
"Kdm6b",1.42938071033332,1.41893207417725,0.194,0.399550345559723
"Kdm7a",1.41472654745871,1.41309036613829,0.2475,0.325293644459702
"Kif26b",1.61856850380162,1.59047739341297,0.8459,0.587127336662584
"Kif2a",1.43796364678748,1.42574187786376,0.5309,0.528808879699815
"Kiz",1.57578912033571,1.56829739693678,0.586,0.420091306488308
"Klf15",1.41868030887275,1.41498697664031,0.1524,0.318757861584806
"Klf6",1.38062460042214,1.37977318408237,0.1457,0.371369064442547
"Klhl22",1.40602463499876,1.3609966447932,0.7425,0.68627383654287
"Klhl31",1.49575068099944,1.49402043583515,0.2617,0.286072886210649
"Klhl33",1.60567891106955,1.58344107397132,0.691,0.505926140711146
"Klhl7",1.5118925514178,1.50937749583345,0.3252,0.310413227150329
"Klhl9",1.41049386457133,1.38523777884911,0.2841,0.481063269174257
"Kmt2e",1.4155650396493,1.41856701178217,0.0736,0.195930259460434
"Kmt5a",1.47521804806916,1.47297941476923,0.2349,0.290668168063617
"Kpna3",1.48758931514811,1.48269321745484,0.3425,0.346192564559152
"Krt222",1.36743284469038,1.35395173616781,1.0691,0.776498350100223
"Kyat3",1.53299170660876,1.50430413058095,2.1197,1.1314601072315
"L2hgdh",1.52710437253865,1.49254877492468,5.1552,2.29189462934805
"L3mbtl3",1.53533971047934,1.51104709088913,0.9801,0.689412982375214
"Laptm4b",1.25703872077093,1.1852059667723,0,0.489519702430017
"Lars2",1.45804889046569,1.4484559760268,1.0556,0.702081630405297
"Lats1",1.38206148290826,1.38248290420386,0.0115,0.239437132511209
"Lclat1",1.63323896675656,1.62976752827643,0.3402,0.278407826804454
"Lcmt1",1.34310168830388,1.31354637501936,0.4098,0.563909261771638
"Ldlrad3",1.49719289839011,1.24198117831346,2.3091,1.42916669587134
"Leng9",1.3770495817567,1.36535870867413,0.865,0.6927630106942
"Lgals4",1.37726534519178,1.37896942549407,0.0159,0.227123103084204
"Lhpp",1.47650282526687,1.45376192983857,1.2049,0.788278584857726
"Lima1",1.41227377338537,1.39754281617548,0.278,0.45491919925794
"Limd1",1.55884558847807,1.55383908673332,0.4532,0.359210256984689
"Lims1",1.56391857557362,1.56424977412206,0.2238,0.219558248095814
"Lin28b",0.479832191635837,0.607352402596843,2e-04,0.759156783112262
"Lipe",1.33764525669516,1.23260241833114,0.1241,0.538421103719052
"Lmod3",1.39880996052951,1.39351127682576,0.6735,0.581394265297106
"Lnpep",1.49672382643989,1.49875650377138,0.153,0.194652928540343
"Lrba",1.55813698808021,1.55735909950163,0.2587,0.248361513454927
"Lrp12",1.53523093548392,1.50420548702199,2.2359,1.17731484623914
"Lrp6",1.44550987944876,1.44523154264213,0.1839,0.268840927046685
"Lrpap1",1.36353611364956,1.34484222324663,1.104,0.801827652634131
"Lrrc28",1.51282493452821,1.4971581307962,0.8655,0.619261214072072
"Lrrc39",1.50344435356871,1.50140615444824,0.2865,0.295377767423401
"Lrrk1",1.40234410868408,1.36479239194738,0.8069,0.701418198047863
"Lsm1",1.44653363244041,1.42137538148803,0.5891,0.579216808295296
"Luc7l",1.41532056064601,1.41248418924082,0.1798,0.319167933653767
"Luc7l2",1.37015283071439,1.37722533891108,0.0011,0.0838374216897245
"Luc7l3",1.4464190138407,1.44303191485074,0.3164,0.347504290033625
"Lynx1",1.29588543618986,1.29754438259601,2e-04,0.375321505413805
"Lypla1",1.45352536769194,1.44503125763891,0.3634,0.428048279581867
"Lyrm7",1.40418491201913,1.39235617864105,0.8442,0.667774580385685
"Lztfl1",1.43914152270174,1.43408444575131,0.2339,0.339712237451236
"Magi3",1.37096766624358,1.37181553919509,0.0576,0.322358648829071
"Man1a2",1.47848642911362,1.47594938305167,0.3632,0.341038080137128
"Map2k2",1.36148377646552,1.359971552898,0.2852,0.445155944845486
"Map2k4",1.49284569933036,1.49083976877461,0.2992,0.305410276301955
"Map3k20",1.53643979774526,1.5385041278152,0.1343,0.170091603516326
"Map4",1.4479196570977,1.45104862522764,0.0024,0.143364743269
"Mapk14",1.45899430444408,1.4539821531087,0.3707,0.372462197789535
"Mapk4",1.81158728628558,1.785069563969,0.9094,0.543178430317636
"Mapk9",1.41231307777351,1.39949290803682,0.3182,0.46277006121891
"Mapre1",1.38152523579825,1.37334969008068,0.8644,0.680817008890259
"Marchf6",1.47261269018388,1.47182867716664,0.2277,0.275945306299318
"Mark3",1.47101516943855,1.46982472714464,0.2459,0.288154132250879
"Mark4",1.34308185417253,1.2954038971679,2.2174,1.2714047495491
"Masp1",1.39376089073704,1.38282204798791,0.5897,0.570297280702193
"Mat2a",1.62394481652359,1.61847335037686,0.406,0.320247079089588
"Matr3",1.40777583697248,1.40729001836461,0.1079,0.264364406107925
"Mb21d2",1.40221030202322,1.39601891686756,0.9398,0.683451664448261
"Mbd1",2.0626665204188,1.96583956123734,2.9389,1.37599184072477
"Mbnl2",1.6168985591662,1.62139204950644,0.0784,0.11003204778329
"Mboat2",1.54723137505459,1.51611361657174,1.2391,0.795023709909219
"Mccc2",1.53307438686943,1.52575207477663,0.4812,0.394477108377467
"Mcee",1.4663259128259,1.44998177203312,0.6255,0.563762264762083
"Mcm3ap",1.32126578887804,1.32776109317709,4e-04,0.326662638877065
"Mctp1",1.37780740138895,1.37199750671756,0.0447,0.355216828123163
"Mcur1",1.43792857788443,1.43196305744989,0.348,0.397331980901771
"Mdga2",1.29113661142698,1.23409139003772,0.5673,0.669896083923163
"Mecom",1.50938626248692,1.3695392602047,1.8296,1.15069625249701
"Mecr",1.30430072376651,1.31316392611641,4e-04,0.325401583634942
"Med13l",1.42631834949615,1.42716785265077,0.1271,0.245595679479431
"Med23",1.43411978918644,1.42560492999886,0.3695,0.459934187492468
"Med24",1.34137169780453,1.31445600569206,4e-04,0.405444030546094
"Med6",1.3989601888709,1.36934610350308,0.7727,0.677572070734705
"Mettl1",1.29471789833185,1.29832813230258,0.702,0.638413477077804
"Mettl2",1.41284139823068,1.37140387233007,2.5243,1.35629711704569
"Mettl25",1.5406203121134,1.51451184357198,0.9138,0.666994200338874
"Mettl3",1.36554954530882,1.285644706505,0.6353,0.694286081205763
"Mff",1.45839986988625,1.45823574721727,0.2316,0.278387923514224
"Mgat4b",1.38394254106634,1.37942346921077,0.7175,0.602606776947413
"Mgll",1.38720059705312,1.38504013483843,0.4401,0.487227198277961
"Mgst1",1.49202521614397,1.44569206812024,1.023,0.758341464282475
"Mgst3",1.41646407118268,1.41243283343842,0.2503,0.364656482316052
"Mib1",1.4697625403926,1.47135206594178,0.1645,0.220683913282505
"Mical2",1.51457029554196,1.5146518653335,0.1905,0.230392950353011
"Micos10",1.50512631655782,1.50171872540857,0.3764,0.34054244242577
"Mier1",1.41559629976679,1.4117142920277,0.2158,0.351859516628354
"Mier3",1.40055910167044,1.38759042525424,0.3666,0.493228688887854
"Miga1",1.39554101493839,1.38738302430222,0.3494,0.467757259131162
"Miga2",1.47788284322689,1.47874898004945,0.1761,0.232162135323549
"Mindy2",1.46809065207987,1.45752034570436,0.7586,0.586535711545994
"Mindy3",1.47923130041897,1.46397178685516,1.101,0.738552566182148
"Mir133a-1hg",1.56298574465464,1.56551831428472,0.1145,0.149460154048279
"Mir155hg",1.45272475530712,1.43311285456566,1.5254,0.914520690773035
"Mkln1os",1.40192064611877,1.39452178993353,0.6922,0.592279332462435
"Mllt3",1.62602739489273,1.61231380598918,0.8158,0.518920015486209
"Mllt6",1.37691608966451,1.37200601811496,0.1143,0.384703672122242
"Mlxip",1.45015867113346,1.44566266968751,0.3577,0.368454254507054
"Mmaa",1.44596059970735,1.44280080979406,0.2332,0.312291909316384
"Mmadhc",1.40464114116509,1.40160040670179,0.3157,0.420187287319316
"Mmut",1.40440308453437,1.4010885268526,0.1749,0.375245889772523
"Mn1",1.42773068306167,1.41671703519199,0.4838,0.51148858819659
"Mnat1",1.4892949854705,1.48886413793611,0.2312,0.264135134142258
"Mnt",1.22635096145918,1.10487892515243,1e-04,0.554842006034134
"Mob1b",1.45620483693355,1.44966563841722,0.3743,0.393917448095949
"Mov10",1.36731042734818,1.36474775732425,0.1127,0.379224378554667
"Mpc2",1.46168579902785,1.4599551760626,0.2037,0.281387070201494
"Mpi",1.36593642906494,1.35939569734977,0.1678,0.421822766186809
"Mpv17",1.22811422687548,1.25100157613775,2e-04,0.33053843334114
"Mroh1",1.23727987034122,1.25646996808813,1e-04,0.322771978677467
"Mrpl15",1.33693775907329,1.3404234762121,1e-04,0.333076579382786
"Mrpl3",1.37714968106836,1.37771236860269,0.0882,0.273445146027405
"Mrpl42",1.42001068287861,1.41568843984394,0.2861,0.381345348067753
"Mrpl45",1.45545188890707,1.43348461198242,1.6141,0.955547281596946
"Mrpl48",1.4408724264192,1.43379210299866,0.4165,0.452579996576824
"Mrps17",1.36040099126639,1.36239507524712,9e-04,0.31092204963178
"Mrps27",1.39971180270339,1.39545375367166,1.0892,0.736166963286306
"Mrps5",1.41190456201278,1.40812342966415,0.2491,0.390845945055425
"Msh3",1.49169649837808,1.4755043598981,2.9896,1.45222539053956
"Msi2",1.43671965007621,1.44274760140989,0.0014,0.0895954610666934
"Mtarc2",1.27562911327622,1.28118110989375,1.16,0.81788088299199
"Mtch2",1.44242757460075,1.43988842578835,0.2398,0.3121484195399
"Mtcl1",1.40170505903813,1.38377153170353,1.4895,0.928740594331379
"Mterf2",1.37795292534653,1.20592199244185,0.4655,0.71466839361824
"Mterf3",1.29880509553243,1.30891875414534,4e-04,0.340840707734923
"Mtg2",1.4539902431153,1.44292958915452,1.3956,0.849091835033625
"Mtif2",1.42197919952648,1.41702339029328,0.1761,0.356561050007112
"Mtmr10",1.50921112924939,1.47999400027702,1.8134,1.01991966019278
"Mtmr12",1.45110948908731,1.4312942400032,0.8252,0.65066299248339
"Mtmr14",1.33513800869921,1.31733139345338,0.8964,0.734521874709647
"Mtpap",1.45500632703133,1.45140879274284,0.3526,0.358050129955698
"Mtres1",1.41527790918805,1.4104967892123,0.3081,0.427406590400661
"Mtus1",1.50848615362384,1.50958602656918,0.204,0.224064280019035
"Mtus2",1.26698878970658,1.28376544767879,0.4039,0.488819678138288
"Mtx2",1.46642685861058,1.46062079600116,0.2991,0.347219812770475
"Muc16",1.37009950219531,1.07890462521828,0.086,0.656565178611392
"Muc4",0.0846602352927811,0.24314028335908,4e-04,0.594072521102237
"Mvp",1.40536538670624,1.37005392580193,1.2883,0.879892532076904
"Myadml2os",1.41439384725592,1.40989689215375,0.1265,0.351824408955826
"Mycbp2",1.49200116513081,1.49418181872837,0.1295,0.185202755260557
"Myh14",1.42358066183625,1.41806016884493,0.2585,0.402133471197079
"Mylk3",1.56397622293323,1.56581098751845,0.1289,0.163510982071079
"Myo10",1.45480089912864,1.45083681743079,0.4286,0.389101102081845
"Myo1d",1.45177788705046,1.41240349704946,0.5187,0.573632735986108
