gene,beta0,beta_sex
Dgkd,-0.121688443560668,0.262764214862827
Dgkg,0.938188130052359,0.878306663051287
Dgkz,0.00642299002797394,0.0190216226173005
Dglucy,0.00816619175126885,0.0129719080338168
Dguok,-0.103288131903627,-0.231883339647001
Dhdds,0.199244169314328,-0.121843640658909
Dhps,-0.422194001085444,0.0429738533550738
Dhrs11,-0.297303625619715,-0.09530495710888
Dhrs3,-0.301921253882497,-0.088835362686413
Dhrs4,0.223304130760673,0.144015560661943
Dhrs7,-1.50172612597421,-0.175180338215364
Dhrs7b,-0.421947137659201,0.179796862314352
Dhrs7c,-0.15844885452034,0.0870026900892495
Dhtkd1,0.269255237974423,0.358477594955734
Dhx15,0.0542145671099898,0.160797905888636
Dhx29,0.000120452292376416,0.927402472152569
Dhx30,0.005235841600256,-0.260289630378686
Dhx32,0.250008301989904,-0.136829741028664
Dhx33,-0.0633649089873008,-0.865072600255694
Dhx35,0.0245747410589219,0.246221031441693
Dhx40,0.519461159361806,-0.771981615568248
Dhx57,0.292200253865081,-0.449476699153071
Dhx8,0.340641232521783,-0.255390908066869
Dhx9,-0.308197459174178,0.0914518463903859
Diablo,0.0260311637735859,-0.228367864831546
Diaph1,-0.0840947269394843,0.0749948684825484
Dicer1,0.197535992612509,-0.339912628166943
Dido1,0.0784462382353867,0.0513788599428757
Dip2b,0.15718056904633,-0.248470813007248
Dip2c,0.448927232624868,0.0715965948823128
Dipk1a,-0.594600664846075,0.107188581518211
Dipk2a,0.309627697154548,-0.0691818395172867
Dis3l,0.117905032293382,0.219722855350195
Dis3l2,-0.101446221469834,-0.186877088372047
Disc1,0.333583357491208,0.375144955666021
Disp1,0.0139733370383359,-0.0550985747519869
Dixdc1,2.42467755414803,0.476730268315709
Dlat,0.0972714082855698,0.106150213606275
Dlc1,-0.0367975799957913,0.0761728137651796
Dld,-0.040616194518351,-0.385104672036917
Dleu2,-0.0693857394292359,-0.20285104730098
Dlg1,0.0576191595598843,-0.113536643076209
Dlg5,-0.114100876506387,-0.437277148698524
Dlgap1,0.0162379352075713,-0.407227188437684
Dlgap4,0.018494205488912,0.265166930657817
Dlst,-0.0965607532804183,-0.0562867895055097
Dlx1as,0.0814364313131156,-0.116522767977725
Dmac2,0.93111519096654,-0.108847528583789
Dmpk,-0.122215787972452,0.0549990566071021
Dmtf1,-0.0757911182263488,0.188380981776461
Dmxl1,0.0147986116686251,-0.0754869958716255
Dmxl2,-0.202575265508773,-0.0388865346791269
Dnaaf5,0.231010592937571,-1.18427130200491
Dnaaf9,0.263376527376485,-0.0274596025311168
Dnah7b,1.40461693175388,0.359593654107758
Dnai4,-0.867509984088756,0.0567296807960573
Dnaja1,-0.342378373800497,0.414359940238357
Dnaja2,0.181116439292944,0.0270941661931917
Dnaja3,0.182974688432918,0.0173513334936448
Dnaja4,-0.0393045040760095,0.314467336222985
Dnajb1,-0.465884783863434,1.00928603377971
Dnajb11,0.218565639880192,-0.584449918944576
Dnajb12,-0.163928960890741,-0.127056444096803
Dnajb14,0.290976445307899,-0.163813717715187
Dnajb2,0.0651174003459424,-0.289385415747192
Dnajb4,-0.112570402330547,0.0850935216490328
Dnajb5,-0.00437002659881912,-0.167003550037315
Dnajb6,0.024705660869757,0.181441482025572
Dnajb9,0.270918710027431,-0.444652751775923
Dnajc1,0.178412748947409,-0.019982234108045
Dnajc11,-0.20398417072295,0.238284763064525
Dnajc12,-0.5592304491623,0.267823869427343
Dnajc13,-0.0925604047934354,0.118983731166659
Dnajc15,-0.243475673257573,-0.283347210667153
Dnajc17,-0.0487533965342692,0.18070087588277
Dnajc18,-0.375218345241298,-0.0519394120983847
Dnajc2,0.0727752190248964,0.959361870929673
Dnajc21,0.0813912247397543,-0.0853112211808113
Dnajc24,0.406128694809659,0.93011643043126
Dnajc25,-0.291128208688933,0.152732011372166
Dnajc27,-0.130663187662871,-0.479290642928004
Dnajc3,0.266181923437406,0.631074773341422
Dnajc5,0.121511722441362,0.17284285925813
Dnajc7,-0.0687041367609921,-0.0302387957172622
Dnajc8,0.0379406105472674,-0.156843007366107
Dnm1l,-0.150698480381476,0.33747966364786
Dnm2,-0.254746140716368,0.273876315191989
Dnm3,0.00164424700590585,-0.0138042138397751
Dnmbp,-0.126784659706541,0.732288746366191
Dnmt3a,-0.0446328339906945,-0.211876083947931
Dnttip1,0.0785784960254291,-0.257695209026645
Dnttip2,0.37382599251189,0.226207013937467
Doc2g,0.39407296324559,0.0892773131480636
Dock1,-0.152981435140242,0.414939462147808
Dock10,0.533491475651534,0.818654878789361
Dock2,-0.10436046824887,0.00221096307917794
Dock3,-2.67006288465772,1.01332620385349
Dock4,0.16803161811046,-0.0443978736274291
Dock5,0.603960783715009,0.179312221325694
Dock7,-0.25786424606965,0.174256839083824
Dock8,-0.536159764867092,-0.116420718262915
Dock9,-0.420870455585699,0.00644108766190872
Dok7,-0.455739714509989,-0.0666126633876247
Dop1a,0.157065870116991,0.160547014120754
Dop1b,0.0188393376529052,-0.558182375043462
Dot1l,-0.132353492544258,0.112156190070735
Dpf2,0.224237359568026,0.0538052273131082
Dpf3,-0.0219560073869243,-0.194862764490802
Dph3,0.489740903507212,-0.262971632338707
Dph6,-0.184431996195076,0.368844488594171
Dpm1,0.151856740367182,-0.0668462690827288
Dpp6,0.299695166920937,0.0891820274437988
Dpp8,-0.125363663551387,0.229474641974558
Dpy19l4,0.200031851812202,0.0614125423981166
Dpy30,-0.180427195281874,-0.026111479456618
Dpysl3,-0.00258358983023197,-0.425730398376236
Dram1,-0.0986554763244625,-0.990165170114164
Drc3,0.155275240438011,0.317174125897357
Drg1,0.350136619770667,0.49794128501295
Drosha,0.0855919616755582,-0.0719129488849257
Dsc2,-0.152871549582052,-0.102989328776076
Dsg2,1.10901606752459,-0.0488642127490544
Dsp,0.222577188058992,-0.184369210367191
Dst,0.169750015246023,0.0891614634292097
Dstn,-0.0293686261687394,-0.030969638446292
Dstyk,0.2528165363514,-0.21222156304343
Dtd1,-0.47465508260773,0.182582773160048
Dtna,-0.183314057832226,0.0999303661020603
Dtnb,-0.702735946132979,-0.073769080450443
Dtnbp1,0.0256327353248503,0.157545733340853
Dtwd1,-0.782554327202479,-1.70709288128858
Dtwd2,-0.449954441152269,-0.00293374334458856
Dus4l,0.0641443558265278,0.0841320107885883
Dusp1,-0.257408115015527,0.733050037909343
Dusp10,-0.820365219452144,-0.489233934481874
Dusp11,0.11091907799697,0.136633605469226
Dusp12,0.553221982563671,0.301780285118427
Dusp16,-0.0234949636005582,0.0783372303810511
Dusp18,-0.651594603628243,-0.678664191725584
Dusp3,0.205287373230548,0.229102387832665
Dusp7,0.0698515149278673,-1.1690408188981
Dvl1,-0.213848785851874,-0.170729166804316
Dvl3,-0.159339488281897,0.354154171769662
Dym,0.0963187020828841,-0.0271892269056273
Dync1h1,0.103415464756415,-0.0737230934075677
Dync1i2,0.474298540789976,-0.103982201348746
Dync1li2,0.401885050388351,-0.00123218319945221
Dync2h1,0.27597529114798,-0.0607420022564091
Dynll2,0.104370097591502,-0.150847399927639
Dyrk1a,-0.0771490091044724,0.113929457439815
Dyrk2,0.0854381579184306,-0.46503837395411
Dysf,-0.448152757254309,-0.226956354082373
Dzip3,-0.0758587006701022,0.00881314395628058
E130102H24Rik,-0.404854665490611,-0.515393079908562
E130307A14Rik,0.68747934482493,0.285499279278451
E130308A19Rik,-0.0409865036597536,-0.0695011659896896
E130311K13Rik,-0.109898364754978,0.485024104401059
E230013L22Rik,-0.0166479824650907,0.130054829646195
E230016M11Rik,0.470872369786062,-0.350058737053549
E2f3,0.0393359168829092,-0.38469274737367
E2f6,-0.0091385184699829,-0.299233094612113
E330011O21Rik,1.54935266095657,1.19671903736185
E330017L17Rik,-1.10534758553812,-0.335574143919453
Eapp,0.0780177955171012,0.193671011161168
Ebf1,0.125783640094436,0.375972528390985
Ebf2,0.573194037981686,0.34428332572316
Ecd,-0.307141369717876,-0.11081642332267
Ece1,-0.314392673594738,-0.385741212039344
Ech1,0.1032364395864,-0.390432817761996
Echdc1,-0.179997873439433,0.0582058910711328
Echdc2,0.197137819453946,0.250101430524582
Echdc3,0.733707395393119,1.01344705124095
Echs1,-0.425321482978495,0.0728542810187517
Eci1,-0.275828236618637,-0.161031032499243
Eci2,-0.449549076035743,0.191414644795363
Ecpas,-0.0224105639994229,0.0902024318371447
Ecsit,0.106956183711925,-0.16408069611363
Edar,0.0830275536219357,1.70273713516479
Edc3,-0.034238209379916,0.0931277273396176
Edem1,-0.3594760136755,-0.904982651408925
Edem3,0.141341760571213,0.00883866435086527
Edn1,0.340094430534936,0.617023954708902
Edn3,0.043131551463763,1.64528373451609
Ednra,-0.103186143176191,-0.331972165282922
Edrf1,0.339098456946647,0.145321081539678
Eea1,-0.0897713737655221,-0.414798172418468
Eed,-0.0597807777730614,-0.298409857492476
Eef1a2,-0.0997581796093923,-0.191411267661445
Eef1akmt1,0.628110028171651,0.666812756622887
Eef1akmt2,-0.395785847113783,-0.00689395681702116
Eef1g,0.491506352667251,-0.571325845429567
Eef2,-0.0813106790510298,0.13497717858379
Eef2k,0.395922135636762,0.26006322911194
Eefsec,-0.187960089201892,-0.273241664899956
Eepd1,-0.351274817462126,-0.438414405254066
Efcab14,-0.232896840392144,-0.100577985084702
Efl1,0.0827592662677998,-0.237052813428933
Efna5,-0.849587381279952,0.0940910223914822
Efr3a,-0.224703003379447,-0.0913960807589275
Eftud2,0.0405287549546733,-0.0126994494079918
Egf,1.72016481190594,1.3117519580639
Egflam,1.00355402485367,1.43996559295512
Egfr,-0.75481770577797,-0.68569875014578
Egln1,0.183481625031936,-0.0531952759361697
Egln3,0.0916189293085277,-0.116905546451395
Egr1,-0.204964235936646,0.251755493291971
Ehbp1,0.0685545044333133,0.0590883824832384
Ehbp1l1,-0.145959024196416,0.233227448244438
Ehd1,0.967246753399965,0.603227278541168
Ehd4,-0.190123646446631,0.007422163739655
Ehhadh,-0.330785520723441,-0.622964815208649
Ehmt1,-0.103880376935672,0.0564747296760499
Ei24,-0.186157949633243,0.961554041091118
Eif1,-0.104082749397571,0.400408254480221
Eif1a,-0.381326252106984,-0.139368645046304
Eif2a,0.158423870533793,-0.0516024218300842
Eif2ak1,-0.064296641443494,-0.514292965538172
Eif2ak3,-0.236883290389162,0.0947582242064683
Eif2ak4,0.0281849554432779,0.322188184222218
Eif2b3,-0.12493122894766,-0.348426364767898
Eif2b4,0.267928159390189,0.277432114448481
Eif2d,-0.328080545288165,-0.469578962453833
Eif2s1,-0.195067936304706,0.786389034931927
Eif2s2,0.00073472099267958,-0.270362924874112
Eif3a,0.0180501557374806,0.0898415176888272
Eif3c,0.031882042227773,-0.416297532148749
Eif3h,-0.0460619307302074,0.196605831554449
Eif3j1,0.0550177457656072,-0.0442165025129808
Eif3m,-0.0080103728635011,0.611655028874701
Eif4a1,-0.12179070341645,0.069449417774997
Eif4a2,0.0811368101509215,0.0638309030211885
Eif4b,0.00659650974756551,0.282009674808631
Eif4e,0.19955198608637,-0.0201503096222364
Eif4e2,-0.14770844464441,-0.0983157991353626
Eif4e3,0.0632292379374453,-0.366492732679749
Eif4ebp1,-0.0937118618049649,-0.0291328846951686
Eif4ebp2,0.211588353045105,0.0355715787158607
Eif4enif1,0.355562652956336,0.632625196106225
Eif4g1,0.0837122912421468,-0.116809271835657
Eif4g2,0.0441316714931127,0.111264981701165
Eif4g3,-0.532427884165286,-0.285820432304544
Eif4h,0.429807618426462,0.34793148767227
Eif5,0.0298822009611258,0.15280628214241
Elavl1,0.190193981616536,-0.0810714968952033
Elf1,-0.0920303844464021,-0.0872383733857568
Elf2,0.132306264945513,0.108221180415005
Elk3,0.0959840734737929,0.293864314234755
Elk4,0.441925611637314,0.194165036913798
Ell,-0.291687948099641,-0.168274470856065
Ell2,-0.295220418297785,0.459360012751224
Elmo1,-0.158435191966949,-0.116913910583646
Elmod3,0.646449765672747,-0.250545983227926
Eln,-0.105128747394057,-0.185719397322354
Eloc,0.12159808964891,-0.0473592918226139
Elovl5,-0.75580084889241,-0.626913425925629
Elp1,0.348106954940787,0.385046549915123
Elp2,-0.00790914188598456,-0.00709361499764222
Elp3,0.158930261065456,0.0863513900063166
Elp4,-0.163937286599642,0.23834228179569
Emc1,0.311952857620449,0.616058049946687
Emc2,0.376754906705769,-0.234681402143464
Emc3,0.235219632767352,-0.796278181698954
Emc7,0.238025363869328,-0.0164731397815064
Emc9,-0.316170823621248,-0.140503419499536
Emcn,-0.359797306292852,0.174147720767959
Eml1,0.285096067658682,-0.168914314798609
Eml2,-0.410426734511935,0.363508451400439
Eml4,-0.312404153760926,-0.176611911145393
Eml5,0.241571847132423,-0.0274435354458371
Eml6,0.97513521072185,0.237889425734043
Emp2,-0.441036544948947,-0.76638601952932
Emsy,0.201640003064291,-0.0439824416062878
Enah,0.21365029141477,-0.230266805029144
Eno1,0.501916163397579,-0.123089007591758
Eno3,0.342109635081693,0.112768600690004
Enox1,-0.827215030030603,-0.373122990619183
Enpp1,-0.733957460708976,0.0729544020021648
Enpp2,-1.77106920931571,-1.67064799147192
Ensa,0.236133140319544,-0.819717458936114
Entpd1,0.711616496506647,0.126561336648504
Entpd4,0.915039845245924,-0.185933744657351
Entpd5,0.438710328752747,-0.235356282743297
Entpd6,-0.358389572497549,-0.0769002189591867
Entrep1,-0.484704577614356,-0.00847206458281356
Eny2,-0.106056851825259,-0.0144593792381818
Eogt,-0.226357236566944,0.402092921381467
Ep400,0.154977034024381,0.264870541887281
Epas1,0.0257202757034406,-0.043761780366446
Epb41,-0.081235567109108,-0.115322682237916
Epb41l2,0.351701979159207,1.31696304443299
Epb41l3,-1.16965779940862,0.0391961619089304
Epb41l4a,0.260194211091281,0.0314225172149015
Epb41l4b,-0.272714310385656,-0.22397706300758
Epb41l5,-0.0331642533917693,-0.356209888406666
Epc1,-0.163481437776986,0.0214118395217506
Epc2,-0.068314922646648,0.189873007234792
Epdr1,0.813559686582481,0.015044839929067
Epg5,0.34611757163421,-0.147693977606681
Epha4,0.387947255547596,-0.011697877841283
Epha7,-0.186345389133862,0.10765808557243
Ephb1,-2.94692365751261,-0.036160022542106
Ephx2,1.25093185826568,-0.44984973482843
Epm2a,-0.769873498498634,-0.075570181930573
Epm2aip1,-0.205217441065113,0.185528275019208
Epn1,0.32004206805257,0.434441363644343
Eprs1,-0.164103476811107,0.343600307541899
Eps15,-0.171991735157187,0.500691391683554
Eps15l1,-0.095138882110002,-0.200410571011423
Eps8,-0.155839956504679,0.000246877264945373
Eral1,0.0238996399033563,0.0926744323573602
Erbb3,0.324172281177172,0.362192461279591
Erbin,-0.129070254050656,-0.0652017318475519
Erc1,0.147919103642124,-0.0792426894193848
Erc2,0.301903226287208,0.790695407973034
Ercc6,0.276326201921191,0.00402369765348352
Ercc6l2,-0.0653779001023161,-0.280911816637844
Ercc8,-0.00263633421199902,0.345131853889488
Ergic1,0.104856765322267,0.223178064339238
Ergic2,0.00685255681426795,0.0794512727579837
Eri3,0.0593946062465612,-0.190497950483123
Erlec1,0.410861755720467,0.14164387944468
Erlin1,-0.0952088960752231,-0.320914539250291
Ermp1,0.229585798803428,0.603999601901758
Ern1,-0.126308631991007,-0.228404365210765
Ero1a,-0.439598476636291,-0.337846866496909
Erp29,0.0857110767800034,-0.421660052733718
Erp44,-0.141095909363431,-0.0129087084661438
Errfi1,1.15309341890345,0.527836131977053
Esco1,-0.00155267553732989,-0.188890784986164
Esd,-0.0192371891616955,0.841241441612791
Esf1,-0.19232244203069,-0.254905703079827
Esrra,0.190719623415054,0.211007243177049
Esrrb,-0.174571365028501,-0.14207445731364
Esrrg,0.0509234828372826,0.0483679253801856
Esyt1,0.347189996321161,0.291345958577915
Esyt2,0.423411029089768,0.13179891125385
Etf1,-0.160604192506433,-0.0808538869096929
Etfa,0.031600235091576,-0.044147596908573
Etfb,-0.0318010659020626,-0.227334635253341
Etfbkmt,-0.0386136340049262,0.805709174117808
Etfdh,-0.157919802966677,0.0535042464799545
Etfrf1,-0.354949470426063,-0.336416439242284
Ethe1,-1.526175355949,0.0155300924782241
Etl4,0.0759690845920485,-0.113572523179173
Etnk1,0.276378425858286,-0.160002973996382
Etohd2,-0.417925288398864,-0.596197235818552
Ets2,-0.213379615176878,0.0516923949328438
Etv3,0.0796643293924641,-0.651446511267091
Etv5,0.533876311100263,0.951014766991688
Etv6,0.0927417191088886,0.0670550429531709
Eva1c,-0.574025105280673,-0.370758418353601
Evi5,0.130584345309383,-0.247301548921398
Evl,-0.382339390775542,-0.506195190954713
Ewsr1,-0.115003659129476,-0.0281872711497277
Exd1,0.386801855345852,1.30238725154623
Exd2,-0.0487693854892864,0.266452022128028
Exoc1,-0.171436899820644,-0.525810875582626
Exoc2,0.220857977118262,0.180289007549527
Exoc3,0.375905892139705,-0.233950193533716
Exoc6,-0.136450410688904,0.0139880064542772
Exoc7,0.0389666985342498,0.329653024805459
Exosc10,0.209195020441052,0.29146545038122
Exosc7,0.0468673092917401,0.116491093112312
Ext1,0.416181384672912,0.2376383109411
Ext2,-0.0764333200378962,-0.753533413704252
Extl3,0.323455166869571,-0.333902424132019
Eya1,-0.414013531740844,-1.12752320670377
Eya3,0.0964985471573939,0.00870018481282219
Ezh1,-0.344771070327049,-0.562959464479042
Ezh2,0.00630838305896898,-0.263132895346766
Ezr,0.163806919649684,-0.378268883553663
F13a1,0.0146369846468,0.183828834805107
F3,-0.336804315264543,-0.503458001043105
Fabp3,0.294774318196479,0.0991293523484181
Fabp4,-0.106347246087132,0.227784848897845
Faf1,0.132260900623552,-0.0761306011953908
Faf2,0.0284576257815673,0.356376988272697
Fah,-1.50311873181391,0.585034864590761
Fam110b,-0.107094942350051,0.658255290772938
Fam114a2,0.0383342020819066,-0.144025113296981
Fam117b,-0.130263211016252,0.294447973117981
Fam118b,0.398282505354171,-0.0165718005063121
Fam120a,-0.31299938434506,-0.0783352508517322
Fam120b,-0.137483228957858,0.385635559759346
Fam133b,-0.0963074312549978,-0.150568038510775
Fam135a,-0.021896260130366,0.182329554870722
Fam13a,0.314417138950696,0.275404263057027
Fam13b,-0.0633510249996758,0.0407888333813965
Fam13c,0.568129511509001,0.498850882910718
Fam149b,-0.016008336533373,0.250277673831837
Fam151b,-0.764411102977178,-0.772987169198753
Fam161b,-0.117754924952808,-0.245683088477163
Fam162a,0.0920513857958525,0.0840286266158886
Fam168a,0.081231862153971,0.0431552416103245
Fam168b,0.0650153368845674,0.0161814906714837
Fam174a,0.0793892596428307,0.675070999294716
Fam185a,-0.239394098874164,-0.625247206171698
Fam193a,0.0401003014164773,0.132394044257391
Fam193b,-0.216723552269613,0.0225444684304703
Fam204a,-0.281386908889586,0.0523492013459896
Fam20a,-1.32499828065813,-0.715053477760964
Fam20b,0.326291530662162,-0.247841276200936
Fam210a,-0.119445072162798,-0.189329063975759
Fam222a,0.556026918988872,-0.480425644183216
Fam222b,0.20499620344864,0.0537733312026297
Fam227b,-9.36970622399587,-15.9133342452101
Fam228b,-0.635920383561374,-0.132093835980696
Fam234a,0.371927620398162,0.0847279890621011
Fam241a,-0.747547965795303,1.34646976988882
Fam53a,0.0391903971505888,0.150191172457423
Fam53b,0.172987094836731,-0.34268996109387
Fam76a,-0.116728906314464,-0.63433262701429
Fam78b,-0.137369849614811,-0.220809741561909
Fam91a1,-0.392315329065399,-0.579750606084644
Fam98a,-0.160105601829492,1.03953803521552
Fan1,-0.205014430332013,-0.591463181543582
Fancc,-1.95980401473075,0.0348568752156674
Fance,0.28886967480815,-0.180919423618725
Fancl,-0.557180297972853,-0.00998809287484758
Fancm,-0.55146472241033,0.0889749487665709
Far1,0.0126615438578602,0.315146951736141
Farp1,-0.0692472789091644,-0.366819434244304
Farp2,-0.0164174492183716,0.0660898435742422
Fars2,0.0160512076585252,0.062661430657747
Farsa,-0.388217316622703,0.327121009711056
Farsb,0.178332284472786,0.128112191335654
Fastk,0.512507156574955,0.367895578446917
Fastkd1,-0.474210534167735,-1.13713752621692
Fastkd2,0.307083317997661,-0.696657824995801
Fastkd5,0.20066055950933,-0.172641548228261
Fat1,-0.0365618039869549,-0.28745207901816
Fbf1,-0.698301495910452,-0.483491576553088
Fbh1,-0.0222429051182577,0.392413713724649
Fblim1,0.72691445616177,-0.0945752743975286
Fbrsl1,0.104088286856892,0.295122592974444
Fbxl12,0.00126145778183509,-0.224604224649646
Fbxl17,0.0454572474274172,0.0736332805849379
Fbxl2,-0.57243149242244,-0.0539120548841995
Fbxl20,0.110217939738876,-0.122117750174056
Fbxl3,-0.0456222738373798,0.0894733103834308
Fbxl4,-0.724289900818774,0.492743129756395
Fbxl5,-0.240418173706604,-0.226294713082978
Fbxl7,-0.0688532418224953,-0.323161272438762
Fbxl9,-0.235374000238782,0.301339064669234
Fbxo10,0.873215992747576,0.193099855172157
Fbxo11,0.0520161841415274,-0.0564747722786564
Fbxo22,0.0135630379991931,0.0881213453616757
Fbxo28,0.0406350864790748,0.334839126802388
Fbxo3,-0.27195450617904,-0.470735145959631
Fbxo30,-0.311216324058261,-0.198497580278404
Fbxo31,0.0641398983531571,0.0396651855573813
Fbxo32,0.0158046002806558,0.0473127609726126
Fbxo33,-0.0246443520103282,0.123965624845805
Fbxo34,-0.0570706633967253,0.374628261484654
Fbxo38,-0.00797702502841918,-0.188295558767584
Fbxo4,-0.299319966420569,0.231303384636207
Fbxo40,-0.254447974183662,0.0461881956028376
Fbxo42,-0.36774663253969,-0.367826455543354
Fbxo7,0.333262158672942,0.275514646538918
Fbxo8,-0.216999224591776,0.393120280371376
Fbxo9,0.416395692231075,0.0175580952544884
Fbxw11,0.274633837505909,-0.148461227513223
Fbxw2,-0.0908838639778839,0.0816412156978586
Fbxw4,-0.144821310286217,-0.00574649352372884
Fbxw5,-0.124358991211585,0.0906459212780652
Fbxw7,-0.0698185155739363,-0.322795526077674
Fbxw8,-0.0320968411518295,0.00364122599243056
Fcf1,0.104394897809315,0.537099403592557
Fcho2,0.229577066565384,-0.0787694932421247
Fchsd2,0.0848261361048725,0.117122728314068
Fdx1,0.229623199460464,0.432738812144787
Fech,0.178659380427663,-0.236818572352094
Fem1a,-0.543375526938638,-0.166182081054211
Fem1b,0.545698344852739,0.273544476801903
Fem1c,-0.0447931091003619,0.506277328788972
Fer,-0.0935307720963541,0.0447037024234259
Fermt2,-0.0525824541871185,0.0168331896579648
Fez2,0.023784177767319,-0.0104728577482199
Fgd4,-0.21809833585504,-0.0967811527746353
Fgd6,-0.327377104747097,-0.276101631346639
Fgf1,0.268859418881681,0.0473638562040564
Fgf14,-0.00762132257565094,0.140159349788843
Fgf2,0.82993076928222,0.777567795756885
Fgf7,-0.200228404168325,0.449984813279329
Fgfr1,-0.440983096276742,-0.307983734589051
Fgfr1op2,0.0531343437497818,-0.14919386575043
Fggy,-0.339127750288921,-0.812766269819769
Fgl2,0.690203053366718,1.44435169100623
Fh1,0.389318846052697,0.953455323780469
Fhip1a,-0.116209357625798,-0.117707311519774
Fhip2b,0.373944885763627,-0.994128173919671
Fhl2,0.34751435714411,0.0257847538067346
Fhod3,0.502037460289616,0.0246178034360818
Fig4,-0.0628544598317468,-0.587329473344736
Fign,0.133473454675603,0.0666980571274443
Filip1,-0.164774521736607,0.0333518601288661
Filip1l,0.0873069645978165,0.168896747554766
Fip1l1,-0.00558355545180146,-0.132015352885092
Fitm2,-0.342624307888001,-0.0441632774675774
Fiz1,0.224024258902943,-0.190975704610302
Fkbp14,-0.0764009773038406,-0.148672406053333
Fkbp15,-0.283101869137848,0.34809822410501
Fkbp1a,-0.111528104195172,0.159770277700495
Fkbp3,0.931062500770653,-0.212256734193285
Fkbp5,-0.030171828194307,0.48654394393825
Fkbp9,0.164324109482558,0.293347328753257
Fkrp,-0.841566794158354,-0.160987280142247
Fktn,0.292261976497057,0.0669403008400708
Flad1,-0.804744240182419,0.156734705071385
Flcn,0.450065769753822,0.344913884456119
Fli1,0.224806562156474,-0.190754117565237
Flnb,-0.171081375119781,-0.488279834942849
Flnc,0.470478702237121,0.129595076344157
Flot2,-0.0609408037568385,0.00742080772883324
Flrt2,-0.138028976276198,0.418717880401534
Flt1,0.381580695505359,0.832064028252988
Flvcr1,-0.738578523455151,-0.454749832649023
Flvcr2,0.923161398066915,-0.105790501092743
Fmn1,-3.59390810699251,0.353411349266883
Fmnl2,0.198310199676865,-0.121813909154332
Fmo5,-0.149280269881628,0.248400759813844
Fnbp1,0.494160531755733,0.239404263534337
Fnbp4,0.113787606755401,-0.254091455182249
Fndc3a,0.118718859577379,-0.214669572943573
Fndc3b,0.0235295245625599,0.267496433194304
Fndc5,0.266240606677097,-0.00295900766809619
Fnip1,0.077035662661182,0.149308259692124
Fnip2,-0.349455914202186,-0.118280677831281
Fnta,-0.351877062153942,0.39056609719838
Fntb,-0.475810909066023,-0.463330590678323
Focad,0.354483208957783,0.180539322970774
Fos,-0.276527742141449,0.481930063502105
Fosb,0.224992221477618,-0.648720279299037
Fosl2,0.279965523749779,-0.138920120641915
Foxj3,-0.1084192982388,0.00112086457050392
Foxk1,-0.0188740152740159,0.129936310167141
Foxk2,-0.00594028001217163,0.048206776544997
Foxn2,0.100163620506822,-0.406056603331605
Foxn3,0.316881454856946,0.0681939066587265
Foxo1,0.29406565510612,0.105010832909912
Foxo3,0.242768166042758,-0.248759135589548
Foxo6os,-1.68310146910702,0.0428297190217826
Foxp1,-0.00944740887620394,0.00727888212985246
Foxp2,0.448095460950976,0.0818980448527757
Foxp4,0.440012547313545,0.646002993248778
Fpgt,-0.36464486460049,0.945717929437769
Fra10ac1,-0.185505517032261,-0.0469210952222499
Frem2,1.26328270191781,0.300532184504663
Frg1,0.0979654438186823,0.0671410786018475
Frk,0.0813693572841942,0.892582631274814
Frmd4a,-0.805313773309455,-0.390030183164665
Frmd4b,0.186621031344311,0.284547388093806
Frmd5,0.541484413796805,-0.0423413318366219
Frmd6,0.0284614919215679,0.0498362443425733
Frmd8os,-1.28863101747717,-0.202025522436408
Frs2,0.299836030202955,0.0287474683513034
Fry,-0.0898539688596817,0.112186021097803
Fryl,0.010124673438126,0.172583613128484
Fsd1l,0.232145864858308,-0.202660845564272
Fsd2,-0.831376175636211,-0.152654772515973
Fstl4,0.337043686443351,-0.313534184169282
Ftl1,0.411740339602219,-0.962159398685141
Fto,0.268054666788793,0.0800176771527664
Fubp1,0.150159643300923,0.171933365647783
Furin,0.586583801371443,0.275865553891817
Fus,0.250729977969006,0.105617444993875
Fut8,0.257381193554614,-0.0391042860541946
Fxn,0.132736903547864,-0.254135725689989
Fxr1,-0.0292834694570733,0.139717480827381
Fxr2,-0.0284722646266596,0.0571813821380179
Fxyd1,-0.428210457700333,-0.0244576447452721
Fyb1,-0.622665932636453,0.628739441945277
Fyco1,0.264479595173911,0.119562202914002
Fyn,1.20776324155695,1.13661864729674
Fyttd1,-0.138691816246453,0.164053295558996
Fzd6,0.425991940296543,0.172981255006514
G0s2,0.728921005375713,-0.0573562614934424
G2e3,-0.036187255875586,0.222223201279508
G3bp1,0.204605828783815,-0.103258247494556
G3bp2,-0.900155916037759,-0.234349772248435
Gaa,-0.116547618283045,-0.467862494656765
Gab1,-0.00178951028862757,-0.122729402578688
Gab2,0.145886430827256,0.0363245145926479
Gabarapl1,-0.32773553780698,-0.264611165536496
Gabpa,-0.095092224919789,0.220310083006238
Gabpb1,0.0157751486902881,0.265696873657758
Gabpb2,0.248829122226179,0.0475413592351186
Gabrb3,-0.806923798331175,-0.0714771333223931
Gabrr2,-0.101406155640384,-0.246603784686151
Gadd45b,-0.893946399655062,-0.0463327810179884
Gadd45g,0.410815243398987,0.144046395223113
Gak,-0.139973948895686,0.144017441830263
Galc,-0.0939217852654922,-0.551846048122691
Galk2,-0.322896458752017,1.3062415207062
