"gene_id","phi_raw","phi_shrunk","theta_raw","theta_shrunk","Group","log_phi","log_theta","dispersion_inflation"
"4921511C10Rik",1.39625987350186,1.34597515078831,5.2565,2.41068115850072,"GLM Sex-Sig",0.144966257201348,0.720696668749796,-0.575730411548449
"4921524J17Rik",1.4726586911373,1.46149768445576,0.6087,0.523557610465294,"Discordant (Non-Sig)",0.168102104798253,-0.215596698246992,0.383698803045244
"4930470G03Rik",1.35050915480118,1.33940780808042,0.1956,0.448827923575671,"Discordant (Non-Sig)",0.130497532519145,-0.708631149548417,0.839128682067562
"4930481A15Rik",0.412069657173313,0.473767144821442,1e-04,0.300523205791096,"GLM Sex-Sig",-0.385029363653901,-4,3.6149706363461
"4930506C21Rik",1.40032219655942,1.39879368941741,0.1542,0.307513555495108,"Discordant (Non-Sig)",0.146227972884487,-0.811915626285062,0.958143599169549
"4930512H18Rik",1.4987084294294,1.48775487112101,0.4617,0.427672150183852,"Discordant (Non-Sig)",0.175717149988604,-0.335640125448859,0.511357275437462
"4930517O19Rik",1.39621230632724,1.37309101879408,0.9828,0.748460745920134,"GLM Sex-Sig",0.144951461593635,-0.00753485219195669,0.152486313785592
"4930523C07Rik",1.41584337156121,1.40602963045724,0.6988,0.59434223142332,"Discordant (Non-Sig)",0.151015211949039,-0.155647103689107,0.306662315638146
"4930544I03Rik",1.01748460753948,0.912745531240935,1.4549,1.20731584231413,"GLM Sex-Sig",0.00752784795992973,0.16283314387816,-0.15530529591823
"4930557K07Rik",1.42637138270719,1.34717206511209,1.7421,1.09584023369529,"GLM Sex-Sig",0.154232617003368,0.241073080752987,-0.0868404637496186
"4933431K23Rik",1.66050128177138,1.6391822106846,1.3503,0.740635102427702,"Discordant (Non-Sig)",0.220239215174404,0.130430267658141,0.089808947516263
"5430402O13Rik",1.43024995948172,1.41777018017884,0.7882,0.628539843573084,"Discordant (Non-Sig)",0.155411944134357,-0.103363569470416,0.258775513604772
"6430548M08Rik",1.40108089012596,1.39079321611031,0.6393,0.58346096089948,"Discordant (Non-Sig)",0.146463209604992,-0.194295295566136,0.340758505171128
"9430037G07Rik",0.965708090556881,1.0224447911206,0.4103,0.482645002688897,"GLM Sex-Sig",-0.0151541301257478,-0.386898483033087,0.37174435290734
"A330102I10Rik",1.23547574864536,1.25396761603745,1.7241,0.960326245551853,"GLM Sex-Sig",0.0918342249846646,0.23656245185336,-0.144728226868695
"A730017L22Rik",0.712816883484836,0.816658769297962,0.6335,0.580390615135239,"GLM Sex-Sig",-0.147022022330521,-0.19825338078054,0.0512313584500185
"A930002C04Rik",0.30006586181444,0.448389766603665,3.4986,1.76668363326463,"GLM Sex-Sig",-0.522783411002838,0.543894291804688,-1.06667770280753
"A930005H10Rik",1.43749393039467,1.42650931219145,0.6409,0.568005901069556,"Discordant (Non-Sig)",0.157606019621377,-0.193209728415933,0.35081574803731
"A930029G22Rik",1.35832578301524,1.33063011892987,0.1764,0.460228814834772,"Discordant (Non-Sig)",0.13300394431663,-0.753501419204199,0.886505363520829
"AW146154",1.44359886910649,1.42578993649798,2.9594,1.45964491269589,"Discordant (Non-Sig)",0.159446533167877,0.471203669470252,-0.311757136302376
"AW554918",1.52390441186693,1.51089514231589,1.1953,0.70799237878436,"Discordant (Non-Sig)",0.182957726386337,0.0774769195043423,0.105480806881994
"Aaas",0.240594396224,0.294846181806688,0.9981,0.679510547563248,"GLM Sex-Sig",-0.618714492197074,-0.000825944411515066,-0.617888547785559
"Aamdc",1.46703760056764,1.45638266930288,0.7982,0.600468813302715,"Discordant (Non-Sig)",0.166441245070121,-0.0978882765519955,0.264329521622116
"Aars1",1.41110417356153,1.38755216838441,0.5035,0.561062983269817,"Discordant (Non-Sig)",0.149559076357407,-0.298000525110363,0.44755960146777
"Aasdh",1.4870373882103,1.47198703573942,1.3883,0.843394428264145,"GLM Sex-Sig",0.172321888017107,0.142483323659504,0.0298385643576028
"Abca1",1.50557890647545,1.49544131301756,0.4693,0.418937283066379,"GLM Sex-Sig",0.177703521555095,-0.328549445787505,0.5062529673426
"Abca5",1.47257328003579,1.44690875282525,0.8075,0.646466564502327,"Discordant (Non-Sig)",0.16807691590281,-0.0928574689968595,0.260934384899669
"Abca8a",1.23754892136534,1.2571873374845,0.004,0.330257612457758,"Discordant (Non-Sig)",0.0925623759765712,-2.39794000867204,2.49050238464861
"Abcb4",1.58689899219167,1.56706183243397,0.8744,0.581217447756145,"Discordant (Non-Sig)",0.200549284328981,-0.0582898510583536,0.258839135387335
"Abcb8",1.48113617804786,1.46443743768162,0.8564,0.64822292766152,"Discordant (Non-Sig)",0.170594990091689,-0.0673233413775993,0.237918331469288
"Abcc4",1.49746572039991,1.48270580257589,1.255,0.776147100667621,"Discordant (Non-Sig)",0.175356889417571,0.0986437258170569,0.0767131636005137
"Abcc5",1.52044961414883,1.51909513698004,0.2779,0.276949857883603,"Discordant (Non-Sig)",0.181972032727635,-0.556111453222628,0.738083485950263
"Abhd12",1.45304152948577,1.44409275124974,0.6106,0.533645433231039,"Discordant (Non-Sig)",0.162278027077621,-0.214243200037357,0.376521227114978
"Abhd13",1.29953058645949,1.30224514353249,0.0909,0.405686893043513,"Discordant (Non-Sig)",0.113786505748731,-1.04143611677803,1.15522262252676
"Abhd18",1.64944639543378,1.64598794083521,0.3325,0.270609835656344,"Discordant (Non-Sig)",0.21733820618291,-0.478208350360877,0.695546556543787
"Abi3bp",1.50747506223078,1.23345928187964,6.4941,3.02604172455257,"Discordant (Non-Sig)",0.178250136450568,0.812518971865254,-0.634268835414686
"Ablim1",1.86137548200197,1.86374760305869,0.0925,0.106870634832733,"Discordant (Non-Sig)",0.269833989096888,-1.03385826726097,1.30369225635786
"Abra",2.06753471498959,2.05176727990037,0.6099,0.35310826691922,"GLM Sex-Sig",0.315452810317375,-0.214741366642299,0.530194176959674
"Abraxas2",1.41187860740081,1.40243564762082,0.1838,0.39963378378062,"Discordant (Non-Sig)",0.149797357903934,-0.735654492949908,0.885451850853842
"Abtb2",1.75298155117673,1.74793724326754,0.3036,0.242879501104357,"Discordant (Non-Sig)",0.243777345492365,-0.517698232776557,0.761475578268923
"Abtb3",1.52949202864809,1.4916776609451,2.5848,1.31909459140338,"GLM Sex-Sig",0.184547217886132,0.412426945009588,-0.227879727123456
"Acaa2",1.56090715602295,1.54334713584332,1.103,0.674257943551115,"Discordant (Non-Sig)",0.193377071655582,0.0425755124401906,0.150801559215392
"Acacb",1.46742856674064,1.47171260437145,0.0756,0.132968244423905,"Discordant (Non-Sig)",0.166556969323098,-1.12147820449879,1.28803517382189
"Acad11",1.39434244025388,1.39251653914168,0.3228,0.39128210395327,"Discordant (Non-Sig)",0.144369446393905,-0.491066473949967,0.635435920343872
"Acad12",1.30127905228576,1.3107588133935,0.2852,0.433002166856099,"Discordant (Non-Sig)",0.11437043866195,-0.544850478820172,0.659220917482122
"Acadsb",1.44598512148493,1.4403022035226,0.3317,0.377740232906075,"Discordant (Non-Sig)",0.160163824293065,-0.479254528480518,0.639418352773583
"Acadvl",1.39962643170216,1.31538183940039,0.2167,0.528351276427693,"Discordant (Non-Sig)",0.146012135464201,-0.664141088680182,0.810153224144384
"Acbd6",1.49459897471649,1.48211808032086,1.0074,0.661435325366809,"Discordant (Non-Sig)",0.174524679997548,0.00320194652169244,0.171322733475855
"Aco2",1.55643564063918,1.55829440872605,0.1419,0.170670100848895,"Discordant (Non-Sig)",0.19213116710453,-0.848017604542526,1.04014877164706
"Acot11",1.58108606106179,1.56671265430596,0.8756,0.56154941889538,"Discordant (Non-Sig)",0.198955509923993,-0.0576942471041059,0.256649757028099
"Acot13",1.51824556331021,1.51458609117236,0.3674,0.333294636144654,"Discordant (Non-Sig)",0.181342020680352,-0.43486084803021,0.616202868710562
"Acsl1",1.57378480412429,1.57333822009204,0.2212,0.224482766105338,"Discordant (Non-Sig)",0.196945347609638,-0.655214877367339,0.852160224976978
"Acsm5",0.859961816927444,0.888630003608325,0.2912,0.33060818853143,"GLM Sex-Sig",-0.0655208313911426,-0.535808629359,0.470287797967858
"Acss3",1.10735095935198,1.10945786053328,2.942,1.57754241207045,"Discordant (Non-Sig)",0.0442852862389208,0.468642668391511,-0.424357382152591
"Actg1",0.945016756088429,0.999559141101247,0.0053,0.325709433411057,"GLM Sex-Sig",-0.0245604909486971,-2.27572413039921,2.25116363945051
"Actl6a",1.38240775350363,1.37562816914292,0.8401,0.664976567725633,"Discordant (Non-Sig)",0.140636160966992,-0.0756690152913216,0.216305176258313
"Actn2",1.85097400546487,1.85312573717944,0.0961,0.110393534490356,"Discordant (Non-Sig)",0.267400319691619,-1.01727661233145,1.28467693202307
"Adam10",1.44367072155105,1.43981956228813,0.2282,0.318579431601352,"Discordant (Non-Sig)",0.159468148828771,-0.641684359917804,0.801152508746575
"Adamts17",1.48883978161786,1.42155882600666,5.2904,2.40763256199128,"Discordant (Non-Sig)",0.172847964573474,0.723488509695925,-0.550640545122451
"Adamts3",1.54788786546816,1.5264801605925,1.7923,0.973755400573816,"Discordant (Non-Sig)",0.189739495641223,0.253410704790367,-0.0636712091491441
"Adamts9",1.957350785807,1.91365187628463,1.0367,0.590830225866147,"GLM Sex-Sig",0.291668664538088,0.0156530985354653,0.276015566002623
"Adamtsl4",1.35950777664691,1.3615260139641,0.0256,0.305788697332778,"Discordant (Non-Sig)",0.133381696178893,-1.59176003468815,1.72514173086704
"Adarb1",1.50227195459343,1.49698757187363,0.2899,0.320053949652166,"Discordant (Non-Sig)",0.176748559624273,-0.537751784645003,0.714500344269275
"Adcy6",1.40478740259805,1.40772616239685,0.0858,0.20978581709544,"GLM Sex-Sig",0.147610604052712,-1.06651271215129,1.21412331620401
"Adcy9",1.56257857349994,1.55626926181471,0.4973,0.382752993271883,"Discordant (Non-Sig)",0.19384186485098,-0.303381540767775,0.497223405618755
"Adgrl2",1.62641684345246,1.61395930259216,0.8776,0.537607792697607,"Discordant (Non-Sig)",0.211231863281593,-0.0567033854333453,0.267935248714938
"Adh5",1.40992478438563,1.32971890007792,1.1643,0.881536876551209,"GLM Sex-Sig",0.149195944855682,0.0660648974596773,0.083131047396005
"Adhfe1",1.4719780606268,1.46717599685366,0.3661,0.361118044988148,"Discordant (Non-Sig)",0.167901337026125,-0.436400271118469,0.604301608144594
"Adk",1.52433032820663,1.52999284585149,0.0571,0.100382161780074,"Discordant (Non-Sig)",0.183079090476088,-1.24336389175415,1.42644298223024
"Adprhl1",1.56988564232959,1.5707496311901,0.1759,0.192723541740843,"GLM Sex-Sig",0.195868017559495,-0.754734160542539,0.950602178102034
"Adprm",1.40558653861272,1.39704766685258,0.6705,0.585082737138608,"Discordant (Non-Sig)",0.147857589242639,-0.173601217812382,0.321458807055021
"Aebp2",1.5321453073758,1.52035106265999,0.7,0.50400334132194,"Discordant (Non-Sig)",0.185299955374214,-0.154901959985743,0.340201915359957
"Afap1",1.47136666177637,1.46226326561628,0.476,0.445511459400655,"Discordant (Non-Sig)",0.167720911574234,-0.322393047279507,0.490113958853741
"Afap1l1",1.46386256069115,1.44880900717373,0.9442,0.684065882733569,"Discordant (Non-Sig)",0.16550030354246,-0.0249360039047639,0.190436307447224
"Agap1",1.46351606828325,1.46442361960532,0.2233,0.257876106594443,"Discordant (Non-Sig)",0.165397495016099,-0.651111276928562,0.816508771944661
"Ago4",1.45156748650508,1.43657234658174,1.3199,0.828891933345513,"Discordant (Non-Sig)",0.161837231924793,0.120541028862419,0.0412962030623732
"Agpat3",1.30581867433804,1.31436932700401,3e-04,0.313083824333549,"Discordant (Non-Sig)",0.115882875100097,-3.52287874528034,3.63876162038043
"Ahcyl2",1.52001803920639,1.4992036148492,2.1451,1.1333249191794,"Discordant (Non-Sig)",0.181848742077209,0.331447542877797,-0.149598800800588
"Ahsa2",1.42453206067504,1.4144516038634,0.3433,0.457979790949677,"Discordant (Non-Sig)",0.153672227964803,-0.46432619657425,0.617998424539053
"Aida",1.4203352010911,1.41267288876428,1.0535,0.723677103247147,"Discordant (Non-Sig)",0.152390850583602,0.022634539944119,0.129756310639483
"Airn",3.69595632346477,3.65060980561108,1.4041,0.617351587875717,"GLM Sex-Sig",0.567726830353719,0.147398039347655,0.420328791006065
"Ak3",1.42017388223728,1.41574330446569,0.2808,0.379332689839905,"Discordant (Non-Sig)",0.152341521476696,-0.551602896542232,0.703944418018928
"Akap13",1.36681205944283,1.37212356684911,0.0022,0.146802590593404,"Discordant (Non-Sig)",0.135708801942918,-2.65757731917779,2.79328612112071
"Akap6",1.67183098817908,1.67559304898052,0.0869,0.112474947966321,"Discordant (Non-Sig)",0.223192370823532,-1.06098022355133,1.28417259437487
"Akap7",1.47156004829009,1.45215356058422,1.1491,0.765282084818056,"Discordant (Non-Sig)",0.167777988561993,0.0603578246486157,0.107420163913377
"Akr1b1",1.53676943668582,1.50787731685752,1.198,0.780119942699437,"Discordant (Non-Sig)",0.186608714678541,0.0784568180532926,0.108151896625248
"Akt3",1.36767692610375,1.36436826071869,0.2121,0.421842912628571,"Discordant (Non-Sig)",0.135983520058754,-0.673459331483438,0.809442851542192
"Alcam",1.81993800352257,1.43955235250979,1.5151,1.04966295015128,"GLM Sex-Sig",0.260056593926482,0.180441298194719,0.0796152957317637
"Aldh2",1.26340702116836,1.27950944688408,0.9669,0.698772635399796,"Discordant (Non-Sig)",0.101543286082335,-0.0146184397680031,0.116161725850338
"Aldh4a1",1.41611787388991,1.39420934906167,2.2838,1.23274542668491,"Discordant (Non-Sig)",0.1510994043773,0.35865806861955,-0.20755866424225
"Aldh6a1",1.44171790404691,1.43779492700556,0.4087,0.389632723324724,"Discordant (Non-Sig)",0.158880291797534,-0.388595362288407,0.547475654085941
"Aldh9a1",1.4334982684781,1.42956097310854,0.2952,0.354825200088059,"Discordant (Non-Sig)",0.156397172698716,-0.529883646848996,0.686280819547712
"Alg14",1.40222666021522,1.25760332432101,5.0409,2.41660100827985,"Discordant (Non-Sig)",0.146818219996159,0.702508082108066,-0.555689862111907
"Alpk2",1.77731175000027,1.77499399466856,0.2344,0.195739926653686,"GLM Sex-Sig",0.249763612065276,-0.630042392653947,0.879806004719223
"Alpk3",1.50143212051203,1.50344039727541,0.1361,0.188223429525636,"Discordant (Non-Sig)",0.176505702599979,-0.866141874796665,1.04264757739664
"Amd1",1.6489839653422,1.64265369145391,0.3628,0.299259101959578,"Discordant (Non-Sig)",0.217216432601911,-0.440332721611942,0.657549154213854
"Ammecr1l",1.47202932022965,1.46382458885323,0.475,0.434107908427916,"GLM Sex-Sig",0.167916460468278,-0.323306390375133,0.491222850843412
"Amph",1.35466398345571,1.12693668027051,5.2505,2.58471097316804,"GLM Sex-Sig",0.131831584340995,0.720200662815721,-0.588369078474726
"Anapc1",1.44153846220425,1.4374521453681,0.3003,0.351968606978332,"GLM Sex-Sig",0.158826234445507,-0.522444667801019,0.681270902246526
"Angel2",1.42344440330347,1.41824252097257,0.7073,0.566133923660422,"Discordant (Non-Sig)",0.153340509199839,-0.150396341917553,0.303736851117392
"Angpt1",2.51213453946078,2.46901816380604,0.7267,0.398359282170812,"Discordant (Non-Sig)",0.400042894691257,-0.13864483980674,0.538687734497997
"Ank",1.84500513796187,1.84281665031669,0.235,0.186969820102139,"GLM Sex-Sig",0.26599757991805,-0.628932137728264,0.894929717646314
"Ank3",1.70847249555574,1.70811600285374,0.1989,0.180022644875568,"GLM Sex-Sig",0.232607991548875,-0.701365216875564,0.933973208424439
"Ankib1",1.5152862557618,1.50829620729724,0.565,0.432830956881123,"Discordant (Non-Sig)",0.180494684029295,-0.247951552180562,0.428446236209856
"Ankra2",1.00588365900181,1.03268011131937,0.2261,0.336530891787442,"GLM Sex-Sig",0.0025477529113932,-0.64569943765464,0.648247190566034
"Ankrd1",3.17704697447894,3.07660466921222,1.7419,0.791215230519605,"Discordant (Non-Sig)",0.502023636169979,0.241023219159143,0.261000417010836
"Ankrd23",1.52295731742761,1.51806088470243,0.3629,0.33611145810358,"GLM Sex-Sig",0.182687731920797,-0.440213031799443,0.62290076372024
"Ankrd50",1.35355990544461,1.29102352801341,0.6032,0.669769157453681,"Discordant (Non-Sig)",0.131477481405604,-0.219538667138282,0.351016148543887
"Ano5",1.19502068466452,1.21807748745084,2.5559,1.27438137098114,"GLM Sex-Sig",0.0773754225711137,0.407543857977062,-0.330168435405949
"Anxa11",1.42706641397419,1.41799625248238,0.464,0.501043065499899,"Discordant (Non-Sig)",0.154444185133804,-0.333482019445119,0.487926204578923
"Anxa4",1.47228607339916,1.44864411682822,1.5532,0.92564491269589,"Discordant (Non-Sig)",0.167992204041982,0.19122738187401,-0.0232351778320276
"Aopep",1.58381287781828,1.58691447694789,0.1042,0.13615954988352,"GLM Sex-Sig",0.199703869847267,-0.982132281036494,1.18183615088376
"Aox1",1.20173196501391,1.2133058391492,0.3093,0.275919022059513,"GLM Sex-Sig",0.0798076131774594,-0.509620079996821,0.58942769317428
"Ap2b1",1.49634261190017,1.49260320692776,0.4123,0.36122250241596,"Discordant (Non-Sig)",0.17503104367679,-0.384786665198642,0.559817708875431
"Ap3s1",1.47000323348122,1.45660999161906,0.691,0.580192097374256,"GLM Sex-Sig",0.167318290041717,-0.160521952625802,0.327840242667519
"Ap4b1",1.37880439081903,1.36925346325766,0.2111,0.438265804161493,"Discordant (Non-Sig)",0.13950265775407,-0.675511766692344,0.815014424446414
"Ap4e1",1.43206062665544,1.42343489121154,0.6087,0.552491133170505,"Discordant (Non-Sig)",0.155961404329773,-0.215596698246992,0.371558102576765
"Ap4s1",1.41276721497423,1.40745699609511,0.5204,0.515818222913368,"Discordant (Non-Sig)",0.15007060800516,-0.283662712110451,0.433733320115612
"Apc",1.48973163496298,1.49035295843924,0.2005,0.238956582355799,"Discordant (Non-Sig)",0.173108040256649,-0.697885623043799,0.870993663300448
"Aplp2",1.54540249707883,1.53488917129983,0.4701,0.399404298679164,"Discordant (Non-Sig)",0.189041609647512,-0.327809748811747,0.51685135845926
"Apmap",1.40274822462426,1.39380577481162,0.7193,0.606190503433419,"Discordant (Non-Sig)",0.146979727714916,-0.143089939699214,0.29006966741413
"Appl1",1.47919823848669,1.46930243409624,0.6244,0.503594215563455,"Discordant (Non-Sig)",0.17002638096888,-0.20453710560962,0.3745634865785
"Arfgap2",1.28356942424877,1.29676165502604,0,0.341298608831103,"Discordant (Non-Sig)",0.108419363270619,-Inf,Inf
"Arhgap18",1.49056347053115,1.46008981095861,1.0202,0.727811133653308,"GLM Sex-Sig",0.173350473702803,0.00868531919516811,0.164665154507635
"Arhgap21",1.57105761146012,1.57248499892108,0.1624,0.17824756905261,"Discordant (Non-Sig)",0.196192111125565,-0.789413975094844,0.985606086220409
"Arhgap26",1.63084240154421,1.63507495886579,0.0846,0.111766581407803,"GLM Sex-Sig",0.212411994488042,-1.07262963696098,1.28504163144902
"Arhgap35",1.42563789472618,1.42556031814547,0.2617,0.307450548068799,"GLM Sex-Sig",0.154009230780724,-0.582196277360119,0.736205508140843
"Arhgap42",1.57370511206777,1.56808772748643,0.5399,0.39194487271995,"GLM Sex-Sig",0.196923355596112,-0.267686672528757,0.464610028124869
"Arhgap44",1.50186866727393,1.49185108529396,0.793,0.547367499088428,"Discordant (Non-Sig)",0.176631956921151,-0.100726812682396,0.277358769603547
"Arhgap5",1.50503829041006,1.50340369694536,0.2974,0.294713496789467,"Discordant (Non-Sig)",0.177547549167244,-0.526659035814065,0.704206584981309
"Arhgef10l",1.43531910613218,1.43236432038771,0.3163,0.349157013832089,"Discordant (Non-Sig)",0.156948465965963,-0.499900808084277,0.65684927405024
"Arhgef12",1.51117333355613,1.51474965917284,0.0924,0.141039626161224,"GLM Sex-Sig",0.179314281340721,-1.03432802877989,1.21364231012061
"Arhgef7",1.44543231244056,1.44258071314466,0.2042,0.29963703232992,"Discordant (Non-Sig)",0.15999775908392,-0.689944262249109,0.849942021333029
"Arid1a",1.4614609708426,1.4575195696679,0.2909,0.332425910667214,"Discordant (Non-Sig)",0.164787221763917,-0.536256278752941,0.701043500516857
"Arih2",1.44372494871296,1.43640404804405,0.4422,0.459783852367194,"GLM Sex-Sig",0.159484461492416,-0.354381261757305,0.51386572324972
"Ark2n",1.47895138096411,1.47547830337889,0.34,0.339476399610258,"GLM Sex-Sig",0.169953897238228,-0.468521082957745,0.638474980195973
"Arl13b",1.57143259425986,1.53631856981803,3.0119,1.46981676309319,"GLM Sex-Sig",0.196295756929274,0.478840548481802,-0.282544791552528
"Arl8b",1.49738481981582,1.48438628455401,0.6803,0.536219592591206,"Discordant (Non-Sig)",0.175333426024797,-0.167299529039433,0.34263295506423
"Armc1",1.41361154500568,1.40739312221671,0.2438,0.415033880303614,"Discordant (Non-Sig)",0.150330083408572,-0.612966298717637,0.763296382126209
"Arrdc3",1.724674815394,1.69805420137711,0.9744,0.589527538511113,"Discordant (Non-Sig)",0.236707221616189,-0.0112627247111998,0.247969946327389
"Art3",1.60415451913896,1.60401400372254,0.2296,0.214134730903808,"GLM Sex-Sig",0.205246199096077,-0.639028116274064,0.844274315370141
"Asap1",1.59639263393898,1.59737625707314,0.1724,0.180455672318576,"Discordant (Non-Sig)",0.203139715198785,-0.763462738511306,0.966602453710091
"Asb2",1.53565083681753,1.53418837386707,0.3418,0.295597283867337,"GLM Sex-Sig",0.186292480746673,-0.466227941615282,0.652520422361955
"Asb7",1.41429248560666,1.40745987449116,0.4732,0.50363661655023,"Discordant (Non-Sig)",0.150539233894605,-0.324955264044107,0.475494497938712
"Ascc1",1.48669294715408,1.47411041276229,0.8398,0.60895967198693,"Discordant (Non-Sig)",0.172221281147045,-0.0758241296980792,0.248045410845124
"Atad1",1.51841267928996,1.51479613998958,0.3708,0.334671903562295,"Discordant (Non-Sig)",0.181389821612901,-0.43086027452754,0.612250096140441
"Atad2",1.22536742536875,1.26083024055566,22.9618,9.0741775037862,"GLM Sex-Sig",0.088266331054988,1.3610059298682,-1.27273959881321
"Atad3a",1.40715527542431,1.4068482681564,0.1232,0.268809920565078,"Discordant (Non-Sig)",0.14834202319109,-0.909389292171593,1.05773131536268
"Atf6",1.7136378480611,1.71246748433904,0.2189,0.192848949063123,"Discordant (Non-Sig)",0.233919045587785,-0.659754238432068,0.893673284019853
"Atf7",1.41306157284071,1.41254190344934,0.0977,0.257324570894416,"Discordant (Non-Sig)",0.150161086238045,-1.01010543628123,1.16026652251927
"Atg16l1",1.40837963493646,1.40509702709082,0.3905,0.441974434182618,"Discordant (Non-Sig)",0.148719736578021,-0.408378961786681,0.557098698364702
"Atp11b",1.49810563563302,1.48847623710232,0.7435,0.52622274665375,"GLM Sex-Sig",0.175542437765997,-0.128719027142027,0.304261464908024
"Atp13a3",1.39136005959333,1.3896845328766,0.3591,0.445018315608371,"Discordant (Non-Sig)",0.143439532335425,-0.444784594873927,0.588224127209352
"Atp2a2",1.90854838426006,1.91208469350165,0.0684,0.0901888905240168,"GLM Sex-Sig",0.280703174371991,-1.16494389827988,1.44564707265188
"Atp2c1",1.51923292487213,1.51785411643104,0.2887,0.281916274488478,"Discordant (Non-Sig)",0.181624363877025,-0.53955321611928,0.721177579996304
