"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"9530026P05Rik",0.6247,0.65,15,0.3655,0.197631043136266,0.0898584798834569,0.823122237915921,-0.134717679311226,0.603710790156902,1
"Cacna1c",0.455,0.534,25,0.132,0.159688777634365,0.16733799304022,-0.362570079384708,-0.00265441949311196,0.941916108203254,1
"Cacnb2",0.498,0.491656565656566,25,0.4173,0.202922858866545,0.0678968464421696,-0.0216950710993191,-2.32569402957695,0.0310284474530224,1
"Cald1",0.4349,0.402797202797203,22,0.0564,0.0648803521943671,0.0663819245848634,-0.37851162325373,-0.288079979998798,0.447821442664738,1
"Carmn",0.4693,0.43702380952381,20,0.1255,0.163030058177027,0.176211242189046,-0.111031312388744,-0.246357428748116,0.482718761704863,1
"Cped1",0.3871,0.389583333333333,16,1e-04,0.0355253247726265,0.0542010127027249,-0.662965012722429,0.286569606639645,1,1
"Dlc1",0.4965,0.429986772486772,30,0.095,0.0747882394673164,0.059126571079748,0.144389909335175,-0.0512064518205051,0.74895304710337,1
"Ebf1",0.5076,0.437053571428571,24,0.0133,0.0360546422356466,0.0473534569079109,0.0740005814437769,-0.0178319717565572,0.850211168978984,1
"Errfi1",0.4153,0.403703703703704,18,0.4452,0.278625486495124,0.16733799304022,-0.362570079384708,0.239873744663246,1,1
"Filip1",0.5772,0.555555555555556,16,0.1585,0.132024519641179,0.109715449665295,0.523561956057013,-0.432130107889549,0.352549240222381,1
"Fry",0.2913,0.363768115942029,23,0.3452,0.242073049971782,0.169510238323568,-1.65711228647699,0.58148245989339,1,1
"Gucy1a2",0.409,0.439814814814815,18,2e-04,0.0927305642424483,0.141514481786299,-0.53051471669878,-0.204441099187484,0.52253740319257,1
"Itpr1",0.4288,0.453787878787879,22,1e-04,0.0835562365960574,0.127560225361045,-0.415037499278844,-0.161196006269272,0.570173666708821,1
"Kcnab1",0.2937,0.342028730796847,27,0.3117,0.158093349240147,0.0606752420727847,-1.25276607037997,0.224315073954678,1,1
"Lhfpl6",0.5235,0.430555555555556,18,0.0118,0.0801639304451253,0.115593043099855,0.144389909335175,-0.00514486638305911,0.919202518373,1
"Lpp",0.7011,0.60291737248259,23,0,0.0253890421178466,0.038777530327991,1.23029761942179,-0.861890720954531,0.189207017182277,1
"Malat1",0.4758,0.477112539020512,32,0.0018,0.00159100528169867,0.00138599540024777,-0.134017347971688,0.212771902833197,1,1
"Mast4",0.4549,0.454336829281212,29,1e-04,0.00874417149421897,0.0132972645955038,-0.2606517545228,0.0358005010833153,1,1
"Msrb3",0.3929,0.397789929368877,19,0.104,0.128190067878928,0.135468963673749,-0.710493382805015,-0.40003848232254,0.37107035935683,1
"Myh11",0.5192,0.579777777777778,25,0.0744,0.0544442419471877,0.0400025055340047,0,-0.115298612192113,0.63108134880654,1
"Myom1",0.5218,0.579437229437229,21,0.1239,0.0969484333557485,0.0762105738786798,0,-0.0246905632469954,0.824143679801901,1
"Pakap",0.5136,0.503968253968254,21,2e-04,0.0634363709588443,0.0967724839111415,0.0780025120012732,-0.0780085798999011,0.692850212271015,1
"Pde3a",0.5248,0.577612769245629,29,0.3045,0.160371296296926,0.0683304265441722,-0.0981803939389034,0.0318246162344948,1,1
"Pdlim5",0.5881,0.659495329232171,19,0.1096,0.0737014261669915,0.0489986448990516,0.338801913451759,-0.651743975953973,0.253577090656123,1
"Plce1",0.5277,0.567329545454546,16,0.3444,0.219481207119434,0.135468963673749,0,0.0768006189036896,1,1
"Plcl1",0.3574,0.393939393939394,22,1.0359,0.486034361710803,0.141514481786299,-1.25375659224578,0.0550845289251534,1,1
"Ppp1r12a",0.4049,0.40419411506368,23,0.0166,0.0339388165207154,0.0422078857659726,-0.584962500721156,-0.670673177159394,0.246796675432613,1
"Prkg1",0.1784,0.18644685146786,28,0.0914,0.0781580684097732,0.0663614231511936,-2.26534456652099,0.072049083698225,1,1
"Rasal2",0.3992,0.434210526315789,19,0.5235,0.248268151616349,0.0755582235687041,-0.691877704637668,-1.62639400721764,0.0713020799715731,1
"Rbpms",0.5916,0.606419043919044,24,0.1518,0.0831145557138726,0.0388996314269881,0.533432200081074,-0.534503502109899,0.30116984776627,1
"Rgs6",0.4235,0.410714285714286,14,0.2866,0.153582101665701,0.0683430632774141,-0.263034405833794,-0.769386607306837,0.214800502102025,1
"Rock1",0.5642,0.557142857142857,21,0.1082,0.150650802950821,0.16733799304022,0.362570079384708,-0.422666046453184,0.357876228905243,1
"Ryr2",0.3887,0.453703703703704,18,1e-04,0.0588715494653799,0.0898584798834569,-0.652076696579693,-0.645606045005279,0.255824698031273,1
"Slc8a1",0.4468,0.413941798941799,30,1e-04,0.0455593914503558,0.0695263772085101,-0.308122295362332,-0.355135250578059,0.399354026696415,1
"Sorbs2",0.5248,0.53921568627451,17,0.1588,0.0863079351071548,0.0397169862203278,0.101879614019214,-0.359353385371676,0.396568439665144,1
"Syne1",0.6207,0.623529411764706,17,0.4182,0.226521404990958,0.103417692556189,0.777607578663552,0.259820259236555,1,1
"Synpo2",0.4596,0.474074074074074,18,1e-04,0.0358711823594559,0.0547292525236756,-0.234465253637023,0.0657075664199525,1,1
"Tpm1",0.575,0.59469696969697,22,1.2643,0.592563025442764,0.171747260859581,0.295455883526171,0.774097390199255,1,1
"Utrn",0.5854,0.535493827160494,27,0.0321,0.113207195221023,0.154287122834242,0.520832163301441,0.180317491199002,1,1
"Zbtb16",0.4578,0.552631578947368,19,0.1497,0.128682747489281,0.109715449665295,-0.371968777386958,0.240629296906583,1,1
