"","AR","N","log2FC","llr","pval"
"Ipo4",0.433988764044944,356,-0.412738383189255,0.227579848467826,1
"Mir670hg",0.618694362017804,337,0.607993469376497,-0.643227143774823,0.256702409942627
"Ppp1r13l",0.530259365994236,347,0.157828809631356,0.0709655055136409,1
"Usp5",0.570381231671554,341,0.396658969963989,0.269529259855631,1
"9330111N05Rik",0.660692951015531,279,1.13865353978603,0.299328558606703,1
"Cdk18",0.573746312684366,339,0.438121112391885,-0.45328876641554,0.34102413370149
"Lsr",0.333830845771144,335,-1.01187410028829,0.253614498198203,1
"P3h1",0.511730205278592,341,0.102810805583776,0.173108753082658,1
"Poldip3",0.496168582375479,348,-0.0237160689738074,-0.380708491806331,0.382885444745566
"Trim68",0.646802325581395,344,0.836941718045955,0.202133410989632,1
"Trmt10b",0.526447105788423,334,0.134485332187021,0.318172023651528,1
"Tug1",0.443943943943944,333,-0.277533975528909,0.738010109125071,1
"4930414N06Rik",0.60932944606414,343,0.644668746845423,-0.142352234645386,0.593634189317707
"4933421O10Rik",0.637512147716229,343,0.796466605914867,-0.139877586747616,0.596861729578945
"Eri1",0.56051282051282,325,0.36659714422109,-0.193739673511629,0.533627348591002
"Gm17951",0.495440729483283,329,0.0634253801416333,-0.0508970967327969,0.749687063795968
"Golm1",0.391744548286604,321,-0.479992941119614,-0.0698233750421196,0.708632443298039
"Pdrg1",0.581428571428571,350,0.463711346014533,0.146203931489538,1
"Tsc22d1",0.486748216106014,327,-0.111031312388744,-0.0300626572650913,0.806297985338495
"Zbtb5",0.465830875122911,339,-0.174604522382183,0.140169203083587,1
"Zeb1os1",0.597682119205298,302,0.661348547521511,0.797992830493115,1
"Ago1",0.55959595959596,330,0.327294604637178,0.275956019130319,1
"Col25a1",0.425058275058275,209,-0.505890929729958,49.8300113180148,1
"Erich1",0.52020202020202,330,0.0874628412503391,-0.00249060125031519,0.943733911046989
"Gabarapl2",0.381736526946108,334,-0.705256734438867,0.130109412109533,1
"Klc4",0.465500485908649,343,-0.167109985835259,0.296355673740436,1
"Ngrn",0.481481481481482,351,-0.103377739845309,0.20992237061381,1
"Nipa1",0.451863354037267,322,-0.327294604637178,0.316596515515357,1
"Rbm12b1",0.578347578347578,351,0.4731716752636,0.179576865182355,1
"Tmed8",0.533123028391167,317,0.199033405904943,0.580154999431386,1
"Tor1aip2",0.450437317784256,343,-0.247012388109452,0.221913476990835,1
"Clic1",0.428456591639871,311,-0.482694449382106,0.337045316109027,1
"D630024D03Rik",0.761904761904762,308,1.86434490064243,-2.2559026170328,0.033661695455785
"Gatad1",0.540084388185654,316,0.239670412768284,0.795713897285907,1
"Mbd6",0.543859649122807,342,0.239670412768284,0.235063947996764,1
"P2ry6",0.513878080415045,257,0.0159415438690216,-21.8395036196482,3.86899762892079e-11
"Psmf1",0.411940298507463,335,-0.515541099763677,-0.456491709509578,0.339324067144005
"Wdr77",0.5,345,-0.0318840610197864,-0.02172772274713,0.834870048067365
"Jade2",0.44701646090535,324,-0.329123596291566,0.412485670114393,1
"Man2c1",0.524154589371981,345,0.119960624040913,0.061752730626381,1
"Pced1a",0.386922320550639,339,-0.658619542446465,-3.14841915476273,0.0120953513165595
"Qng1",0.583075335397317,323,0.508751934101038,0.194393339146529,1
"Rab5if",0.505917159763313,338,0.0719498418790145,-0.775811904768489,0.212895882638043
"Tsen34",0.474747474747475,330,-0.135977669518975,0.0693972949321164,1
"Tubb4b",0.492625368731563,339,-0.02397886293444,0.325977971123507,1
"Zfp536",0.378594249201278,313,-0.658619542446465,0.468666052678202,1
"Aars2",0.557522123893805,339,0.387023123109247,0.0763914789836235,1
"Abcb9",0.589544513457557,322,0.568283759574526,0.168136029406696,1
"B230303O12Rik",0.248511904761905,336,-1.58496250072116,-1.66174612898786,0.068296609434899
"Gm49891",0.271428571428571,280,-1.35859680493476,0.574865058814396,1
"Gm50232",0.649253731343284,335,0.982003570706154,-0.737879453879088,0.224439261266138
"Pdp1",0.483488132094943,323,-0.0480942882010451,-0.795713679642461,0.207122322496597
"Stat5a",0.545731707317073,328,0.273323665225299,-0.502027722171135,0.316331194833267
"Epb41l4b",0.464429530201342,298,-0.233590627941313,0.903635915437746,1
"Gm14413",0.131465517241379,348,-2.73081336718461,-13.6031691470515,1.82858220490862e-07
"Hmgxb4",0.572886297376093,343,0.429112684490567,-2.39549148652941,0.0286090953308374
"Hnmt",0.429906542056075,321,-0.379933698322928,-0.237783139590704,0.490437503555184
"Ptov1",0.321220930232558,344,-1.08524728661851,0.319477096296964,1
"Rpl3",0.438674579624135,337,-0.379933698322928,0.32109864591024,1
"Slc1a3",0.436589738234475,228,-0.347270943001825,2.1777944105902,1
"Arap1",0.464753272910373,331,-0.145197915539936,0.239606115795937,1
"Bccip",0.623511904761905,336,0.775784843056734,-0.924591180594973,0.173878520544409
"Ppie",0.436127744510978,334,-0.372809263889547,-0.552559701934229,0.293145347899957
"Sass6",0.446969696969697,330,-0.29113494134176,-0.515158698339917,0.310084131982892
"Slc26a7",0.166125541125541,308,-2.31227792485364,-28.4353842502857,4.65412739771209e-14
"Slc30a4",0.392820512820513,325,-0.554800530210904,-0.328959014661876,0.417295920806582
"Tspan4",0.55820895522388,335,0.323741665259293,-1.27962862245721,0.109650088581963
