"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.355376344086021,31,-0.467126010427298,-1.40165801889351,0.0940695692603197,0.644050565777337
"2210408F21Rik",0.470481310803891,31,-0.206450877467426,0.229375718670404,1,1
"2610037D02Rik",0.388157894736842,38,-0.887525270741588,-1.25285375377641,0.113434531163937,0.689193280128534
"2610307P16Rik",0.468794326241135,47,-0.228818690495881,-0.232812391096573,0.49500688943444,1
"4632427E13Rik",0.502873563218391,29,-0.39231742277876,-0.210524781404228,0.516413796936677,1
"4732440D04Rik",0.334072871572872,44,-1.07800251200127,-4.09065273361539,0.00423242899029972,0.102657598994341
"5031425E22Rik",0.537857142857143,40,0.351472370501378,-0.296224618904908,0.441473573455054,1
"9330159M07Rik",0.0921052631578947,19,-Inf,-13.3273416906595,2.43260427029345e-07,1.68214585290792e-05
"9530026P05Rik",0.648650599841076,63,0.849757364419387,-5.28096363465589,0.00115440770947539,0.0404424490680429
"AU040320",0.591954022988506,29,0.662965012722429,-0.590026688062462,0.277345129506361,0.94242829018992
"Aak1",0.433227513227513,45,-0.463947099759791,-0.538248352249099,0.299482591108797,0.971330305374396
"Abca8a",0.712103174603175,16,1.03394733192334,-0.675722998455218,0.245025484696283,0.910941519717635
"Abcc5",0.401836734693878,35,-0.605721060887954,-0.629742298866685,0.261748671747856,0.932985600585787
"Abhd18",0.457692307692308,26,0,-0.217897748293645,0.509158802559398,1
"Abi1",0.894260461760462,55,3.37102264441553,-63.5731466951486,1.72572021923063e-29,7.95557021065322e-27
"Abi3bp",0.631944444444444,24,0.881355503501381,-0.150594435627763,0.583138063502693,1
"Ablim1",0.493841694102878,59,-0.0377196659491588,0.676650410032565,1,1
"Ablim3",0.365151515151515,22,-0.234465253637023,8.97073526573422e-05,1,1
"Abra",0.350925925925926,18,-1.28010791919273,-1.62466792282715,0.0714524047039866,0.561469748327349
"Abtb2",0.49847619047619,25,0.371968777386958,0.160524754598939,1,1
"Acaca",0.349206349206349,21,-0.222392421336448,-0.08664991406377,0.677195643811488,1
"Acacb",0.452136752136752,27,-0.211504105193712,0.305121252872173,1,1
"Aco2",0.583015873015873,30,0.465663572348812,-0.365988768988597,0.392242941542851,1
"Acss1",0.634826526130874,23,0.691877704637668,-0.992429379593027,0.158879481009121,0.735337506154585
"Actc1",0.483516483516483,26,-0.321928094887363,0.61680279463846,1,1
"Actn2",0.552165347423968,29,0.0740005814437766,-0.00813474757351429,0.898503573658301,1
"Actr3",0.45045045045045,37,0,-0.47767566310397,0.328360893493354,0.989876813244689
"Acyp2",0.432579446268494,40,-0.403355694231208,-1.12872952756544,0.132972081035624,0.704599188016353
"Adam10",0.445039682539683,36,-0.637429920615292,-0.904032456466872,0.178740536211644,0.784756068510168
"Adamts9",0.516908212560386,23,-0.536052900240209,0.00742329617733617,1,1
"Adamtsl1",0.462772817460318,48,0.45567948377619,0.320396395286565,1,1
"Adamtsl5",0.513461538461538,26,4.44089209850063e-16,0.0488378415892434,1,1
"Adcy9",0.746666666666667,25,2.16992500144231,-3.45285935748732,0.00859204805834079,0.175490287050174
"Adgrd1",0.533854166666667,32,0.874469117916141,0.0338605522027748,1,1
"Adgrg6",0.666666666666667,29,1.4594316186373,-1.21106558431461,0.11963207698481,0.689193280128534
"Adgrl2",0.579365079365079,21,1.07800251200127,-0.513749160837794,0.310746965039534,0.983671682183675
"Adgrl4",0.625555555555556,15,0.938599455335856,-0.297806903390988,0.44025646812981,1
"Adk",0.445061189949107,59,-0.352516414720785,-1.35510437384137,0.0997079433915245,0.666293604728183
"Adprhl1",0.609424603174603,20,0.788495894806288,-0.0437551522152866,0.767366474395274,1
"Adra1a",0.270578201356233,23,-1.05062607306997,-1.5396769912522,0.0792920150338498,0.592761388063861
"Aebp1",0.565656565656566,33,-6.66133814775094e-16,0.0723182882092246,1,1
"Aebp2",0.576470588235294,34,0.0506260730699679,-0.225171973229504,0.502171664923835,1
"Aff1",0.507369614512472,42,0.028569152196771,0.187600958183566,1,1
"Afg1l",0.532051282051282,26,-4.44089209850063e-16,0.377074730017643,1,1
"Afg2a",0.505238095238095,35,-0.447458976971221,0.133880119847813,1,1
"Agap1",0.541115921115921,60,-0.39391420771309,-0.0956298173761922,0.661870295845755,1
"Agfg1",0.48989898989899,33,0.146841388329271,-0.111413016609415,0.636895008234818,1
"Agl",0.545112781954887,19,0.485426827170242,-0.281343700175679,0.453179470196968,1
"Ago3",0.572222222222222,36,0.502500340529183,-0.246034665915126,0.483005672237959,1
"Agtpbp1",0.489241622574956,27,0,0.0368870700783397,1,1
"Ahnak",0.464544513457557,46,-0.289506617194985,-0.41636522265717,0.361484178737713,1
"Aig1",0.588440860215054,31,0.700439718141092,-0.124414287263228,0.617901124525387,1
"Airn",0.853620912630347,53,2.0983020736118,-30.5544896966872,5.40012805941566e-15,6.78943373288351e-13
"Akap13",0.481331168831169,44,-0.145850866463455,-0.124080241948768,0.618373325897758,1
"Akap6",0.55061334961335,30,0.643856189774724,-1.01789817987901,0.153633699683442,0.728831592324198
"Akt3",0.513989482739483,48,0.0874628412503394,0.410364215579392,1,1
"Aldh1a2",0.668954996186117,23,0.383328639551505,0.485603632179483,1,1
"Alpk2",0.522222222222222,24,0.796466605914868,-0.378891546409324,0.38402318971434,1
"Alpk3",0.506481481481482,18,0.678071905112637,-0.0868929223990165,0.676768893685785,1
"Ambra1",0.45542328042328,42,-0.106915203916512,0.182727112695517,1,1
"Anapc1",0.492753623188406,46,0.178337241258512,0.0833971945502157,1,1
"Ank",0.41984126984127,27,-0.16349873228288,-0.335425944519507,0.412754757357002,1
"Ank2",0.572926158520416,46,0.483082886701943,-1.20386085118663,0.120737971222566,0.689193280128534
"Ank3",0.571238425925926,24,0.60768257722124,-0.419776235441599,0.359524795732597,1
"Ankhd1",0.596960486322188,47,0.652076696579693,-1.17804015484207,0.124795405564381,0.69012246403654
"Ankib1",0.46875,32,-0.0703893278913981,0.213931100669598,1,1
"Ankrd1",0.551239669421488,11,0.46948528330122,0.0001228642678619,1,1
"Ankrd11",0.502827380952381,48,0.0995356735509143,0.000190121383973008,1,1
"Ankrd12",0.594907407407407,36,1,-0.655859347845173,0.252083711795472,0.927231827231327
"Ankrd17",0.474987159732922,59,-0.289506617194984,-0.13446066206464,0.604056276589585,1
"Ankrd28",0.628787878787879,22,-0.280107919192735,-0.00379433413453611,0.930581721818501,1
