"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"Chrm3",TRUE,3,174.74359578995,174.71765139697,79,78,0.000148471209274526
"Ckmt2",TRUE,3,209.33672833872,209.271470180946,88,87,0.000311737736096385
"Clic4",TRUE,4,214.822249163725,214.813532038688,95,94,4.05783156591788e-05
"Corin",TRUE,3,141.633288126942,137.410866314317,73,72,0.0298123546269777
"Cpeb3",TRUE,3,159.411564766767,158.814484569355,85,84,0.00374552623133872
"Cped1",TRUE,3,222.175388722376,217.524729207338,142,141,0.0209323793322982
"Cyyr1",TRUE,3,123.575153551616,123.169967475161,63,62,0.00327886362921859
"D830005E20Rik",TRUE,4,245.731697713213,245.715359324602,114,113,6.64887304464568e-05
"Dcn",TRUE,4,96.3643098315999,94.724813539375,51,50,0.0170135218639561
"Dennd5b",TRUE,3,165.380136978018,165.106043509237,67,66,0.00165735422517654
"Dip2c",TRUE,3,151.373464906841,151.146448988239,79,78,0.00149970748665307
"Dlc1",TRUE,3,169.932930742127,168.54673631349,108,107,0.00815730313473118
"Dock4",TRUE,3,152.880399113782,144.978797778869,79,78,0.0516848554864965
"Dock9",TRUE,4,146.413509753782,145.834303819677,95,94,0.00395595963159057
"Dst",TRUE,3,114.966927945189,113.776735244567,99,98,0.010352478942368
"Ebf1",TRUE,3,348.568434617881,347.615172539281,146,145,0.00273479174797975
"Efna5",TRUE,4,221.983760261184,221.520899295099,88,87,0.00208511183673932
"Ehbp1",TRUE,3,90.4818592556484,90.4186184738449,57,56,0.000698933270423252
"Elmo1",TRUE,3,122.194463842444,122.130935452628,75,74,0.000519895810486504
"Emcn",TRUE,4,342.722872709063,342.203364199004,112,111,0.00151582678434115
"Esrrg",TRUE,3,138.284178969018,138.239329211609,70,69,0.000324330358998814
"Ext1",TRUE,4,282.964606770916,269.381739326306,126,125,0.0480020013796519
"Fbxl17",TRUE,3,129.476524232351,128.956016976009,80,79,0.00402008981495439
"Fhl2",TRUE,3,719.13924603071,718.747350137723,131,130,0.000544951336128641
"Fhod3",TRUE,4,270.526032070783,270.198088925511,120,119,0.00121224246983509
"Filip1",TRUE,3,116.245805064499,116.225206590143,66,65,0.000177197571511689
"Flt1",TRUE,3,216.761027214135,216.309377117306,107,106,0.0020836314656445
"Fmnl2",TRUE,4,183.411764834295,183.321702492311,77,76,0.00049103906756065
"Fry",TRUE,3,196.994582008922,193.386208450912,108,107,0.0183171208122159
"Gab2",TRUE,3,157.225997885836,156.963151194699,86,85,0.00167177626265513
"Ghr",TRUE,4,156.83604098804,156.785653498002,82,81,0.000321274942416294
"Gnaq",TRUE,3,76.4348605724925,76.380728549166,61,60,0.000708211186898788
"Gpcpd1",TRUE,3,237.452723390976,235.158360118965,89,88,0.00966240032645871
"Gphn",TRUE,3,85.940180870752,85.307728873368,50,49,0.00735921184917165
"Grm1",TRUE,20,21.7946964687472,18.6288397954707,76,75,0.145258121755276
"Heg1",TRUE,3,452.072283978609,452.062771252522,202,201,2.10424890534355e-05
"Hmcn1",TRUE,3,401.147148599389,401.11252933052,155,154,8.63006729328042e-05
"Itpr2",TRUE,4,117.962007582416,117.683833515318,73,72,0.0023581666063478
"Kcnd2",TRUE,4,324.065799974043,316.097172507587,74,73,0.0245895354187153
"Kcnt2",TRUE,3,151.875206854647,151.530114522421,81,80,0.00227220979232345
"Klf12",TRUE,3,124.516274094418,123.362969325288,62,61,0.00926228139669005
"Lama2",TRUE,4,262.434519094996,259.300650622953,127,126,0.0119415253864099
"Ldb3",TRUE,3,81.3245930298349,80.8683421581593,76,75,0.00561024475718241
"Ldlrad4",TRUE,3,118.353812482357,118.004057898268,58,57,0.00295516111187244
"Lhfpl6",TRUE,4,123.253862679595,122.198459122228,51,50,0.00856284366608617
"Limch1",TRUE,3,161.71214293066,159.473101902494,110,109,0.0138458435315334
"Lmo7",TRUE,3,216.751780682668,216.735843702975,114,113,7.35264072234676e-05
"Lncpint",TRUE,4,277.548819993826,273.684153913755,139,138,0.013924274944341
"Lpl",TRUE,4,115.04531070611,114.050218758907,63,62,0.00864956547203899
"Lpp",TRUE,3,114.16610337919,113.997947053946,63,62,0.00147290938612643
"Luc7l2",TRUE,3,152.103680407204,151.704936388294,103,102,0.00262152774898294
"Magi1",TRUE,3,233.964127890926,231.223868946456,116,115,0.0117123038013227
"Malat1",TRUE,3,638.423632655857,636.704893016548,303,302,0.00269216167979136
"Man1a",TRUE,4,151.410934412289,150.370123200534,60,59,0.00687408221734431
"Mast2",TRUE,3,141.724541865118,138.253909896536,87,86,0.024488574264613
"Mast4",TRUE,3,211.155202468856,210.52205582072,106,105,0.00299848945578363
"Mbnl2",TRUE,3,134.081427105209,133.964795167818,111,110,0.00086985900962655
"Mgp",TRUE,4,161.734594445625,161.248984183593,94,93,0.00300251324520995
"Mhrt",TRUE,4,118.691322284314,118.539785261724,91,90,0.0012767321121141
"Mir99ahg",TRUE,3,273.775693299696,255.593850302097,143,142,0.066411458148316
"Mlip",TRUE,3,201.01990902461,198.466712809126,85,84,0.0127012106804366
"Msi2",TRUE,3,71.0732437946321,70.5212722946484,61,60,0.00776623480952476
"Msrb3",TRUE,3,116.424403631333,116.423113467613,72,71,1.10815574748679e-05
"Myh6",TRUE,3,362.053959578743,357.456878280027,131,130,0.0126972269660173
"Myocd",TRUE,3,241.169633773403,238.349641816268,77,76,0.0116929810482868
"Myom1",TRUE,3,137.520010612465,137.307171452957,100,99,0.00154769592119519
"Myzap",TRUE,4,94.2942806700175,88.1800358277882,62,61,0.064842160084195
"Neat1",TRUE,3,229.677350628569,229.29432775167,161,160,0.00166765628326371
"Nfia",TRUE,3,348.428489259408,344.387311303413,174,173,0.0115982994518756
"Nfib",TRUE,3,249.452976846565,249.452465737451,153,152,2.04891968325072e-06
"Npr3",TRUE,4,200.978446424955,192.850347091371,80,79,0.0404426418761246
"Nrp1",TRUE,3,84.3343559763861,84.3283210187741,49,48,7.155989444807e-05
"Ogdh",TRUE,3,98.329911116677,98.3194314832513,67,66,0.000106576252400292
"Pakap",TRUE,3,174.81203088887,173.809770718145,87,86,0.0057333592295048
"Palld",TRUE,3,204.285503343427,204.101995997284,92,91,0.000898288635949873
"Pam",TRUE,3,199.966546217786,198.229412502753,75,74,0.0086871216605453
"Pbx1",TRUE,3,154.78403737595,153.022908841736,99,98,0.0113779725872932
"Pcdh7",TRUE,4,352.29537134326,352.286122078844,150,149,2.62542887822237e-05
"Pde3a",TRUE,4,350.791240943233,350.729534706185,139,138,0.000175905866069304
"Pde4b",TRUE,4,235.478158553061,227.601018727081,91,90,0.033451679231664
"Pde7b",TRUE,4,185.569574811592,183.700447676976,74,73,0.0100723792492072
"Pdlim5",TRUE,3,322.026394582272,317.193664860666,169,168,0.0150072472409455
"Pecam1",TRUE,3,175.632944734627,175.171561371386,90,89,0.00262697504694898
"Pitpnc1",TRUE,3,141.161433948929,141.132302360649,78,77,0.000206370730765792
"Plcb1",TRUE,3,173.727150990592,172.393453786599,66,65,0.00767696469082624
"Pln",TRUE,4,186.063762166074,177.263779199963,77,76,0.0472955231242526
"Ppargc1a",TRUE,4,329.0294793596,290.309784683038,52,51,0.117678497233508
"Prex2",TRUE,4,136.334475786088,136.221065923063,72,71,0.000831850215220697
"Prkce",TRUE,3,96.0493654996786,92.9529635577138,58,57,0.0322376095443874
"Prkg1",TRUE,5,234.316031000844,219.155485631221,156,155,0.0647012724859952
"Psme4",TRUE,3,114.484087211627,112.933008773871,67,66,0.0135484194837365
"Ptprg",TRUE,4,225.272695877681,223.994274949456,135,134,0.0056749928048071
"Ptprk",TRUE,4,209.464520663892,208.350652296497,81,80,0.00531769468100918
"Ptprm",TRUE,3,324.709500510074,323.500927216756,198,197,0.00372201395838301
"Qki",TRUE,3,182.932886761407,182.567892603625,101,100,0.00199523532506118
"Ralgapa2",TRUE,4,107.29502789457,106.134801032044,67,66,0.0108134261698117
"Rapgef5",TRUE,4,111.964636971363,90.3611000972542,72,71,0.192949644267007
"Rasal2",TRUE,3,136.462581221126,136.311811196597,80,79,0.00110484517572762
"Rbm20",TRUE,3,246.585794766239,246.000976040987,126,125,0.00237166429561031
"Rbms1",TRUE,3,194.187834958668,190.325208339242,104,103,0.0198911874178308
"Rbpms",TRUE,3,143.946230092662,143.754365941291,101,100,0.00133288764316764
"Rhoj",TRUE,4,230.550297631355,228.285822273382,69,68,0.00982204482595694
"Rock2",TRUE,3,151.655796606969,151.358374512212,75,74,0.00196116535873248
"Rora",TRUE,3,303.327256380427,300.057585708247,143,142,0.0107793500366451
"Ryr2",TRUE,3,477.462647081601,477.4353003422,133,132,5.72751388351334e-05
"Samd4",TRUE,3,104.794054532551,104.471103543438,61,60,0.0030817682410802
"Setbp1",TRUE,3,233.132685514187,233.117303854675,100,99,6.59781337762899e-05
"Sik3",TRUE,4,130.939099758747,127.777264400059,80,79,0.0241473735844592
"Slc8a1",TRUE,3,594.168364339539,554.604577075203,146,145,0.0665868289846007
"Sorbs1",TRUE,3,304.476475685835,304.137150993937,138,137,0.00111445290193257
"Sorbs2",TRUE,3,238.578818491501,238.534735743368,102,101,0.000184772262733945
"Spag9",TRUE,4,101.211826063722,101.201536041548,58,57,0.000101668180231163
"Sptbn1",TRUE,3,376.81719418812,376.756531002368,238,237,0.000160988369660942
"Ssh2",TRUE,4,88.3351693161227,81.7606160153336,52,51,0.074427358340831
"Stox2",TRUE,3,109.143894369073,109.030609991257,55,54,0.00103793600614077
"Synpo2",TRUE,4,151.581231263478,142.851431492919,68,67,0.0575915612889113
"Tbc1d5",TRUE,3,93.9465156492439,93.7915707923465,62,61,0.00164928795737229
"Tcf4",TRUE,4,153.011330361261,151.632881426055,81,80,0.00900880302100493
"Tmem108",TRUE,3,303.061787028882,302.875271952281,127,126,0.000615435810730314
"Tnni3k",TRUE,4,109.564195234733,103.940991976396,67,66,0.0513233656879362
"Tnnt2",TRUE,4,98.2000988787438,98.1923392877043,69,68,7.90181591266981e-05
"Trdn",TRUE,3,168.001560977539,167.843343268532,106,105,0.000941763326998468
"Ttn",TRUE,3,467.477295001542,467.449502823207,135,134,5.94513971755584e-05
"Utrn",TRUE,3,71.8396438296715,70.6770978519114,52,51,0.0161825131053893
"Zbtb16",TRUE,3,250.096042909046,249.29287352246,152,151,0.00321144380072291
"Zeb1",TRUE,4,141.278810984412,139.720449242988,58,57,0.0110303996088736
"Zfpm2",TRUE,3,208.646606179585,208.646031367498,118,117,2.75495536172787e-06
