"term","estimate","se","z","p","gene"
"sexM",-0.209703183466807,0.222747251606949,-0.941440048997064,0.349501936314351,"9530026P05Rik"
"sexM",0.100669098287366,0.105016920612941,0.958598840070736,0.339180579381742,"Ablim1"
"sexM",-0.0754020284285051,0.155014629882337,-0.486418788250753,0.627879472954176,"Actn2"
"sexM",-0.0411649280240799,0.175426375073396,-0.234656436393086,0.815014416870118,"Acyp2"
"sexM",-0.0309448038512855,0.1430067309137,-0.216387044536803,0.82909051844546,"Adk"
"sexM",0.651088464998849,0.217251612520595,2.99693271522726,0.00313076006017239,"Airn"
"sexM",0.183019787062281,0.186702999648155,0.980272343814427,0.330234160972225,"Akap6"
"sexM",-0.0881737159263824,0.159841945271524,-0.55163064849218,0.582407941752741,"Ank2"
"sexM",-0.498380198501043,0.257266856491768,-1.93721105507809,0.0577698063541922,"Ankrd17"
"sexM",0.305156702713002,0.178135743646484,1.71305711288687,0.0906241926314737,"Aopep"
"sexM",-0.445976977012008,0.205531738512238,-2.1698691415752,0.0336777261201232,"App"
"sexM",0.340697435436225,0.15615722241098,2.18175906420496,0.0312947769069109,"Arhgap26"
"sexM",0.0208842930763659,0.186684505618624,0.111869450585419,0.911334200185821,"Arhgef12"
"sexM",0.0265761056804835,0.215060073725035,0.123575265367306,0.901986613816044,"Arl15"
"sexM",-0.26425999963239,0.293477912741277,-0.900442548347257,0.3717408915243,"Asap1"
"sexM",-0.00752809137712401,0.0950720933952165,-0.0791829769207835,0.937007914114723,"Atp2a2"
"sexM",-0.513998993999052,0.242204339692472,-2.12217086882786,0.0387011017552355,"Atxn1"
"sexM",-0.162480457325426,0.0896894818430266,-1.81158876143133,0.0723582403524661,"Cacna1c"
"sexM",0.109643177447631,0.259959674265971,0.421769944731705,0.674675648558448,"Cacna2d1"
"sexM",-0.0774249184638302,0.148335883654638,-0.521956768357507,0.6026706394408,"Cacnb2"
"sexM",-0.103157546440685,0.173553047251256,-0.59438625869439,0.55395225962698,"Camk2d"
"sexM",-0.0781647728547186,0.255381538455538,-0.306070569264454,0.760847600661476,"Ccdc141"
"sexM",0.159157344317003,0.127346707258137,1.24979552077766,0.21397954577845,"Cd36"
"sexM",-0.36297735600121,0.349657542171418,-1.03809388393877,0.303610103173043,"Cdh11"
"sexM",0.0172616049029609,0.129831756988542,0.132953641723298,0.894416951474456,"Cdh13"
"sexM",0.258955951270649,0.157486933407422,1.64430118529723,0.103104874737363,"Cdh2"
"sexM",0.231706127409768,0.129797190144735,1.78513977961616,0.0763148925989664,"Celf2"
"sexM",0.00299177479821353,0.218436313924163,0.0136963252330481,0.98910435168763,"Cemip2"
"sexM",0.29453098768302,0.19147116246818,1.53825246520852,0.128195411626641,"Cgnl1"
"sexM",0.219725794871956,0.212039093369548,1.03625134111007,0.304386081926497,"Chchd3"
"sexM",0.0261535791071596,0.223842759672953,0.116839066608057,0.907287904684157,"Chrm3"
"sexM",-0.0316702812431961,0.1824674199727,-0.173566772895317,0.862609155087683,"Ckmt2"
"sexM",0.0136988443581848,0.20731743793233,0.0660766624110808,0.947457123037835,"Clic4"
"sexM",-0.303711039898193,0.192501995948732,-1.57770332926354,0.119017596450369,"Corin"
"sexM",-0.114190382913046,0.190603525257238,-0.599099008053156,0.550719237315846,"Cpeb3"
"sexM",-0.271201074616631,0.148690110177844,-1.82393485546722,0.0702793792297924,"Cped1"
"sexM",0.119107074947903,0.241731715014635,0.492724237449325,0.623947953537539,"Cyyr1"
"sexM",-0.0127448799100083,0.139979190565372,-0.0910483898251741,0.927615343207614,"D830005E20Rik"
"sexM",0.271381991331715,0.263736094382137,1.02899071121642,0.308436220092616,"Dcn"
"sexM",0.0974126601511622,0.26510666261396,0.367447046372468,0.714461247717291,"Dennd5b"
"sexM",-0.0756595628769653,0.206574639992677,-0.36625775012677,0.715164328481798,"Dip2c"
"sexM",-0.136485709461784,0.136598274135549,-0.999175943660513,0.319963726906222,"Dlc1"
"sexM",-0.465363249414881,0.208274177185027,-2.23437804774742,0.0283210168632158,"Dock4"
"sexM",0.114368897823126,0.176432540724359,0.648230181085497,0.518416426091378,"Dock9"
"sexM",0.154263230334096,0.143645550662522,1.0739158269964,0.285497556901232,"Dst"
"sexM",-0.10180959808852,0.150254317223853,-0.677581849024953,0.499116578059123,"Ebf1"
"sexM",-0.106382547820419,0.235309770260542,-0.452095753196432,0.652325195628176,"Efna5"
"sexM",-0.0476354647123997,0.223509148062025,-0.213125346883702,0.83200317846216,"Ehbp1"
"sexM",-0.0450109068089544,0.216348842289471,-0.208047828371231,0.835763161236244,"Elmo1"
"sexM",-0.0967424051130865,0.221370135440802,-0.43701651498947,0.662948376742681,"Emcn"
"sexM",0.0320813109341694,0.204254749692348,0.157065189340717,0.875652165479381,"Esrrg"
"sexM",-0.41772820204022,0.154610660601276,-2.70180723900724,0.00785437857942187,"Ext1"
"sexM",-0.118314917910728,0.196377440838665,-0.602487319345046,0.548575331206285,"Fbxl17"
"sexM",-0.0359541457320388,0.128844167188079,-0.279051403852493,0.780648812397856,"Fhl2"
"sexM",-0.0542683537919853,0.135648645836959,-0.400065577191331,0.689825453724892,"Fhod3"
"sexM",0.0224728558406211,0.199837195235998,0.112455820920033,0.910808575447476,"Filip1"
"sexM",0.0862813553900371,0.171271695703543,0.503768909600701,0.61546916796757,"Flt1"
"sexM",0.0495006437730304,0.234265375987411,0.211301578666454,0.833217531555355,"Fmnl2"
"sexM",-0.245546960301907,0.163929484171881,-1.49788161380689,0.137108338672996,"Fry"
"sexM",-0.0837787495111769,0.204803264196678,-0.409069405411048,0.683517634614783,"Gab2"
"sexM",-0.0357666333619086,0.208341811725216,-0.171672853690462,0.864122898757371,"Ghr"
"sexM",-0.0437610674370657,0.199313709695045,-0.2195587423666,0.826960076503457,"Gnaq"
"sexM",0.207993911839046,0.212515720869795,0.978722472802287,0.330400133969,"Gpcpd1"
"sexM",0.165879143506294,0.258719903050544,0.641153392338308,0.524410694276702,"Gphn"
"sexM",18.0201972372052,3213.99301503761,0.00560679415073162,0.995541335832638,"Grm1"
"sexM",0.00733672011652327,0.107924540161002,0.0679800915118876,0.945869058206895,"Heg1"
"sexM",0.0194429372036708,0.159536492317087,0.121871409614716,0.903159742523925,"Hmcn1"
"sexM",0.0989399478549454,0.222022236498161,0.445630804443163,0.657201066278503,"Itpr2"
"sexM",-0.391302689417841,0.265242454059218,-1.47526417219198,0.144441758982809,"Kcnd2"
"sexM",0.0847209623933052,0.18906178823314,0.448112562485828,0.655283209578674,"Kcnt2"
"sexM",-0.209213660859416,0.253990553965091,-0.823706463068588,0.413315325420405,"Klf12"
"sexM",0.192193635630635,0.145564182538374,1.32033603513672,0.189116264217062,"Lama2"
"sexM",0.101400114441418,0.146756746033292,0.690940056809488,0.491736232430652,"Ldb3"
"sexM",-0.116889664905411,0.259666632880183,-0.45015281173745,0.65430771675365,"Ldlrad4"
"sexM",-0.208952316293871,0.289855078539541,-0.720885476103075,0.474337188380138,"Lhfpl6"
"sexM",0.170673316091289,0.131893478596377,1.29402391920821,0.198392256325992,"Limch1"
"sexM",0.0140863661611134,0.146481435282342,0.0961648562083108,0.923559982901976,"Lmo7"
"sexM",-0.193838059667345,0.132550559391178,-1.46237074032482,0.145913282190983,"Lncpint"
"sexM",-0.167858769761797,0.214045495076727,-0.784220054253541,0.435897010664958,"Lpl"
"sexM",-0.0723525461458499,0.217789563087335,-0.33221310112476,0.740848907366053,"Lpp"
"sexM",-0.0865157646021086,0.154415085570269,-0.560280521055299,0.576516635856382,"Luc7l2"
"sexM",0.213840615925359,0.169416945313646,1.2622150371645,0.209425199808701,"Magi1"
"sexM",0.0225993326272897,0.024941911187159,0.906078626361427,0.365616567621018,"Malat1"
"sexM",-0.195656675224561,0.281920674226031,-0.694013221136426,0.490397572017093,"Man1a"
"sexM",-0.250808263855631,0.161518707656679,-1.55281247289784,0.124140426022777,"Mast2"
"sexM",-0.104558054469191,0.173568804437404,-0.6024011907445,0.548205863795556,"Mast4"
"sexM",0.0404332828967087,0.124913500111103,0.323690256543495,0.746787156182411,"Mbnl2"
"sexM",-0.106260563337385,0.187659030126424,-0.566242739642202,0.572592674179844,"Mgp"
"sexM",0.0537265706242536,0.149818662932949,0.358610666871983,0.720726211375276,"Mhrt"
"sexM",0.452386348833072,0.1356619647643,3.33465868358203,0.00108967795532264,"Mir99ahg"
"sexM",-0.21169071024836,0.19302644545241,-1.09669278606983,0.275909806044846,"Mlip"
"sexM",0.132089263024277,0.185591621906231,0.711719967030698,0.479396379526654,"Msi2"
"sexM",-0.00593473551981467,0.201128350523763,-0.0295072052465995,0.976542858995312,"Msrb3"
"sexM",0.128483380102047,0.0964629724949216,1.33194506429719,0.185208706985677,"Myh6"
"sexM",0.207654587988664,0.208082047135341,0.997945718275257,0.321472498978789,"Myocd"
"sexM",-0.0546367640350182,0.135170626003471,-0.404205896284116,0.686933201760191,"Myom1"
"sexM",0.460164366767607,0.213564074313273,2.1546899601316,0.0351434105338,"Myzap"
"sexM",0.053039808134962,0.0977317317155681,0.542708158383251,0.588085923221655,"Neat1"
"sexM",0.201844486485366,0.132834345948526,1.51952030963123,0.130457046711874,"Nfia"
"sexM",-0.00254777207879727,0.136426988290069,-0.0186749858714189,0.98512487447579,"Nfib"
"sexM",0.470216985337861,0.242420078557698,1.93967838033657,0.0559881448323615,"Npr3"
"sexM",-0.0155968322683258,0.254330905349165,-0.0613249587065058,0.951355053130159,"Nrp1"
"sexM",0.0167612572628373,0.190030764735478,0.0882028617112017,0.92998252939229,"Ogdh"
"sexM",-0.147377935241969,0.195883616871686,-0.752374994885402,0.453879996154642,"Pakap"
"sexM",0.0498609130465386,0.166330324527809,0.299770430846494,0.765035928622548,"Palld"
"sexM",0.191372819136413,0.22135094568516,0.864567434053858,0.390070238078918,"Pam"
"sexM",-0.182604916467052,0.163437126052846,-1.11727929190341,0.266606585306305,"Pbx1"
"sexM",-0.00786488294579088,0.11921307565673,-0.0659733246748664,0.947487500119593,"Pcdh7"
"sexM",0.0268589712357358,0.161206721719205,0.166611980873351,0.867919240385972,"Pde3a"
"sexM",0.370005333317337,0.195840851410351,1.88931640489069,0.0620690317688176,"Pde4b"
"sexM",-0.208253015741673,0.228109908130342,-0.91295032928897,0.364274008928873,"Pde7b"
"sexM",-0.164467687866365,0.0991084221249774,-1.65947236713111,0.0988862227248009,"Pdlim5"
"sexM",-0.103208553175478,0.197752627900056,-0.521907366144531,0.603031342309461,"Pecam1"
