"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"9530026P05Rik",0.578947368421053,0.499999999858416,998.999999999999,1006.35144878966,7.35144878966018,1.22096159877461,19,3.16301766992051,1.77701604502639,3.07313121985812
"Acta2",0.435897435897436,0.442622950819672,1.92335772797954,2.93937719738683,1.01601946940729,1.82997103914516,26,1.88559072596263,1.7683760963237,1.88111396546852
"Actn1",0.328125,0.307692307692308,6.92524178100436,28.9961149124223,22.070873131418,0.865021688751132,16,1.56200098364887,1.71337738437186,1.57052316224801
"Acyp2",0.15,0.133333333969535,0.00720560353544061,0.39035668433447,0.383151080799029,0.501992334919682,10,1.0051100387047,1.34188249783737,1.03186476124866
"Akap6",0.522222222222222,0.393939393939396,141.296775268295,158.681578704812,17.3848034365171,1.01116698105587,18,1.82423202026116,1.84306777925824,1.82521855959299
"Aopep",0.380392156862745,0.371428571428573,0.556774702045758,12.8985997485877,12.3418250465419,1.11143908875133,17,1.37083141034072,1.81522528980506,1.39238344756974
"Cacna1c",0.385416666666667,0.428571428571429,0.442151765495615,1.77988286397776,1.33773109848215,1.62672741457643,24,1.41609363271108,1.74670177044455,1.42802904800102
"Cacna2d1",0.479166666666667,0.515151515151515,998.999999999999,1015.82913525364,16.8291352536383,1.02271550365972,16,2.30391812912938,1.84693256773324,2.27414966066557
"Cacnb2",0.364187327823691,0.41025641025641,1.46531221103001,2.10092020401354,0.635607992983525,3.1602456466324,33,2.49767072724169,2.06247452896178,2.48364600629996
"Cald1",0.37156862745098,0.408450704225352,0.586594106979717,1.4760610327596,0.889466925779879,2.06839299610774,34,1.40351701927685,1.8579668806424,1.41481046295642
"Carmn",0.402777777777778,0.473684210633041,0.917724778834382,9.36213754251204,8.44441276367766,1.19435499718698,24,1.27455290497448,1.78353293538855,1.29179856513787
"Celf2",0.569444444444444,0.521739130434758,12.7901752890349,31.3297160370317,18.5395407479967,0.748666253976763,12,1.9323882251108,1.63213815206375,1.90744945690855
"Clic4",0.19047619047619,0.25,998.999999999999,1021.04647009304,22.0464700930396,0.867456369488646,14,2.1551126541336,1.71482996190387,2.12252777812121
"Cobll1",0.5,0.687499999999996,998.999999999999,1019.47574019689,20.4757401968944,0.936116911916971,13,3.15205363767933,1.77586715288778,3.02548360978738
"Cped1",0.57437641723356,0.559322033898225,0.888789099236666,2.0480904246922,1.15930132545553,1.7091560314855,21,1.84927350258471,1.74409603910897,1.84435791432059
"Crim1",0.361904761904762,0.466666666667133,1.13734415279366,4.70601874029745,3.56867458750379,1.35869099492939,14,2.17828703742721,1.76755349906734,2.1481549495293
"Dip2c",0.446078431372549,0.379310344827457,4.91551685598194,24.2098096651486,19.2942928091667,0.968083926783463,17,1.61237199240732,1.8104757239497,1.6227858630452
"Dlc1",0.491567390963176,0.621951219504143,0.162818090274899,0.628781827616326,0.465963737341427,4.34421992828486,31,1.60331058929059,2.19959836160334,1.6192320444557
"Ebf1",0.284832451499118,0.397435897444264,8.06972238473717,8.87269950682777,0.802977122090608,2.29152615025417,27,2.67220076321912,1.93080786574146,2.64136686632602
"Enah",0.27156862745098,0.264705882352942,0.21581287144597,14.0344807754236,13.8186679039776,1.08237931545051,17,1.17723969523193,1.82917243273798,1.2064175920926
"Entpd1",0.533333333333333,0.4375,998.999999999999,1002.13408205219,3.13408205218771,0.587763936312849,10,2.24486431214195,1.45518550501392,2.15811450368758
"Esyt2",0.370448179271709,0.472222222210269,2.82174661777859,10.7759883437239,7.95424172594527,1.20601921592584,17,1.88029976183289,1.78042082696608,1.87460675884222
"Ext1",0.470588235294118,0.452380952386357,2.14219052136322,10.7232589109807,8.58106838961744,1.1911719682194,17,2.00355990085694,1.78444863733682,1.99070992781012
"Fbxl17",0.323529411764706,0.268292682968441,1.14228310454893,8.02514840131728,6.88286529676835,1.23318668029359,17,1.71447556346067,1.77472384313759,1.71776838002041
