"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"9530026P05Rik",0.609650155314991,0.146890061642579,0.609650155314991,0.960198994621111,0.661005277391605,0.960198994621111
"Acta2",0.95882233021112,0.771493595118809,0.95882233021112,0.999763740984856,0.92862981145219,0.999763740984856
"Actn1",0.498491830950522,0.708866308181792,0.498491830950522,0.946516257705465,0.92862981145219,0.946516257705465
"Acyp2",0.0289015840363488,0.643415955129967,0.0289015840363488,0.364159958857995,0.92862981145219,0.364159958857995
"Akap6",0.724714787164604,0.906914283025184,0.724714787164604,0.990567543827366,0.968399997128586,0.990567543827366
"Aopep",0.126126376068845,0.0946336122396266,0.126126376068845,0.543889475330593,0.661005277391605,0.543889475330593
"Cacna1c",0.899153681828464,0.29434243995208,0.899153681828464,0.990567543827366,0.806242335520914,0.990567543827366
"Cacna2d1",0.824183794197801,0.722757443575217,0.824183794197801,0.990567543827366,0.92862981145219,0.990567543827366
"Cacnb2",0.142930000022652,0.256281979724135,0.142930000022652,0.543889475330593,0.806242335520914,0.543889475330593
"Cald1",0.678176358216217,0.600005649033878,0.678176358216217,0.990567543827366,0.92862981145219,0.990567543827366
"Carmn",0.935451572660614,0.127679504118884,0.935451572660614,0.998872018264723,0.661005277391605,0.998872018264723
"Celf2",0.395500166663008,0.485428157040162,0.395500166663008,0.946516257705465,0.92862981145219,0.946516257705465
"Clic4",0.00606710386047394,0.872947884534491,0.00606710386047394,0.127409181069953,0.968399997128586,0.127409181069953
"Cobll1",0.974344800358054,0.769293084801354,0.974344800358054,0.999763740984856,0.92862981145219,0.999763740984856
"Cped1",0.510818297809299,0.0739597136724029,0.510818297809299,0.946516257705465,0.661005277391605,0.946516257705465
"Crim1",0.740488110750426,0.781228254078827,0.740488110750426,0.990567543827366,0.92862981145219,0.990567543827366
"Dip2c",0.495865359331731,0.0944955272146435,0.495865359331731,0.946516257705465,0.661005277391605,0.946516257705465
"Dlc1",0.00252292890099865,0.448911170431172,0.00252292890099865,0.0794722603814576,0.92862981145219,0.0794722603814576
"Ebf1",0.125714733368492,0.857018456554842,0.125714733368492,0.543889475330593,0.968399997128586,0.543889475330593
"Enah",0.164030159226687,0.938334353977419,0.164030159226687,0.543889475330593,0.968541079850245,0.543889475330593
"Entpd1",0.886434311003183,0.600483324452912,0.886434311003183,0.990567543827366,0.92862981145219,0.990567543827366
"Esyt2",0.250959459406183,0.231918510475443,0.250959459406183,0.752878378218548,0.806242335520914,0.752878378218548
"Ext1",0.584195289475587,0.936058066143078,0.584195289475587,0.960198994621111,0.968541079850245,0.960198994621111
"Fbxl17",0.113189085203886,0.804881618414127,0.113189085203886,0.543889475330593,0.939028554816482,0.543889475330593
"Fry",0.0487113574320573,0.497130169258323,0.0487113574320573,0.487522671265464,0.92862981145219,0.487522671265464
"Igf1r",0.778632561301508,0.254023176515209,0.778632561301508,0.990567543827366,0.806242335520914,0.990567543827366
"Igfbp7",0.602173633558067,0.503943640436728,0.602173633558067,0.960198994621111,0.92862981145219,0.960198994621111
"Irag1",0.746988201473181,0.356931429040594,0.746988201473181,0.990567543827366,0.92862981145219,0.990567543827366
"Itga8",0.309933574447571,0.779111323105611,0.309933574447571,0.813575632924875,0.92862981145219,0.813575632924875
"Itpr1",0.832775002556636,0.0808075601127374,0.832775002556636,0.990567543827366,0.661005277391605,0.990567543827366
"Kcnab1",0.119143786848006,0.489214460179949,0.119143786848006,0.543889475330593,0.92862981145219,0.543889475330593
"Lhfpl6",0.691643383068308,0.223202488340776,0.691643383068308,0.990567543827366,0.806242335520914,0.990567543827366
"Lncpint",0.448928837092136,0.686261778630252,0.448928837092136,0.946516257705465,0.92862981145219,0.946516257705465
