"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"0610043K17Rik",0.652777777777778,0.6589,3e-04,0.471551580389442,0.720042447114808,0.0370855148342059,72
"1110059E24Rik",0.445378151260504,0.4478,1.7219,1.05082850539254,0.606263403902867,0.0567190226876091,119
"1500004A13Rik",0.457746478873239,0.4563,3.0541,1.51468872736894,0.542056582934833,0.0698080279232112,142
"1600010M07Rik",0.489795918367347,0.4911,1.1922,0.750410176304671,0.454650475942667,0.101221640488656,196
"1600020E01Rik",0.403846153846154,0.4122,0.5742,0.638044829981013,0.641471136991,0.0506108202443281,104
"1700025G04Rik",0.490051282051282,0.4849,0.5322,0.443071843870179,0.368042396204386,0.18630017452007,325
"2210408F21Rik",0.511947565543071,0.5136,0.5447,0.428406548251124,0.338393601362216,0.24869109947644,445
"2210408I21Rik",0.560833333333333,0.5612,1.5479,0.986340446745454,0.608688642329224,0.056282722513089,100
"2610035D17Rik",0.624034334763949,0.6201,0.6809,0.528943611263358,0.412951208936235,0.132198952879581,233
"2610037D02Rik",0.414448669201521,0.4137,0.8877,0.606850295083233,0.411996684023791,0.133071553228621,263
"2610307P16Rik",0.473086419753086,0.4783,0.5614,0.528148458877869,0.481046746192798,0.0885689354275742,135
"2700097O09Rik",0.614341085271318,0.6109,1.9498,1.18945851148464,0.685815633207535,0.0431937172774869,86
"2900093K20Rik",0.528571428571429,0.5233,0,0.469746745480633,0.717459862597421,0.037521815008726,70
"3110056K07Rik",0.422514619883041,0.4318,0.0811,0.432533866296047,0.613585391789496,0.0554101221640489,114
"4632427E13Rik",0.521872265966754,0.5242,0.4858,0.423852841900233,0.36560057386229,0.19022687609075,381
"4732440D04Rik",0.327134646962233,0.3285,0.4195,0.387534911478022,0.348584988130766,0.222513089005236,406
"4732471J01Rik",0.447058823529412,0.4446,1.7401,1.11313910166763,0.690876454613693,0.0423211169284468,85
"4833420G17Rik",0.764462809917355,0.7632,4.411,2.06575983530863,0.596723855128051,0.0584642233856894,121
"4930438E09Rik",0.581683168316832,0.5853,0.2766,0.530149922266368,0.6492876479415,0.0493019197207679,101
"4930503L19Rik",0.468503937007874,0.462,0.5467,0.584907460098492,0.576262660723763,0.06239092495637,127
"4930523C07Rik",0.46969696969697,0.4704,1.7004,0.949233223889706,0.463563543954211,0.0964223385689354,198
"4930578G10Rik",0.770422535211268,0.77,1.1288,0.70530500287413,0.422531841056421,0.1239092495637,213
"4930590L20Rik",0.641176470588235,0.6417,0.5211,0.65348095570054,0.695845246339958,0.0414485165794066,85
"4930599N23Rik",0.513636363636364,0.5158,0.7977,0.711186715490457,0.623553176792425,0.0536649214659686,110
"4933406I18Rik",0.274193548387097,0.2721,6.854,3.01770916769567,0.633727802127184,0.0519197207678883,93
"5031425E22Rik",0.593967721316715,0.5869,0.1996,0.282871017690756,0.316270334353014,0.357329842931937,596
"5330438D12Rik",0.45398773006135,0.4474,1.3401,0.839891731274432,0.505536637566482,0.0798429319371728,163
"5430405H02Rik",0.545454545454545,0.5458,45.4202,17.6972053469277,0.685815633207535,0.0431937172774869,88
"6720427I07Rik",0.561930783242259,0.5675,0.2106,0.398585885453824,0.486625509049807,0.0863874345549738,183
