"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"0610043K17Rik",0.6589,0.652777777777778,72,3e-04,0.471551580389442,0.949373926930032,-3.69517127421196,0.00655749990368852,0.0359779154779234
"1110059E24Rik",0.4478,0.445378151260504,119,1.7219,1.05082850539254,-0.267104070142841,-0.713184505812777,0.232357932946297,0.471249656625706
"1500004A13Rik",0.4563,0.457746478873239,142,3.0541,1.51468872736894,-0.325986311461715,-0.66398828780487,0.249165506290169,0.49423835672737
"1600010M07Rik",0.4911,0.489795918367347,196,1.1922,0.750410176304671,-0.02487466863903,-0.0500675200056548,0.751667640913298,0.884572239569208
"1600020E01Rik",0.4122,0.403846153846154,104,0.5742,0.638044829981013,-0.451379346342564,-1.80904615390484,0.0571543753356625,0.186176934618612
"1700025G04Rik",0.4849,0.490051282051282,325,0.5322,0.443071843870179,-0.101402032208213,-0.24386899154382,0.48493807719278,0.711379501373477
"2210408F21Rik",0.5136,0.511947565543071,445,0.5447,0.428406548251124,0.0810146883730596,-0.126185793336276,0.615410098811551,0.802748081101146
"2210408I21Rik",0.5612,0.560833333333333,100,1.5479,0.986340446745454,0.29176612437711,-0.723165841507225,0.229117478269959,0.468797109793497
"2610035D17Rik",0.6201,0.624034334763949,233,0.6809,0.528943611263358,0.668794091524627,-7.27170139405163,0.000136967406757375,0.00132452838601685
"2610037D02Rik",0.4137,0.414448669201521,263,0.8877,0.606850295083233,-0.50653585376434,-4.49227841533533,0.00272270814436154,0.0177180744281573
"2610307P16Rik",0.4783,0.473086419753086,135,0.5614,0.528148458877869,-0.0710830980614823,-0.187062723685401,0.540764088724581,0.753117516223563
"2700097O09Rik",0.6109,0.614341085271318,86,1.9498,1.18945851148464,0.560714954474479,-2.04083794827384,0.043350641849283,0.152675403949357
"2900093K20Rik",0.5233,0.528571428571429,70,0,0.469746745480633,0.134301091711591,-0.0752198323994051,0.698115552506015,0.857352267745947
"3110056K07Rik",0.4318,0.422514619883041,114,0.0811,0.432533866296047,-0.388565287917653,-1.32036942476483,0.104155094919199,0.279523208225013
"4632427E13Rik",0.5242,0.521872265966754,381,0.4858,0.423852841900233,0.158989523761157,-0.391439283616592,0.376262214910557,0.619911659267353
"4732440D04Rik",0.3285,0.327134646962233,406,0.4195,0.387534911478022,-1.02553509210714,-28.4249274733277,4.70388684270261e-14,1.87182255740649e-12
"4732471J01Rik",0.4446,0.447058823529412,85,1.7401,1.11313910166763,-0.389042290745899,-0.620660549289511,0.26521659774751,0.513642700480453
"4833420G17Rik",0.7632,0.764462809917355,121,4.411,2.06575983530863,1.61381736339334,-17.6316459621995,2.88009697002171e-09,5.97059623366177e-08
"4930438E09Rik",0.5853,0.581683168316832,101,0.2766,0.530149922266368,0.489805267680817,-1.45510631145864,0.0880202697432906,0.2503912685713
"4930503L19Rik",0.462,0.468503937007874,127,0.5467,0.584907460098492,-0.263034405833794,-0.437255271342025,0.349709618858501,0.595521249625248
"4930523C07Rik",0.4704,0.46969696969697,198,1.7004,0.949233223889706,-0.169925001442313,-0.41840319234899,0.360311746641874,0.604946298193097
"4930578G10Rik",0.77,0.770422535211268,213,1.1288,0.70530500287413,1.78135971352466,-36.6848622391739,1.07502465904971e-17,5.90751645973032e-16
"4930590L20Rik",0.6417,0.641176470588235,85,0.5211,0.65348095570054,0.843274496312547,-3.49751136290534,0.00817366709013262,0.0427450686798174
"4930599N23Rik",0.5158,0.513636363636364,110,0.7977,0.711186715490457,0.117356950638158,-0.0414940745503287,0.773288075459524,0.894524348596149
"4933406I18Rik",0.2721,0.274193548387097,93,6.854,3.01770916769567,-1.6338721012021,-10.9666986004205,2.82278423405535e-06,3.83234471305868e-05
"5031425E22Rik",0.5869,0.593967721316715,596,0.1996,0.282871017690756,0.494490909598479,-10.3994550599811,5.10119851445879e-06,6.61249926604162e-05
"5330438D12Rik",0.4474,0.45398773006135,163,1.3401,0.839891731274432,-0.396658969963989,-1.1335030437333,0.132154984646717,0.327502188150991
"5430405H02Rik",0.5458,0.545454545454545,88,45.4202,17.6972053469277,0.321928094887362,-0.330105326969161,0.416485584372479,0.653614276109484
"6720427I07Rik",0.5675,0.561930783242259,183,0.2106,0.398585885453824,0.410788026277486,-1.53408200316295,0.0798395944967486,0.231688747818729
"6820431F20Rik",0.7175,0.718660968660969,234,0.3246,0.408804710263054,1.32970544547908,-23.6849461181724,5.87785918609302e-12,1.86689435800496e-10
"9330159M07Rik",0.1604,0.159420289855072,69,16.0398,6.56250094747805,-2.46948528330122,-18.2879029828001,1.46843017245358e-09,3.21753497280652e-08
"9530026P05Rik",0.4488,0.449550975505714,707,0.7319,0.472723986801939,-0.304365532357335,-5.43607628160692,0.000976210013225111,0.00744413891142144
"9630014M24Rik",0.424,0.413690476190476,56,0.2939,0.600174974094057,-0.381870635343645,-0.855445298568853,0.190869860841155,0.420432715138346
"A4galt",0.6763,0.678571428571429,105,1.5913,1.01255380409805,0.947532580105864,-6.70910817516338,0.00024919252876822,0.00225838883401983
"A730049H05Rik",0.5262,0.531446540880503,53,0.6629,0.758794374867488,0.084888897586513,-0.0661621760784428,0.716034140159614,0.868613657284264
"A830012C17Rik",0.5228,0.523584905660377,106,1.2257,0.860820618863326,0.110182917750422,-0.0916622407669081,0.668531664064806,0.839788324017547
"A930015D03Rik",0.7493,0.745098039215686,119,0.3329,0.518659533781206,1.59946207041627,-15.9061125136359,1.69820494468026e-08,3.19061654010158e-07
"AU040320",0.5961,0.607007575757576,176,0.4817,0.505416008386574,0.498250867527825,-3.26044768967395,0.0106614314621954,0.0530314306352304
"AW554918",0.5131,0.507201646090535,324,0.9314,0.599006139745814,0.128642151439105,-0.108376233589752,0.641525594941185,0.821321336492788
"Aak1",0.4935,0.494270833333333,320,0.6683,0.502542679231066,-0.0372810160794597,-0.0582151115109468,0.732938922555699,0.877796127942323
"Aatf",0.5075,0.516239316239316,195,0.1568,0.363627503185732,0.0262315415731802,-0.0196366573824491,0.842908177984126,0.929346532541734
"Abca1",0.4665,0.475254416282642,496,0.3548,0.348801773717309,-0.241008099503795,-1.53747408735018,0.079507127961032,0.231015277707878
"Abca5",0.5185,0.51865671641791,67,6.2298,2.83891557071733,0.345135486048687,-0.0516460168955248,0.747914268935415,0.88429326453559
"Abca6",0.5481,0.547222648979396,743,0.4327,0.355455035800797,0.277755911540559,-4.40556229762183,0.0029939944159386,0.0192304427977355
"Abca8a",0.6552,0.652367574169281,1508,0.2717,0.239994714371564,0.979047629066833,-158.202297268433,8.79168320141682e-71,2.76698247666409e-68
"Abca8b",0.5291,0.527104852914205,834,1.1619,0.626520782205675,0.22062549516226,-1.93669294137396,0.0490574601151838,0.166018501386868
"Abca9",0.4514,0.456507413509061,607,0.6797,0.459586505049416,-0.308752706139629,-4.28266899684161,0.003426233615359,0.0216452933875417
"Abcb1b",0.6219,0.619402985074627,67,6.2873,2.85732902396165,0.900464326449085,-2.11320656337679,0.0397994648571752,0.143377468611385
"Abcc1",0.4789,0.473922902494331,147,0.5179,0.548068192612651,-0.0885366746016567,-0.175712150105625,0.553307973560463,0.76225714463443
